epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636377792761,2021-11-08T15.23.12.761,0.000,-0.150,-0.288,-0.959
1636377792801,2021-11-08T15.23.12.801,0.040,-0.147,-0.298,-0.962
1636377792841,2021-11-08T15.23.12.841,0.080,-0.149,-0.292,-0.965
1636377792881,2021-11-08T15.23.12.881,0.120,-0.151,-0.293,-0.964
1636377792921,2021-11-08T15.23.12.921,0.160,-0.151,-0.291,-0.964
1636377792961,2021-11-08T15.23.12.961,0.200,-0.151,-0.292,-0.964
1636377793001,2021-11-08T15.23.13.001,0.240,-0.152,-0.292,-0.964
1636377793041,2021-11-08T15.23.13.041,0.280,-0.148,-0.293,-0.964
1636377793081,2021-11-08T15.23.13.081,0.320,-0.148,-0.295,-0.963
1636377793121,2021-11-08T15.23.13.121,0.360,-0.149,-0.291,-0.965
1636377793161,2021-11-08T15.23.13.161,0.400,-0.149,-0.293,-0.963
1636377793201,2021-11-08T15.23.13.201,0.440,-0.148,-0.293,-0.964
1636377793241,2021-11-08T15.23.13.241,0.480,-0.149,-0.294,-0.963
1636377793281,2021-11-08T15.23.13.281,0.520,-0.151,-0.291,-0.964
1636377793321,2021-11-08T15.23.13.321,0.560,-0.150,-0.293,-0.963
1636377793361,2021-11-08T15.23.13.361,0.600,-0.151,-0.292,-0.964
1636377793401,2021-11-08T15.23.13.401,0.640,-0.150,-0.292,-0.964
1636377793441,2021-11-08T15.23.13.441,0.680,-0.150,-0.293,-0.960
1636377793481,2021-11-08T15.23.13.481,0.720,-0.149,-0.289,-0.969
1636377793521,2021-11-08T15.23.13.521,0.760,-0.151,-0.294,-0.960
1636377793561,2021-11-08T15.23.13.561,0.800,-0.149,-0.291,-0.964
1636377793601,2021-11-08T15.23.13.601,0.840,-0.148,-0.291,-0.966
1636377793641,2021-11-08T15.23.13.641,0.880,-0.151,-0.293,-0.963
1636377793681,2021-11-08T15.23.13.681,0.920,-0.149,-0.291,-0.965
1636377793721,2021-11-08T15.23.13.721,0.960,-0.149,-0.295,-0.963
1636377793761,2021-11-08T15.23.13.761,1.000,-0.149,-0.290,-0.964
1636377793801,2021-11-08T15.23.13.801,1.040,-0.148,-0.294,-0.962
1636377793841,2021-11-08T15.23.13.841,1.080,-0.149,-0.294,-0.964
1636377793881,2021-11-08T15.23.13.881,1.120,-0.149,-0.292,-0.963
1636377793921,2021-11-08T15.23.13.921,1.160,-0.150,-0.292,-0.963
1636377793961,2021-11-08T15.23.13.961,1.200,-0.150,-0.290,-0.964
1636377794001,2021-11-08T15.23.14.001,1.240,-0.151,-0.293,-0.962
1636377794041,2021-11-08T15.23.14.041,1.280,-0.149,-0.292,-0.964
1636377794081,2021-11-08T15.23.14.081,1.320,-0.148,-0.296,-0.962
1636377794121,2021-11-08T15.23.14.121,1.360,-0.150,-0.292,-0.963
1636377794161,2021-11-08T15.23.14.161,1.400,-0.150,-0.294,-0.963
1636377794201,2021-11-08T15.23.14.201,1.440,-0.151,-0.294,-0.964
1636377794241,2021-11-08T15.23.14.241,1.480,-0.147,-0.294,-0.962
1636377794281,2021-11-08T15.23.14.281,1.520,-0.149,-0.296,-0.962
1636377794321,2021-11-08T15.23.14.321,1.560,-0.152,-0.291,-0.964
1636377794361,2021-11-08T15.23.14.361,1.600,-0.153,-0.291,-0.963
1636377794401,2021-11-08T15.23.14.401,1.640,-0.151,-0.293,-0.964
1636377794441,2021-11-08T15.23.14.441,1.680,-0.149,-0.297,-0.961
1636377794481,2021-11-08T15.23.14.481,1.720,-0.153,-0.290,-0.963
1636377794521,2021-11-08T15.23.14.521,1.760,-0.148,-0.296,-0.963
1636377794561,2021-11-08T15.23.14.561,1.800,-0.148,-0.296,-0.961
1636377794601,2021-11-08T15.23.14.601,1.840,-0.154,-0.297,-0.961
1636377794641,2021-11-08T15.23.14.641,1.880,-0.148,-0.292,-0.964
1636377794681,2021-11-08T15.23.14.681,1.920,-0.150,-0.297,-0.963
1636377794721,2021-11-08T15.23.14.721,1.960,-0.152,-0.290,-0.964
1636377794761,2021-11-08T15.23.14.761,2.000,-0.152,-0.299,-0.961
1636377794801,2021-11-08T15.23.14.801,2.040,-0.150,-0.291,-0.963
1636377794841,2021-11-08T15.23.14.841,2.080,-0.149,-0.297,-0.961
1636377794881,2021-11-08T15.23.14.881,2.120,-0.151,-0.293,-0.962
1636377794921,2021-11-08T15.23.14.921,2.160,-0.150,-0.295,-0.963
1636377794961,2021-11-08T15.23.14.961,2.200,-0.143,-0.304,-0.959
1636377795001,2021-11-08T15.23.15.001,2.240,-0.146,-0.295,-0.964
1636377795041,2021-11-08T15.23.15.041,2.280,-0.148,-0.298,-0.962
1636377795081,2021-11-08T15.23.15.081,2.320,-0.149,-0.296,-0.963
1636377795121,2021-11-08T15.23.15.121,2.360,-0.150,-0.297,-0.960
1636377795161,2021-11-08T15.23.15.161,2.400,-0.146,-0.296,-0.964
1636377795201,2021-11-08T15.23.15.201,2.440,-0.143,-0.297,-0.963
1636377795241,2021-11-08T15.23.15.241,2.480,-0.147,-0.293,-0.964
1636377795281,2021-11-08T15.23.15.281,2.520,-0.152,-0.300,-0.961
1636377795321,2021-11-08T15.23.15.321,2.560,-0.146,-0.296,-0.962
1636377795361,2021-11-08T15.23.15.361,2.600,-0.147,-0.295,-0.962
1636377795401,2021-11-08T15.23.15.401,2.640,-0.149,-0.301,-0.962
1636377795441,2021-11-08T15.23.15.441,2.680,-0.146,-0.294,-0.963
1636377795481,2021-11-08T15.23.15.481,2.720,-0.149,-0.297,-0.961
1636377795521,2021-11-08T15.23.15.521,2.760,-0.147,-0.296,-0.963
1636377795561,2021-11-08T15.23.15.561,2.800,-0.152,-0.295,-0.961
1636377795601,2021-11-08T15.23.15.601,2.840,-0.149,-0.295,-0.962
1636377795641,2021-11-08T15.23.15.641,2.880,-0.154,-0.294,-0.962
1636377795681,2021-11-08T15.23.15.681,2.920,-0.153,-0.297,-0.962
1636377795721,2021-11-08T15.23.15.721,2.960,-0.151,-0.295,-0.963
1636377795761,2021-11-08T15.23.15.761,3.000,-0.153,-0.294,-0.963
1636377795801,2021-11-08T15.23.15.801,3.040,-0.149,-0.297,-0.962
1636377795841,2021-11-08T15.23.15.841,3.080,-0.149,-0.293,-0.963
1636377795881,2021-11-08T15.23.15.881,3.120,-0.149,-0.295,-0.964
1636377795921,2021-11-08T15.23.15.921,3.160,-0.146,-0.296,-0.962
1636377795961,2021-11-08T15.23.15.961,3.200,-0.148,-0.293,-0.962
1636377796001,2021-11-08T15.23.16.001,3.240,-0.149,-0.294,-0.963
1636377796041,2021-11-08T15.23.16.041,3.280,-0.151,-0.292,-0.963
1636377796081,2021-11-08T15.23.16.081,3.320,-0.151,-0.291,-0.964
1636377796121,2021-11-08T15.23.16.121,3.360,-0.150,-0.295,-0.965
1636377796161,2021-11-08T15.23.16.161,3.400,-0.148,-0.294,-0.962
1636377796201,2021-11-08T15.23.16.201,3.440,-0.139,-0.300,-0.960
1636377796241,2021-11-08T15.23.16.241,3.480,-0.138,-0.299,-0.961
1636377796281,2021-11-08T15.23.16.281,3.520,-0.139,-0.304,-0.961
1636377796321,2021-11-08T15.23.16.321,3.560,-0.139,-0.300,-0.962
1636377796361,2021-11-08T15.23.16.361,3.600,-0.139,-0.301,-0.962
1636377796401,2021-11-08T15.23.16.401,3.640,-0.139,-0.297,-0.962
1636377796441,2021-11-08T15.23.16.441,3.680,-0.140,-0.301,-0.962
1636377796481,2021-11-08T15.23.16.481,3.720,-0.137,-0.296,-0.964
1636377796521,2021-11-08T15.23.16.521,3.760,-0.141,-0.298,-0.963
1636377796561,2021-11-08T15.23.16.561,3.800,-0.141,-0.296,-0.963
1636377796601,2021-11-08T15.23.16.601,3.840,-0.141,-0.296,-0.963
1636377796641,2021-11-08T15.23.16.641,3.880,-0.141,-0.294,-0.964
1636377796681,2021-11-08T15.23.16.681,3.920,-0.143,-0.293,-0.966
1636377796721,2021-11-08T15.23.16.721,3.960,-0.143,-0.296,-0.963
1636377796761,2021-11-08T15.23.16.761,4.000,-0.139,-0.295,-0.963
1636377796801,2021-11-08T15.23.16.801,4.040,-0.136,-0.301,-0.960
1636377796841,2021-11-08T15.23.16.841,4.080,-0.140,-0.296,-0.964
1636377796881,2021-11-08T15.23.16.881,4.120,-0.140,-0.299,-0.963
1636377796921,2021-11-08T15.23.16.921,4.160,-0.140,-0.297,-0.963
1636377796961,2021-11-08T15.23.16.961,4.200,-0.142,-0.298,-0.964
1636377797001,2021-11-08T15.23.17.001,4.240,-0.136,-0.300,-0.964
1636377797041,2021-11-08T15.23.17.041,4.280,-0.139,-0.299,-0.962
1636377797081,2021-11-08T15.23.17.081,4.320,-0.142,-0.300,-0.962
1636377797121,2021-11-08T15.23.17.121,4.360,-0.138,-0.297,-0.962
1636377797161,2021-11-08T15.23.17.161,4.400,-0.140,-0.299,-0.961
1636377797201,2021-11-08T15.23.17.201,4.440,-0.137,-0.300,-0.961
1636377797241,2021-11-08T15.23.17.241,4.480,-0.139,-0.301,-0.958
1636377797281,2021-11-08T15.23.17.281,4.520,-0.145,-0.293,-0.964
1636377797321,2021-11-08T15.23.17.321,4.560,-0.151,-0.286,-0.969
1636377797361,2021-11-08T15.23.17.361,4.600,-0.149,-0.290,-0.965
1636377797401,2021-11-08T15.23.17.401,4.640,-0.150,-0.291,-0.964
1636377797441,2021-11-08T15.23.17.441,4.680,-0.151,-0.290,-0.964
1636377797481,2021-11-08T15.23.17.481,4.720,-0.143,-0.292,-0.964
1636377797521,2021-11-08T15.23.17.521,4.760,-0.146,-0.294,-0.964
1636377797561,2021-11-08T15.23.17.561,4.800,-0.148,-0.290,-0.966
1636377797601,2021-11-08T15.23.17.601,4.840,-0.148,-0.292,-0.964
1636377797641,2021-11-08T15.23.17.641,4.880,-0.147,-0.290,-0.962
1636377797681,2021-11-08T15.23.17.681,4.920,-0.148,-0.290,-0.963
1636377797721,2021-11-08T15.23.17.721,4.960,-0.148,-0.289,-0.964
