epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636491866779,2021-11-09T23:04:26.779,0.000,-0.216,-0.230,-0.944
1636491866819,2021-11-09T23:04:26.819,0.040,-0.217,-0.235,-0.951
1636491866859,2021-11-09T23:04:26.859,0.080,-0.215,-0.238,-0.948
1636491866899,2021-11-09T23:04:26.899,0.120,-0.218,-0.238,-0.948
1636491866939,2021-11-09T23:04:26.939,0.160,-0.213,-0.240,-0.947
1636491866979,2021-11-09T23:04:26.979,0.200,-0.214,-0.245,-0.947
1636491867019,2021-11-09T23:04:27.019,0.240,-0.212,-0.237,-0.949
1636491867059,2021-11-09T23:04:27.059,0.280,-0.213,-0.246,-0.947
1636491867099,2021-11-09T23:04:27.099,0.320,-0.213,-0.241,-0.944
1636491867139,2021-11-09T23:04:27.139,0.360,-0.214,-0.236,-0.950
1636491867179,2021-11-09T23:04:27.179,0.400,-0.219,-0.246,-0.949
1636491867219,2021-11-09T23:04:27.219,0.440,-0.215,-0.253,-0.944
1636491867259,2021-11-09T23:04:27.259,0.480,-0.216,-0.237,-0.947
1636491867299,2021-11-09T23:04:27.299,0.520,-0.216,-0.233,-0.948
1636491867339,2021-11-09T23:04:27.339,0.560,-0.213,-0.242,-0.946
1636491867379,2021-11-09T23:04:27.379,0.600,-0.211,-0.247,-0.946
1636491867419,2021-11-09T23:04:27.419,0.640,-0.212,-0.240,-0.948
1636491867459,2021-11-09T23:04:27.459,0.680,-0.214,-0.237,-0.946
1636491867499,2021-11-09T23:04:27.499,0.720,-0.212,-0.242,-0.948
1636491867539,2021-11-09T23:04:27.539,0.760,-0.213,-0.241,-0.948
1636491867579,2021-11-09T23:04:27.579,0.800,-0.210,-0.234,-0.949
1636491867619,2021-11-09T23:04:27.619,0.840,-0.211,-0.240,-0.946
1636491867659,2021-11-09T23:04:27.659,0.880,-0.214,-0.248,-0.946
1636491867699,2021-11-09T23:04:27.699,0.920,-0.204,-0.239,-0.948
1636491867739,2021-11-09T23:04:27.739,0.960,-0.206,-0.240,-0.950
1636491867779,2021-11-09T23:04:27.779,1.000,-0.206,-0.237,-0.948
1636491867819,2021-11-09T23:04:27.819,1.040,-0.202,-0.236,-0.951
1636491867859,2021-11-09T23:04:27.859,1.080,-0.210,-0.245,-0.946
