epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635794969670,2021-11-01T12:29:29.670,2.880,-0.915,-0.427,-0.091
1635794969710,2021-11-01T12:29:29.710,2.920,-2.165,-0.671,0.122
1635794969750,2021-11-01T12:29:29.750,2.960,-1.921,-1.128,0.488
1635794969790,2021-11-01T12:29:29.790,3.000,-2.195,-0.183,0.152
1635794969830,2021-11-01T12:29:29.830,3.040,-0.945,0.152,-0.213
1635794969870,2021-11-01T12:29:29.870,3.080,-2.012,1.067,-0.335
1635794969910,2021-11-01T12:29:29.910,3.120,-1.189,0.549,-0.366
1635794969950,2021-11-01T12:29:29.950,3.160,-0.030,0.427,-0.335
1635794969990,2021-11-01T12:29:29.990,3.200,-0.305,0.091,-0.122
1635794970030,2021-11-01T12:29:30.030,3.240,-0.122,-0.457,-0.183
1635794970070,2021-11-01T12:29:30.070,3.280,0.488,-1.280,-0.244
1635794970110,2021-11-01T12:29:30.110,3.320,0.793,-1.402,-0.030
1635794970150,2021-11-01T12:29:30.150,3.360,1.220,-1.311,-0.091
1635794970190,2021-11-01T12:29:30.190,3.400,0.518,-0.152,-0.213
1635794970230,2021-11-01T12:29:30.230,3.440,0.671,-0.274,-0.152
1635794970270,2021-11-01T12:29:30.270,3.480,0.823,-0.244,-0.122
1635794970310,2021-11-01T12:29:30.310,3.520,-0.915,1.159,-0.091
1635794970350,2021-11-01T12:29:30.350,3.560,-0.274,0.518,0.122
1635794970390,2021-11-01T12:29:30.390,3.600,0.152,-0.183,-0.244
1635794970430,2021-11-01T12:29:30.430,3.640,0.305,1.341,0.061
1635794970470,2021-11-01T12:29:30.470,3.680,1.311,2.195,0.793
1635794970510,2021-11-01T12:29:30.510,3.720,0.488,1.585,0.366
1635794970550,2021-11-01T12:29:30.550,3.760,0.152,0.488,0.000
1635794970590,2021-11-01T12:29:30.590,3.800,0.366,0.549,0.000
1635794970630,2021-11-01T12:29:30.630,3.840,-0.518,1.098,-0.183
1635794970670,2021-11-01T12:29:30.670,3.880,-0.061,0.488,-0.122
1635794970710,2021-11-01T12:29:30.710,3.920,-1.524,0.854,-0.305
1635794970750,2021-11-01T12:29:30.750,3.960,-1.524,1.220,-0.518
1635794970790,2021-11-01T12:29:30.790,4.000,-0.244,0.396,-0.427
1635794970830,2021-11-01T12:29:30.830,4.040,-1.280,0.671,-0.366
1635794970870,2021-11-01T12:29:30.870,4.080,-0.366,0.549,-0.396
1635794970910,2021-11-01T12:29:30.910,4.120,-0.457,0.488,-0.396
1635794970950,2021-11-01T12:29:30.950,4.160,0.091,0.152,-0.366
1635794970990,2021-11-01T12:29:30.990,4.200,-0.030,0.183,-0.335
1635794971030,2021-11-01T12:29:31.030,4.240,-0.915,0.366,-0.396
1635794971070,2021-11-01T12:29:31.070,4.280,-0.213,0.366,-0.396
1635794971110,2021-11-01T12:29:31.110,4.320,-0.793,0.732,-0.335
1635794971150,2021-11-01T12:29:31.150,4.360,-0.335,0.457,-0.305
1635794971190,2021-11-01T12:29:31.190,4.400,-0.579,0.640,-0.396
1635794971230,2021-11-01T12:29:31.230,4.440,-1.128,0.793,-0.335
1635794971270,2021-11-01T12:29:31.270,4.480,-0.884,0.854,-0.183
1635794971310,2021-11-01T12:29:31.310,4.520,0.061,0.549,-0.366
1635794971350,2021-11-01T12:29:31.350,4.560,2.378,-0.305,-1.067
1635794971390,2021-11-01T12:29:31.390,4.600,3.476,-0.396,-1.372
1635794971430,2021-11-01T12:29:31.430,4.640,1.372,0.061,-0.488
1635794971470,2021-11-01T12:29:31.470,4.680,-1.128,0.488,0.183
1635794971510,2021-11-01T12:29:31.510,4.720,-0.671,0.152,-0.091
1635794971550,2021-11-01T12:29:31.550,4.760,-0.183,0.000,-0.244
1635794971590,2021-11-01T12:29:31.590,4.800,-0.976,0.305,-0.122
1635794971630,2021-11-01T12:29:31.630,4.840,-0.396,0.000,0.030
1635794971670,2021-11-01T12:29:31.670,4.880,-0.976,0.244,-0.244
1635794971710,2021-11-01T12:29:31.710,4.920,-0.610,0.305,-0.366
1635794971750,2021-11-01T12:29:31.750,4.960,-0.213,0.427,-0.213
1635794971790,2021-11-01T12:29:31.790,5.000,-0.518,0.457,-0.366
1635794971830,2021-11-01T12:29:31.830,5.040,0.122,0.030,-0.274
1635794971870,2021-11-01T12:29:31.870,5.080,-1.006,0.762,-0.457
1635794971910,2021-11-01T12:29:31.910,5.120,-0.579,0.457,-0.488
1635794971950,2021-11-01T12:29:31.950,5.160,-0.274,0.274,-0.335
1635794971990,2021-11-01T12:29:31.990,5.200,-1.098,0.701,-0.457
1635794972030,2021-11-01T12:29:32.030,5.240,0.305,0.152,-0.366
1635794972070,2021-11-01T12:29:32.070,5.280,-0.030,0.549,-0.427
1635794972110,2021-11-01T12:29:32.110,5.320,0.061,0.274,-0.457
1635794972150,2021-11-01T12:29:32.150,5.360,0.640,-0.152,-0.396
1635794972190,2021-11-01T12:29:32.190,5.400,-0.122,0.305,-0.518
1635794972230,2021-11-01T12:29:32.230,5.440,1.402,-0.183,-0.610
1635794972270,2021-11-01T12:29:32.270,5.480,1.159,-0.366,-0.549
1635794972310,2021-11-01T12:29:32.310,5.520,0.305,0.030,-0.366
1635794972350,2021-11-01T12:29:32.350,5.560,0.061,0.213,-0.366
1635794972390,2021-11-01T12:29:32.390,5.600,0.457,-0.152,-0.457
1635794972430,2021-11-01T12:29:32.430,5.640,1.341,-0.396,-0.335
1635794972470,2021-11-01T12:29:32.470,5.680,0.274,-0.091,-0.396
1635794972510,2021-11-01T12:29:32.510,5.720,0.366,-0.061,-0.457
1635794972550,2021-11-01T12:29:32.550,5.760,0.518,0.061,-0.335
1635794972590,2021-11-01T12:29:32.590,5.800,-1.006,0.732,-0.366
1635794972630,2021-11-01T12:29:32.630,5.840,0.366,0.091,-0.274
1635794972670,2021-11-01T12:29:32.670,5.880,-0.793,0.762,-0.335
1635794972710,2021-11-01T12:29:32.710,5.920,-0.030,0.244,-0.366
1635794972750,2021-11-01T12:29:32.750,5.960,1.159,-0.793,-0.457
1635794972790,2021-11-01T12:29:32.790,6.000,-0.335,-0.030,-0.366
1635794972830,2021-11-01T12:29:32.830,6.040,-1.220,0.793,-0.183
1635794972870,2021-11-01T12:29:32.870,6.080,0.122,-0.366,-0.122
1635794972910,2021-11-01T12:29:32.910,6.120,-0.793,0.671,-0.091
1635794972950,2021-11-01T12:29:32.950,6.160,-0.976,0.640,-0.122
1635794972990,2021-11-01T12:29:32.990,6.200,0.122,0.305,-0.122
1635794973030,2021-11-01T12:29:33.030,6.240,-1.189,0.793,-0.091
1635794973070,2021-11-01T12:29:33.070,6.280,0.061,0.122,0.061
1635794973110,2021-11-01T12:29:33.110,6.320,0.732,0.579,0.030
1635794973150,2021-11-01T12:29:33.150,6.360,1.280,0.274,0.061
1635794973190,2021-11-01T12:29:33.190,6.400,2.591,-0.427,0.488
1635794973230,2021-11-01T12:29:33.230,6.440,0.884,0.610,0.518
1635794973270,2021-11-01T12:29:33.270,6.480,0.366,0.884,0.122
1635794973310,2021-11-01T12:29:33.310,6.520,-0.213,0.274,-0.335
1635794973350,2021-11-01T12:29:33.350,6.560,0.122,0.274,-0.244
1635794973390,2021-11-01T12:29:33.390,6.600,-0.091,0.274,-0.244
1635794973430,2021-11-01T12:29:33.430,6.640,-0.701,0.061,-0.305
1635794973470,2021-11-01T12:29:33.470,6.680,0.091,-0.488,-0.366
1635794973510,2021-11-01T12:29:33.510,6.720,0.000,-0.122,-0.488
1635794973550,2021-11-01T12:29:33.550,6.760,-0.122,0.000,-0.427
1635794973590,2021-11-01T12:29:33.590,6.800,-0.030,0.030,-0.457
1635794973630,2021-11-01T12:29:33.630,6.840,0.274,0.122,-0.366
1635794973670,2021-11-01T12:29:33.670,6.880,0.152,0.183,-0.335
1635794973710,2021-11-01T12:29:33.710,6.920,-0.152,0.000,-0.396
1635794973750,2021-11-01T12:29:33.750,6.960,-0.518,0.366,-0.427
1635794973790,2021-11-01T12:29:33.790,7.000,-0.732,0.305,-0.366
1635794973830,2021-11-01T12:29:33.830,7.040,-0.549,-0.061,-0.427
1635794973870,2021-11-01T12:29:33.870,7.080,-0.274,0.274,-0.396
1635794973910,2021-11-01T12:29:33.910,7.120,-0.396,0.183,-0.396
1635794973950,2021-11-01T12:29:33.950,7.160,-0.305,0.061,-0.427
1635794973990,2021-11-01T12:29:33.990,7.200,-0.030,0.061,-0.366
1635794974030,2021-11-01T12:29:34.030,7.240,-0.335,-0.030,-0.427
1635794974070,2021-11-01T12:29:34.070,7.280,-0.366,0.061,-0.488
1635794974110,2021-11-01T12:29:34.110,7.320,-0.183,0.152,-0.335
1635794974150,2021-11-01T12:29:34.150,7.360,-0.213,0.152,-0.396
1635794974190,2021-11-01T12:29:34.190,7.400,-0.030,0.061,-0.396
1635794974230,2021-11-01T12:29:34.230,7.440,-0.305,0.274,-0.396
1635794974270,2021-11-01T12:29:34.270,7.480,-0.091,0.183,-0.427
1635794974310,2021-11-01T12:29:34.310,7.520,-0.030,0.183,-0.366
1635794974350,2021-11-01T12:29:34.350,7.560,-0.335,0.335,-0.396
1635794974390,2021-11-01T12:29:34.390,7.600,-0.366,0.091,-0.366
1635794974430,2021-11-01T12:29:34.430,7.640,-0.335,0.274,-0.396
1635794974470,2021-11-01T12:29:34.470,7.680,-0.366,0.183,-0.396
1635794974510,2021-11-01T12:29:34.510,7.720,-0.579,0.244,-0.366
1635794974550,2021-11-01T12:29:34.550,7.760,-0.274,0.396,-0.366
1635794974590,2021-11-01T12:29:34.590,7.800,-0.671,0.122,-0.396
1635794974630,2021-11-01T12:29:34.630,7.840,-0.762,0.213,-0.396
1635794974670,2021-11-01T12:29:34.670,7.880,-0.366,0.396,-0.366
1635794974710,2021-11-01T12:29:34.710,7.920,0.030,-0.030,-0.305
1635794974750,2021-11-01T12:29:34.750,7.960,0.030,-0.091,-0.335
1635794974790,2021-11-01T12:29:34.790,8.000,0.091,0.152,-0.396
1635794974830,2021-11-01T12:29:34.830,8.040,-0.091,0.152,-0.335
1635794974870,2021-11-01T12:29:34.870,8.080,-0.457,0.244,-0.366
1635794974910,2021-11-01T12:29:34.910,8.120,-0.305,0.244,-0.335
1635794974950,2021-11-01T12:29:34.950,8.160,-0.091,0.122,-0.396
1635794974990,2021-11-01T12:29:34.990,8.200,-0.030,-0.061,-0.305
1635794975030,2021-11-01T12:29:35.030,8.240,-0.274,0.244,-0.366
1635794975070,2021-11-01T12:29:35.070,8.280,-0.549,0.335,-0.457
1635794975110,2021-11-01T12:29:35.110,8.320,-0.701,0.396,-0.366
1635794975150,2021-11-01T12:29:35.150,8.360,-0.457,0.396,-0.335
1635794975190,2021-11-01T12:29:35.190,8.400,-0.061,-0.030,-0.335
1635794975230,2021-11-01T12:29:35.230,8.440,-0.152,0.061,-0.366
1635794975270,2021-11-01T12:29:35.270,8.480,-0.305,0.213,-0.427
1635794975310,2021-11-01T12:29:35.310,8.520,0.091,0.122,-0.305
1635794975350,2021-11-01T12:29:35.350,8.560,-0.640,0.274,-0.366
1635794975390,2021-11-01T12:29:35.390,8.600,-0.183,0.122,-0.366
1635794975430,2021-11-01T12:29:35.430,8.640,-0.122,0.061,-0.305
1635794975470,2021-11-01T12:29:35.470,8.680,-0.183,0.030,-0.366
1635794975510,2021-11-01T12:29:35.510,8.720,-0.213,0.030,-0.366
1635794975550,2021-11-01T12:29:35.550,8.760,-0.213,0.183,-0.366
1635794975590,2021-11-01T12:29:35.590,8.800,-0.213,0.335,-0.396
1635794975630,2021-11-01T12:29:35.630,8.840,-0.793,0.305,-0.427
1635794975670,2021-11-01T12:29:35.670,8.880,-0.457,0.152,-0.396
1635794975710,2021-11-01T12:29:35.710,8.920,-0.061,0.305,-0.366
1635794975750,2021-11-01T12:29:35.750,8.960,-0.122,0.122,-0.366
1635794975790,2021-11-01T12:29:35.790,9.000,0.183,0.030,-0.366
1635794975830,2021-11-01T12:29:35.830,9.040,0.122,0.091,-0.335
1635794975870,2021-11-01T12:29:35.870,9.080,0.457,-0.061,-0.335
1635794975910,2021-11-01T12:29:35.910,9.120,0.396,0.183,-0.457
1635794975950,2021-11-01T12:29:35.950,9.160,-0.305,0.274,-0.518
1635794975990,2021-11-01T12:29:35.990,9.200,-0.152,0.213,-0.427
1635794976030,2021-11-01T12:29:36.030,9.240,0.091,0.213,-0.457
1635794976070,2021-11-01T12:29:36.070,9.280,0.335,0.183,-0.396
1635794976110,2021-11-01T12:29:36.110,9.320,-0.549,0.305,-0.396
1635794976150,2021-11-01T12:29:36.150,9.360,-0.122,0.061,-0.335
1635794976190,2021-11-01T12:29:36.190,9.400,0.274,0.152,-0.335
1635794976230,2021-11-01T12:29:36.230,9.440,-0.305,0.579,-0.427
1635794976270,2021-11-01T12:29:36.270,9.480,-0.274,0.549,-0.366
1635794976310,2021-11-01T12:29:36.310,9.520,-1.433,0.945,-0.396
1635794976350,2021-11-01T12:29:36.350,9.560,-1.494,0.884,-0.518
1635794976390,2021-11-01T12:29:36.390,9.600,-1.250,1.220,-0.488
1635794976430,2021-11-01T12:29:36.430,9.640,-1.189,0.884,-0.488
1635794976470,2021-11-01T12:29:36.470,9.680,-0.335,0.030,-0.335
1635794976510,2021-11-01T12:29:36.510,9.720,0.000,-0.152,-0.274
1635794976550,2021-11-01T12:29:36.550,9.760,-0.427,0.213,-0.335
1635794976590,2021-11-01T12:29:36.590,9.800,-0.366,0.274,-0.366
1635794976630,2021-11-01T12:29:36.630,9.840,-0.122,-0.061,-0.244
1635794976670,2021-11-01T12:29:36.670,9.880,0.000,0.122,-0.274
1635794976710,2021-11-01T12:29:36.710,9.920,0.305,0.122,-0.335
1635794976750,2021-11-01T12:29:36.750,9.960,0.305,0.000,-0.305
1635794976790,2021-11-01T12:29:36.790,10.000,-0.183,0.244,-0.366
1635794976830,2021-11-01T12:29:36.830,10.040,-0.030,0.091,-0.457
1635794976870,2021-11-01T12:29:36.870,10.080,0.274,0.030,-0.335
1635794976910,2021-11-01T12:29:36.910,10.120,-0.122,0.244,-0.335
1635794976950,2021-11-01T12:29:36.950,10.160,0.030,0.213,-0.427
1635794976990,2021-11-01T12:29:36.990,10.200,-0.061,0.000,-0.396
1635794977030,2021-11-01T12:29:37.030,10.240,-0.335,0.152,-0.427
1635794977070,2021-11-01T12:29:37.070,10.280,-0.152,0.091,-0.335
1635794977110,2021-11-01T12:29:37.110,10.320,-0.549,0.152,-0.305
1635794977150,2021-11-01T12:29:37.150,10.360,0.183,0.000,-0.274
1635794977190,2021-11-01T12:29:37.190,10.400,-0.183,0.244,-0.335
1635794977230,2021-11-01T12:29:37.230,10.440,-0.488,0.335,-0.274
1635794977270,2021-11-01T12:29:37.270,10.480,-0.274,0.122,-0.335
1635794977310,2021-11-01T12:29:37.310,10.520,-0.427,0.183,-0.335
1635794977350,2021-11-01T12:29:37.350,10.560,-0.701,0.122,-0.366
1635794977390,2021-11-01T12:29:37.390,10.600,0.244,-0.030,-0.366
1635794977430,2021-11-01T12:29:37.430,10.640,0.305,-0.091,-0.335
1635794977470,2021-11-01T12:29:37.470,10.680,0.183,0.091,-0.396
1635794977510,2021-11-01T12:29:37.510,10.720,0.122,-0.061,-0.366
1635794977550,2021-11-01T12:29:37.550,10.760,-0.152,-0.030,-0.305
1635794977590,2021-11-01T12:29:37.590,10.800,-0.457,0.213,-0.427
1635794977630,2021-11-01T12:29:37.630,10.840,-0.366,0.000,-0.396
1635794977670,2021-11-01T12:29:37.670,10.880,0.091,-0.030,-0.305
1635794977710,2021-11-01T12:29:37.710,10.920,-0.244,0.122,-0.305
1635794977750,2021-11-01T12:29:37.750,10.960,-0.122,0.000,-0.305
1635794977790,2021-11-01T12:29:37.790,11.000,0.091,0.030,-0.244
1635794977830,2021-11-01T12:29:37.830,11.040,-0.213,0.274,-0.366
1635794977870,2021-11-01T12:29:37.870,11.080,0.000,0.000,-0.335
1635794977910,2021-11-01T12:29:37.910,11.120,-0.457,0.305,-0.396
1635794977950,2021-11-01T12:29:37.950,11.160,-0.213,0.183,-0.427
1635794977990,2021-11-01T12:29:37.990,11.200,-0.305,0.213,-0.335
1635794978030,2021-11-01T12:29:38.030,11.240,-0.122,0.183,-0.305
1635794978070,2021-11-01T12:29:38.070,11.280,-0.030,0.183,-0.305
1635794978110,2021-11-01T12:29:38.110,11.320,-0.366,0.244,-0.335
1635794978150,2021-11-01T12:29:38.150,11.360,-0.122,0.274,-0.335
1635794978190,2021-11-01T12:29:38.190,11.400,0.030,0.183,-0.366
1635794978230,2021-11-01T12:29:38.230,11.440,0.244,0.122,-0.488
1635794978270,2021-11-01T12:29:38.270,11.480,0.061,0.152,-0.457
1635794978310,2021-11-01T12:29:38.310,11.520,0.000,0.152,-0.366
1635794978350,2021-11-01T12:29:38.350,11.560,0.030,0.244,-0.427
1635794978390,2021-11-01T12:29:38.390,11.600,-0.244,0.152,-0.427
1635794978430,2021-11-01T12:29:38.430,11.640,-0.762,0.274,-0.366
1635794978470,2021-11-01T12:29:38.470,11.680,-0.305,0.091,-0.305
1635794978510,2021-11-01T12:29:38.510,11.720,-0.793,0.457,-0.335
1635794978550,2021-11-01T12:29:38.550,11.760,-0.671,0.244,-0.366
1635794978590,2021-11-01T12:29:38.590,11.800,-0.305,0.091,-0.396
1635794978630,2021-11-01T12:29:38.630,11.840,-0.305,0.030,-0.335
1635794978670,2021-11-01T12:29:38.670,11.880,-0.244,0.122,-0.335
1635794978710,2021-11-01T12:29:38.710,11.920,-0.244,0.274,-0.366
1635794978750,2021-11-01T12:29:38.750,11.960,-0.244,0.091,-0.366
1635794978790,2021-11-01T12:29:38.790,12.000,-0.274,0.091,-0.366
1635794978830,2021-11-01T12:29:38.830,12.040,-0.305,0.213,-0.366
1635794978870,2021-11-01T12:29:38.870,12.080,-0.183,0.152,-0.396
1635794978910,2021-11-01T12:29:38.910,12.120,-0.396,0.183,-0.427
1635794978950,2021-11-01T12:29:38.950,12.160,-0.274,0.091,-0.335
1635794978990,2021-11-01T12:29:38.990,12.200,-0.610,0.122,-0.366
1635794979030,2021-11-01T12:29:39.030,12.240,-0.305,0.305,-0.396
1635794979070,2021-11-01T12:29:39.070,12.280,-0.030,0.030,-0.305
1635794979110,2021-11-01T12:29:39.110,12.320,-0.152,0.274,-0.396
1635794979150,2021-11-01T12:29:39.150,12.360,0.122,0.030,-0.427
1635794979190,2021-11-01T12:29:39.190,12.400,-0.091,0.000,-0.396
1635794979230,2021-11-01T12:29:39.230,12.440,-0.457,0.335,-0.427
1635794979270,2021-11-01T12:29:39.270,12.480,0.030,0.122,-0.396
1635794979310,2021-11-01T12:29:39.310,12.520,-0.152,0.091,-0.396
1635794979350,2021-11-01T12:29:39.350,12.560,-0.305,0.335,-0.396
1635794979390,2021-11-01T12:29:39.390,12.600,-0.122,0.122,-0.335
1635794979430,2021-11-01T12:29:39.430,12.640,-0.122,0.213,-0.366
1635794979470,2021-11-01T12:29:39.470,12.680,-0.274,0.122,-0.366
1635794979510,2021-11-01T12:29:39.510,12.720,-0.061,0.122,-0.366
1635794979550,2021-11-01T12:29:39.550,12.760,-0.183,0.244,-0.396
1635794979590,2021-11-01T12:29:39.590,12.800,-0.122,0.152,-0.396
1635794979630,2021-11-01T12:29:39.630,12.840,0.000,0.183,-0.335
1635794979670,2021-11-01T12:29:39.670,12.880,-0.152,0.213,-0.396
1635794979710,2021-11-01T12:29:39.710,12.920,-0.091,0.213,-0.366
1635794979750,2021-11-01T12:29:39.750,12.960,-0.122,0.274,-0.335
1635794979790,2021-11-01T12:29:39.790,13.000,0.061,0.305,-0.396
1635794979830,2021-11-01T12:29:39.830,13.040,-0.213,0.213,-0.427
1635794979870,2021-11-01T12:29:39.870,13.080,-0.122,0.152,-0.305
1635794979910,2021-11-01T12:29:39.910,13.120,-0.488,0.213,-0.305
1635794979950,2021-11-01T12:29:39.950,13.160,-0.274,0.335,-0.427
1635794979990,2021-11-01T12:29:39.990,13.200,0.091,0.305,-0.396
1635794980030,2021-11-01T12:29:40.030,13.240,-0.061,0.274,-0.335
1635794980070,2021-11-01T12:29:40.070,13.280,0.061,0.183,-0.427
1635794980110,2021-11-01T12:29:40.110,13.320,-0.061,0.183,-0.488
1635794980150,2021-11-01T12:29:40.150,13.360,-0.122,0.152,-0.427
1635794980190,2021-11-01T12:29:40.190,13.400,-0.366,0.244,-0.396
1635794980230,2021-11-01T12:29:40.230,13.440,-0.335,0.091,-0.335
1635794980270,2021-11-01T12:29:40.270,13.480,-0.244,0.000,-0.335
1635794980310,2021-11-01T12:29:40.310,13.520,-0.152,0.183,-0.335
1635794980350,2021-11-01T12:29:40.350,13.560,-0.305,0.274,-0.335
1635794980390,2021-11-01T12:29:40.390,13.600,-0.122,0.122,-0.366
1635794980430,2021-11-01T12:29:40.430,13.640,0.030,-0.030,-0.366
1635794980470,2021-11-01T12:29:40.470,13.680,-0.183,0.183,-0.366
1635794980510,2021-11-01T12:29:40.510,13.720,0.274,0.000,-0.335
1635794980550,2021-11-01T12:29:40.550,13.760,-0.183,0.183,-0.335
1635794980590,2021-11-01T12:29:40.590,13.800,-0.244,0.122,-0.427
1635794980630,2021-11-01T12:29:40.630,13.840,0.000,0.122,-0.457
1635794980670,2021-11-01T12:29:40.670,13.880,-0.457,0.366,-0.427
1635794980710,2021-11-01T12:29:40.710,13.920,-0.305,0.305,-0.427
1635794980750,2021-11-01T12:29:40.750,13.960,-0.091,0.091,-0.335
1635794980790,2021-11-01T12:29:40.790,14.000,-0.518,0.305,-0.396
1635794980830,2021-11-01T12:29:40.830,14.040,-0.854,0.244,-0.366
1635794980870,2021-11-01T12:29:40.870,14.080,-0.610,0.335,-0.335
1635794980910,2021-11-01T12:29:40.910,14.120,-0.244,0.335,-0.335
1635794980950,2021-11-01T12:29:40.950,14.160,0.000,0.030,-0.274
1635794980990,2021-11-01T12:29:40.990,14.200,0.000,0.061,-0.366
1635794981030,2021-11-01T12:29:41.030,14.240,0.030,0.122,-0.366
1635794981070,2021-11-01T12:29:41.070,14.280,0.030,0.000,-0.305
