epoc (ms),timestamp (+0300),elapsed (s),pressure (Pa)
1635182879358,2021-10-25T20.27.59.358,0.000,100403.750
1635182879619,2021-10-25T20.27.59.619,0.262,100408.359
1635182879881,2021-10-25T20.27.59.881,0.524,100407.625
1635182880143,2021-10-25T20.28.00.143,0.785,100406.969
1635182880405,2021-10-25T20.28.00.405,1.047,100406.125
1635182880667,2021-10-25T20.28.00.667,1.309,100408.945
1635182880928,2021-10-25T20.28.00.928,1.571,100406.125
1635182881190,2021-10-25T20.28.01.190,1.832,100406.125
1635182881452,2021-10-25T20.28.01.452,2.094,100410.008
1635182881714,2021-10-25T20.28.01.714,2.356,100406.969
1635182881975,2021-10-25T20.28.01.975,2.618,100407.625
1635182882237,2021-10-25T20.28.02.237,2.880,100410.078
1635182882499,2021-10-25T20.28.02.499,3.141,100410.484
1635182882761,2021-10-25T20.28.02.761,3.403,100403.492
1635182883023,2021-10-25T20.28.03.023,3.665,100407.844
1635182883284,2021-10-25T20.28.03.284,3.927,100406.312
1635182883546,2021-10-25T20.28.03.546,4.188,100405.867
1635182883808,2021-10-25T20.28.03.808,4.450,100409.164
1635182884070,2021-10-25T20.28.04.070,4.712,100408.906
1635182884331,2021-10-25T20.28.04.331,4.974,100407.188
1635182884593,2021-10-25T20.28.04.593,5.236,100406.930
1635182884855,2021-10-25T20.28.04.855,5.497,100406.711
1635182885117,2021-10-25T20.28.05.117,5.759,100408.438
1635182885379,2021-10-25T20.28.05.379,6.021,100409.344
1635182885640,2021-10-25T20.28.05.640,6.283,100406.273
1635182885902,2021-10-25T20.28.05.902,6.545,100407.594
1635182886164,2021-10-25T20.28.06.164,6.806,100405.609
1635182886426,2021-10-25T20.28.06.426,7.068,100408.250
1635182886687,2021-10-25T20.28.06.687,7.330,100406.672
1635182886949,2021-10-25T20.28.06.949,7.592,100406.016
1635182887211,2021-10-25T20.28.07.211,7.853,100405.359
1635182887473,2021-10-25T20.28.07.473,8.115,100405.359
1635182887735,2021-10-25T20.28.07.735,8.377,100406.672
1635182887996,2021-10-25T20.28.07.996,8.639,100407.555
1635182888258,2021-10-25T20.28.08.258,8.901,100406.016
1635182888520,2021-10-25T20.28.08.520,9.162,100406.016
1635182888782,2021-10-25T20.28.08.782,9.424,100406.016
1635182889044,2021-10-25T20.28.09.044,9.686,100405.359
1635182889305,2021-10-25T20.28.09.305,9.948,100409.055
1635182889567,2021-10-25T20.28.09.567,10.209,100406.930
1635182889829,2021-10-25T20.28.09.829,10.471,100403.383
1635182890091,2021-10-25T20.28.10.091,10.733,100406.891
1635182890352,2021-10-25T20.28.10.352,10.995,100406.891
1635182890614,2021-10-25T20.28.10.614,11.257,100406.891
1635182890876,2021-10-25T20.28.10.876,11.518,100408.211
1635182891138,2021-10-25T20.28.11.138,11.780,100408.211
1635182891400,2021-10-25T20.28.11.400,12.042,100408.875
1635182891661,2021-10-25T20.28.11.661,12.304,100407.555
1635182891923,2021-10-25T20.28.11.923,12.565,100407.734
1635182892185,2021-10-25T20.28.12.185,12.827,100406.672
1635182892447,2021-10-25T20.28.12.447,13.089,100411.906
1635182892708,2021-10-25T20.28.12.708,13.351,100406.672
1635182892970,2021-10-25T20.28.12.970,13.613,100410.594
1635182893232,2021-10-25T20.28.13.232,13.874,100409.055
1635182893494,2021-10-25T20.28.13.494,14.136,100405.977
1635182893756,2021-10-25T20.28.13.756,14.398,100404.922
1635182894017,2021-10-25T20.28.14.017,14.660,100407.734
1635182894279,2021-10-25T20.28.14.279,14.921,100409.055
1635182894541,2021-10-25T20.28.14.541,15.183,100407.734
