epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636633189903,2021-11-11T14.19.49.903,0.000,-0.640,0.000,0.335
1636633189943,2021-11-11T14.19.49.943,0.040,-1.006,-0.518,0.213
1636633189983,2021-11-11T14.19.49.983,0.080,-0.122,-0.732,0.152
1636633190023,2021-11-11T14.19.50.023,0.120,0.091,-0.762,0.396
1636633190063,2021-11-11T14.19.50.063,0.160,1.250,-1.159,-0.518
1636633190103,2021-11-11T14.19.50.103,0.200,0.366,-0.793,-1.250
1636633190143,2021-11-11T14.19.50.143,0.240,1.159,-0.701,-1.220
1636633190183,2021-11-11T14.19.50.183,0.280,1.189,0.091,-0.671
1636633190223,2021-11-11T14.19.50.223,0.320,0.488,0.457,-0.335
1636633190263,2021-11-11T14.19.50.263,0.360,0.640,0.030,-0.366
1636633190303,2021-11-11T14.19.50.303,0.400,0.701,-0.061,-0.427
1636633190343,2021-11-11T14.19.50.343,0.440,0.854,-0.183,-0.793
1636633190383,2021-11-11T14.19.50.383,0.480,-0.549,-0.274,-0.945
1636633190423,2021-11-11T14.19.50.423,0.520,-1.280,-0.030,0.000
1636633190463,2021-11-11T14.19.50.463,0.560,0.884,-0.091,0.061
1636633190503,2021-11-11T14.19.50.503,0.600,1.433,-0.274,-0.457
1636633190543,2021-11-11T14.19.50.543,0.640,-1.006,-0.030,-0.640
1636633190583,2021-11-11T14.19.50.583,0.680,-0.884,-0.213,-0.213
1636633190623,2021-11-11T14.19.50.623,0.720,1.524,0.000,-0.427
1636633190663,2021-11-11T14.19.50.663,0.760,1.098,0.427,-0.823
1636633190703,2021-11-11T14.19.50.703,0.800,-0.640,-0.488,-0.488
1636633190743,2021-11-11T14.19.50.743,0.840,0.152,-0.732,-0.396
1636633190783,2021-11-11T14.19.50.783,0.880,0.976,-0.152,-0.457
1636633190823,2021-11-11T14.19.50.823,0.920,0.274,-0.488,-0.335
1636633190863,2021-11-11T14.19.50.863,0.960,-0.091,-0.732,-0.457
1636633190903,2021-11-11T14.19.50.903,1.000,0.274,-0.183,-0.305
1636633190943,2021-11-11T14.19.50.943,1.040,0.823,-0.152,-0.396
1636633190983,2021-11-11T14.19.50.983,1.080,0.762,-0.640,-0.640
1636633191023,2021-11-11T14.19.51.023,1.120,0.244,-0.427,-0.610
1636633191063,2021-11-11T14.19.51.063,1.160,0.579,0.213,-0.732
1636633191103,2021-11-11T14.19.51.103,1.200,0.305,0.183,-0.549
1636633191143,2021-11-11T14.19.51.143,1.240,-0.091,-0.061,-0.366
1636633191183,2021-11-11T14.19.51.183,1.280,0.000,0.030,-0.518
1636633191223,2021-11-11T14.19.51.223,1.320,0.488,0.152,-0.366
1636633191263,2021-11-11T14.19.51.263,1.360,0.640,-0.579,-0.457
1636633191303,2021-11-11T14.19.51.303,1.400,0.030,-0.366,-0.762
1636633191343,2021-11-11T14.19.51.343,1.440,-0.396,0.457,-0.640
1636633191383,2021-11-11T14.19.51.383,1.480,-0.488,-0.183,-0.366
1636633191423,2021-11-11T14.19.51.423,1.520,0.244,-0.732,-0.244
1636633191463,2021-11-11T14.19.51.463,1.560,1.372,0.488,-0.366
1636633191503,2021-11-11T14.19.51.503,1.600,0.274,0.000,-0.518
1636633191543,2021-11-11T14.19.51.543,1.640,-0.061,-1.280,-0.518
1636633191583,2021-11-11T14.19.51.583,1.680,0.488,0.183,-0.915
1636633191623,2021-11-11T14.19.51.623,1.720,-0.122,0.335,-0.549
1636633191663,2021-11-11T14.19.51.663,1.760,0.152,-0.823,-0.213
1636633191703,2021-11-11T14.19.51.703,1.800,0.579,0.244,-0.549
1636633191743,2021-11-11T14.19.51.743,1.840,-0.244,0.396,-0.610
1636633191783,2021-11-11T14.19.51.783,1.880,0.061,-0.945,-0.427
1636633191823,2021-11-11T14.19.51.823,1.920,0.549,-0.244,-0.366
1636633191863,2021-11-11T14.19.51.863,1.960,0.274,0.152,-0.396
1636633191903,2021-11-11T14.19.51.903,2.000,0.122,-0.732,-0.396
1636633191943,2021-11-11T14.19.51.943,2.040,0.122,-0.335,-0.396
1636633191983,2021-11-11T14.19.51.983,2.080,0.366,0.457,-0.579
1636633192023,2021-11-11T14.19.52.023,2.120,0.244,-0.122,-0.762
1636633192063,2021-11-11T14.19.52.063,2.160,-0.152,-0.366,-0.610
1636633192103,2021-11-11T14.19.52.103,2.200,-0.183,0.213,-0.305
1636633192143,2021-11-11T14.19.52.143,2.240,0.610,-0.183,-0.427
1636633192183,2021-11-11T14.19.52.183,2.280,-0.091,-0.335,-0.518
1636633192223,2021-11-11T14.19.52.223,2.320,-0.335,-0.305,-0.335
1636633192263,2021-11-11T14.19.52.263,2.360,0.579,0.030,-0.335
1636633192303,2021-11-11T14.19.52.303,2.400,0.000,-0.305,-0.518
1636633192343,2021-11-11T14.19.52.343,2.440,-0.701,-0.518,-0.335
