epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636023428460,2021-11-04T12.57.08.460,0.000,0.457,0.427,0.427
1636023428500,2021-11-04T12.57.08.500,0.040,0.427,0.030,0.274
1636023428540,2021-11-04T12.57.08.540,0.080,0.061,0.091,0.274
1636023428580,2021-11-04T12.57.08.580,0.120,-0.091,0.183,0.244
1636023428620,2021-11-04T12.57.08.620,0.160,-0.030,0.030,0.152
1636023428660,2021-11-04T12.57.08.660,0.200,-0.091,0.091,0.274
1636023428700,2021-11-04T12.57.08.700,0.240,0.183,0.213,0.305
1636023428740,2021-11-04T12.57.08.740,0.280,0.213,-0.030,0.213
1636023428780,2021-11-04T12.57.08.780,0.320,-0.152,-0.091,0.213
1636023428820,2021-11-04T12.57.08.820,0.360,-0.244,-0.030,0.305
1636023428860,2021-11-04T12.57.08.860,0.400,0.061,-0.030,0.213
1636023428900,2021-11-04T12.57.08.900,0.440,0.122,-0.061,0.152
1636023428940,2021-11-04T12.57.08.940,0.480,-0.305,0.030,0.213
1636023428980,2021-11-04T12.57.08.980,0.520,-0.152,0.061,0.305
1636023429020,2021-11-04T12.57.09.020,0.560,0.030,0.061,0.183
1636023429060,2021-11-04T12.57.09.060,0.600,0.000,-0.030,0.183
1636023429100,2021-11-04T12.57.09.100,0.640,0.000,0.000,0.213
1636023429140,2021-11-04T12.57.09.140,0.680,-0.030,0.152,0.213
1636023429180,2021-11-04T12.57.09.180,0.720,0.061,0.091,0.213
1636023429220,2021-11-04T12.57.09.220,0.760,-0.183,0.000,0.244
1636023429260,2021-11-04T12.57.09.260,0.800,-0.030,0.061,0.244
1636023429300,2021-11-04T12.57.09.300,0.840,-0.030,0.030,0.274
1636023429340,2021-11-04T12.57.09.340,0.880,-0.091,-0.091,0.213
1636023429380,2021-11-04T12.57.09.380,0.920,0.030,-0.061,0.183
1636023429420,2021-11-04T12.57.09.420,0.960,-0.274,0.213,0.274
1636023429460,2021-11-04T12.57.09.460,1.000,0.061,0.091,0.366
1636023429500,2021-11-04T12.57.09.500,1.040,0.091,-0.152,0.091
1636023429540,2021-11-04T12.57.09.540,1.080,-0.213,0.030,0.122
1636023429580,2021-11-04T12.57.09.580,1.120,-0.183,0.305,0.488
1636023429620,2021-11-04T12.57.09.620,1.160,0.061,0.152,0.335
1636023429660,2021-11-04T12.57.09.660,1.200,0.091,-0.122,0.122
1636023429700,2021-11-04T12.57.09.700,1.240,-0.274,-0.030,0.183
1636023429740,2021-11-04T12.57.09.740,1.280,0.030,0.183,0.244
1636023429780,2021-11-04T12.57.09.780,1.320,-0.122,0.183,0.213
1636023429820,2021-11-04T12.57.09.820,1.360,-0.152,0.122,0.274
1636023429860,2021-11-04T12.57.09.860,1.400,0.000,0.061,0.213
1636023429900,2021-11-04T12.57.09.900,1.440,-0.122,0.122,0.244
1636023429940,2021-11-04T12.57.09.940,1.480,0.183,0.213,0.274
1636023429980,2021-11-04T12.57.09.980,1.520,-0.183,0.122,0.244
1636023430020,2021-11-04T12.57.10.020,1.560,0.000,0.183,0.244
1636023430060,2021-11-04T12.57.10.060,1.600,-0.244,0.061,0.305
1636023430100,2021-11-04T12.57.10.100,1.640,-0.427,0.030,0.274
1636023430140,2021-11-04T12.57.10.140,1.680,-0.152,0.213,0.183
1636023430180,2021-11-04T12.57.10.180,1.720,-0.061,0.213,0.305
1636023430220,2021-11-04T12.57.10.220,1.760,0.000,0.213,0.274
1636023430260,2021-11-04T12.57.10.260,1.800,-0.061,0.000,0.122
1636023430300,2021-11-04T12.57.10.300,1.840,-0.244,0.030,0.244
1636023430340,2021-11-04T12.57.10.340,1.880,-0.274,0.152,0.335
1636023430380,2021-11-04T12.57.10.380,1.920,0.030,0.061,0.152
1636023430420,2021-11-04T12.57.10.420,1.960,0.152,0.061,0.152
1636023430460,2021-11-04T12.57.10.460,2.000,-0.244,0.061,0.335
1636023430500,2021-11-04T12.57.10.500,2.040,-0.091,0.091,0.305
1636023430540,2021-11-04T12.57.10.540,2.080,0.000,0.000,0.122
1636023430580,2021-11-04T12.57.10.580,2.120,-0.244,-0.030,0.213
1636023430620,2021-11-04T12.57.10.620,2.160,-0.396,-0.030,0.274
1636023430660,2021-11-04T12.57.10.660,2.200,0.030,0.152,0.213
1636023430700,2021-11-04T12.57.10.700,2.240,0.000,0.091,0.183
1636023430740,2021-11-04T12.57.10.740,2.280,-0.213,0.030,0.244
1636023430780,2021-11-04T12.57.10.780,2.320,-0.213,-0.030,0.244
1636023430820,2021-11-04T12.57.10.820,2.360,-0.244,0.030,0.213
1636023430860,2021-11-04T12.57.10.860,2.400,-0.152,0.030,0.213
1636023430900,2021-11-04T12.57.10.900,2.440,-0.030,0.122,0.274
1636023430940,2021-11-04T12.57.10.940,2.480,-0.091,0.122,0.274
1636023430980,2021-11-04T12.57.10.980,2.520,0.061,0.000,0.183
