epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636473253121,2021-11-09T17.54.13.121,0.000,0.476,-0.515,-0.818
1636473253160,2021-11-09T17.54.13.160,0.039,0.602,-0.694,-0.859
1636473253200,2021-11-09T17.54.13.200,0.079,0.590,-0.575,-0.829
1636473253239,2021-11-09T17.54.13.239,0.118,0.436,-0.326,-0.586
1636473253279,2021-11-09T17.54.13.279,0.158,0.581,-0.509,-0.676
1636473253320,2021-11-09T17.54.13.320,0.199,0.553,-0.311,-0.601
1636473253360,2021-11-09T17.54.13.360,0.239,0.608,-0.432,-0.685
1636473253399,2021-11-09T17.54.13.399,0.278,0.679,-0.449,-0.737
1636473253439,2021-11-09T17.54.13.439,0.318,0.645,-0.558,-0.649
1636473253478,2021-11-09T17.54.13.478,0.357,0.661,-0.503,-0.633
1636473253519,2021-11-09T17.54.13.519,0.398,0.627,-0.440,-0.606
1636473253559,2021-11-09T17.54.13.559,0.438,0.526,-0.485,-0.575
1636473253598,2021-11-09T17.54.13.598,0.477,0.535,-0.380,-0.636
1636473253638,2021-11-09T17.54.13.638,0.517,0.591,-0.349,-0.683
1636473253677,2021-11-09T17.54.13.677,0.556,0.580,-0.367,-0.714
1636473253718,2021-11-09T17.54.13.718,0.597,0.556,-0.318,-0.725
1636473253758,2021-11-09T17.54.13.758,0.637,0.469,-0.326,-0.820
1636473253798,2021-11-09T17.54.13.798,0.677,0.390,-0.454,-0.777
1636473253837,2021-11-09T17.54.13.837,0.716,0.394,-0.399,-0.817
1636473253877,2021-11-09T17.54.13.877,0.756,0.449,-0.317,-0.795
1636473253916,2021-11-09T17.54.13.916,0.795,0.584,-0.271,-0.709
1636473253957,2021-11-09T17.54.13.957,0.836,0.670,-0.206,-0.573
1636473253997,2021-11-09T17.54.13.997,0.876,0.687,-0.124,-0.583
1636473254036,2021-11-09T17.54.14.036,0.915,0.631,-0.005,-0.716
1636473254076,2021-11-09T17.54.14.076,0.955,0.461,-0.026,-0.741
1636473254115,2021-11-09T17.54.14.115,0.994,0.216,-0.126,-0.858
1636473254156,2021-11-09T17.54.14.156,1.035,-0.030,-0.023,-0.994
1636473254196,2021-11-09T17.54.14.196,1.075,-0.209,0.130,-1.065
1636473254235,2021-11-09T17.54.14.235,1.114,-0.218,0.180,-1.057
1636473254275,2021-11-09T17.54.14.275,1.154,-0.047,-0.087,-0.929
1636473254315,2021-11-09T17.54.14.315,1.194,0.030,-0.223,-0.879
1636473254356,2021-11-09T17.54.14.356,1.235,-0.017,-0.102,-0.932
1636473254395,2021-11-09T17.54.14.395,1.274,-0.030,0.047,-0.960
1636473254435,2021-11-09T17.54.14.435,1.314,-0.054,0.034,-0.955
1636473254474,2021-11-09T17.54.14.474,1.353,-0.070,-0.075,-0.930
1636473254514,2021-11-09T17.54.14.514,1.393,-0.088,-0.081,-0.934
1636473254553,2021-11-09T17.54.14.553,1.432,-0.074,-0.041,-0.946
1636473254594,2021-11-09T17.54.14.594,1.473,-0.039,-0.053,-0.950
1636473254634,2021-11-09T17.54.14.634,1.513,-0.031,-0.086,-0.940
1636473254673,2021-11-09T17.54.14.673,1.552,-0.066,-0.068,-0.928
1636473254713,2021-11-09T17.54.14.713,1.592,-0.096,-0.024,-0.940
1636473254753,2021-11-09T17.54.14.753,1.632,-0.089,-0.026,-0.936
1636473254794,2021-11-09T17.54.14.794,1.673,-0.072,-0.080,-0.929
1636473254833,2021-11-09T17.54.14.833,1.712,-0.086,-0.068,-0.943
1636473254873,2021-11-09T17.54.14.873,1.752,-0.083,-0.057,-0.941
1636473254912,2021-11-09T17.54.14.912,1.791,-0.074,-0.075,-0.935
1636473254952,2021-11-09T17.54.14.952,1.831,-0.078,-0.062,-0.939
1636473254993,2021-11-09T17.54.14.993,1.872,-0.082,-0.061,-0.941
1636473255032,2021-11-09T17.54.15.032,1.911,-0.081,-0.054,-0.934
1636473255072,2021-11-09T17.54.15.072,1.951,-0.080,-0.055,-0.934
1636473255111,2021-11-09T17.54.15.111,1.990,-0.082,-0.073,-0.938
1636473255151,2021-11-09T17.54.15.151,2.030,-0.082,-0.076,-0.941
1636473255191,2021-11-09T17.54.15.191,2.070,-0.084,-0.070,-0.935
1636473255232,2021-11-09T17.54.15.232,2.111,-0.094,-0.051,-0.934
1636473255271,2021-11-09T17.54.15.271,2.150,-0.088,-0.059,-0.934
1636473255311,2021-11-09T17.54.15.311,2.190,-0.064,-0.068,-0.939
1636473255350,2021-11-09T17.54.15.350,2.229,-0.069,-0.060,-0.946
1636473255390,2021-11-09T17.54.15.390,2.269,-0.093,-0.065,-0.935
1636473255431,2021-11-09T17.54.15.431,2.310,-0.101,-0.065,-0.931
1636473255470,2021-11-09T17.54.15.470,2.349,-0.084,-0.054,-0.935
1636473255510,2021-11-09T17.54.15.510,2.389,-0.069,-0.057,-0.943
1636473255549,2021-11-09T17.54.15.549,2.428,-0.073,-0.064,-0.942
1636473255589,2021-11-09T17.54.15.589,2.468,-0.086,-0.055,-0.936
1636473255630,2021-11-09T17.54.15.630,2.509,-0.086,-0.062,-0.935
1636473255670,2021-11-09T17.54.15.670,2.549,-0.084,-0.069,-0.939
1636473255709,2021-11-09T17.54.15.709,2.588,-0.088,-0.069,-0.940
1636473255749,2021-11-09T17.54.15.749,2.628,-0.085,-0.059,-0.934
1636473255788,2021-11-09T17.54.15.788,2.667,-0.087,-0.048,-0.933
1636473255828,2021-11-09T17.54.15.828,2.707,-0.091,-0.055,-0.932
1636473255869,2021-11-09T17.54.15.869,2.748,-0.088,-0.062,-0.941
1636473255908,2021-11-09T17.54.15.908,2.787,-0.087,-0.061,-0.940
1636473255948,2021-11-09T17.54.15.948,2.827,-0.096,-0.054,-0.935
1636473255987,2021-11-09T17.54.15.987,2.866,-0.089,-0.051,-0.937
1636473256027,2021-11-09T17.54.16.027,2.906,-0.075,-0.053,-0.941
1636473256068,2021-11-09T17.54.16.068,2.947,-0.083,-0.057,-0.939
1636473256108,2021-11-09T17.54.16.108,2.987,-0.084,-0.055,-0.938
1636473256147,2021-11-09T17.54.16.147,3.026,-0.084,-0.056,-0.941
1636473256187,2021-11-09T17.54.16.187,3.066,-0.096,-0.055,-0.940
1636473256226,2021-11-09T17.54.16.226,3.105,-0.101,-0.059,-0.934
1636473256267,2021-11-09T17.54.16.267,3.146,-0.090,-0.051,-0.930
1636473256307,2021-11-09T17.54.16.307,3.186,-0.083,-0.051,-0.933
1636473256346,2021-11-09T17.54.16.346,3.225,-0.091,-0.055,-0.937
1636473256386,2021-11-09T17.54.16.386,3.265,-0.095,-0.060,-0.937
1636473256425,2021-11-09T17.54.16.425,3.304,-0.092,-0.061,-0.934
1636473256466,2021-11-09T17.54.16.466,3.345,-0.090,-0.050,-0.940
1636473256506,2021-11-09T17.54.16.506,3.385,-0.092,-0.049,-0.937
1636473256546,2021-11-09T17.54.16.546,3.425,-0.095,-0.056,-0.935
1636473256585,2021-11-09T17.54.16.585,3.464,-0.089,-0.056,-0.936
1636473256625,2021-11-09T17.54.16.625,3.504,-0.083,-0.048,-0.939
1636473256664,2021-11-09T17.54.16.664,3.543,-0.087,-0.047,-0.938
1636473256705,2021-11-09T17.54.16.705,3.584,-0.091,-0.055,-0.935
1636473256745,2021-11-09T17.54.16.745,3.624,-0.092,-0.050,-0.935
1636473256784,2021-11-09T17.54.16.784,3.663,-0.096,-0.056,-0.934
1636473256824,2021-11-09T17.54.16.824,3.703,-0.098,-0.061,-0.935
1636473256863,2021-11-09T17.54.16.863,3.742,-0.099,-0.057,-0.937
1636473256904,2021-11-09T17.54.16.904,3.783,-0.089,-0.055,-0.939
1636473256944,2021-11-09T17.54.16.944,3.823,-0.087,-0.052,-0.938
1636473256984,2021-11-09T17.54.16.984,3.863,-0.091,-0.048,-0.933
1636473257023,2021-11-09T17.54.17.023,3.902,-0.087,-0.051,-0.938
1636473257063,2021-11-09T17.54.17.063,3.942,-0.088,-0.061,-0.941
1636473257104,2021-11-09T17.54.17.104,3.983,-0.093,-0.057,-0.937
1636473257143,2021-11-09T17.54.17.143,4.022,-0.091,-0.048,-0.936
1636473257183,2021-11-09T17.54.17.183,4.062,-0.092,-0.055,-0.934
1636473257222,2021-11-09T17.54.17.222,4.101,-0.099,-0.055,-0.937
1636473257262,2021-11-09T17.54.17.262,4.141,-0.098,-0.048,-0.935
1636473257301,2021-11-09T17.54.17.301,4.180,-0.089,-0.047,-0.934
1636473257342,2021-11-09T17.54.17.342,4.221,-0.089,-0.054,-0.937
1636473257382,2021-11-09T17.54.17.382,4.261,-0.099,-0.053,-0.937
1636473257422,2021-11-09T17.54.17.422,4.301,-0.099,-0.050,-0.934
1636473257461,2021-11-09T17.54.17.461,4.340,-0.089,-0.048,-0.937
1636473257501,2021-11-09T17.54.17.501,4.380,-0.083,-0.052,-0.941
1636473257542,2021-11-09T17.54.17.542,4.421,-0.090,-0.054,-0.937
1636473257581,2021-11-09T17.54.17.581,4.460,-0.097,-0.046,-0.935
1636473257621,2021-11-09T17.54.17.621,4.500,-0.094,-0.048,-0.935
1636473257660,2021-11-09T17.54.17.660,4.539,-0.093,-0.051,-0.937
1636473257700,2021-11-09T17.54.17.700,4.579,-0.094,-0.050,-0.937
1636473257741,2021-11-09T17.54.17.741,4.620,-0.095,-0.045,-0.934
1636473257780,2021-11-09T17.54.17.780,4.659,-0.092,-0.050,-0.937
1636473257820,2021-11-09T17.54.17.820,4.699,-0.090,-0.049,-0.938
1636473257860,2021-11-09T17.54.17.860,4.739,-0.092,-0.052,-0.938
1636473257899,2021-11-09T17.54.17.899,4.778,-0.093,-0.053,-0.936
1636473257939,2021-11-09T17.54.17.939,4.818,-0.091,-0.044,-0.937
1636473257980,2021-11-09T17.54.17.980,4.859,-0.092,-0.047,-0.936
1636473258019,2021-11-09T17.54.18.019,4.898,-0.095,-0.052,-0.936
