epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635946308263,2021-11-03T15:31:48.263,0.000,-0.169,0.129,-1.006
1635946308303,2021-11-03T15:31:48.303,0.040,-0.171,0.132,-1.013
1635946308343,2021-11-03T15:31:48.343,0.080,-0.171,0.132,-1.012
1635946308383,2021-11-03T15:31:48.383,0.120,-0.172,0.129,-1.012
1635946308423,2021-11-03T15:31:48.423,0.160,-0.172,0.130,-1.012
1635946308463,2021-11-03T15:31:48.463,0.200,-0.170,0.131,-1.011
1635946308503,2021-11-03T15:31:48.503,0.240,-0.169,0.129,-1.012
1635946308543,2021-11-03T15:31:48.543,0.280,-0.172,0.129,-1.011
1635946308583,2021-11-03T15:31:48.583,0.320,-0.170,0.131,-1.011
1635946308623,2021-11-03T15:31:48.623,0.360,-0.171,0.128,-1.012
1635946308663,2021-11-03T15:31:48.663,0.400,-0.172,0.130,-1.012
1635946308703,2021-11-03T15:31:48.703,0.440,-0.172,0.131,-1.012
1635946308743,2021-11-03T15:31:48.743,0.480,-0.171,0.129,-1.011
1635946308783,2021-11-03T15:31:48.783,0.520,-0.170,0.131,-1.013
1635946308823,2021-11-03T15:31:48.823,0.560,-0.171,0.132,-1.012
1635946308863,2021-11-03T15:31:48.863,0.600,-0.172,0.131,-1.012
1635946308903,2021-11-03T15:31:48.903,0.640,-0.171,0.130,-1.012
1635946308943,2021-11-03T15:31:48.943,0.680,-0.172,0.130,-1.012
1635946308983,2021-11-03T15:31:48.983,0.720,-0.172,0.131,-1.011
1635946309023,2021-11-03T15:31:49.023,0.760,-0.170,0.130,-1.011
1635946309063,2021-11-03T15:31:49.063,0.800,-0.171,0.130,-1.011
1635946309103,2021-11-03T15:31:49.103,0.840,-0.170,0.130,-1.011
1635946309143,2021-11-03T15:31:49.143,0.880,-0.171,0.130,-1.011
1635946309183,2021-11-03T15:31:49.183,0.920,-0.172,0.130,-1.012
1635946309223,2021-11-03T15:31:49.223,0.960,-0.170,0.131,-1.010
1635946309263,2021-11-03T15:31:49.263,1.000,-0.172,0.128,-1.012
1635946309303,2021-11-03T15:31:49.303,1.040,-0.171,0.130,-1.011
1635946309343,2021-11-03T15:31:49.343,1.080,-0.170,0.130,-1.012
1635946309383,2021-11-03T15:31:49.383,1.120,-0.171,0.127,-1.011
1635946309423,2021-11-03T15:31:49.423,1.160,-0.170,0.130,-1.010
1635946309463,2021-11-03T15:31:49.463,1.200,-0.170,0.129,-1.011
1635946309503,2021-11-03T15:31:49.503,1.240,-0.171,0.129,-1.011
1635946309543,2021-11-03T15:31:49.543,1.280,-0.169,0.130,-1.010
1635946309583,2021-11-03T15:31:49.583,1.320,-0.172,0.128,-1.011
1635946309623,2021-11-03T15:31:49.623,1.360,-0.170,0.129,-1.011
1635946309663,2021-11-03T15:31:49.663,1.400,-0.171,0.130,-1.011
1635946309703,2021-11-03T15:31:49.703,1.440,-0.171,0.129,-1.011
1635946309743,2021-11-03T15:31:49.743,1.480,-0.170,0.128,-1.011
1635946309783,2021-11-03T15:31:49.783,1.520,-0.170,0.133,-1.011
1635946309823,2021-11-03T15:31:49.823,1.560,-0.172,0.129,-1.010
1635946309863,2021-11-03T15:31:49.863,1.600,-0.172,0.128,-1.010
1635946309903,2021-11-03T15:31:49.903,1.640,-0.171,0.131,-1.010
1635946309943,2021-11-03T15:31:49.943,1.680,-0.170,0.130,-1.010
1635946309983,2021-11-03T15:31:49.983,1.720,-0.172,0.130,-1.010
1635946310023,2021-11-03T15:31:50.023,1.760,-0.171,0.130,-1.010
1635946310063,2021-11-03T15:31:50.063,1.800,-0.171,0.129,-1.011
1635946310103,2021-11-03T15:31:50.103,1.840,-0.171,0.129,-1.011
1635946310143,2021-11-03T15:31:50.143,1.880,-0.171,0.130,-1.011
1635946310183,2021-11-03T15:31:50.183,1.920,-0.171,0.129,-1.011
1635946310223,2021-11-03T15:31:50.223,1.960,-0.170,0.130,-1.011
1635946310263,2021-11-03T15:31:50.263,2.000,-0.171,0.129,-1.011
1635946310303,2021-11-03T15:31:50.303,2.040,-0.170,0.130,-1.011
1635946310343,2021-11-03T15:31:50.343,2.080,-0.170,0.130,-1.010
1635946310383,2021-11-03T15:31:50.383,2.120,-0.170,0.129,-1.012
1635946310423,2021-11-03T15:31:50.423,2.160,-0.170,0.129,-1.010
1635946310463,2021-11-03T15:31:50.463,2.200,-0.171,0.128,-1.010
1635946310503,2021-11-03T15:31:50.503,2.240,-0.171,0.129,-1.012
1635946310543,2021-11-03T15:31:50.543,2.280,-0.170,0.129,-1.012
1635946310583,2021-11-03T15:31:50.583,2.320,-0.169,0.129,-1.010
1635946310623,2021-11-03T15:31:50.623,2.360,-0.171,0.129,-1.010
1635946310663,2021-11-03T15:31:50.663,2.400,-0.171,0.129,-1.011
1635946310703,2021-11-03T15:31:50.703,2.440,-0.170,0.128,-1.012
1635946310743,2021-11-03T15:31:50.743,2.480,-0.169,0.130,-1.010
1635946310783,2021-11-03T15:31:50.783,2.520,-0.170,0.130,-1.011
1635946310823,2021-11-03T15:31:50.823,2.560,-0.171,0.128,-1.011
1635946310863,2021-11-03T15:31:50.863,2.600,-0.171,0.129,-1.012
1635946310903,2021-11-03T15:31:50.903,2.640,-0.170,0.129,-1.011
1635946310943,2021-11-03T15:31:50.943,2.680,-0.170,0.128,-1.010
1635946310983,2021-11-03T15:31:50.983,2.720,-0.171,0.129,-1.012
1635946311023,2021-11-03T15:31:51.023,2.760,-0.170,0.129,-1.011
1635946311063,2021-11-03T15:31:51.063,2.800,-0.169,0.130,-1.011
1635946311103,2021-11-03T15:31:51.103,2.840,-0.170,0.127,-1.010
1635946311143,2021-11-03T15:31:51.143,2.880,-0.170,0.130,-1.011
1635946311183,2021-11-03T15:31:51.183,2.920,-0.170,0.130,-1.011
1635946311223,2021-11-03T15:31:51.223,2.960,-0.170,0.129,-1.010
1635946311263,2021-11-03T15:31:51.263,3.000,-0.170,0.131,-1.011
1635946311303,2021-11-03T15:31:51.303,3.040,-0.171,0.129,-1.011
