epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636395120294,2021-11-08T20.12.00.294,0.000,-0.335,0.335,0.579
1636395120334,2021-11-08T20.12.00.334,0.040,-0.732,0.366,0.549
1636395120374,2021-11-08T20.12.00.374,0.080,-0.488,0.183,0.213
1636395120414,2021-11-08T20.12.00.414,0.120,-0.274,-0.122,0.030
1636395120454,2021-11-08T20.12.00.454,0.160,-0.183,-0.091,0.183
1636395120494,2021-11-08T20.12.00.494,0.200,-0.061,-0.061,0.305
1636395120534,2021-11-08T20.12.00.534,0.240,-0.030,0.000,0.183
1636395120574,2021-11-08T20.12.00.574,0.280,0.030,0.061,0.122
1636395120614,2021-11-08T20.12.00.614,0.320,-0.091,0.030,0.213
1636395120654,2021-11-08T20.12.00.654,0.360,-0.274,0.152,0.244
1636395120694,2021-11-08T20.12.00.694,0.400,-0.061,0.000,0.152
1636395120734,2021-11-08T20.12.00.734,0.440,-0.091,0.091,0.183
1636395120774,2021-11-08T20.12.00.774,0.480,-0.274,0.030,0.213
1636395120814,2021-11-08T20.12.00.814,0.520,-0.274,0.000,0.213
1636395120854,2021-11-08T20.12.00.854,0.560,0.030,-0.030,0.122
1636395120894,2021-11-08T20.12.00.894,0.600,-0.152,-0.091,0.122
1636395120934,2021-11-08T20.12.00.934,0.640,-0.122,0.000,0.213
1636395120974,2021-11-08T20.12.00.974,0.680,-0.122,0.030,0.213
1636395121014,2021-11-08T20.12.01.014,0.720,-0.305,0.030,0.152
1636395121054,2021-11-08T20.12.01.054,0.760,-0.274,0.152,0.305
1636395121094,2021-11-08T20.12.01.094,0.800,-0.396,-0.030,0.335
1636395121134,2021-11-08T20.12.01.134,0.840,-0.122,-0.152,0.061
1636395121174,2021-11-08T20.12.01.174,0.880,-0.030,0.061,0.183
1636395121214,2021-11-08T20.12.01.214,0.920,-0.152,0.000,0.274
1636395121254,2021-11-08T20.12.01.254,0.960,-0.122,0.030,0.244
1636395121294,2021-11-08T20.12.01.294,1.000,-0.061,0.152,0.122
1636395121334,2021-11-08T20.12.01.334,1.040,-0.152,-0.061,0.091
1636395121374,2021-11-08T20.12.01.374,1.080,-0.183,0.030,0.244
1636395121414,2021-11-08T20.12.01.414,1.120,-0.183,-0.122,0.122
1636395121454,2021-11-08T20.12.01.454,1.160,-0.274,-0.061,0.091
1636395121494,2021-11-08T20.12.01.494,1.200,-0.396,0.091,0.335
1636395121534,2021-11-08T20.12.01.534,1.240,-0.274,-0.152,0.213
1636395121574,2021-11-08T20.12.01.574,1.280,-0.366,0.305,0.030
1636395121614,2021-11-08T20.12.01.614,1.320,0.518,0.335,0.061
1636395121654,2021-11-08T20.12.01.654,1.360,0.488,-0.305,0.427
1636395121694,2021-11-08T20.12.01.694,1.400,-0.213,-0.183,0.610
1636395121734,2021-11-08T20.12.01.734,1.440,-0.274,0.122,-0.061
1636395121774,2021-11-08T20.12.01.774,1.480,0.457,-0.030,-0.305
1636395121814,2021-11-08T20.12.01.814,1.520,-0.427,0.152,0.457
1636395121854,2021-11-08T20.12.01.854,1.560,-1.128,0.335,0.701
1636395121894,2021-11-08T20.12.01.894,1.600,-0.549,0.305,0.152
1636395121934,2021-11-08T20.12.01.934,1.640,0.335,0.305,-0.030
1636395121974,2021-11-08T20.12.01.974,1.680,0.701,0.274,0.213
1636395122014,2021-11-08T20.12.02.014,1.720,0.793,0.518,0.396
1636395122054,2021-11-08T20.12.02.054,1.760,0.854,0.213,0.183
1636395122094,2021-11-08T20.12.02.094,1.800,1.098,-0.488,-0.213
1636395122134,2021-11-08T20.12.02.134,1.840,2.226,-0.915,-0.183
1636395122174,2021-11-08T20.12.02.174,1.880,2.043,-0.884,0.030
1636395122214,2021-11-08T20.12.02.214,1.920,1.433,-0.427,0.335
1636395122254,2021-11-08T20.12.02.254,1.960,0.579,-0.183,0.579
1636395122294,2021-11-08T20.12.02.294,2.000,0.488,0.000,0.305
1636395122334,2021-11-08T20.12.02.334,2.040,1.128,0.091,0.152
1636395122374,2021-11-08T20.12.02.374,2.080,0.671,0.335,0.213
1636395122414,2021-11-08T20.12.02.414,2.120,-0.030,0.610,0.335
1636395122454,2021-11-08T20.12.02.454,2.160,-0.335,0.732,0.305
1636395122494,2021-11-08T20.12.02.494,2.200,-0.030,0.488,0.244
1636395122534,2021-11-08T20.12.02.534,2.240,-0.030,0.457,0.213
1636395122574,2021-11-08T20.12.02.574,2.280,-0.274,1.006,0.335
1636395122614,2021-11-08T20.12.02.614,2.320,-0.488,0.396,0.244
1636395122654,2021-11-08T20.12.02.654,2.360,-0.549,0.030,0.183
1636395122694,2021-11-08T20.12.02.694,2.400,-0.427,0.030,0.183
1636395122734,2021-11-08T20.12.02.734,2.440,-0.274,0.000,0.122
1636395122774,2021-11-08T20.12.02.774,2.480,-0.244,-0.030,0.152
1636395122814,2021-11-08T20.12.02.814,2.520,-0.244,0.122,0.152
1636395122854,2021-11-08T20.12.02.854,2.560,-0.335,0.030,0.122
1636395122894,2021-11-08T20.12.02.894,2.600,-0.457,-0.030,0.152
1636395122934,2021-11-08T20.12.02.934,2.640,-0.488,-0.061,0.152
1636395122974,2021-11-08T20.12.02.974,2.680,-0.488,0.000,0.152
1636395123014,2021-11-08T20.12.03.014,2.720,-0.457,0.061,0.213
1636395123054,2021-11-08T20.12.03.054,2.760,-0.183,0.061,0.213
1636395123094,2021-11-08T20.12.03.094,2.800,-0.274,0.061,0.213
1636395123134,2021-11-08T20.12.03.134,2.840,-0.030,0.152,0.152
1636395123174,2021-11-08T20.12.03.174,2.880,-0.061,0.122,0.183
1636395123214,2021-11-08T20.12.03.214,2.920,-0.122,0.091,0.274
1636395123254,2021-11-08T20.12.03.254,2.960,-0.213,0.061,0.244
1636395123294,2021-11-08T20.12.03.294,3.000,-0.152,0.457,0.122
1636395123334,2021-11-08T20.12.03.334,3.040,-0.305,0.427,0.061
1636395123374,2021-11-08T20.12.03.374,3.080,-0.457,0.213,-0.061
1636395123414,2021-11-08T20.12.03.414,3.120,-0.305,-0.030,-0.091
1636395123454,2021-11-08T20.12.03.454,3.160,-0.152,0.000,0.122
1636395123494,2021-11-08T20.12.03.494,3.200,-0.427,0.213,0.183
1636395123534,2021-11-08T20.12.03.534,3.240,-0.823,0.335,0.305
1636395123574,2021-11-08T20.12.03.574,3.280,-0.701,0.305,0.274
1636395123614,2021-11-08T20.12.03.614,3.320,-0.518,0.183,0.213
1636395123654,2021-11-08T20.12.03.654,3.360,-0.091,-0.091,0.122
1636395123694,2021-11-08T20.12.03.694,3.400,0.305,-0.183,0.122
1636395123734,2021-11-08T20.12.03.734,3.440,0.640,-0.274,0.122
1636395123774,2021-11-08T20.12.03.774,3.480,0.335,-0.122,0.244
1636395123814,2021-11-08T20.12.03.814,3.520,-0.183,0.183,0.366
1636395123854,2021-11-08T20.12.03.854,3.560,-0.244,0.335,0.305
1636395123894,2021-11-08T20.12.03.894,3.600,-0.366,0.061,0.183
1636395123934,2021-11-08T20.12.03.934,3.640,-0.183,0.274,0.183
1636395123974,2021-11-08T20.12.03.974,3.680,0.213,0.945,0.335
1636395124014,2021-11-08T20.12.04.014,3.720,-0.366,1.646,0.854
1636395124054,2021-11-08T20.12.04.054,3.760,-0.579,1.555,0.762
1636395124094,2021-11-08T20.12.04.094,3.800,-0.396,0.579,-0.335
1636395124134,2021-11-08T20.12.04.134,3.840,0.335,0.091,-2.134
