epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636570906259,2021-11-10T21.01.46.259,0.000,101006.500
1636570906525,2021-11-10T21.01.46.525,0.266,101006.500
1636570906788,2021-11-10T21.01.46.788,0.529,101008.156
1636570907053,2021-11-10T21.01.47.053,0.794,101006.664
1636570907318,2021-11-10T21.01.47.318,1.059,101002.859
1636570907582,2021-11-10T21.01.47.582,1.323,101007.000
1636570907847,2021-11-10T21.01.47.847,1.588,101006.828
1636570908112,2021-11-10T21.01.48.112,1.853,101004.344
1636570908376,2021-11-10T21.01.48.376,2.117,101003.359
1636570908641,2021-11-10T21.01.48.641,2.382,101004.516
1636570908906,2021-11-10T21.01.48.906,2.647,101003.531
1636570909170,2021-11-10T21.01.49.170,2.911,101003.359
1636570909435,2021-11-10T21.01.49.435,3.176,101003.695
1636570909700,2021-11-10T21.01.49.700,3.441,101005.016
1636570909964,2021-11-10T21.01.49.964,3.705,101002.867
1636570910229,2021-11-10T21.01.50.229,3.970,101000.383
1636570910493,2021-11-10T21.01.50.493,4.234,101005.188
1636570910758,2021-11-10T21.01.50.758,4.499,101006.180
1636570911023,2021-11-10T21.01.51.023,4.764,101008.172
1636570911287,2021-11-10T21.01.51.287,5.028,101005.023
1636570911552,2021-11-10T21.01.51.552,5.293,101001.375
1636570911817,2021-11-10T21.01.51.817,5.558,101001.375
1636570912081,2021-11-10T21.01.52.081,5.822,101007.172
1636570912346,2021-11-10T21.01.52.346,6.087,101001.539
1636570912611,2021-11-10T21.01.52.611,6.352,101001.703
1636570912875,2021-11-10T21.01.52.875,6.616,101002.695
1636570913140,2021-11-10T21.01.53.140,6.881,101003.359
1636570913405,2021-11-10T21.01.53.405,7.146,101005.516
1636570913669,2021-11-10T21.01.53.669,7.410,101003.531
1636570913934,2021-11-10T21.01.53.934,7.675,101005.188
1636570914197,2021-11-10T21.01.54.197,7.938,101001.047
1636570914463,2021-11-10T21.01.54.463,8.204,101004.688
1636570914728,2021-11-10T21.01.54.728,8.469,101006.844
1636570914991,2021-11-10T21.01.54.991,8.732,101004.188
1636570915256,2021-11-10T21.01.55.256,8.997,101004.688
1636570915522,2021-11-10T21.01.55.522,9.263,101005.688
1636570915785,2021-11-10T21.01.55.785,9.526,101002.375
1636570916050,2021-11-10T21.01.56.050,9.791,101004.023
1636570916316,2021-11-10T21.01.56.316,10.057,101005.023
1636570916579,2021-11-10T21.01.56.579,10.320,101002.203
1636570916844,2021-11-10T21.01.56.844,10.585,101005.023
1636570917109,2021-11-10T21.01.57.109,10.850,101003.031
1636570917373,2021-11-10T21.01.57.373,11.114,101003.031
1636570917638,2021-11-10T21.01.57.638,11.379,101002.695
1636570917903,2021-11-10T21.01.57.903,11.644,101005.844
1636570918167,2021-11-10T21.01.58.167,11.908,101005.023
1636570918432,2021-11-10T21.01.58.432,12.173,100999.391
1636570918696,2021-11-10T21.01.58.696,12.437,101009.992
1636570918961,2021-11-10T21.01.58.961,12.702,101003.531
1636570919226,2021-11-10T21.01.59.226,12.967,101001.047
1636570919490,2021-11-10T21.01.59.490,13.231,101005.516
1636570919755,2021-11-10T21.01.59.755,13.496,101002.867
1636570920020,2021-11-10T21.02.00.020,13.761,101006.344
1636570920284,2021-11-10T21.02.00.284,14.025,101005.688
1636570920549,2021-11-10T21.02.00.549,14.290,101004.688
1636570920813,2021-11-10T21.02.00.813,14.554,101004.359
1636570921078,2021-11-10T21.02.01.078,14.819,101003.531
1636570921343,2021-11-10T21.02.01.343,15.084,101007.008
1636570921607,2021-11-10T21.02.01.607,15.348,101005.023
1636570921872,2021-11-10T21.02.01.872,15.613,101006.344
1636570922137,2021-11-10T21.02.02.137,15.878,101004.852
1636570922401,2021-11-10T21.02.02.401,16.142,101002.375
1636570922666,2021-11-10T21.02.02.666,16.407,100999.719
1636570922929,2021-11-10T21.02.02.929,16.670,101006.844
1636570923194,2021-11-10T21.02.03.194,16.935,101006.180
1636570923460,2021-11-10T21.02.03.460,17.201,101005.188
