epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635795562868,2021-11-01T12:39:22.868,595.920,-0.163,0.301,-0.938
1635795562908,2021-11-01T12:39:22.908,595.960,-0.166,0.301,-0.939
1635795562948,2021-11-01T12:39:22.948,596.000,-0.165,0.295,-0.939
1635795562988,2021-11-01T12:39:22.988,596.040,-0.163,0.304,-0.939
1635795563028,2021-11-01T12:39:23.028,596.080,-0.162,0.304,-0.938
1635795563068,2021-11-01T12:39:23.068,596.120,-0.162,0.306,-0.937
1635795563108,2021-11-01T12:39:23.108,596.160,-0.164,0.307,-0.938
1635795563148,2021-11-01T12:39:23.148,596.200,-0.167,0.294,-0.940
1635795563188,2021-11-01T12:39:23.188,596.240,-0.167,0.283,-0.941
1635795563228,2021-11-01T12:39:23.228,596.280,-0.165,0.294,-0.939
1635795563268,2021-11-01T12:39:23.268,596.320,-0.166,0.298,-0.940
1635795563308,2021-11-01T12:39:23.308,596.360,-0.162,0.296,-0.941
1635795563348,2021-11-01T12:39:23.348,596.400,-0.163,0.302,-0.938
1635795563388,2021-11-01T12:39:23.388,596.440,-0.162,0.300,-0.939
1635795563428,2021-11-01T12:39:23.428,596.480,-0.161,0.301,-0.939
1635795563468,2021-11-01T12:39:23.468,596.520,-0.164,0.300,-0.939
1635795563508,2021-11-01T12:39:23.508,596.560,-0.163,0.298,-0.938
1635795563548,2021-11-01T12:39:23.548,596.600,-0.164,0.303,-0.940
1635795563588,2021-11-01T12:39:23.588,596.640,-0.166,0.297,-0.939
1635795563628,2021-11-01T12:39:23.628,596.680,-0.164,0.300,-0.938
1635795563668,2021-11-01T12:39:23.668,596.720,-0.163,0.299,-0.939
1635795563708,2021-11-01T12:39:23.708,596.760,-0.162,0.302,-0.939
1635795563748,2021-11-01T12:39:23.748,596.800,-0.164,0.300,-0.939
1635795563788,2021-11-01T12:39:23.788,596.840,-0.167,0.294,-0.938
1635795563828,2021-11-01T12:39:23.828,596.880,-0.163,0.296,-0.941
1635795563868,2021-11-01T12:39:23.868,596.920,-0.164,0.295,-0.940
1635795563908,2021-11-01T12:39:23.908,596.960,-0.169,0.290,-0.939
1635795563948,2021-11-01T12:39:23.948,597.000,-0.165,0.289,-0.942
1635795563988,2021-11-01T12:39:23.988,597.040,-0.163,0.299,-0.940
1635795564028,2021-11-01T12:39:24.028,597.080,-0.166,0.289,-0.940
1635795564068,2021-11-01T12:39:24.068,597.120,-0.165,0.296,-0.939
1635795564108,2021-11-01T12:39:24.108,597.160,-0.164,0.300,-0.939
1635795564148,2021-11-01T12:39:24.148,597.200,-0.164,0.294,-0.941
1635795564188,2021-11-01T12:39:24.188,597.240,-0.165,0.295,-0.939
1635795564228,2021-11-01T12:39:24.228,597.280,-0.166,0.299,-0.939
1635795564268,2021-11-01T12:39:24.268,597.320,-0.165,0.294,-0.940
1635795564308,2021-11-01T12:39:24.308,597.360,-0.164,0.295,-0.939
1635795564348,2021-11-01T12:39:24.348,597.400,-0.165,0.301,-0.940
1635795564388,2021-11-01T12:39:24.388,597.440,-0.165,0.296,-0.940
1635795564428,2021-11-01T12:39:24.428,597.480,-0.165,0.296,-0.939
1635795564468,2021-11-01T12:39:24.468,597.520,-0.165,0.298,-0.939
1635795564508,2021-11-01T12:39:24.508,597.560,-0.166,0.298,-0.939
1635795564548,2021-11-01T12:39:24.548,597.600,-0.165,0.293,-0.941
1635795564588,2021-11-01T12:39:24.588,597.640,-0.165,0.291,-0.941
1635795564628,2021-11-01T12:39:24.628,597.680,-0.166,0.296,-0.941
1635795564668,2021-11-01T12:39:24.668,597.720,-0.165,0.292,-0.941
1635795564708,2021-11-01T12:39:24.708,597.760,-0.164,0.294,-0.941
1635795564748,2021-11-01T12:39:24.748,597.800,-0.166,0.296,-0.939
1635795564788,2021-11-01T12:39:24.788,597.840,-0.166,0.292,-0.940
1635795564828,2021-11-01T12:39:24.828,597.880,-0.165,0.297,-0.939
1635795564868,2021-11-01T12:39:24.868,597.920,-0.164,0.294,-0.940
1635795564908,2021-11-01T12:39:24.908,597.960,-0.167,0.296,-0.939
1635795564948,2021-11-01T12:39:24.948,598.000,-0.164,0.300,-0.940
1635795564988,2021-11-01T12:39:24.988,598.040,-0.164,0.294,-0.940
1635795565028,2021-11-01T12:39:25.028,598.080,-0.165,0.292,-0.939
1635795565068,2021-11-01T12:39:25.068,598.120,-0.163,0.303,-0.937
1635795565108,2021-11-01T12:39:25.108,598.160,-0.167,0.301,-0.938
1635795565148,2021-11-01T12:39:25.148,598.200,-0.168,0.297,-0.938
1635795565188,2021-11-01T12:39:25.188,598.240,-0.166,0.305,-0.936
1635795565228,2021-11-01T12:39:25.228,598.280,-0.164,0.304,-0.937
1635795565268,2021-11-01T12:39:25.268,598.320,-0.166,0.299,-0.937
1635795565308,2021-11-01T12:39:25.308,598.360,-0.164,0.308,-0.937
1635795565348,2021-11-01T12:39:25.348,598.400,-0.165,0.305,-0.938
1635795565388,2021-11-01T12:39:25.388,598.440,-0.166,0.299,-0.938
1635795565428,2021-11-01T12:39:25.428,598.480,-0.166,0.295,-0.938
1635795565468,2021-11-01T12:39:25.468,598.520,-0.167,0.300,-0.939
1635795565508,2021-11-01T12:39:25.508,598.560,-0.166,0.294,-0.939
1635795565548,2021-11-01T12:39:25.548,598.600,-0.172,0.279,-0.916
1635795565588,2021-11-01T12:39:25.588,598.640,-0.143,0.330,-0.960
1635795565628,2021-11-01T12:39:25.628,598.680,-0.173,0.273,-0.942
1635795565668,2021-11-01T12:39:25.668,598.720,-0.166,0.307,-0.934
1635795565708,2021-11-01T12:39:25.708,598.760,-0.162,0.284,-0.941
1635795565748,2021-11-01T12:39:25.748,598.800,-0.163,0.302,-0.942
1635795565788,2021-11-01T12:39:25.788,598.840,-0.163,0.292,-0.942
1635795565828,2021-11-01T12:39:25.828,598.880,-0.163,0.296,-0.942
1635795565868,2021-11-01T12:39:25.868,598.920,-0.159,0.296,-0.941
1635795565908,2021-11-01T12:39:25.908,598.960,-0.165,0.306,-0.939
1635795565948,2021-11-01T12:39:25.948,599.000,-0.166,0.277,-0.945
1635795565988,2021-11-01T12:39:25.988,599.040,-0.162,0.263,-0.945
1635795566028,2021-11-01T12:39:26.028,599.080,-0.161,0.303,-0.943
1635795566068,2021-11-01T12:39:26.068,599.120,-0.163,0.281,-0.944
1635795566108,2021-11-01T12:39:26.108,599.160,-0.167,0.276,-0.944
1635795566148,2021-11-01T12:39:26.148,599.200,-0.165,0.301,-0.942
1635795566188,2021-11-01T12:39:26.188,599.240,-0.164,0.282,-0.943
1635795566228,2021-11-01T12:39:26.228,599.280,-0.166,0.294,-0.942
1635795566268,2021-11-01T12:39:26.268,599.320,-0.165,0.282,-0.943
1635795566308,2021-11-01T12:39:26.308,599.360,-0.167,0.283,-0.944
1635795566348,2021-11-01T12:39:26.348,599.400,-0.168,0.284,-0.942
1635795566388,2021-11-01T12:39:26.388,599.440,-0.166,0.277,-0.947
1635795566428,2021-11-01T12:39:26.428,599.480,-0.167,0.283,-0.944
1635795566468,2021-11-01T12:39:26.468,599.520,-0.169,0.275,-0.945
1635795566508,2021-11-01T12:39:26.508,599.560,-0.166,0.275,-0.946
1635795566548,2021-11-01T12:39:26.548,599.600,-0.167,0.282,-0.944
1635795566588,2021-11-01T12:39:26.588,599.640,-0.167,0.283,-0.945
1635795566628,2021-11-01T12:39:26.628,599.680,-0.165,0.273,-0.946
1635795566668,2021-11-01T12:39:26.668,599.720,-0.168,0.279,-0.946
1635795566708,2021-11-01T12:39:26.708,599.760,-0.171,0.285,-0.948
1635795566748,2021-11-01T12:39:26.748,599.800,-0.167,0.288,-0.942
1635795566788,2021-11-01T12:39:26.788,599.840,-0.161,0.298,-0.928
1635795566828,2021-11-01T12:39:26.828,599.880,-0.179,0.261,-0.949
1635795566868,2021-11-01T12:39:26.868,599.920,-0.165,0.317,-0.937
1635795566908,2021-11-01T12:39:26.908,599.960,-0.165,0.311,-0.934
1635795566948,2021-11-01T12:39:26.948,600.000,-0.169,0.298,-0.937
1635795566988,2021-11-01T12:39:26.988,600.040,-0.166,0.299,-0.936
1635795567028,2021-11-01T12:39:27.028,600.080,-0.166,0.320,-0.937
1635795567068,2021-11-01T12:39:27.068,600.120,-0.164,0.306,-0.938
1635795567108,2021-11-01T12:39:27.108,600.160,-0.165,0.302,-0.937
1635795567148,2021-11-01T12:39:27.148,600.200,-0.166,0.312,-0.934
1635795567188,2021-11-01T12:39:27.188,600.240,-0.168,0.304,-0.935
1635795567228,2021-11-01T12:39:27.228,600.280,-0.168,0.307,-0.936
1635795567268,2021-11-01T12:39:27.268,600.320,-0.168,0.305,-0.940
1635795567308,2021-11-01T12:39:27.308,600.360,-0.169,0.301,-0.937
1635795567348,2021-11-01T12:39:27.348,600.400,-0.169,0.319,-0.931
1635795567388,2021-11-01T12:39:27.388,600.440,-0.169,0.310,-0.931
1635795567428,2021-11-01T12:39:27.428,600.480,-0.167,0.313,-0.931
1635795567468,2021-11-01T12:39:27.468,600.520,-0.169,0.314,-0.932
1635795567508,2021-11-01T12:39:27.508,600.560,-0.168,0.311,-0.932
1635795567548,2021-11-01T12:39:27.548,600.600,-0.170,0.307,-0.935
1635795567588,2021-11-01T12:39:27.588,600.640,-0.171,0.309,-0.935
1635795567628,2021-11-01T12:39:27.628,600.680,-0.169,0.307,-0.936
1635795567668,2021-11-01T12:39:27.668,600.720,-0.169,0.309,-0.935
1635795567708,2021-11-01T12:39:27.708,600.760,-0.169,0.306,-0.935
1635795567748,2021-11-01T12:39:27.748,600.800,-0.170,0.301,-0.936
1635795567788,2021-11-01T12:39:27.788,600.840,-0.171,0.311,-0.936
1635795567828,2021-11-01T12:39:27.828,600.880,-0.170,0.300,-0.936
1635795567868,2021-11-01T12:39:27.868,600.920,-0.172,0.300,-0.935
1635795567908,2021-11-01T12:39:27.908,600.960,-0.170,0.311,-0.935
1635795567948,2021-11-01T12:39:27.948,601.000,-0.170,0.303,-0.935
1635795567988,2021-11-01T12:39:27.988,601.040,-0.171,0.301,-0.937
1635795568028,2021-11-01T12:39:28.028,601.080,-0.170,0.309,-0.937
1635795568068,2021-11-01T12:39:28.068,601.120,-0.169,0.298,-0.937
1635795568108,2021-11-01T12:39:28.108,601.160,-0.169,0.306,-0.935
1635795568148,2021-11-01T12:39:28.148,601.200,-0.169,0.302,-0.937
1635795568188,2021-11-01T12:39:28.188,601.240,-0.168,0.307,-0.936
1635795568228,2021-11-01T12:39:28.228,601.280,-0.168,0.302,-0.936
1635795568268,2021-11-01T12:39:28.268,601.320,-0.168,0.304,-0.936
1635795568308,2021-11-01T12:39:28.308,601.360,-0.168,0.307,-0.936
1635795568348,2021-11-01T12:39:28.348,601.400,-0.169,0.302,-0.936
1635795568388,2021-11-01T12:39:28.388,601.440,-0.168,0.304,-0.937
1635795568428,2021-11-01T12:39:28.428,601.480,-0.167,0.304,-0.937
1635795568468,2021-11-01T12:39:28.468,601.520,-0.167,0.303,-0.937
1635795568508,2021-11-01T12:39:28.508,601.560,-0.167,0.306,-0.936
1635795568548,2021-11-01T12:39:28.548,601.600,-0.167,0.302,-0.938
1635795568588,2021-11-01T12:39:28.588,601.640,-0.167,0.306,-0.936
1635795568628,2021-11-01T12:39:28.628,601.680,-0.167,0.303,-0.937
1635795568668,2021-11-01T12:39:28.668,601.720,-0.168,0.305,-0.936
1635795568708,2021-11-01T12:39:28.708,601.760,-0.168,0.306,-0.936
1635795568748,2021-11-01T12:39:28.748,601.800,-0.168,0.306,-0.937
1635795568788,2021-11-01T12:39:28.788,601.840,-0.168,0.300,-0.936
1635795568828,2021-11-01T12:39:28.828,601.880,-0.167,0.304,-0.937
1635795568868,2021-11-01T12:39:28.868,601.920,-0.169,0.301,-0.938
1635795568908,2021-11-01T12:39:28.908,601.960,-0.168,0.305,-0.936
1635795568948,2021-11-01T12:39:28.948,602.000,-0.167,0.303,-0.937
1635795568988,2021-11-01T12:39:28.988,602.040,-0.168,0.304,-0.936
1635795569028,2021-11-01T12:39:29.028,602.080,-0.167,0.302,-0.936
1635795569068,2021-11-01T12:39:29.068,602.120,-0.168,0.305,-0.937
1635795569108,2021-11-01T12:39:29.108,602.160,-0.167,0.303,-0.937
1635795569148,2021-11-01T12:39:29.148,602.200,-0.168,0.300,-0.936
1635795569188,2021-11-01T12:39:29.188,602.240,-0.167,0.307,-0.939
1635795569228,2021-11-01T12:39:29.228,602.280,-0.168,0.299,-0.934
1635795569268,2021-11-01T12:39:29.268,602.320,-0.168,0.305,-0.938
1635795569308,2021-11-01T12:39:29.308,602.360,-0.167,0.300,-0.941
1635795569348,2021-11-01T12:39:29.348,602.400,-0.164,0.303,-0.937
1635795569388,2021-11-01T12:39:29.388,602.440,-0.167,0.307,-0.932
1635795569428,2021-11-01T12:39:29.428,602.480,-0.167,0.316,-0.933
1635795569468,2021-11-01T12:39:29.468,602.520,-0.168,0.314,-0.935
1635795569508,2021-11-01T12:39:29.508,602.560,-0.171,0.298,-0.937
1635795569548,2021-11-01T12:39:29.548,602.600,-0.168,0.305,-0.936
1635795569588,2021-11-01T12:39:29.588,602.640,-0.167,0.307,-0.935
1635795569628,2021-11-01T12:39:29.628,602.680,-0.165,0.310,-0.935
1635795569668,2021-11-01T12:39:29.668,602.720,-0.168,0.302,-0.935
1635795569708,2021-11-01T12:39:29.708,602.760,-0.169,0.302,-0.936
1635795569748,2021-11-01T12:39:29.748,602.800,-0.168,0.309,-0.936
1635795569788,2021-11-01T12:39:29.788,602.840,-0.165,0.303,-0.937
1635795569828,2021-11-01T12:39:29.828,602.880,-0.166,0.307,-0.935
1635795569868,2021-11-01T12:39:29.868,602.920,-0.161,0.307,-0.936
1635795569908,2021-11-01T12:39:29.908,602.960,-0.164,0.304,-0.936
1635795569948,2021-11-01T12:39:29.948,603.000,-0.167,0.312,-0.936
1635795569988,2021-11-01T12:39:29.988,603.040,-0.166,0.303,-0.936
1635795570028,2021-11-01T12:39:30.028,603.080,-0.166,0.307,-0.934
1635795570068,2021-11-01T12:39:30.068,603.120,-0.166,0.313,-0.936
1635795570108,2021-11-01T12:39:30.108,603.160,-0.164,0.308,-0.936
1635795570148,2021-11-01T12:39:30.148,603.200,-0.163,0.302,-0.936
1635795570188,2021-11-01T12:39:30.188,603.240,-0.164,0.307,-0.935
1635795570228,2021-11-01T12:39:30.228,603.280,-0.163,0.307,-0.937
1635795570268,2021-11-01T12:39:30.268,603.320,-0.164,0.305,-0.936
1635795570308,2021-11-01T12:39:30.308,603.360,-0.161,0.315,-0.935
1635795570348,2021-11-01T12:39:30.348,603.400,-0.162,0.304,-0.935
1635795570388,2021-11-01T12:39:30.388,603.440,-0.165,0.306,-0.936
1635795570428,2021-11-01T12:39:30.428,603.480,-0.164,0.312,-0.935
1635795570468,2021-11-01T12:39:30.468,603.520,-0.164,0.306,-0.936
1635795570508,2021-11-01T12:39:30.508,603.560,-0.164,0.306,-0.935
1635795570548,2021-11-01T12:39:30.548,603.600,-0.165,0.313,-0.935
1635795570588,2021-11-01T12:39:30.588,603.640,-0.164,0.311,-0.936
1635795570628,2021-11-01T12:39:30.628,603.680,-0.166,0.302,-0.935
1635795570668,2021-11-01T12:39:30.668,603.720,-0.165,0.311,-0.935
1635795570708,2021-11-01T12:39:30.708,603.760,-0.164,0.308,-0.935
1635795570748,2021-11-01T12:39:30.748,603.800,-0.164,0.306,-0.935
1635795570788,2021-11-01T12:39:30.788,603.840,-0.163,0.306,-0.936
1635795570828,2021-11-01T12:39:30.828,603.880,-0.161,0.313,-0.935
1635795570868,2021-11-01T12:39:30.868,603.920,-0.164,0.305,-0.936
1635795570908,2021-11-01T12:39:30.908,603.960,-0.164,0.304,-0.936
1635795570948,2021-11-01T12:39:30.948,604.000,-0.164,0.307,-0.935
1635795570988,2021-11-01T12:39:30.988,604.040,-0.165,0.312,-0.936
1635795571028,2021-11-01T12:39:31.028,604.080,-0.164,0.306,-0.935
1635795571068,2021-11-01T12:39:31.068,604.120,-0.166,0.305,-0.934
1635795571108,2021-11-01T12:39:31.108,604.160,-0.166,0.312,-0.934
1635795571148,2021-11-01T12:39:31.148,604.200,-0.166,0.310,-0.936
1635795571188,2021-11-01T12:39:31.188,604.240,-0.166,0.304,-0.935
1635795571228,2021-11-01T12:39:31.228,604.280,-0.164,0.311,-0.934
1635795571268,2021-11-01T12:39:31.268,604.320,-0.165,0.305,-0.936
1635795571308,2021-11-01T12:39:31.308,604.360,-0.165,0.308,-0.936
1635795571348,2021-11-01T12:39:31.348,604.400,-0.163,0.304,-0.937
1635795571388,2021-11-01T12:39:31.388,604.440,-0.165,0.306,-0.936
1635795571428,2021-11-01T12:39:31.428,604.480,-0.166,0.307,-0.936
1635795571468,2021-11-01T12:39:31.468,604.520,-0.166,0.302,-0.936
1635795571508,2021-11-01T12:39:31.508,604.560,-0.165,0.304,-0.937
1635795571548,2021-11-01T12:39:31.548,604.600,-0.164,0.306,-0.937
1635795571588,2021-11-01T12:39:31.588,604.640,-0.164,0.305,-0.938
1635795571628,2021-11-01T12:39:31.628,604.680,-0.164,0.304,-0.937
1635795571668,2021-11-01T12:39:31.668,604.720,-0.164,0.305,-0.936
1635795571708,2021-11-01T12:39:31.708,604.760,-0.164,0.301,-0.937
1635795571748,2021-11-01T12:39:31.748,604.800,-0.165,0.305,-0.938
1635795571788,2021-11-01T12:39:31.788,604.840,-0.164,0.302,-0.937
1635795571828,2021-11-01T12:39:31.828,604.880,-0.163,0.303,-0.937
1635795571868,2021-11-01T12:39:31.868,604.920,-0.162,0.302,-0.938
1635795571908,2021-11-01T12:39:31.908,604.960,-0.163,0.303,-0.937
1635795571948,2021-11-01T12:39:31.948,605.000,-0.163,0.306,-0.933
1635795571988,2021-11-01T12:39:31.988,605.040,-0.163,0.311,-0.932
1635795572028,2021-11-01T12:39:32.028,605.080,-0.158,0.293,-0.943
1635795572068,2021-11-01T12:39:32.068,605.120,-0.164,0.285,-0.940
1635795572108,2021-11-01T12:39:32.108,605.160,-0.174,0.299,-0.944
1635795572148,2021-11-01T12:39:32.148,605.200,-0.172,0.294,-0.942
1635795572188,2021-11-01T12:39:32.188,605.240,-0.170,0.290,-0.943
1635795572228,2021-11-01T12:39:32.228,605.280,-0.171,0.295,-0.942
1635795572268,2021-11-01T12:39:32.268,605.320,-0.170,0.299,-0.942
1635795572308,2021-11-01T12:39:32.308,605.360,-0.171,0.294,-0.944
1635795572348,2021-11-01T12:39:32.348,605.400,-0.169,0.292,-0.940
1635795572388,2021-11-01T12:39:32.388,605.440,-0.162,0.288,-0.942
1635795572428,2021-11-01T12:39:32.428,605.480,-0.163,0.272,-0.943
1635795572468,2021-11-01T12:39:32.468,605.520,-0.164,0.280,-0.944
1635795572508,2021-11-01T12:39:32.508,605.560,-0.159,0.292,-0.942
1635795572548,2021-11-01T12:39:32.548,605.600,-0.152,0.288,-0.945
1635795572588,2021-11-01T12:39:32.588,605.640,-0.154,0.289,-0.942
1635795572628,2021-11-01T12:39:32.628,605.680,-0.159,0.293,-0.940
1635795572668,2021-11-01T12:39:32.668,605.720,-0.150,0.300,-0.941
1635795572708,2021-11-01T12:39:32.708,605.760,-0.157,0.286,-0.942
1635795572748,2021-11-01T12:39:32.748,605.800,-0.163,0.283,-0.939
1635795572788,2021-11-01T12:39:32.788,605.840,-0.186,0.284,-0.940
1635795572828,2021-11-01T12:39:32.828,605.880,-0.167,0.378,-0.918
1635795572868,2021-11-01T12:39:32.868,605.920,-0.093,0.284,-0.956
1635795572908,2021-11-01T12:39:32.908,605.960,-0.042,0.191,-0.973
1635795572948,2021-11-01T12:39:32.948,606.000,-0.109,0.396,-0.926
1635795572988,2021-11-01T12:39:32.988,606.040,-0.101,0.264,-0.955
1635795573028,2021-11-01T12:39:33.028,606.080,-0.083,0.230,-0.958
1635795573068,2021-11-01T12:39:33.068,606.120,-0.082,0.326,-0.940
1635795573108,2021-11-01T12:39:33.108,606.160,-0.096,0.291,-0.949
1635795573148,2021-11-01T12:39:33.148,606.200,-0.085,0.247,-0.961
1635795573188,2021-11-01T12:39:33.188,606.240,-0.078,0.317,-0.944
1635795573228,2021-11-01T12:39:33.228,606.280,-0.082,0.315,-0.941
1635795573268,2021-11-01T12:39:33.268,606.320,-0.090,0.314,-0.941
1635795573308,2021-11-01T12:39:33.308,606.360,-0.088,0.274,-0.953
1635795573348,2021-11-01T12:39:33.348,606.400,-0.098,0.301,-0.947
1635795573388,2021-11-01T12:39:33.388,606.440,-0.092,0.353,-0.934
1635795573428,2021-11-01T12:39:33.428,606.480,-0.090,0.269,-0.948
1635795573468,2021-11-01T12:39:33.468,606.520,-0.093,0.286,-0.948
1635795573508,2021-11-01T12:39:33.508,606.560,-0.094,0.312,-0.943
1635795573548,2021-11-01T12:39:33.548,606.600,-0.091,0.301,-0.945
1635795573588,2021-11-01T12:39:33.588,606.640,-0.089,0.318,-0.940
1635795573628,2021-11-01T12:39:33.628,606.680,-0.093,0.291,-0.947
1635795573668,2021-11-01T12:39:33.668,606.720,-0.092,0.320,-0.939
1635795573708,2021-11-01T12:39:33.708,606.760,-0.089,0.281,-0.949
1635795573748,2021-11-01T12:39:33.748,606.800,-0.094,0.300,-0.944
1635795573788,2021-11-01T12:39:33.788,606.840,-0.091,0.351,-0.936
1635795573828,2021-11-01T12:39:33.828,606.880,-0.089,0.287,-0.948
1635795573868,2021-11-01T12:39:33.868,606.920,-0.090,0.265,-0.953
1635795573908,2021-11-01T12:39:33.908,606.960,-0.089,0.310,-0.945
1635795573948,2021-11-01T12:39:33.948,607.000,-0.089,0.297,-0.945
1635795573988,2021-11-01T12:39:33.988,607.040,-0.089,0.311,-0.947
1635795574028,2021-11-01T12:39:34.028,607.080,-0.074,0.331,-0.955
1635795574068,2021-11-01T12:39:34.068,607.120,-0.071,0.255,-0.959
1635795574108,2021-11-01T12:39:34.108,607.160,-0.058,0.190,-0.967
1635795574148,2021-11-01T12:39:34.148,607.200,-0.042,0.217,-0.961
1635795574188,2021-11-01T12:39:34.188,607.240,-0.053,0.222,-0.966
1635795574228,2021-11-01T12:39:34.228,607.280,-0.046,0.258,-0.970
1635795574268,2021-11-01T12:39:34.268,607.320,-0.040,0.273,-0.960
1635795574308,2021-11-01T12:39:34.308,607.360,-0.045,0.217,-0.972
1635795574348,2021-11-01T12:39:34.348,607.400,-0.035,0.170,-0.991
1635795574388,2021-11-01T12:39:34.388,607.440,-0.010,0.259,-0.981
1635795574428,2021-11-01T12:39:34.428,607.480,-0.034,0.276,-0.949
1635795574468,2021-11-01T12:39:34.468,607.520,-0.057,0.239,-0.946
1635795574508,2021-11-01T12:39:34.508,607.560,-0.047,0.251,-0.956
1635795574548,2021-11-01T12:39:34.548,607.600,-0.031,0.264,-0.954
1635795574588,2021-11-01T12:39:34.588,607.640,-0.033,0.243,-0.961
1635795574628,2021-11-01T12:39:34.628,607.680,-0.031,0.248,-0.963
1635795574668,2021-11-01T12:39:34.668,607.720,-0.030,0.253,-0.967
1635795574708,2021-11-01T12:39:34.708,607.760,-0.045,0.269,-0.960
1635795574748,2021-11-01T12:39:34.748,607.800,-0.051,0.274,-0.958
1635795574788,2021-11-01T12:39:34.788,607.840,-0.056,0.286,-0.956
1635795574828,2021-11-01T12:39:34.828,607.880,-0.059,0.269,-0.955
1635795574868,2021-11-01T12:39:34.868,607.920,-0.063,0.249,-0.963
1635795574908,2021-11-01T12:39:34.908,607.960,-0.068,0.271,-0.959
1635795574948,2021-11-01T12:39:34.948,608.000,-0.070,0.239,-0.959
1635795574988,2021-11-01T12:39:34.988,608.040,-0.074,0.272,-0.957
1635795575028,2021-11-01T12:39:35.028,608.080,-0.067,0.282,-0.956
1635795575068,2021-11-01T12:39:35.068,608.120,-0.073,0.258,-0.957
1635795575108,2021-11-01T12:39:35.108,608.160,-0.074,0.268,-0.956
1635795575148,2021-11-01T12:39:35.148,608.200,-0.073,0.284,-0.953
1635795575188,2021-11-01T12:39:35.188,608.240,-0.073,0.270,-0.952
1635795575228,2021-11-01T12:39:35.228,608.280,-0.070,0.289,-0.952
1635795575268,2021-11-01T12:39:35.268,608.320,-0.073,0.305,-0.941
1635795575308,2021-11-01T12:39:35.308,608.360,-0.073,0.295,-0.946
1635795575348,2021-11-01T12:39:35.348,608.400,-0.060,0.284,-0.962
1635795575388,2021-11-01T12:39:35.388,608.440,-0.059,0.314,-0.961
1635795575428,2021-11-01T12:39:35.428,608.480,-0.040,0.166,-0.982
1635795575468,2021-11-01T12:39:35.468,608.520,-0.005,0.196,-0.964
1635795575508,2021-11-01T12:39:35.508,608.560,-0.023,0.250,-0.967
1635795575548,2021-11-01T12:39:35.548,608.600,-0.026,0.198,-0.973
1635795575588,2021-11-01T12:39:35.588,608.640,-0.030,0.234,-0.965
1635795575628,2021-11-01T12:39:35.628,608.680,-0.025,0.234,-0.967
1635795575668,2021-11-01T12:39:35.668,608.720,-0.026,0.210,-0.971
1635795575708,2021-11-01T12:39:35.708,608.760,-0.021,0.269,-0.968
1635795575748,2021-11-01T12:39:35.748,608.800,-0.027,0.208,-0.972
1635795575788,2021-11-01T12:39:35.788,608.840,-0.028,0.211,-0.974
1635795575828,2021-11-01T12:39:35.828,608.880,-0.028,0.236,-0.968
1635795575868,2021-11-01T12:39:35.868,608.920,-0.039,0.231,-0.966
1635795575908,2021-11-01T12:39:35.908,608.960,-0.027,0.252,-0.966
1635795575948,2021-11-01T12:39:35.948,609.000,-0.033,0.215,-0.970
1635795575988,2021-11-01T12:39:35.988,609.040,-0.039,0.211,-0.972
1635795576028,2021-11-01T12:39:36.028,609.080,-0.046,0.249,-0.964
1635795576068,2021-11-01T12:39:36.068,609.120,-0.043,0.253,-0.965
1635795576108,2021-11-01T12:39:36.108,609.160,-0.040,0.255,-0.964
1635795576148,2021-11-01T12:39:36.148,609.200,-0.049,0.261,-0.959
1635795576188,2021-11-01T12:39:36.188,609.240,-0.052,0.253,-0.961
1635795576228,2021-11-01T12:39:36.228,609.280,-0.052,0.267,-0.959
1635795576268,2021-11-01T12:39:36.268,609.320,-0.053,0.262,-0.959
1635795576308,2021-11-01T12:39:36.308,609.360,-0.053,0.268,-0.958
1635795576348,2021-11-01T12:39:36.348,609.400,-0.054,0.256,-0.959
1635795576388,2021-11-01T12:39:36.388,609.440,-0.054,0.276,-0.955
1635795576428,2021-11-01T12:39:36.428,609.480,-0.054,0.270,-0.957
1635795576468,2021-11-01T12:39:36.468,609.520,-0.053,0.262,-0.959
1635795576508,2021-11-01T12:39:36.508,609.560,-0.057,0.275,-0.956
1635795576548,2021-11-01T12:39:36.548,609.600,-0.056,0.273,-0.955
1635795576588,2021-11-01T12:39:36.588,609.640,-0.058,0.268,-0.957
1635795576628,2021-11-01T12:39:36.628,609.680,-0.060,0.272,-0.956
1635795576668,2021-11-01T12:39:36.668,609.720,-0.060,0.251,-0.963
1635795576708,2021-11-01T12:39:36.708,609.760,-0.066,0.257,-0.962
1635795576748,2021-11-01T12:39:36.748,609.800,-0.067,0.253,-0.962
1635795576788,2021-11-01T12:39:36.788,609.840,-0.070,0.233,-0.967
1635795576828,2021-11-01T12:39:36.828,609.880,-0.072,0.253,-0.962
1635795576868,2021-11-01T12:39:36.868,609.920,-0.070,0.250,-0.962
1635795576908,2021-11-01T12:39:36.908,609.960,-0.072,0.254,-0.962
1635795576948,2021-11-01T12:39:36.948,610.000,-0.072,0.245,-0.963
1635795576988,2021-11-01T12:39:36.988,610.040,-0.074,0.261,-0.959
1635795577028,2021-11-01T12:39:37.028,610.080,-0.072,0.257,-0.960
1635795577068,2021-11-01T12:39:37.068,610.120,-0.073,0.261,-0.960
1635795577108,2021-11-01T12:39:37.108,610.160,-0.074,0.267,-0.958
