epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63576E+12,2021-11-01T11:04:04.094,8.441,0.945,-0.152,-0.488
1.63576E+12,2021-11-01T11:04:04.134,8.481,-0.061,-0.091,-0.061
1.63576E+12,2021-11-01T11:04:04.175,8.522,-0.335,-0.213,0.244
1.63576E+12,2021-11-01T11:04:04.216,8.563,0.793,-0.579,-0.152
1.63576E+12,2021-11-01T11:04:04.256,8.603,1.677,-0.366,-0.701
1.63576E+12,2021-11-01T11:04:04.297,8.644,0.488,-0.335,-0.579
1.63576E+12,2021-11-01T11:04:04.336,8.683,-0.366,-0.488,-0.549
1.63576E+12,2021-11-01T11:04:04.377,8.724,0.793,-0.244,-0.518
1.63576E+12,2021-11-01T11:04:04.417,8.764,1.067,-0.061,-0.549
1.63576E+12,2021-11-01T11:04:04.458,8.805,0.183,-0.061,-0.091
1.63576E+12,2021-11-01T11:04:04.499,8.846,-0.122,-0.183,0.549
1.63576E+12,2021-11-01T11:04:04.538,8.885,0.213,-0.183,0.671
1.63576E+12,2021-11-01T11:04:04.579,8.926,0.091,0.122,0.64
1.63576E+12,2021-11-01T11:04:04.619,8.966,0.091,-0.122,0.457
1.63576E+12,2021-11-01T11:04:04.660,9.007,0.488,-0.335,0.183
1.63576E+12,2021-11-01T11:04:04.699,9.046,0.701,-0.427,-0.152
1.63576E+12,2021-11-01T11:04:04.740,9.087,0.64,-0.61,-0.793
1.63576E+12,2021-11-01T11:04:04.781,9.128,0.579,-0.518,-1.006
1.63576E+12,2021-11-01T11:04:04.821,9.168,0.671,-0.427,-0.976
1.63576E+12,2021-11-01T11:04:04.862,9.209,0.549,-0.152,-0.396
1.63576E+12,2021-11-01T11:04:04.902,9.249,0.213,-0.183,0.274
1.63576E+12,2021-11-01T11:04:04.943,9.29,0.549,-0.183,0.152
1.63576E+12,2021-11-01T11:04:04.982,9.329,0.732,-0.183,-0.03
1.63576E+12,2021-11-01T11:04:05.023,9.37,0.152,-0.335,-0.274
1.63576E+12,2021-11-01T11:04:05.064,9.411,0.03,-0.366,-0.488
1.63576E+12,2021-11-01T11:04:05.104,9.451,0.427,-0.457,-0.335
1.63576E+12,2021-11-01T11:04:05.145,9.492,0.762,-0.396,-0.305
1.63576E+12,2021-11-01T11:04:05.184,9.531,0.549,-0.335,-0.274
1.63576E+12,2021-11-01T11:04:05.225,9.572,0.518,-0.274,-0.183
1.63576E+12,2021-11-01T11:04:05.265,9.612,0.366,-0.152,-0.091
1.63576E+12,2021-11-01T11:04:05.306,9.653,0.366,-0.244,-0.152
1.63576E+12,2021-11-01T11:04:05.347,9.694,0.518,-0.152,-0.274
1.63576E+12,2021-11-01T11:04:05.386,9.733,0.396,-0.305,-0.305
1.63576E+12,2021-11-01T11:04:05.427,9.774,0.488,-0.274,-0.335
1.63576E+12,2021-11-01T11:04:05.467,9.814,0.823,-0.061,-0.488
1.63576E+12,2021-11-01T11:04:05.508,9.855,1.28,0.457,-0.061
1.63576E+12,2021-11-01T11:04:05.548,9.895,0.671,0.274,0.305
1.63576E+12,2021-11-01T11:04:05.589,9.936,0.701,0.122,-0.396
1.63576E+12,2021-11-01T11:04:05.630,9.977,1.189,-0.061,-0.701
1.63576E+12,2021-11-01T11:04:05.669,10.016,1.006,-0.549,-0.732
1.63576E+12,2021-11-01T11:04:05.710,10.057,0.579,-0.518,-0.762
1.63576E+12,2021-11-01T11:04:05.750,10.097,0.091,-0.396,-0.152
1.63576E+12,2021-11-01T11:04:05.791,10.138,0.305,-0.488,-0.091
1.63576E+12,2021-11-01T11:04:05.830,10.177,1.098,-0.549,-0.091
1.63576E+12,2021-11-01T11:04:05.871,10.218,1.494,-0.213,-0.122
1.63576E+12,2021-11-01T11:04:05.912,10.259,1.372,0.122,0.091
1.63576E+12,2021-11-01T11:04:05.952,10.299,0.183,-0.213,0.03
1.63576E+12,2021-11-01T11:04:05.993,10.34,-0.579,-0.762,-1.098
1.63576E+12,2021-11-01T11:04:06.032,10.379,-0.823,-0.366,-2.104
1.63576E+12,2021-11-01T11:04:06.073,10.42,0.183,-0.396,-1.921
1.63576E+12,2021-11-01T11:04:06.113,10.46,0.457,-0.396,-0.793
1.63576E+12,2021-11-01T11:04:06.154,10.501,0.03,0.03,0.122
1.63576E+12,2021-11-01T11:04:06.195,10.542,-0.335,0.335,0.396
1.63576E+12,2021-11-01T11:04:06.235,10.582,-0.488,0.335,0.762
1.63576E+12,2021-11-01T11:04:06.276,10.623,-0.03,0,0.762
1.63576E+12,2021-11-01T11:04:06.315,10.662,1.128,-0.091,0.061
1.63576E+12,2021-11-01T11:04:06.356,10.703,0.732,-0.244,-0.335
1.63576E+12,2021-11-01T11:04:06.396,10.743,0.274,-0.579,-0.884
1.63576E+12,2021-11-01T11:04:06.437,10.784,0.335,-0.488,-1.189
1.63576E+12,2021-11-01T11:04:06.478,10.825,0.457,-0.457,-1.311
1.63576E+12,2021-11-01T11:04:06.517,10.864,0.305,-0.671,-0.854
1.63576E+12,2021-11-01T11:04:06.558,10.905,0.122,-0.884,-0.762
1.63576E+12,2021-11-01T11:04:06.598,10.945,0.701,-0.61,-0.915
1.63576E+12,2021-11-01T11:04:06.639,10.986,0.518,-0.549,-0.854
1.63576E+12,2021-11-01T11:04:06.678,11.025,0.213,-0.305,-0.671
1.63576E+12,2021-11-01T11:04:06.719,11.066,0.183,-0.244,-0.335
1.63576E+12,2021-11-01T11:04:06.760,11.107,0.274,-0.335,-0.244
1.63576E+12,2021-11-01T11:04:06.800,11.147,0.427,-0.152,-0.091
1.63576E+12,2021-11-01T11:04:06.841,11.188,0.396,-0.122,0.091
1.63576E+12,2021-11-01T11:04:06.881,11.228,0.579,-0.274,-0.061
1.63576E+12,2021-11-01T11:04:06.922,11.269,0.213,0.061,-0.122
1.63576E+12,2021-11-01T11:04:06.961,11.308,0.122,-0.091,0
1.63576E+12,2021-11-01T11:04:07.002,11.349,0.396,-0.244,0
1.63576E+12,2021-11-01T11:04:07.043,11.39,0.427,-0.122,0
1.63576E+12,2021-11-01T11:04:07.083,11.43,0,-0.061,0.091
1.63576E+12,2021-11-01T11:04:07.124,11.471,0.213,-0.091,0.152
1.63576E+12,2021-11-01T11:04:07.163,11.51,0.457,-0.335,-0.03
1.63576E+12,2021-11-01T11:04:07.204,11.551,0.274,-0.274,-0.061
1.63576E+12,2021-11-01T11:04:07.244,11.591,0.061,-0.091,0.152
1.63576E+12,2021-11-01T11:04:07.285,11.632,0.183,-0.183,0.091
1.63576E+12,2021-11-01T11:04:07.326,11.673,0.152,-0.305,0.183
1.63576E+12,2021-11-01T11:04:07.365,11.712,0.427,-0.488,0.122
1.63576E+12,2021-11-01T11:04:07.406,11.753,0.762,-0.579,0.03
1.63576E+12,2021-11-01T11:04:07.446,11.793,0.823,-0.396,-0.152
1.63576E+12,2021-11-01T11:04:07.487,11.834,0.488,-0.305,-0.427
1.63576E+12,2021-11-01T11:04:07.527,11.874,0,-0.244,-0.366
1.63576E+12,2021-11-01T11:04:07.568,11.915,0.061,-0.213,-0.579
1.63576E+12,2021-11-01T11:04:07.609,11.956,0.457,-0.396,-0.457
1.63576E+12,2021-11-01T11:04:07.648,11.995,0.701,-0.488,-0.244
1.63576E+12,2021-11-01T11:04:07.689,12.036,0.854,-0.427,-0.396
1.63576E+12,2021-11-01T11:04:07.729,12.076,0.335,-0.396,-0.274
1.63576E+12,2021-11-01T11:04:07.770,12.117,0.183,-0.518,-0.213
1.63576E+12,2021-11-01T11:04:07.809,12.156,0.549,-0.427,-0.427
1.63576E+12,2021-11-01T11:04:07.850,12.197,0.701,-0.366,-0.335
1.63576E+12,2021-11-01T11:04:07.891,12.238,0.427,-0.274,-0.213
1.63576E+12,2021-11-01T11:04:07.931,12.278,0.335,-0.274,-0.366
1.63576E+12,2021-11-01T11:04:07.972,12.319,0.335,-0.396,-0.335
1.63576E+12,2021-11-01T11:04:08.011,12.358,0.366,-0.457,-0.244
1.63576E+12,2021-11-01T11:04:08.052,12.399,0.61,-0.488,-0.305
1.63576E+12,2021-11-01T11:04:08.092,12.439,0.549,-0.518,-0.396
1.63576E+12,2021-11-01T11:04:08.133,12.48,0.457,-0.274,-0.305
1.63576E+12,2021-11-01T11:04:08.174,12.521,0.366,-0.183,-0.274
1.63576E+12,2021-11-01T11:04:08.214,12.561,0.457,-0.305,-0.183
1.63576E+12,2021-11-01T11:04:08.255,12.602,0.274,-0.183,-0.244
1.63576E+12,2021-11-01T11:04:08.294,12.641,0.305,-0.122,-0.183
1.63576E+12,2021-11-01T11:04:08.335,12.682,0.488,-0.244,-0.091
1.63576E+12,2021-11-01T11:04:08.375,12.722,0.427,-0.244,-0.061
1.63576E+12,2021-11-01T11:04:08.416,12.763,0.305,-0.091,-0.122
1.63576E+12,2021-11-01T11:04:08.457,12.804,0.305,-0.091,-0.122
1.63576E+12,2021-11-01T11:04:08.496,12.843,0.03,-0.152,0.122
1.63576E+12,2021-11-01T11:04:08.537,12.884,-0.213,0,0.061
1.63576E+12,2021-11-01T11:04:08.577,12.924,-0.213,0,0
1.63576E+12,2021-11-01T11:04:08.618,12.965,0.61,-0.183,-0.152
1.63576E+12,2021-11-01T11:04:08.657,13.004,1.341,-0.03,-0.061
1.63576E+12,2021-11-01T11:04:08.698,13.045,1.098,-0.274,0.122
1.63576E+12,2021-11-01T11:04:08.739,13.086,0.335,-0.091,0.244
1.63576E+12,2021-11-01T11:04:08.779,13.126,0.213,-0.183,0.274
1.63576E+12,2021-11-01T11:04:08.820,13.167,0.396,-0.213,0.061
1.63576E+12,2021-11-01T11:04:08.860,13.207,0.732,-0.244,-0.274
1.63576E+12,2021-11-01T11:04:08.901,13.248,0.793,-0.274,-0.305
1.63576E+12,2021-11-01T11:04:08.940,13.287,0.579,-0.244,-0.274
1.63576E+12,2021-11-01T11:04:08.981,13.328,0.274,-0.274,-0.396
1.63576E+12,2021-11-01T11:04:09.022,13.369,0.274,-0.213,-0.305
1.63576E+12,2021-11-01T11:04:09.062,13.409,0.549,-0.213,-0.305
1.63576E+12,2021-11-01T11:04:09.103,13.45,0.61,-0.427,-0.305
1.63576E+12,2021-11-01T11:04:09.142,13.489,0.457,-0.457,-0.335
1.63576E+12,2021-11-01T11:04:09.183,13.53,0.305,-0.213,-0.518
1.63576E+12,2021-11-01T11:04:09.223,13.57,0.549,-0.427,-0.518
1.63576E+12,2021-11-01T11:04:09.264,13.611,0.396,-0.427,-0.488
1.63576E+12,2021-11-01T11:04:09.305,13.652,0.335,-0.274,-0.457
1.63576E+12,2021-11-01T11:04:09.344,13.691,0.488,-0.335,-0.396
1.63576E+12,2021-11-01T11:04:09.385,13.732,0.061,-0.305,-0.122
1.63576E+12,2021-11-01T11:04:09.425,13.772,0.122,-0.213,-0.091
