epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635971261260,2021-11-03T22.27.41.260,0.000,0.410,0.608,-0.593
1635971261300,2021-11-03T22.27.41.300,0.040,0.408,0.613,-0.600
1635971261340,2021-11-03T22.27.41.340,0.080,0.410,0.615,-0.599
1635971261380,2021-11-03T22.27.41.380,0.120,0.412,0.612,-0.599
1635971261420,2021-11-03T22.27.41.420,0.160,0.408,0.614,-0.599
1635971261460,2021-11-03T22.27.41.460,0.200,0.404,0.614,-0.600
1635971261500,2021-11-03T22.27.41.500,0.240,0.404,0.612,-0.600
1635971261540,2021-11-03T22.27.41.540,0.280,0.406,0.616,-0.600
1635971261580,2021-11-03T22.27.41.580,0.320,0.408,0.613,-0.600
1635971261620,2021-11-03T22.27.41.620,0.360,0.410,0.612,-0.599
1635971261660,2021-11-03T22.27.41.660,0.400,0.411,0.614,-0.599
1635971261700,2021-11-03T22.27.41.700,0.440,0.407,0.612,-0.599
1635971261740,2021-11-03T22.27.41.740,0.480,0.408,0.611,-0.600
1635971261780,2021-11-03T22.27.41.780,0.520,0.408,0.615,-0.600
1635971261820,2021-11-03T22.27.41.820,0.560,0.405,0.613,-0.599
1635971261860,2021-11-03T22.27.41.860,0.600,0.403,0.614,-0.600
1635971261900,2021-11-03T22.27.41.900,0.640,0.404,0.610,-0.599
1635971261940,2021-11-03T22.27.41.940,0.680,0.411,0.613,-0.599
1635971261980,2021-11-03T22.27.41.980,0.720,0.415,0.618,-0.598
1635971262020,2021-11-03T22.27.42.020,0.760,0.407,0.614,-0.598
1635971262060,2021-11-03T22.27.42.060,0.800,0.401,0.614,-0.598
1635971262100,2021-11-03T22.27.42.100,0.840,0.403,0.612,-0.598
1635971262140,2021-11-03T22.27.42.140,0.880,0.410,0.614,-0.598
1635971262180,2021-11-03T22.27.42.180,0.920,0.412,0.613,-0.599
1635971262220,2021-11-03T22.27.42.220,0.960,0.406,0.613,-0.599
1635971262260,2021-11-03T22.27.42.260,1.000,0.405,0.616,-0.598
1635971262300,2021-11-03T22.27.42.300,1.040,0.408,0.612,-0.599
1635971262340,2021-11-03T22.27.42.340,1.080,0.410,0.610,-0.601
1635971262380,2021-11-03T22.27.42.380,1.120,0.408,0.617,-0.599
1635971262420,2021-11-03T22.27.42.420,1.160,0.403,0.614,-0.599
1635971262460,2021-11-03T22.27.42.460,1.200,0.404,0.613,-0.599
1635971262500,2021-11-03T22.27.42.500,1.240,0.406,0.614,-0.601
1635971262540,2021-11-03T22.27.42.540,1.280,0.406,0.613,-0.600
1635971262580,2021-11-03T22.27.42.580,1.320,0.407,0.616,-0.598
1635971262620,2021-11-03T22.27.42.620,1.360,0.405,0.612,-0.599
1635971262660,2021-11-03T22.27.42.660,1.400,0.403,0.610,-0.599
1635971262700,2021-11-03T22.27.42.700,1.440,0.405,0.611,-0.600
1635971262740,2021-11-03T22.27.42.740,1.480,0.405,0.618,-0.600
1635971262780,2021-11-03T22.27.42.780,1.520,0.406,0.615,-0.598
1635971262820,2021-11-03T22.27.42.820,1.560,0.410,0.613,-0.597
1635971262860,2021-11-03T22.27.42.860,1.600,0.411,0.613,-0.597
1635971262900,2021-11-03T22.27.42.900,1.640,0.404,0.614,-0.599
1635971262940,2021-11-03T22.27.42.940,1.680,0.401,0.619,-0.598
1635971262980,2021-11-03T22.27.42.980,1.720,0.407,0.615,-0.592
1635971263020,2021-11-03T22.27.43.020,1.760,0.419,0.615,-0.583
1635971263060,2021-11-03T22.27.43.060,1.800,0.427,0.618,-0.576
1635971263100,2021-11-03T22.27.43.100,1.840,0.427,0.627,-0.575
1635971263140,2021-11-03T22.27.43.140,1.880,0.424,0.640,-0.574
1635971263180,2021-11-03T22.27.43.180,1.920,0.418,0.634,-0.578
1635971263220,2021-11-03T22.27.43.220,1.960,0.410,0.625,-0.586
1635971263260,2021-11-03T22.27.43.260,2.000,0.405,0.631,-0.593
1635971263300,2021-11-03T22.27.43.300,2.040,0.405,0.639,-0.591
1635971263340,2021-11-03T22.27.43.340,2.080,0.414,0.614,-0.598
1635971263380,2021-11-03T22.27.43.380,2.120,0.417,0.597,-0.603
1635971263420,2021-11-03T22.27.43.420,2.160,0.423,0.604,-0.594
1635971263460,2021-11-03T22.27.43.460,2.200,0.429,0.611,-0.587
1635971263500,2021-11-03T22.27.43.500,2.240,0.436,0.609,-0.592
1635971263540,2021-11-03T22.27.43.540,2.280,0.434,0.610,-0.594
1635971263580,2021-11-03T22.27.43.580,2.320,0.429,0.600,-0.595
1635971263620,2021-11-03T22.27.43.620,2.360,0.435,0.592,-0.601
1635971263660,2021-11-03T22.27.43.660,2.400,0.433,0.584,-0.611
1635971263700,2021-11-03T22.27.43.700,2.440,0.435,0.567,-0.625
1635971263740,2021-11-03T22.27.43.740,2.480,0.422,0.561,-0.630
1635971263780,2021-11-03T22.27.43.780,2.520,0.419,0.573,-0.635
1635971263820,2021-11-03T22.27.43.820,2.560,0.416,0.544,-0.647
1635971263860,2021-11-03T22.27.43.860,2.600,0.420,0.512,-0.651
1635971263900,2021-11-03T22.27.43.900,2.640,0.418,0.497,-0.654
1635971263940,2021-11-03T22.27.43.940,2.680,0.432,0.489,-0.646
1635971263980,2021-11-03T22.27.43.980,2.720,0.478,0.502,-0.648
1635971264020,2021-11-03T22.27.44.020,2.760,0.474,0.493,-0.634
1635971264060,2021-11-03T22.27.44.060,2.800,0.453,0.458,-0.636
1635971264100,2021-11-03T22.27.44.100,2.840,0.454,0.416,-0.663
1635971264140,2021-11-03T22.27.44.140,2.880,0.434,0.399,-0.664
1635971264180,2021-11-03T22.27.44.180,2.920,0.429,0.394,-0.663
1635971264220,2021-11-03T22.27.44.220,2.960,0.416,0.386,-0.666
1635971264260,2021-11-03T22.27.44.260,3.000,0.403,0.386,-0.682
1635971264300,2021-11-03T22.27.44.300,3.040,0.411,0.385,-0.716
1635971264340,2021-11-03T22.27.44.340,3.080,0.427,0.377,-0.729
1635971264380,2021-11-03T22.27.44.380,3.120,0.446,0.361,-0.752
1635971264420,2021-11-03T22.27.44.420,3.160,0.442,0.344,-0.786
1635971264460,2021-11-03T22.27.44.460,3.200,0.440,0.332,-0.818
1635971264500,2021-11-03T22.27.44.500,3.240,0.439,0.336,-0.856
1635971264540,2021-11-03T22.27.44.540,3.280,0.411,0.333,-0.868
1635971264580,2021-11-03T22.27.44.580,3.320,0.385,0.336,-0.884
1635971264620,2021-11-03T22.27.44.620,3.360,0.381,0.306,-0.909
1635971264660,2021-11-03T22.27.44.660,3.400,0.379,0.296,-0.909
1635971264700,2021-11-03T22.27.44.700,3.440,0.362,0.346,-0.902
1635971264740,2021-11-03T22.27.44.740,3.480,0.342,0.347,-0.873
1635971264780,2021-11-03T22.27.44.780,3.520,0.311,0.371,-0.863
1635971264820,2021-11-03T22.27.44.820,3.560,0.286,0.397,-0.818
1635971264860,2021-11-03T22.27.44.860,3.600,0.283,0.411,-0.795
1635971264900,2021-11-03T22.27.44.900,3.640,0.293,0.401,-0.840
1635971264940,2021-11-03T22.27.44.940,3.680,0.304,0.395,-0.860
1635971264980,2021-11-03T22.27.44.980,3.720,0.315,0.392,-0.849
1635971265020,2021-11-03T22.27.45.020,3.760,0.329,0.404,-0.835
1635971265060,2021-11-03T22.27.45.060,3.800,0.357,0.416,-0.839
1635971265100,2021-11-03T22.27.45.100,3.840,0.379,0.402,-0.847
1635971265140,2021-11-03T22.27.45.140,3.880,0.361,0.375,-0.850
1635971265180,2021-11-03T22.27.45.180,3.920,0.295,0.388,-0.852
1635971265220,2021-11-03T22.27.45.220,3.960,0.255,0.449,-0.837
1635971265260,2021-11-03T22.27.45.260,4.000,0.273,0.447,-0.807
1635971265300,2021-11-03T22.27.45.300,4.040,0.296,0.420,-0.793
1635971265340,2021-11-03T22.27.45.340,4.080,0.319,0.413,-0.824
1635971265380,2021-11-03T22.27.45.380,4.120,0.330,0.417,-0.819
1635971265420,2021-11-03T22.27.45.420,4.160,0.325,0.442,-0.796
1635971265460,2021-11-03T22.27.45.460,4.200,0.319,0.445,-0.793
1635971265500,2021-11-03T22.27.45.500,4.240,0.325,0.428,-0.797
1635971265540,2021-11-03T22.27.45.540,4.280,0.340,0.420,-0.800
1635971265580,2021-11-03T22.27.45.580,4.320,0.346,0.423,-0.796
1635971265620,2021-11-03T22.27.45.620,4.360,0.344,0.424,-0.790
1635971265660,2021-11-03T22.27.45.660,4.400,0.348,0.424,-0.788
1635971265700,2021-11-03T22.27.45.700,4.440,0.354,0.427,-0.785
1635971265740,2021-11-03T22.27.45.740,4.480,0.362,0.429,-0.777
1635971265780,2021-11-03T22.27.45.780,4.520,0.375,0.429,-0.776
1635971265820,2021-11-03T22.27.45.820,4.560,0.376,0.426,-0.779
1635971265860,2021-11-03T22.27.45.860,4.600,0.372,0.431,-0.780
1635971265900,2021-11-03T22.27.45.900,4.640,0.367,0.434,-0.777
1635971265940,2021-11-03T22.27.45.940,4.680,0.364,0.428,-0.778
1635971265980,2021-11-03T22.27.45.980,4.720,0.366,0.420,-0.780
1635971266020,2021-11-03T22.27.46.020,4.760,0.366,0.417,-0.784
1635971266060,2021-11-03T22.27.46.060,4.800,0.363,0.417,-0.788
1635971266100,2021-11-03T22.27.46.100,4.840,0.358,0.421,-0.784
1635971266140,2021-11-03T22.27.46.140,4.880,0.360,0.427,-0.782
1635971266180,2021-11-03T22.27.46.180,4.920,0.365,0.420,-0.786
1635971266220,2021-11-03T22.27.46.220,4.960,0.366,0.417,-0.779
1635971266260,2021-11-03T22.27.46.260,5.000,0.368,0.425,-0.778
1635971266300,2021-11-03T22.27.46.300,5.040,0.369,0.423,-0.782
1635971266340,2021-11-03T22.27.46.340,5.080,0.367,0.425,-0.780
1635971266380,2021-11-03T22.27.46.380,5.120,0.368,0.428,-0.778
1635971266420,2021-11-03T22.27.46.420,5.160,0.369,0.428,-0.779
1635971266460,2021-11-03T22.27.46.460,5.200,0.369,0.425,-0.779
1635971266500,2021-11-03T22.27.46.500,5.240,0.370,0.425,-0.780
1635971266540,2021-11-03T22.27.46.540,5.280,0.370,0.426,-0.779
1635971266580,2021-11-03T22.27.46.580,5.320,0.368,0.425,-0.776
1635971266620,2021-11-03T22.27.46.620,5.360,0.370,0.427,-0.777
1635971266660,2021-11-03T22.27.46.660,5.400,0.370,0.428,-0.778
1635971266700,2021-11-03T22.27.46.700,5.440,0.370,0.425,-0.778
1635971266740,2021-11-03T22.27.46.740,5.480,0.372,0.430,-0.774
1635971266780,2021-11-03T22.27.46.780,5.520,0.368,0.445,-0.766
1635971266820,2021-11-03T22.27.46.820,5.560,0.371,0.433,-0.774
1635971266860,2021-11-03T22.27.46.860,5.600,0.370,0.425,-0.778
1635971266900,2021-11-03T22.27.46.900,5.640,0.369,0.428,-0.775
1635971266940,2021-11-03T22.27.46.940,5.680,0.370,0.432,-0.775
1635971266980,2021-11-03T22.27.46.980,5.720,0.370,0.427,-0.779
1635971267020,2021-11-03T22.27.47.020,5.760,0.369,0.428,-0.775
1635971267060,2021-11-03T22.27.47.060,5.800,0.372,0.437,-0.773
1635971267100,2021-11-03T22.27.47.100,5.840,0.372,0.434,-0.773
1635971267140,2021-11-03T22.27.47.140,5.880,0.373,0.429,-0.774
