epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636459335412,2021-11-09T14.02.15.412,47.362,101191.859
1636459335678,2021-11-09T14.02.15.678,47.628,101190.523
1636459335941,2021-11-09T14.02.15.941,47.891,101193.047
1636459336206,2021-11-09T14.02.16.206,48.156,101192.531
1636459336472,2021-11-09T14.02.16.472,48.422,101193.359
1636459336735,2021-11-09T14.02.16.735,48.685,101190.016
1636459337000,2021-11-09T14.02.17.000,48.950,101193.516
1636459337264,2021-11-09T14.02.17.264,49.214,101190.523
1636459337529,2021-11-09T14.02.17.529,49.479,101191.859
1636459337794,2021-11-09T14.02.17.794,49.744,101196.516
1636459338058,2021-11-09T14.02.18.058,50.008,101193.516
1636459338323,2021-11-09T14.02.18.323,50.273,101189.852
1636459338588,2021-11-09T14.02.18.588,50.538,101197.539
1636459338852,2021-11-09T14.02.18.852,50.802,101196.203
1636459339117,2021-11-09T14.02.19.117,51.067,101192.188
1636459339381,2021-11-09T14.02.19.381,51.331,101192.688
1636459339646,2021-11-09T14.02.19.646,51.596,101190.172
1636459339911,2021-11-09T14.02.19.911,51.861,101192.852
1636459340175,2021-11-09T14.02.20.175,52.125,101193.844
1636459340440,2021-11-09T14.02.20.440,52.390,101193.008
1636459340705,2021-11-09T14.02.20.705,52.655,101188.164
1636459340969,2021-11-09T14.02.20.969,52.919,101193.680
1636459341234,2021-11-09T14.02.21.234,53.184,101194.859
1636459341497,2021-11-09T14.02.21.497,53.447,101195.180
1636459341763,2021-11-09T14.02.21.763,53.713,101193.516
1636459342028,2021-11-09T14.02.22.028,53.978,101193.172
1636459342291,2021-11-09T14.02.22.291,54.241,101194.508
1636459342556,2021-11-09T14.02.22.556,54.506,101195.844
1636459342822,2021-11-09T14.02.22.822,54.772,101191.000
1636459343085,2021-11-09T14.02.23.085,55.035,101198.844
1636459343350,2021-11-09T14.02.23.350,55.300,101197.031
1636459343614,2021-11-09T14.02.23.614,55.564,101191.672
1636459343879,2021-11-09T14.02.23.879,55.829,101195.688
1636459344144,2021-11-09T14.02.24.144,56.094,101196.516
1636459344408,2021-11-09T14.02.24.408,56.358,101195.844
1636459344673,2021-11-09T14.02.24.673,56.623,101195.844
1636459344938,2021-11-09T14.02.24.938,56.888,101194.508
1636459345202,2021-11-09T14.02.25.202,57.152,101195.844
1636459345467,2021-11-09T14.02.25.467,57.417,101195.180
1636459345732,2021-11-09T14.02.25.732,57.682,101195.180
1636459345996,2021-11-09T14.02.25.996,57.946,101195.180
1636459346261,2021-11-09T14.02.26.261,58.211,101191.156
1636459346526,2021-11-09T14.02.26.526,58.476,101194.672
1636459346790,2021-11-09T14.02.26.790,58.740,101195.016
1636459347055,2021-11-09T14.02.27.055,59.005,101195.844
1636459347319,2021-11-09T14.02.27.319,59.269,101196.008
1636459347584,2021-11-09T14.02.27.584,59.534,101196.836
1636459347849,2021-11-09T14.02.27.849,59.799,101199.203
1636459348113,2021-11-09T14.02.28.113,60.063,101200.031
1636459348378,2021-11-09T14.02.28.378,60.328,101195.344
1636459348643,2021-11-09T14.02.28.643,60.593,101196.008
1636459348907,2021-11-09T14.02.28.907,60.857,101195.688
1636459349172,2021-11-09T14.02.29.172,61.122,101194.000
1636459349435,2021-11-09T14.02.29.435,61.385,101194.000
1636459349701,2021-11-09T14.02.29.701,61.651,101198.844
1636459349966,2021-11-09T14.02.29.966,61.916,101196.836
1636459350229,2021-11-09T14.02.30.229,62.179,101194.828
1636459350494,2021-11-09T14.02.30.494,62.444,101194.156
1636459350760,2021-11-09T14.02.30.760,62.710,101198.500
1636459351023,2021-11-09T14.02.31.023,62.973,101198.336
1636459351288,2021-11-09T14.02.31.288,63.238,101197.508
1636459351552,2021-11-09T14.02.31.552,63.502,101196.328
1636459351817,2021-11-09T14.02.31.817,63.767,101192.820
1636459352082,2021-11-09T14.02.32.082,64.032,101196.328
1636459352347,2021-11-09T14.02.32.347,64.297,101197.000
1636459352611,2021-11-09T14.02.32.611,64.561,101195.500
1636459352876,2021-11-09T14.02.32.876,64.826,101194.984
1636459353140,2021-11-09T14.02.33.140,65.090,101200.500
1636459353405,2021-11-09T14.02.33.405,65.355,101194.312
1636459353670,2021-11-09T14.02.33.670,65.620,101192.156
1636459353934,2021-11-09T14.02.33.934,65.884,101197.000
1636459354199,2021-11-09T14.02.34.199,66.149,101194.828
1636459354464,2021-11-09T14.02.34.464,66.414,101193.484
1636459354728,2021-11-09T14.02.34.728,66.678,101196.328
1636459354993,2021-11-09T14.02.34.993,66.943,101193.812
1636459355257,2021-11-09T14.02.35.257,67.207,101199.164
1636459355522,2021-11-09T14.02.35.522,67.472,101194.312
1636459355787,2021-11-09T14.02.35.787,67.737,101192.156
1636459356051,2021-11-09T14.02.36.051,68.001,101192.820
1636459356316,2021-11-09T14.02.36.316,68.266,101192.156
1636459356581,2021-11-09T14.02.36.581,68.531,101191.125
1636459356845,2021-11-09T14.02.36.845,68.795,101193.141
1636459357110,2021-11-09T14.02.37.110,69.060,101194.633
1636459357373,2021-11-09T14.02.37.373,69.323,101198.656
1636459357639,2021-11-09T14.02.37.639,69.589,101194.633
1636459357904,2021-11-09T14.02.37.904,69.854,101191.445
1636459358167,2021-11-09T14.02.38.167,70.117,101192.469
1636459358432,2021-11-09T14.02.38.432,70.382,101195.469
1636459358698,2021-11-09T14.02.38.698,70.648,101193.812
1636459358961,2021-11-09T14.02.38.961,70.911,101191.289
1636459359226,2021-11-09T14.02.39.226,71.176,101194.953
1636459359490,2021-11-09T14.02.39.490,71.440,101193.141
1636459359755,2021-11-09T14.02.39.755,71.705,101193.453
1636459360020,2021-11-09T14.02.40.020,71.970,101196.133
1636459360285,2021-11-09T14.02.40.285,72.235,101196.297
1636459360549,2021-11-09T14.02.40.549,72.499,101195.312
1636459360814,2021-11-09T14.02.40.814,72.764,101194.477
1636459361078,2021-11-09T14.02.41.078,73.028,101195.977
1636459361343,2021-11-09T14.02.41.343,73.293,101194.633
1636459361608,2021-11-09T14.02.41.608,73.558,101192.625
1636459361872,2021-11-09T14.02.41.872,73.822,101195.977
1636459362137,2021-11-09T14.02.42.137,74.087,101197.984
1636459362402,2021-11-09T14.02.42.402,74.352,101194.797
1636459362666,2021-11-09T14.02.42.666,74.616,101195.469
1636459362931,2021-11-09T14.02.42.931,74.881,101190.453
1636459363195,2021-11-09T14.02.43.195,75.145,101191.289
1636459363460,2021-11-09T14.02.43.460,75.410,101193.969
1636459363725,2021-11-09T14.02.43.725,75.675,101192.469
1636459363989,2021-11-09T14.02.43.989,75.939,101198.812
1636459364254,2021-11-09T14.02.44.254,76.204,101195.469
1636459364519,2021-11-09T14.02.44.519,76.469,101198.812
1636459364783,2021-11-09T14.02.44.783,76.733,101190.109
1636459365048,2021-11-09T14.02.45.048,76.998,101190.781
1636459365311,2021-11-09T14.02.45.311,77.261,101194.125
1636459365576,2021-11-09T14.02.45.576,77.526,101194.633
1636459365842,2021-11-09T14.02.45.842,77.792,101197.469
1636459366105,2021-11-09T14.02.46.105,78.055,101193.969
1636459366370,2021-11-09T14.02.46.370,78.320,101193.453
1636459366636,2021-11-09T14.02.46.636,78.586,101191.953
1636459366899,2021-11-09T14.02.46.899,78.849,101195.625
1636459367164,2021-11-09T14.02.47.164,79.114,101198.469
1636459367428,2021-11-09T14.02.47.428,79.378,101198.969
1636459367693,2021-11-09T14.02.47.693,79.643,101194.797
1636459367958,2021-11-09T14.02.47.958,79.908,101194.953
1636459368222,2021-11-09T14.02.48.222,80.172,101198.297
1636459368487,2021-11-09T14.02.48.487,80.437,101194.797
1636459368752,2021-11-09T14.02.48.752,80.702,101194.633
1636459369016,2021-11-09T14.02.49.016,80.966,101194.633
1636459369281,2021-11-09T14.02.49.281,81.231,101198.812
1636459369546,2021-11-09T14.02.49.546,81.496,101197.469
1636459369810,2021-11-09T14.02.49.810,81.760,101202.484
1636459370075,2021-11-09T14.02.50.075,82.025,101195.625
1636459370339,2021-11-09T14.02.50.339,82.289,101191.094
1636459370604,2021-11-09T14.02.50.604,82.554,101194.281
1636459370869,2021-11-09T14.02.50.869,82.819,101200.125
1636459371133,2021-11-09T14.02.51.133,83.083,101197.789
1636459371398,2021-11-09T14.02.51.398,83.348,101195.781
1636459371663,2021-11-09T14.02.51.663,83.613,101194.281
1636459371927,2021-11-09T14.02.51.927,83.877,101197.633
1636459372192,2021-11-09T14.02.52.192,84.142,101192.109
1636459372457,2021-11-09T14.02.52.457,84.407,101197.789
1636459372721,2021-11-09T14.02.52.721,84.671,101191.609
1636459372986,2021-11-09T14.02.52.986,84.936,101194.445
1636459373249,2021-11-09T14.02.53.249,85.199,101190.938
1636459373514,2021-11-09T14.02.53.514,85.464,101192.750
1636459373780,2021-11-09T14.02.53.780,85.730,101196.453
1636459374043,2021-11-09T14.02.54.043,85.993,101191.445
1636459374308,2021-11-09T14.02.54.308,86.258,101193.453
1636459374574,2021-11-09T14.02.54.574,86.524,101198.781
1636459374837,2021-11-09T14.02.54.837,86.787,101197.125
1636459375102,2021-11-09T14.02.55.102,87.052,101195.625
1636459375368,2021-11-09T14.02.55.368,87.318,101198.266
1636459375631,2021-11-09T14.02.55.631,87.581,101196.938
1636459375896,2021-11-09T14.02.55.896,87.846,101192.438
1636459376160,2021-11-09T14.02.56.160,88.110,101196.453
1636459376425,2021-11-09T14.02.56.425,88.375,101195.781
1636459376690,2021-11-09T14.02.56.690,88.640,101194.922
1636459376954,2021-11-09T14.02.56.954,88.904,101196.766
1636459377219,2021-11-09T14.02.57.219,89.169,101192.078
1636459377484,2021-11-09T14.02.57.484,89.434,101193.578
1636459377748,2021-11-09T14.02.57.748,89.698,101194.094
1636459378013,2021-11-09T14.02.58.013,89.963,101193.773
1636459378278,2021-11-09T14.02.58.278,90.228,101198.109
1636459378542,2021-11-09T14.02.58.542,90.492,101198.109
1636459378807,2021-11-09T14.02.58.807,90.757,101198.422
1636459379072,2021-11-09T14.02.59.072,91.022,101195.109
1636459379336,2021-11-09T14.02.59.336,91.286,101195.438
1636459379601,2021-11-09T14.02.59.601,91.551,101195.594
1636459379865,2021-11-09T14.02.59.865,91.815,101197.602
1636459380130,2021-11-09T14.03.00.130,92.080,101194.094
1636459380395,2021-11-09T14.03.00.395,92.345,101195.109
1636459380659,2021-11-09T14.03.00.659,92.609,101197.438
1636459380924,2021-11-09T14.03.00.924,92.874,101198.938
1636459381189,2021-11-09T14.03.01.189,93.139,101201.109
1636459381452,2021-11-09T14.03.01.452,93.402,101198.266
1636459381718,2021-11-09T14.03.01.718,93.668,101198.266
1636459381983,2021-11-09T14.03.01.983,93.933,101198.266
1636459382246,2021-11-09T14.03.02.246,94.196,101197.094
1636459382512,2021-11-09T14.03.02.512,94.462,101201.781
1636459382775,2021-11-09T14.03.02.775,94.725,101194.250
1636459383040,2021-11-09T14.03.03.040,94.990,101196.102
1636459383305,2021-11-09T14.03.03.305,95.255,101195.594
1636459383569,2021-11-09T14.03.03.569,95.519,101198.594
1636459383834,2021-11-09T14.03.03.834,95.784,101196.258
1636459384099,2021-11-09T14.03.04.099,96.049,101197.758
1636459384363,2021-11-09T14.03.04.363,96.313,101194.414
1636459384628,2021-11-09T14.03.04.628,96.578,101199.102
1636459384892,2021-11-09T14.03.04.892,96.842,101193.070
1636459385157,2021-11-09T14.03.05.157,97.107,101197.922
1636459385422,2021-11-09T14.03.05.422,97.372,101197.602
1636459385686,2021-11-09T14.03.05.686,97.636,101201.109
1636459385951,2021-11-09T14.03.05.951,97.901,101195.594
1636459386216,2021-11-09T14.03.06.216,98.166,101197.758
1636459386480,2021-11-09T14.03.06.480,98.430,101199.102
1636459386745,2021-11-09T14.03.06.745,98.695,101193.734
1636459387009,2021-11-09T14.03.07.009,98.959,101196.422
1636459387274,2021-11-09T14.03.07.274,99.224,101201.266
1636459387539,2021-11-09T14.03.07.539,99.489,101195.906
1636459387803,2021-11-09T14.03.07.803,99.753,101200.094
1636459388068,2021-11-09T14.03.08.068,100.018,101195.750
1636459388333,2021-11-09T14.03.08.333,100.283,101196.422
1636459388597,2021-11-09T14.03.08.597,100.547,101196.938
1636459388862,2021-11-09T14.03.08.862,100.812,101199.766
1636459389127,2021-11-09T14.03.09.127,101.077,101194.922
1636459389390,2021-11-09T14.03.09.390,101.340,101196.578
1636459389656,2021-11-09T14.03.09.656,101.606,101199.102
1636459389921,2021-11-09T14.03.09.921,101.871,101197.922
1636459390184,2021-11-09T14.03.10.184,102.134,101195.078
1636459390450,2021-11-09T14.03.10.450,102.400,101197.094
1636459390713,2021-11-09T14.03.10.713,102.663,101195.594
1636459390978,2021-11-09T14.03.10.978,102.928,101196.578
1636459391243,2021-11-09T14.03.11.243,103.193,101199.414
1636459391507,2021-11-09T14.03.11.507,103.457,101201.109
1636459391772,2021-11-09T14.03.11.772,103.722,101197.758
1636459392037,2021-11-09T14.03.12.037,103.987,101200.094
1636459392301,2021-11-09T14.03.12.301,104.251,101197.250
1636459392566,2021-11-09T14.03.12.566,104.516,101197.602
1636459392831,2021-11-09T14.03.12.831,104.781,101196.258
1636459393095,2021-11-09T14.03.13.095,105.045,101200.094
1636459393360,2021-11-09T14.03.13.360,105.310,101196.938
1636459393624,2021-11-09T14.03.13.624,105.574,101196.578
1636459393889,2021-11-09T14.03.13.889,105.839,101194.727
1636459394154,2021-11-09T14.03.14.154,106.104,101199.258
1636459394418,2021-11-09T14.03.14.418,106.368,101198.594
1636459394683,2021-11-09T14.03.14.683,106.633,101196.891
1636459394948,2021-11-09T14.03.14.948,106.898,101200.094
1636459395212,2021-11-09T14.03.15.212,107.162,101194.570
1636459395477,2021-11-09T14.03.15.477,107.427,101198.234
1636459395741,2021-11-09T14.03.15.741,107.691,101198.234
1636459396006,2021-11-09T14.03.16.006,107.956,101198.234
1636459396271,2021-11-09T14.03.16.271,108.221,101198.750
1636459396534,2021-11-09T14.03.16.534,108.484,101198.078
1636459396800,2021-11-09T14.03.16.800,108.750,101197.727
1636459397065,2021-11-09T14.03.17.065,109.015,101197.570
1636459397328,2021-11-09T14.03.17.328,109.278,101199.734
1636459397594,2021-11-09T14.03.17.594,109.544,101200.914
1636459397857,2021-11-09T14.03.17.857,109.807,101196.227
1636459398122,2021-11-09T14.03.18.122,110.072,101199.578
1636459398388,2021-11-09T14.03.18.388,110.338,101197.062
1636459398651,2021-11-09T14.03.18.651,110.601,101196.070
1636459398916,2021-11-09T14.03.18.916,110.866,101202.094
1636459399181,2021-11-09T14.03.19.181,111.131,101200.406
1636459399445,2021-11-09T14.03.19.445,111.395,101201.078
1636459399710,2021-11-09T14.03.19.710,111.660,101201.078
1636459399974,2021-11-09T14.03.19.974,111.924,101199.227
1636459400239,2021-11-09T14.03.20.239,112.189,101199.062
1636459400504,2021-11-09T14.03.20.504,112.454,101197.727
1636459400768,2021-11-09T14.03.20.768,112.718,101198.391
1636459401033,2021-11-09T14.03.21.033,112.983,101195.562
1636459401298,2021-11-09T14.03.21.298,113.248,101193.195
1636459401562,2021-11-09T14.03.21.562,113.512,101197.727
1636459401827,2021-11-09T14.03.21.827,113.777,101197.062
1636459402092,2021-11-09T14.03.22.092,114.042,101201.078
1636459402356,2021-11-09T14.03.22.356,114.306,101197.062
1636459402621,2021-11-09T14.03.22.621,114.571,101200.250
1636459402885,2021-11-09T14.03.22.885,114.835,101200.047
1636459403150,2021-11-09T14.03.23.150,115.100,101196.703
1636459403415,2021-11-09T14.03.23.415,115.365,101194.727
1636459403679,2021-11-09T14.03.23.679,115.629,101194.727
1636459403944,2021-11-09T14.03.23.944,115.894,101193.898
1636459404209,2021-11-09T14.03.24.209,116.159,101194.727
1636459404472,2021-11-09T14.03.24.472,116.422,101194.570
1636459404738,2021-11-09T14.03.24.738,116.688,101194.891
1636459405001,2021-11-09T14.03.25.001,116.951,101197.406
1636459405266,2021-11-09T14.03.25.266,117.216,101197.727
1636459405532,2021-11-09T14.03.25.532,117.482,101197.570
1636459405795,2021-11-09T14.03.25.795,117.745,101197.406
1636459406060,2021-11-09T14.03.26.060,118.010,101196.734
1636459406326,2021-11-09T14.03.26.326,118.276,101199.062
1636459406589,2021-11-09T14.03.26.589,118.539,101200.406
1636459406854,2021-11-09T14.03.26.854,118.804,101198.750
1636459407119,2021-11-09T14.03.27.119,119.069,101192.562
1636459407383,2021-11-09T14.03.27.383,119.333,101194.062
1636459407648,2021-11-09T14.03.27.648,119.598,101194.219
1636459407913,2021-11-09T14.03.27.913,119.863,101199.578
1636459408177,2021-11-09T14.03.28.177,120.127,101194.219
1636459408442,2021-11-09T14.03.28.442,120.392,101199.227
1636459408706,2021-11-09T14.03.28.706,120.656,101194.727
1636459408971,2021-11-09T14.03.28.971,120.921,101202.414
1636459409236,2021-11-09T14.03.29.236,121.186,101196.227
1636459409500,2021-11-09T14.03.29.500,121.450,101197.727
1636459409765,2021-11-09T14.03.29.765,121.715,101194.891
1636459410030,2021-11-09T14.03.30.030,121.980,101193.391
1636459410294,2021-11-09T14.03.30.294,122.244,101197.062
1636459410559,2021-11-09T14.03.30.559,122.509,101194.375
