epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636103261617,2021-11-05T11:07:41.617,0.000,-0.227,0.232,-0.977
1636103261657,2021-11-05T11:07:41.657,0.040,-0.228,0.234,-0.986
1636103261697,2021-11-05T11:07:41.697,0.080,-0.222,0.236,-0.982
1636103261737,2021-11-05T11:07:41.737,0.120,-0.228,0.233,-0.982
1636103261777,2021-11-05T11:07:41.777,0.160,-0.229,0.234,-0.986
1636103261817,2021-11-05T11:07:41.817,0.200,-0.226,0.234,-0.983
1636103261857,2021-11-05T11:07:41.857,0.240,-0.226,0.239,-0.983
1636103261897,2021-11-05T11:07:41.897,0.280,-0.229,0.231,-0.984
1636103261937,2021-11-05T11:07:41.937,0.320,-0.230,0.233,-0.984
1636103261977,2021-11-05T11:07:41.977,0.360,-0.228,0.231,-0.984
1636103262017,2021-11-05T11:07:42.017,0.400,-0.228,0.232,-0.984
1636103262057,2021-11-05T11:07:42.057,0.440,-0.229,0.232,-0.983
1636103262097,2021-11-05T11:07:42.097,0.480,-0.228,0.233,-0.983
1636103262137,2021-11-05T11:07:42.137,0.520,-0.228,0.233,-0.984
1636103262177,2021-11-05T11:07:42.177,0.560,-0.229,0.231,-0.984
1636103262217,2021-11-05T11:07:42.217,0.600,-0.230,0.232,-0.984
1636103262257,2021-11-05T11:07:42.257,0.640,-0.228,0.230,-0.983
1636103262297,2021-11-05T11:07:42.297,0.680,-0.228,0.226,-0.984
1636103262337,2021-11-05T11:07:42.337,0.720,-0.225,0.238,-0.982
1636103262377,2021-11-05T11:07:42.377,0.760,-0.224,0.238,-0.983
1636103262417,2021-11-05T11:07:42.417,0.800,-0.228,0.229,-0.982
1636103262457,2021-11-05T11:07:42.457,0.840,-0.228,0.234,-0.981
1636103262497,2021-11-05T11:07:42.497,0.880,-0.228,0.233,-0.983
1636103262537,2021-11-05T11:07:42.537,0.920,-0.229,0.230,-0.984
1636103262577,2021-11-05T11:07:42.577,0.960,-0.227,0.232,-0.982
1636103262617,2021-11-05T11:07:42.617,1.000,-0.227,0.232,-0.983
1636103262657,2021-11-05T11:07:42.657,1.040,-0.227,0.231,-0.982
1636103262697,2021-11-05T11:07:42.697,1.080,-0.229,0.231,-0.984
1636103262737,2021-11-05T11:07:42.737,1.120,-0.230,0.229,-0.983
1636103262777,2021-11-05T11:07:42.777,1.160,-0.228,0.230,-0.982
1636103262817,2021-11-05T11:07:42.817,1.200,-0.228,0.229,-0.984
1636103262857,2021-11-05T11:07:42.857,1.240,-0.230,0.231,-0.983
1636103262897,2021-11-05T11:07:42.897,1.280,-0.231,0.229,-0.983
1636103262937,2021-11-05T11:07:42.937,1.320,-0.229,0.230,-0.984
1636103262977,2021-11-05T11:07:42.977,1.360,-0.228,0.232,-0.983
1636103263017,2021-11-05T11:07:43.017,1.400,-0.229,0.230,-0.985
1636103263057,2021-11-05T11:07:43.057,1.440,-0.229,0.231,-0.982
1636103263097,2021-11-05T11:07:43.097,1.480,-0.225,0.230,-0.984
1636103263137,2021-11-05T11:07:43.137,1.520,-0.228,0.229,-0.983
1636103263177,2021-11-05T11:07:43.177,1.560,-0.231,0.229,-0.983
1636103263217,2021-11-05T11:07:43.217,1.600,-0.231,0.229,-0.983
1636103263257,2021-11-05T11:07:43.257,1.640,-0.227,0.231,-0.982
1636103263297,2021-11-05T11:07:43.297,1.680,-0.231,0.228,-0.983
1636103263337,2021-11-05T11:07:43.337,1.720,-0.231,0.231,-0.982
1636103263377,2021-11-05T11:07:43.377,1.760,-0.227,0.230,-0.982
1636103263417,2021-11-05T11:07:43.417,1.800,-0.231,0.229,-0.984
1636103263457,2021-11-05T11:07:43.457,1.840,-0.230,0.230,-0.981
1636103263497,2021-11-05T11:07:43.497,1.880,-0.228,0.228,-0.983
1636103263537,2021-11-05T11:07:43.537,1.920,-0.229,0.234,-0.980
1636103263577,2021-11-05T11:07:43.577,1.960,-0.232,0.225,-0.983
1636103263617,2021-11-05T11:07:43.617,2.000,-0.234,0.227,-0.983
1636103263657,2021-11-05T11:07:43.657,2.040,-0.232,0.227,-0.984
1636103263697,2021-11-05T11:07:43.697,2.080,-0.234,0.224,-0.983
1636103263737,2021-11-05T11:07:43.737,2.120,-0.233,0.227,-0.983
1636103263777,2021-11-05T11:07:43.777,2.160,-0.232,0.228,-0.981
1636103263817,2021-11-05T11:07:43.817,2.200,-0.232,0.226,-0.983
1636103263857,2021-11-05T11:07:43.857,2.240,-0.235,0.225,-0.984
1636103263897,2021-11-05T11:07:43.897,2.280,-0.231,0.229,-0.982
1636103263937,2021-11-05T11:07:43.937,2.320,-0.232,0.227,-0.983
1636103263977,2021-11-05T11:07:43.977,2.360,-0.234,0.227,-0.983
1636103264017,2021-11-05T11:07:44.017,2.400,-0.231,0.229,-0.983
1636103264057,2021-11-05T11:07:44.057,2.440,-0.232,0.228,-0.982
1636103264097,2021-11-05T11:07:44.097,2.480,-0.234,0.228,-0.982
1636103264137,2021-11-05T11:07:44.137,2.520,-0.232,0.229,-0.982
1636103264177,2021-11-05T11:07:44.177,2.560,-0.233,0.229,-0.983
1636103264217,2021-11-05T11:07:44.217,2.600,-0.233,0.227,-0.982
1636103264257,2021-11-05T11:07:44.257,2.640,-0.231,0.228,-0.983
1636103264297,2021-11-05T11:07:44.297,2.680,-0.232,0.229,-0.981
1636103264337,2021-11-05T11:07:44.337,2.720,-0.232,0.228,-0.984
1636103264377,2021-11-05T11:07:44.377,2.760,-0.232,0.229,-0.983
1636103264417,2021-11-05T11:07:44.417,2.800,-0.232,0.227,-0.981
1636103264457,2021-11-05T11:07:44.457,2.840,-0.231,0.230,-0.982
1636103264497,2021-11-05T11:07:44.497,2.880,-0.229,0.228,-0.984
1636103264537,2021-11-05T11:07:44.537,2.920,-0.231,0.228,-0.983
1636103264577,2021-11-05T11:07:44.577,2.960,-0.230,0.230,-0.982
1636103264617,2021-11-05T11:07:44.617,3.000,-0.230,0.228,-0.983
1636103264657,2021-11-05T11:07:44.657,3.040,-0.232,0.230,-0.984
1636103264697,2021-11-05T11:07:44.697,3.080,-0.232,0.229,-0.982
1636103264737,2021-11-05T11:07:44.737,3.120,-0.231,0.229,-0.982
1636103264777,2021-11-05T11:07:44.777,3.160,-0.231,0.228,-0.984
1636103264817,2021-11-05T11:07:44.817,3.200,-0.230,0.231,-0.982
1636103264857,2021-11-05T11:07:44.857,3.240,-0.231,0.226,-0.983
1636103264897,2021-11-05T11:07:44.897,3.280,-0.231,0.230,-0.983
1636103264937,2021-11-05T11:07:44.937,3.320,-0.231,0.228,-0.983
1636103264977,2021-11-05T11:07:44.977,3.360,-0.232,0.231,-0.982
1636103265017,2021-11-05T11:07:45.017,3.400,-0.231,0.228,-0.982
1636103265057,2021-11-05T11:07:45.057,3.440,-0.231,0.230,-0.981
1636103265097,2021-11-05T11:07:45.097,3.480,-0.231,0.229,-0.983
1636103265137,2021-11-05T11:07:45.137,3.520,-0.231,0.228,-0.983
1636103265177,2021-11-05T11:07:45.177,3.560,-0.229,0.231,-0.982
1636103265217,2021-11-05T11:07:45.217,3.600,-0.230,0.229,-0.982
1636103265257,2021-11-05T11:07:45.257,3.640,-0.231,0.229,-0.983
1636103265297,2021-11-05T11:07:45.297,3.680,-0.232,0.229,-0.982
1636103265337,2021-11-05T11:07:45.337,3.720,-0.230,0.229,-0.983
1636103265377,2021-11-05T11:07:45.377,3.760,-0.230,0.230,-0.983
1636103265417,2021-11-05T11:07:45.417,3.800,-0.231,0.229,-0.982
1636103265457,2021-11-05T11:07:45.457,3.840,-0.231,0.229,-0.982
1636103265497,2021-11-05T11:07:45.497,3.880,-0.231,0.230,-0.982
1636103265537,2021-11-05T11:07:45.537,3.920,-0.230,0.229,-0.981
1636103265577,2021-11-05T11:07:45.577,3.960,-0.229,0.229,-0.982
1636103265617,2021-11-05T11:07:45.617,4.000,-0.231,0.230,-0.983
1636103265657,2021-11-05T11:07:45.657,4.040,-0.231,0.229,-0.981
1636103265697,2021-11-05T11:07:45.697,4.080,-0.232,0.229,-0.982
1636103265737,2021-11-05T11:07:45.737,4.120,-0.231,0.230,-0.982
1636103265777,2021-11-05T11:07:45.777,4.160,-0.230,0.228,-0.983
1636103265817,2021-11-05T11:07:45.817,4.200,-0.232,0.230,-0.983
1636103265857,2021-11-05T11:07:45.857,4.240,-0.229,0.231,-0.982
1636103265897,2021-11-05T11:07:45.897,4.280,-0.231,0.231,-0.981
1636103265937,2021-11-05T11:07:45.937,4.320,-0.232,0.227,-0.983
1636103265977,2021-11-05T11:07:45.977,4.360,-0.231,0.230,-0.981
1636103266017,2021-11-05T11:07:46.017,4.400,-0.232,0.230,-0.983
1636103266057,2021-11-05T11:07:46.057,4.440,-0.232,0.228,-0.984
1636103266097,2021-11-05T11:07:46.097,4.480,-0.231,0.229,-0.981
1636103266137,2021-11-05T11:07:46.137,4.520,-0.230,0.229,-0.982
1636103266177,2021-11-05T11:07:46.177,4.560,-0.230,0.229,-0.980
1636103266217,2021-11-05T11:07:46.217,4.600,-0.231,0.230,-0.982
1636103266257,2021-11-05T11:07:46.257,4.640,-0.230,0.229,-0.983
1636103266297,2021-11-05T11:07:46.297,4.680,-0.231,0.230,-0.982
1636103266337,2021-11-05T11:07:46.337,4.720,-0.231,0.229,-0.983
1636103266377,2021-11-05T11:07:46.377,4.760,-0.230,0.230,-0.983
1636103266417,2021-11-05T11:07:46.417,4.800,-0.231,0.230,-0.982
1636103266457,2021-11-05T11:07:46.457,4.840,-0.232,0.228,-0.982
1636103266497,2021-11-05T11:07:46.497,4.880,-0.230,0.229,-0.982
1636103266537,2021-11-05T11:07:46.537,4.920,-0.230,0.229,-0.983
1636103266577,2021-11-05T11:07:46.577,4.960,-0.231,0.229,-0.983
1636103266617,2021-11-05T11:07:46.617,5.000,-0.230,0.229,-0.982
1636103266657,2021-11-05T11:07:46.657,5.040,-0.230,0.230,-0.984
1636103266697,2021-11-05T11:07:46.697,5.080,-0.231,0.229,-0.983
1636103266737,2021-11-05T11:07:46.737,5.120,-0.230,0.228,-0.982
1636103266777,2021-11-05T11:07:46.777,5.160,-0.231,0.230,-0.984
1636103266817,2021-11-05T11:07:46.817,5.200,-0.229,0.229,-0.983
1636103266857,2021-11-05T11:07:46.857,5.240,-0.230,0.228,-0.982
1636103266897,2021-11-05T11:07:46.897,5.280,-0.231,0.229,-0.982
1636103266937,2021-11-05T11:07:46.937,5.320,-0.230,0.230,-0.983
1636103266977,2021-11-05T11:07:46.977,5.360,-0.231,0.227,-0.984
1636103267017,2021-11-05T11:07:47.017,5.400,-0.230,0.231,-0.982
1636103267057,2021-11-05T11:07:47.057,5.440,-0.229,0.230,-0.982
1636103267097,2021-11-05T11:07:47.097,5.480,-0.232,0.228,-0.983
1636103267137,2021-11-05T11:07:47.137,5.520,-0.229,0.230,-0.983
1636103267177,2021-11-05T11:07:47.177,5.560,-0.229,0.229,-0.983
1636103267217,2021-11-05T11:07:47.217,5.600,-0.230,0.228,-0.982
1636103267257,2021-11-05T11:07:47.257,5.640,-0.229,0.231,-0.981
1636103267297,2021-11-05T11:07:47.297,5.680,-0.231,0.229,-0.983
1636103267337,2021-11-05T11:07:47.337,5.720,-0.230,0.229,-0.982
1636103267377,2021-11-05T11:07:47.377,5.760,-0.231,0.230,-0.983
1636103267417,2021-11-05T11:07:47.417,5.800,-0.230,0.228,-0.984
1636103267457,2021-11-05T11:07:47.457,5.840,-0.229,0.230,-0.983
1636103267497,2021-11-05T11:07:47.497,5.880,-0.229,0.228,-0.982
1636103267537,2021-11-05T11:07:47.537,5.920,-0.229,0.229,-0.981
1636103267577,2021-11-05T11:07:47.577,5.960,-0.230,0.229,-0.983
1636103267617,2021-11-05T11:07:47.617,6.000,-0.229,0.230,-0.983
1636103267657,2021-11-05T11:07:47.657,6.040,-0.230,0.229,-0.984
1636103267697,2021-11-05T11:07:47.697,6.080,-0.230,0.230,-0.982
1636103267737,2021-11-05T11:07:47.737,6.120,-0.228,0.227,-0.983
1636103267777,2021-11-05T11:07:47.777,6.160,-0.228,0.226,-0.982
1636103267817,2021-11-05T11:07:47.817,6.200,-0.226,0.237,-0.982
1636103267857,2021-11-05T11:07:47.857,6.240,-0.227,0.229,-0.982
1636103267897,2021-11-05T11:07:47.897,6.280,-0.229,0.235,-0.982
1636103267937,2021-11-05T11:07:47.937,6.320,-0.227,0.232,-0.981
1636103267977,2021-11-05T11:07:47.977,6.360,-0.227,0.234,-0.982
1636103268017,2021-11-05T11:07:48.017,6.400,-0.226,0.232,-0.982
1636103268057,2021-11-05T11:07:48.057,6.440,-0.226,0.238,-0.982
