epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636623792480,2021-11-11T11.43.12.480,0.000,0.080,-0.150,-0.979
1636623792520,2021-11-11T11.43.12.520,0.040,0.081,-0.151,-0.987
1636623792560,2021-11-11T11.43.12.560,0.080,0.080,-0.153,-0.984
1636623792600,2021-11-11T11.43.12.600,0.120,0.081,-0.151,-0.985
1636623792640,2021-11-11T11.43.12.640,0.160,0.081,-0.150,-0.985
1636623792680,2021-11-11T11.43.12.680,0.200,0.080,-0.151,-0.984
1636623792720,2021-11-11T11.43.12.720,0.240,0.082,-0.152,-0.986
1636623792760,2021-11-11T11.43.12.760,0.280,0.081,-0.152,-0.986
1636623792800,2021-11-11T11.43.12.800,0.320,0.078,-0.153,-0.985
1636623792840,2021-11-11T11.43.12.840,0.360,0.082,-0.151,-0.984
1636623792880,2021-11-11T11.43.12.880,0.400,0.083,-0.150,-0.983
1636623792920,2021-11-11T11.43.12.920,0.440,0.080,-0.148,-0.984
1636623792960,2021-11-11T11.43.12.960,0.480,0.079,-0.141,-0.985
1636623793000,2021-11-11T11.43.13.000,0.520,0.083,-0.146,-0.985
1636623793040,2021-11-11T11.43.13.040,0.560,0.086,-0.161,-0.983
1636623793080,2021-11-11T11.43.13.080,0.600,0.083,-0.158,-0.984
1636623793120,2021-11-11T11.43.13.120,0.640,0.079,-0.161,-0.983
1636623793160,2021-11-11T11.43.13.160,0.680,0.078,-0.160,-0.984
1636623793200,2021-11-11T11.43.13.200,0.720,0.080,-0.143,-0.985
1636623793240,2021-11-11T11.43.13.240,0.760,0.083,-0.140,-0.986
1636623793280,2021-11-11T11.43.13.280,0.800,0.084,-0.147,-0.985
1636623793320,2021-11-11T11.43.13.320,0.840,0.083,-0.149,-0.984
1636623793360,2021-11-11T11.43.13.360,0.880,0.083,-0.155,-0.981
1636623793400,2021-11-11T11.43.13.400,0.920,0.085,-0.162,-0.982
1636623793440,2021-11-11T11.43.13.440,0.960,0.082,-0.162,-0.982
