epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636456466480,2021-11-09T13.14.26.480,0.000,-1.829,-0.030,0.213
1636456466520,2021-11-09T13.14.26.520,0.040,-2.439,0.000,0.244
1636456466560,2021-11-09T13.14.26.560,0.080,-3.079,0.671,-0.274
1636456466600,2021-11-09T13.14.26.600,0.120,0.762,0.000,-0.793
1636456466640,2021-11-09T13.14.26.640,0.160,0.457,-0.244,-0.518
1636456466680,2021-11-09T13.14.26.680,0.200,-1.463,-0.091,-0.579
1636456466720,2021-11-09T13.14.26.720,0.240,-0.671,-0.030,-0.549
1636456466760,2021-11-09T13.14.26.760,0.280,-0.152,0.152,-0.610
1636456466800,2021-11-09T13.14.26.800,0.320,-0.274,0.183,-0.518
1636456466840,2021-11-09T13.14.26.840,0.360,-0.823,-0.091,-0.152
1636456466880,2021-11-09T13.14.26.880,0.400,-1.311,-0.335,-0.244
1636456466920,2021-11-09T13.14.26.920,0.440,0.488,-0.183,-0.640
1636456466960,2021-11-09T13.14.26.960,0.480,0.854,0.061,-0.671
1636456467000,2021-11-09T13.14.27.000,0.520,0.122,-0.030,-0.610
1636456467040,2021-11-09T13.14.27.040,0.560,1.098,-0.305,-0.823
1636456467080,2021-11-09T13.14.27.080,0.600,0.244,0.061,-0.488
1636456467120,2021-11-09T13.14.27.120,0.640,-0.518,-0.152,-0.244
1636456467160,2021-11-09T13.14.27.160,0.680,0.030,-0.335,-0.427
1636456467200,2021-11-09T13.14.27.200,0.720,0.579,0.030,-0.457
1636456467240,2021-11-09T13.14.27.240,0.760,1.159,-0.213,-0.305
1636456467280,2021-11-09T13.14.27.280,0.800,0.183,-0.213,-0.610
1636456467320,2021-11-09T13.14.27.320,0.840,-0.305,-0.030,-0.701
1636456467360,2021-11-09T13.14.27.360,0.880,0.305,0.030,-0.579
1636456467400,2021-11-09T13.14.27.400,0.920,0.762,-0.183,-0.396
1636456467440,2021-11-09T13.14.27.440,0.960,0.366,-0.183,-0.427
1636456467480,2021-11-09T13.14.27.480,1.000,-0.549,-0.152,-0.396
1636456467520,2021-11-09T13.14.27.520,1.040,-0.335,-0.091,-0.488
1636456467560,2021-11-09T13.14.27.560,1.080,0.305,0.030,-0.579
