epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636405455818,2021-11-08T23:04:15.818,0.000,-0.172,-0.200,-0.973
1636405455858,2021-11-08T23:04:15.858,0.040,-0.160,-0.197,-1.009
1636405455898,2021-11-08T23:04:15.898,0.080,-0.173,-0.207,-0.975
1636405455938,2021-11-08T23:04:15.938,0.120,-0.181,-0.208,-0.964
1636405455978,2021-11-08T23:04:15.978,0.160,-0.166,-0.197,-0.995
1636405456018,2021-11-08T23:04:16.018,0.200,-0.168,-0.201,-0.998
1636405456058,2021-11-08T23:04:16.058,0.240,-0.175,-0.205,-0.972
1636405456098,2021-11-08T23:04:16.098,0.280,-0.173,-0.198,-0.981
1636405456138,2021-11-08T23:04:16.138,0.320,-0.170,-0.200,-0.993
1636405456178,2021-11-08T23:04:16.178,0.360,-0.169,-0.202,-0.984
1636405456218,2021-11-08T23:04:16.218,0.400,-0.175,-0.202,-0.977
1636405456258,2021-11-08T23:04:16.258,0.440,-0.170,-0.206,-0.988
1636405456298,2021-11-08T23:04:16.298,0.480,-0.168,-0.207,-0.993
1636405456338,2021-11-08T23:04:16.338,0.520,-0.176,-0.204,-0.987
1636405456378,2021-11-08T23:04:16.378,0.560,-0.189,-0.187,-0.981
1636405456418,2021-11-08T23:04:16.418,0.600,-0.188,-0.195,-0.965
1636405456458,2021-11-08T23:04:16.458,0.640,-0.183,-0.229,-0.967
1636405456498,2021-11-08T23:04:16.498,0.680,-0.179,-0.199,-0.995
1636405456538,2021-11-08T23:04:16.538,0.720,-0.181,-0.186,-0.986
1636405456578,2021-11-08T23:04:16.578,0.760,-0.182,-0.204,-0.976
1636405456618,2021-11-08T23:04:16.618,0.800,-0.182,-0.215,-0.976
1636405456658,2021-11-08T23:04:16.658,0.840,-0.188,-0.214,-0.978
1636405456698,2021-11-08T23:04:16.698,0.880,-0.181,-0.219,-0.978
1636405456738,2021-11-08T23:04:16.738,0.920,-0.173,-0.210,-0.986
1636405456778,2021-11-08T23:04:16.778,0.960,-0.176,-0.209,-0.979
1636405456818,2021-11-08T23:04:16.818,1.000,-0.186,-0.202,-0.977
1636405456858,2021-11-08T23:04:16.858,1.040,-0.184,-0.186,-0.987
1636405456898,2021-11-08T23:04:16.898,1.080,-0.180,-0.194,-0.985
1636405456938,2021-11-08T23:04:16.938,1.120,-0.175,-0.183,-0.984
1636405456978,2021-11-08T23:04:16.978,1.160,-0.173,-0.173,-0.983
1636405457018,2021-11-08T23:04:17.018,1.200,-0.186,-0.173,-0.990
1636405457058,2021-11-08T23:04:17.058,1.240,-0.180,-0.171,-0.987
1636405457098,2021-11-08T23:04:17.098,1.280,-0.178,-0.180,-0.988
1636405457138,2021-11-08T23:04:17.138,1.320,-0.184,-0.178,-0.992
1636405457178,2021-11-08T23:04:17.178,1.360,-0.188,-0.168,-0.981
1636405457218,2021-11-08T23:04:17.218,1.400,-0.184,-0.158,-0.984
1636405457258,2021-11-08T23:04:17.258,1.440,-0.176,-0.154,-0.990
