epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63567E+12,2021-10-31T11.19.14.242,0,0.382,0.772,0.464
1.63567E+12,2021-10-31T11.19.14.282,0.04,0.322,0.744,0.525
1.63567E+12,2021-10-31T11.19.14.322,0.08,0.369,0.727,0.505
1.63567E+12,2021-10-31T11.19.14.362,0.12,0.353,0.732,0.512
1.63567E+12,2021-10-31T11.19.14.402,0.16,0.357,0.719,0.518
1.63567E+12,2021-10-31T11.19.14.442,0.2,0.368,0.723,0.529
1.63567E+12,2021-10-31T11.19.14.482,0.24,0.344,0.73,0.537
1.63567E+12,2021-10-31T11.19.14.522,0.28,0.363,0.747,0.537
1.63567E+12,2021-10-31T11.19.14.562,0.32,0.362,0.758,0.519
1.63567E+12,2021-10-31T11.19.14.602,0.36,0.367,0.704,0.503
1.63567E+12,2021-10-31T11.19.14.642,0.4,0.368,0.67,0.475
1.63567E+12,2021-10-31T11.19.14.682,0.44,0.414,0.742,0.594
1.63567E+12,2021-10-31T11.19.14.722,0.48,0.421,0.691,0.674
1.63567E+12,2021-10-31T11.19.14.762,0.52,0.375,0.659,0.633
1.63567E+12,2021-10-31T11.19.14.802,0.56,0.323,0.674,0.62
1.63567E+12,2021-10-31T11.19.14.842,0.6,0.325,0.662,0.605
1.63567E+12,2021-10-31T11.19.14.882,0.64,0.364,0.64,0.621
1.63567E+12,2021-10-31T11.19.14.922,0.68,0.397,0.622,0.664
1.63567E+12,2021-10-31T11.19.14.962,0.72,0.448,0.64,0.68
1.63567E+12,2021-10-31T11.19.15.002,0.76,0.428,0.64,0.658
1.63567E+12,2021-10-31T11.19.15.042,0.8,0.424,0.642,0.641
1.63567E+12,2021-10-31T11.19.15.082,0.84,0.416,0.633,0.63
1.63567E+12,2021-10-31T11.19.15.122,0.88,0.413,0.639,0.615
1.63567E+12,2021-10-31T11.19.15.162,0.92,0.397,0.621,0.574
1.63567E+12,2021-10-31T11.19.15.202,0.96,0.408,0.619,0.604
