epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63575E+12,2021-11-01T10:21:46.243,0,-0.123,-0.098,-0.963
1.63575E+12,2021-11-01T10:21:46.284,0.041,-0.118,-0.102,-0.973
1.63575E+12,2021-11-01T10:21:46.323,0.08,-0.124,-0.098,-0.971
1.63575E+12,2021-11-01T10:21:46.364,0.121,-0.119,-0.101,-0.97
1.63575E+12,2021-11-01T10:21:46.405,0.162,-0.117,-0.106,-0.968
1.63575E+12,2021-11-01T10:21:46.445,0.202,-0.12,-0.117,-0.965
1.63575E+12,2021-11-01T10:21:46.486,0.243,-0.12,-0.104,-0.969
1.63575E+12,2021-11-01T10:21:46.525,0.282,-0.129,-0.105,-0.968
1.63575E+12,2021-11-01T10:21:46.566,0.323,-0.127,-0.1,-0.967
1.63575E+12,2021-11-01T10:21:46.606,0.363,-0.128,-0.089,-0.97
1.63575E+12,2021-11-01T10:21:46.647,0.404,-0.123,-0.089,-0.971
1.63575E+12,2021-11-01T10:21:46.688,0.445,-0.121,-0.099,-0.969
1.63575E+12,2021-11-01T10:21:46.728,0.485,-0.121,-0.082,-0.971
1.63575E+12,2021-11-01T10:21:46.769,0.526,-0.125,-0.093,-0.97
1.63575E+12,2021-11-01T10:21:46.808,0.565,-0.125,-0.095,-0.969
1.63575E+12,2021-11-01T10:21:46.849,0.606,-0.119,-0.082,-0.972
1.63575E+12,2021-11-01T10:21:46.889,0.646,-0.118,-0.091,-0.97
1.63575E+12,2021-11-01T10:21:46.930,0.687,-0.117,-0.079,-0.971
1.63575E+12,2021-11-01T10:21:46.971,0.728,-0.12,-0.088,-0.971
1.63575E+12,2021-11-01T10:21:47.010,0.767,-0.125,-0.1,-0.968
1.63575E+12,2021-11-01T10:21:47.051,0.808,-0.121,-0.089,-0.969
1.63575E+12,2021-11-01T10:21:47.091,0.848,-0.121,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:47.132,0.889,-0.118,-0.092,-0.969
1.63575E+12,2021-11-01T10:21:47.171,0.928,-0.121,-0.092,-0.969
1.63575E+12,2021-11-01T10:21:47.212,0.969,-0.119,-0.088,-0.97
1.63575E+12,2021-11-01T10:21:47.253,1.01,-0.12,-0.095,-0.969
1.63575E+12,2021-11-01T10:21:47.293,1.05,-0.122,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:47.334,1.091,-0.119,-0.089,-0.97
1.63575E+12,2021-11-01T10:21:47.374,1.131,-0.12,-0.086,-0.97
1.63575E+12,2021-11-01T10:21:47.415,1.172,-0.121,-0.092,-0.971
1.63575E+12,2021-11-01T10:21:47.456,1.213,-0.119,-0.091,-0.97
1.63575E+12,2021-11-01T10:21:47.495,1.252,-0.119,-0.085,-0.969
1.63575E+12,2021-11-01T10:21:47.536,1.293,-0.119,-0.092,-0.969
1.63575E+12,2021-11-01T10:21:47.576,1.333,-0.119,-0.089,-0.969
1.63575E+12,2021-11-01T10:21:47.617,1.374,-0.118,-0.093,-0.969
1.63575E+12,2021-11-01T10:21:47.656,1.413,-0.117,-0.089,-0.971
1.63575E+12,2021-11-01T10:21:47.697,1.454,-0.119,-0.09,-0.97
1.63575E+12,2021-11-01T10:21:47.738,1.495,-0.12,-0.095,-0.97
1.63575E+12,2021-11-01T10:21:47.778,1.535,-0.117,-0.089,-0.969
1.63575E+12,2021-11-01T10:21:47.819,1.576,-0.119,-0.092,-0.969
1.63575E+12,2021-11-01T10:21:47.858,1.615,-0.12,-0.089,-0.97
1.63575E+12,2021-11-01T10:21:47.899,1.656,-0.118,-0.096,-0.97
1.63575E+12,2021-11-01T10:21:47.939,1.696,-0.119,-0.092,-0.971
1.63575E+12,2021-11-01T10:21:47.980,1.737,-0.12,-0.091,-0.969
1.63575E+12,2021-11-01T10:21:48.021,1.778,-0.118,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:48.061,1.818,-0.119,-0.093,-0.97
1.63575E+12,2021-11-01T10:21:48.102,1.859,-0.118,-0.093,-0.97
1.63575E+12,2021-11-01T10:21:48.141,1.898,-0.119,-0.098,-0.969
1.63575E+12,2021-11-01T10:21:48.182,1.939,-0.12,-0.099,-0.969
1.63575E+12,2021-11-01T10:21:48.222,1.979,-0.118,-0.099,-0.968
1.63575E+12,2021-11-01T10:21:48.263,2.02,-0.12,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:48.304,2.061,-0.117,-0.103,-0.968
1.63575E+12,2021-11-01T10:21:48.343,2.1,-0.118,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:48.384,2.141,-0.12,-0.099,-0.968
1.63575E+12,2021-11-01T10:21:48.424,2.181,-0.119,-0.107,-0.968
1.63575E+12,2021-11-01T10:21:48.465,2.222,-0.12,-0.098,-0.969
1.63575E+12,2021-11-01T10:21:48.504,2.261,-0.121,-0.105,-0.967
1.63575E+12,2021-11-01T10:21:48.545,2.302,-0.12,-0.091,-0.969
1.63575E+12,2021-11-01T10:21:48.586,2.343,-0.121,-0.099,-0.968
1.63575E+12,2021-11-01T10:21:48.626,2.383,-0.118,-0.097,-0.969
1.63575E+12,2021-11-01T10:21:48.667,2.424,-0.121,-0.097,-0.969
1.63575E+12,2021-11-01T10:21:48.707,2.464,-0.121,-0.093,-0.971
1.63575E+12,2021-11-01T10:21:48.748,2.505,-0.123,-0.095,-0.969
1.63575E+12,2021-11-01T10:21:48.787,2.544,-0.122,-0.095,-0.969
1.63575E+12,2021-11-01T10:21:48.828,2.585,-0.119,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:48.869,2.626,-0.121,-0.089,-0.969
1.63575E+12,2021-11-01T10:21:48.909,2.666,-0.122,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:48.950,2.707,-0.12,-0.092,-0.969
1.63575E+12,2021-11-01T10:21:48.989,2.746,-0.122,-0.104,-0.966
1.63575E+12,2021-11-01T10:21:49.030,2.787,-0.122,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:49.070,2.827,-0.121,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:49.111,2.868,-0.122,-0.101,-0.968
1.63575E+12,2021-11-01T10:21:49.152,2.909,-0.122,-0.101,-0.967
1.63575E+12,2021-11-01T10:21:49.191,2.948,-0.123,-0.099,-0.969
1.63575E+12,2021-11-01T10:21:49.232,2.989,-0.121,-0.095,-0.969
1.63575E+12,2021-11-01T10:21:49.272,3.029,-0.121,-0.101,-0.968
1.63575E+12,2021-11-01T10:21:49.313,3.07,-0.12,-0.098,-0.968
1.63575E+12,2021-11-01T10:21:49.353,3.11,-0.122,-0.096,-0.969
1.63575E+12,2021-11-01T10:21:49.394,3.151,-0.123,-0.101,-0.969
1.63575E+12,2021-11-01T10:21:49.435,3.192,-0.12,-0.094,-0.969
1.63575E+12,2021-11-01T10:21:49.474,3.231,-0.122,-0.098,-0.968
1.63575E+12,2021-11-01T10:21:49.515,3.272,-0.121,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:49.555,3.312,-0.123,-0.101,-0.967
1.63575E+12,2021-11-01T10:21:49.596,3.353,-0.122,-0.099,-0.968
1.63575E+12,2021-11-01T10:21:49.637,3.394,-0.123,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:49.676,3.433,-0.121,-0.099,-0.969
1.63575E+12,2021-11-01T10:21:49.717,3.474,-0.121,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:49.757,3.514,-0.123,-0.097,-0.968
1.63575E+12,2021-11-01T10:21:49.798,3.555,-0.12,-0.098,-0.968
