epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636565245135,2021-11-10T19.27.25.135,0.000,-0.062,0.070,-0.926
1636565245175,2021-11-10T19.27.25.175,0.040,-0.057,0.077,-0.936
1636565245216,2021-11-10T19.27.25.216,0.081,-0.062,0.068,-0.932
1636565245255,2021-11-10T19.27.25.255,0.120,-0.067,0.071,-0.933
1636565245295,2021-11-10T19.27.25.295,0.160,-0.063,0.079,-0.935
1636565245335,2021-11-10T19.27.25.335,0.200,-0.061,0.073,-0.933
1636565245374,2021-11-10T19.27.25.374,0.239,-0.063,0.072,-0.933
1636565245414,2021-11-10T19.27.25.414,0.279,-0.060,0.077,-0.935
1636565245455,2021-11-10T19.27.25.455,0.320,-0.063,0.071,-0.932
1636565245494,2021-11-10T19.27.25.494,0.359,-0.062,0.070,-0.933
1636565245534,2021-11-10T19.27.25.534,0.399,-0.062,0.077,-0.934
1636565245573,2021-11-10T19.27.25.573,0.438,-0.065,0.071,-0.932
1636565245613,2021-11-10T19.27.25.613,0.478,-0.064,0.073,-0.933
1636565245654,2021-11-10T19.27.25.654,0.519,-0.062,0.073,-0.933
1636565245693,2021-11-10T19.27.25.693,0.558,-0.064,0.072,-0.931
1636565245733,2021-11-10T19.27.25.733,0.598,-0.064,0.074,-0.932
1636565245773,2021-11-10T19.27.25.773,0.638,-0.059,0.072,-0.933
1636565245812,2021-11-10T19.27.25.812,0.677,-0.062,0.074,-0.933
1636565245853,2021-11-10T19.27.25.853,0.718,-0.066,0.069,-0.932
1636565245893,2021-11-10T19.27.25.893,0.758,-0.062,0.074,-0.933
1636565245932,2021-11-10T19.27.25.932,0.797,-0.062,0.072,-0.932
1636565245972,2021-11-10T19.27.25.972,0.837,-0.067,0.071,-0.932
1636565246011,2021-11-10T19.27.26.011,0.876,-0.065,0.074,-0.933
1636565246051,2021-11-10T19.27.26.051,0.916,-0.059,0.074,-0.933
1636565246092,2021-11-10T19.27.26.092,0.957,-0.059,0.073,-0.932
1636565246131,2021-11-10T19.27.26.131,0.996,-0.063,0.073,-0.933
1636565246171,2021-11-10T19.27.26.171,1.036,-0.068,0.074,-0.931
1636565246211,2021-11-10T19.27.26.211,1.076,-0.062,0.072,-0.930
1636565246250,2021-11-10T19.27.26.250,1.115,-0.061,0.077,-0.932
1636565246291,2021-11-10T19.27.26.291,1.156,-0.067,0.075,-0.931
1636565246331,2021-11-10T19.27.26.331,1.196,-0.063,0.072,-0.932
1636565246370,2021-11-10T19.27.26.370,1.235,-0.061,0.077,-0.932
1636565246410,2021-11-10T19.27.26.410,1.275,-0.061,0.076,-0.932
1636565246449,2021-11-10T19.27.26.449,1.314,-0.061,0.072,-0.931
1636565246490,2021-11-10T19.27.26.490,1.355,-0.062,0.075,-0.933
1636565246530,2021-11-10T19.27.26.530,1.395,-0.064,0.074,-0.932
1636565246569,2021-11-10T19.27.26.569,1.434,-0.064,0.072,-0.932
1636565246609,2021-11-10T19.27.26.609,1.474,-0.061,0.078,-0.932
1636565246649,2021-11-10T19.27.26.649,1.514,-0.065,0.072,-0.930
1636565246690,2021-11-10T19.27.26.690,1.555,-0.067,0.075,-0.932
1636565246729,2021-11-10T19.27.26.729,1.594,-0.060,0.076,-0.932
1636565246769,2021-11-10T19.27.26.769,1.634,-0.058,0.073,-0.932
1636565246808,2021-11-10T19.27.26.808,1.673,-0.062,0.070,-0.933
1636565246848,2021-11-10T19.27.26.848,1.713,-0.064,0.073,-0.932
1636565246887,2021-11-10T19.27.26.887,1.752,-0.064,0.071,-0.932
1636565246928,2021-11-10T19.27.26.928,1.793,-0.062,0.071,-0.932
1636565246968,2021-11-10T19.27.26.968,1.833,-0.064,0.075,-0.933
1636565247007,2021-11-10T19.27.27.007,1.872,-0.066,0.072,-0.932
1636565247047,2021-11-10T19.27.27.047,1.912,-0.063,0.073,-0.931
