epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.64E+12,2021-10-24T12.53.14.761,0,-0.635,-0.459,-0.637
1.64E+12,2021-10-24T12.53.14.802,0.041,-0.642,-0.461,-0.642
1.64E+12,2021-10-24T12.53.14.843,0.082,-0.64,-0.463,-0.639
1.64E+12,2021-10-24T12.53.14.884,0.123,-0.644,-0.462,-0.644
1.64E+12,2021-10-24T12.53.14.924,0.163,-0.642,-0.457,-0.643
1.64E+12,2021-10-24T12.53.14.965,0.204,-0.64,-0.462,-0.639
1.64E+12,2021-10-24T12.53.15.006,0.245,-0.641,-0.463,-0.642
1.64E+12,2021-10-24T12.53.15.047,0.286,-0.639,-0.454,-0.639
1.64E+12,2021-10-24T12.53.15.086,0.325,-0.635,-0.465,-0.639
1.64E+12,2021-10-24T12.53.15.127,0.366,-0.64,-0.47,-0.64
1.64E+12,2021-10-24T12.53.15.168,0.407,-0.643,-0.459,-0.641
1.64E+12,2021-10-24T12.53.15.209,0.448,-0.639,-0.452,-0.642
1.64E+12,2021-10-24T12.53.15.249,0.488,-0.641,-0.463,-0.644
1.64E+12,2021-10-24T12.53.15.290,0.529,-0.64,-0.465,-0.638
1.64E+12,2021-10-24T12.53.15.331,0.57,-0.637,-0.455,-0.64
1.64E+12,2021-10-24T12.53.15.372,0.611,-0.644,-0.455,-0.643
1.64E+12,2021-10-24T12.53.15.411,0.65,-0.642,-0.461,-0.641
1.64E+12,2021-10-24T12.53.15.452,0.691,-0.639,-0.463,-0.64
1.64E+12,2021-10-24T12.53.15.493,0.732,-0.641,-0.462,-0.638
1.64E+12,2021-10-24T12.53.15.534,0.773,-0.644,-0.461,-0.639
1.64E+12,2021-10-24T12.53.15.574,0.813,-0.642,-0.458,-0.641
1.64E+12,2021-10-24T12.53.15.615,0.854,-0.639,-0.459,-0.639
1.64E+12,2021-10-24T12.53.15.656,0.895,-0.642,-0.462,-0.637
1.64E+12,2021-10-24T12.53.15.697,0.936,-0.641,-0.461,-0.639
1.64E+12,2021-10-24T12.53.15.738,0.977,-0.642,-0.461,-0.64
1.64E+12,2021-10-24T12.53.15.778,1.017,-0.644,-0.465,-0.638
1.64E+12,2021-10-24T12.53.15.819,1.058,-0.639,-0.467,-0.639
1.64E+12,2021-10-24T12.53.15.860,1.099,-0.641,-0.465,-0.638
1.64E+12,2021-10-24T12.53.15.901,1.14,-0.645,-0.46,-0.636
1.64E+12,2021-10-24T12.53.15.940,1.179,-0.643,-0.459,-0.637
1.64E+12,2021-10-24T12.53.15.981,1.22,-0.64,-0.464,-0.638
1.64E+12,2021-10-24T12.53.16.022,1.261,-0.64,-0.467,-0.637
1.64E+12,2021-10-24T12.53.16.063,1.302,-0.641,-0.461,-0.638
1.64E+12,2021-10-24T12.53.16.103,1.342,-0.641,-0.456,-0.64
1.64E+12,2021-10-24T12.53.16.144,1.383,-0.64,-0.463,-0.637
1.64E+12,2021-10-24T12.53.16.185,1.424,-0.64,-0.464,-0.637
1.64E+12,2021-10-24T12.53.16.226,1.465,-0.641,-0.459,-0.636
1.64E+12,2021-10-24T12.53.16.265,1.504,-0.64,-0.466,-0.637
1.64E+12,2021-10-24T12.53.16.306,1.545,-0.641,-0.466,-0.639
1.64E+12,2021-10-24T12.53.16.347,1.586,-0.644,-0.459,-0.639
1.64E+12,2021-10-24T12.53.16.388,1.627,-0.644,-0.458,-0.64
1.64E+12,2021-10-24T12.53.16.428,1.667,-0.641,-0.462,-0.636
1.64E+12,2021-10-24T12.53.16.469,1.708,-0.64,-0.463,-0.637
1.64E+12,2021-10-24T12.53.16.510,1.749,-0.64,-0.465,-0.639
1.64E+12,2021-10-24T12.53.16.551,1.79,-0.64,-0.462,-0.638
1.64E+12,2021-10-24T12.53.16.592,1.831,-0.645,-0.456,-0.64
1.64E+12,2021-10-24T12.53.16.633,1.872,-0.643,-0.459,-0.64
1.64E+12,2021-10-24T12.53.16.673,1.912,-0.638,-0.459,-0.639
1.64E+12,2021-10-24T12.53.16.714,1.953,-0.641,-0.461,-0.638
1.64E+12,2021-10-24T12.53.16.755,1.994,-0.642,-0.459,-0.637
1.64E+12,2021-10-24T12.53.16.794,2.033,-0.645,-0.46,-0.64
1.64E+12,2021-10-24T12.53.16.835,2.074,-0.642,-0.457,-0.639
1.64E+12,2021-10-24T12.53.16.876,2.115,-0.64,-0.462,-0.638
1.64E+12,2021-10-24T12.53.16.917,2.156,-0.642,-0.461,-0.64
1.64E+12,2021-10-24T12.53.16.957,2.196,-0.643,-0.459,-0.64
1.64E+12,2021-10-24T12.53.16.998,2.237,-0.641,-0.456,-0.64
1.64E+12,2021-10-24T12.53.17.039,2.278,-0.643,-0.459,-0.641
1.64E+12,2021-10-24T12.53.17.080,2.319,-0.643,-0.459,-0.639
1.64E+12,2021-10-24T12.53.17.119,2.358,-0.641,-0.455,-0.639
1.64E+12,2021-10-24T12.53.17.160,2.399,-0.641,-0.461,-0.64
1.64E+12,2021-10-24T12.53.17.201,2.44,-0.643,-0.458,-0.639
1.64E+12,2021-10-24T12.53.17.242,2.481,-0.641,-0.458,-0.638
1.64E+12,2021-10-24T12.53.17.282,2.521,-0.638,-0.468,-0.637
1.64E+12,2021-10-24T12.53.17.323,2.562,-0.642,-0.461,-0.638
1.64E+12,2021-10-24T12.53.17.364,2.603,-0.645,-0.452,-0.641
1.64E+12,2021-10-24T12.53.17.405,2.644,-0.642,-0.457,-0.637
1.64E+12,2021-10-24T12.53.17.446,2.685,-0.641,-0.466,-0.638
1.64E+12,2021-10-24T12.53.17.486,2.725,-0.64,-0.458,-0.637
1.64E+12,2021-10-24T12.53.17.527,2.766,-0.642,-0.457,-0.638
1.64E+12,2021-10-24T12.53.17.568,2.807,-0.644,-0.459,-0.64
1.64E+12,2021-10-24T12.53.17.609,2.848,-0.644,-0.461,-0.638
1.64E+12,2021-10-24T12.53.17.648,2.887,-0.641,-0.458,-0.638
1.64E+12,2021-10-24T12.53.17.689,2.928,-0.64,-0.458,-0.637
1.64E+12,2021-10-24T12.53.17.730,2.969,-0.643,-0.46,-0.639
1.64E+12,2021-10-24T12.53.17.771,3.01,-0.643,-0.458,-0.64
1.64E+12,2021-10-24T12.53.17.811,3.05,-0.642,-0.459,-0.639
1.64E+12,2021-10-24T12.53.17.852,3.091,-0.642,-0.46,-0.639
