epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636497640528,2021-11-10T00.40.40.528,0.000,0.335,-0.701,-0.183
1636497640569,2021-11-10T00.40.40.569,0.041,0.732,-0.671,0.000
1636497640608,2021-11-10T00.40.40.608,0.080,1.250,-0.518,-0.091
1636497640649,2021-11-10T00.40.40.649,0.121,1.463,-0.579,0.061
1636497640690,2021-11-10T00.40.40.690,0.162,1.494,-0.396,0.091
1636497640730,2021-11-10T00.40.40.730,0.202,1.220,-0.183,0.152
1636497640771,2021-11-10T00.40.40.771,0.243,1.799,-0.305,0.335
1636497640812,2021-11-10T00.40.40.812,0.284,1.738,-0.183,0.427
1636497640851,2021-11-10T00.40.40.851,0.323,0.457,0.701,0.335
1636497640892,2021-11-10T00.40.40.892,0.364,-0.610,0.366,0.152
1636497640933,2021-11-10T00.40.40.933,0.405,-1.982,0.488,-0.061
1636497640974,2021-11-10T00.40.40.974,0.446,-2.104,0.579,-0.335
1636497641014,2021-11-10T00.40.41.014,0.486,-1.921,0.518,-0.366
1636497641055,2021-11-10T00.40.41.055,0.527,-1.494,0.274,-0.244
1636497641096,2021-11-10T00.40.41.096,0.568,-0.244,0.152,0.183
1636497641136,2021-11-10T00.40.41.136,0.608,0.061,0.061,0.183
1636497641177,2021-11-10T00.40.41.177,0.649,-0.671,0.061,-0.030
1636497641218,2021-11-10T00.40.41.218,0.690,-0.030,-0.061,-0.061
1636497641257,2021-11-10T00.40.41.257,0.729,0.671,-0.366,0.030
1636497641298,2021-11-10T00.40.41.298,0.770,0.427,-0.793,0.152
1636497641339,2021-11-10T00.40.41.339,0.811,0.518,-0.854,0.000
1636497641380,2021-11-10T00.40.41.380,0.852,-1.037,-0.579,-0.579
1636497641420,2021-11-10T00.40.41.420,0.892,-2.348,-0.244,-0.854
1636497641461,2021-11-10T00.40.41.461,0.933,-2.073,-0.244,-0.854
1636497641502,2021-11-10T00.40.41.502,0.974,-1.616,-0.305,-0.671
1636497641541,2021-11-10T00.40.41.541,1.013,-0.915,-0.335,-0.427
1636497641582,2021-11-10T00.40.41.582,1.054,-0.427,-0.396,-0.274
1636497641623,2021-11-10T00.40.41.623,1.095,-0.122,-0.610,0.000
1636497641663,2021-11-10T00.40.41.663,1.135,0.793,-0.762,0.183
1636497641704,2021-11-10T00.40.41.704,1.176,-0.366,-0.793,0.091
1636497641745,2021-11-10T00.40.41.745,1.217,-1.524,-0.640,-0.396
1636497641786,2021-11-10T00.40.41.786,1.258,-2.012,-0.396,-0.701
1636497641826,2021-11-10T00.40.41.826,1.298,-1.250,-0.335,-0.518
1636497641867,2021-11-10T00.40.41.867,1.339,-0.152,-0.457,-0.549
1636497641908,2021-11-10T00.40.41.908,1.380,-1.829,-0.549,-0.945
1636497641947,2021-11-10T00.40.41.947,1.419,-2.988,-0.396,-1.220
1636497641988,2021-11-10T00.40.41.988,1.460,-1.768,-0.213,-0.610
1636497642029,2021-11-10T00.40.42.029,1.501,-0.335,-0.091,-0.030
1636497642069,2021-11-10T00.40.42.069,1.541,-0.366,0.030,-0.030
1636497642110,2021-11-10T00.40.42.110,1.582,-0.732,0.183,-0.152
1636497642151,2021-11-10T00.40.42.151,1.623,-1.006,0.183,-0.213
1636497642192,2021-11-10T00.40.42.192,1.664,-0.854,0.061,-0.183
1636497642231,2021-11-10T00.40.42.231,1.703,-0.488,0.000,-0.030
1636497642272,2021-11-10T00.40.42.272,1.744,-0.335,0.000,0.152
1636497642313,2021-11-10T00.40.42.313,1.785,-0.396,0.122,-0.030
1636497642353,2021-11-10T00.40.42.353,1.825,-0.762,0.152,-0.183
1636497642394,2021-11-10T00.40.42.394,1.866,-0.427,0.030,0.000
1636497642435,2021-11-10T00.40.42.435,1.907,0.091,0.000,0.183
1636497642474,2021-11-10T00.40.42.474,1.946,-0.213,0.091,0.091
1636497642515,2021-11-10T00.40.42.515,1.987,-0.366,0.152,0.030
1636497642556,2021-11-10T00.40.42.556,2.028,-0.091,0.122,0.091
1636497642597,2021-11-10T00.40.42.597,2.069,-0.091,0.152,0.091
1636497642637,2021-11-10T00.40.42.637,2.109,-0.183,0.183,-0.061
1636497642678,2021-11-10T00.40.42.678,2.150,-0.213,0.152,0.000
1636497642719,2021-11-10T00.40.42.719,2.191,0.244,0.091,0.122
1636497642759,2021-11-10T00.40.42.759,2.231,0.091,0.000,0.061
1636497642800,2021-11-10T00.40.42.800,2.272,-0.213,0.061,-0.061
1636497642841,2021-11-10T00.40.42.841,2.313,-0.244,0.030,-0.091
1636497642880,2021-11-10T00.40.42.880,2.352,-0.030,0.030,0.061
1636497642921,2021-11-10T00.40.42.921,2.393,0.122,0.061,0.061
1636497642962,2021-11-10T00.40.42.962,2.434,-0.183,0.061,-0.061
1636497643003,2021-11-10T00.40.43.003,2.475,-0.305,0.061,-0.091
1636497643043,2021-11-10T00.40.43.043,2.515,-0.061,0.091,-0.305
1636497643084,2021-11-10T00.40.43.084,2.556,-0.854,0.061,-0.518
1636497643125,2021-11-10T00.40.43.125,2.597,-0.793,-0.122,-0.274
1636497643164,2021-11-10T00.40.43.164,2.636,0.793,-0.305,0.305
1636497643205,2021-11-10T00.40.43.205,2.677,1.280,-0.213,0.427
1636497643246,2021-11-10T00.40.43.246,2.718,0.549,-0.091,0.091
1636497643286,2021-11-10T00.40.43.286,2.758,0.030,0.000,0.030
1636497643327,2021-11-10T00.40.43.327,2.799,0.427,-0.030,0.305
1636497643368,2021-11-10T00.40.43.368,2.840,0.732,-0.061,0.274
1636497643409,2021-11-10T00.40.43.409,2.881,0.000,0.061,0.030
1636497643449,2021-11-10T00.40.43.449,2.921,-0.274,0.122,0.030
1636497643490,2021-11-10T00.40.43.490,2.962,0.091,0.061,0.152
1636497643531,2021-11-10T00.40.43.531,3.003,0.000,0.091,0.152
1636497643570,2021-11-10T00.40.43.570,3.042,-0.091,0.091,0.061
1636497643611,2021-11-10T00.40.43.611,3.083,-0.091,0.061,0.030
1636497643652,2021-11-10T00.40.43.652,3.124,-0.152,0.000,0.061
1636497643693,2021-11-10T00.40.43.693,3.165,0.000,0.000,0.122
1636497643733,2021-11-10T00.40.43.733,3.205,0.396,-0.030,0.274
1636497643774,2021-11-10T00.40.43.774,3.246,0.274,-0.061,0.183
1636497643815,2021-11-10T00.40.43.815,3.287,0.152,0.030,0.183
1636497643854,2021-11-10T00.40.43.854,3.326,0.213,0.000,0.152
1636497643895,2021-11-10T00.40.43.895,3.367,-0.152,0.030,0.030
1636497643936,2021-11-10T00.40.43.936,3.408,-0.213,0.061,-0.061
1636497643976,2021-11-10T00.40.43.976,3.448,-0.335,0.152,-0.183
1636497644017,2021-11-10T00.40.44.017,3.489,-0.244,0.000,0.000
1636497644058,2021-11-10T00.40.44.058,3.530,0.396,-0.061,0.213
1636497644097,2021-11-10T00.40.44.097,3.569,0.183,0.000,0.183
1636497644138,2021-11-10T00.40.44.138,3.610,-0.091,0.061,0.000
1636497644180,2021-11-10T00.40.44.180,3.652,-0.152,0.091,-0.030
1636497644221,2021-11-10T00.40.44.221,3.693,-0.122,0.030,-0.030
1636497644260,2021-11-10T00.40.44.260,3.732,0.000,0.000,0.030
1636497644301,2021-11-10T00.40.44.301,3.773,-0.122,0.030,0.000
1636497644342,2021-11-10T00.40.44.342,3.814,-0.030,0.030,0.122
1636497644382,2021-11-10T00.40.44.382,3.854,0.152,0.030,0.091
1636497644423,2021-11-10T00.40.44.423,3.895,-0.030,0.000,0.000
1636497644464,2021-11-10T00.40.44.464,3.936,0.030,0.030,0.061
1636497644503,2021-11-10T00.40.44.503,3.975,0.061,-0.030,0.030
1636497644544,2021-11-10T00.40.44.544,4.016,-0.030,-0.030,0.030
1636497644585,2021-11-10T00.40.44.585,4.057,0.061,0.000,0.030
1636497644625,2021-11-10T00.40.44.625,4.097,0.213,-0.030,0.122
1636497644666,2021-11-10T00.40.44.666,4.138,0.457,-0.061,0.244
1636497644707,2021-11-10T00.40.44.707,4.179,0.488,-0.061,0.244
1636497644748,2021-11-10T00.40.44.748,4.220,0.640,0.030,0.335
1636497644787,2021-11-10T00.40.44.787,4.259,0.518,-0.030,0.244
1636497644828,2021-11-10T00.40.44.828,4.300,-0.183,0.000,-0.122
1636497644869,2021-11-10T00.40.44.869,4.341,-0.610,0.152,-0.213
