epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63638E+12,2021-11-08T17.16.47.217,0,-0.074,0.053,-1
1.63638E+12,2021-11-08T17.16.47.257,0.04,-0.074,0.059,-1.008
1.63638E+12,2021-11-08T17.16.47.297,0.08,-0.066,0.059,-1.004
1.63638E+12,2021-11-08T17.16.47.337,0.12,-0.064,0.054,-1.006
1.63638E+12,2021-11-08T17.16.47.377,0.16,-0.068,0.059,-1.007
1.63638E+12,2021-11-08T17.16.47.417,0.2,-0.071,0.053,-1.007
1.63638E+12,2021-11-08T17.16.47.457,0.24,-0.082,0.063,-1.004
1.63638E+12,2021-11-08T17.16.47.497,0.28,-0.074,0.057,-1.005
1.63638E+12,2021-11-08T17.16.47.537,0.32,-0.074,0.055,-1.004
1.63638E+12,2021-11-08T17.16.47.577,0.36,-0.068,0.059,-1.007
1.63638E+12,2021-11-08T17.16.47.617,0.4,-0.073,0.047,-1.006
1.63638E+12,2021-11-08T17.16.47.657,0.44,-0.076,0.035,-1.007
1.63638E+12,2021-11-08T17.16.47.697,0.48,-0.075,0.052,-1.006
1.63638E+12,2021-11-08T17.16.47.737,0.52,-0.077,0.044,-1.005
1.63638E+12,2021-11-08T17.16.47.777,0.56,-0.078,0.043,-1.006
1.63638E+12,2021-11-08T17.16.47.817,0.6,-0.081,0.043,-1.007
1.63638E+12,2021-11-08T17.16.47.857,0.64,-0.085,0.05,-1.006
1.63638E+12,2021-11-08T17.16.47.897,0.68,-0.074,-0.006,-1.005
1.63638E+12,2021-11-08T17.16.47.937,0.72,-0.069,0.081,-1.005
1.63638E+12,2021-11-08T17.16.47.977,0.76,-0.097,0.1,-1
1.63638E+12,2021-11-08T17.16.48.017,0.8,-0.079,0.077,-1.004
1.63638E+12,2021-11-08T17.16.48.057,0.84,-0.05,0.053,-1.01
1.63638E+12,2021-11-08T17.16.48.097,0.88,-0.116,0.037,-1.001
1.63638E+12,2021-11-08T17.16.48.137,0.92,-0.112,0.047,-0.999
1.63638E+12,2021-11-08T17.16.48.177,0.96,-0.067,0.046,-0.994
1.63638E+12,2021-11-08T17.16.48.217,1,-0.098,0.008,-1.021
1.63638E+12,2021-11-08T17.16.48.257,1.04,-0.089,0.035,-1.009
1.63638E+12,2021-11-08T17.16.48.297,1.08,-0.08,0.059,-1.005
1.63638E+12,2021-11-08T17.16.48.337,1.12,-0.023,-0.048,-1.046
1.63638E+12,2021-11-08T17.16.48.377,1.16,-0.208,-0.025,-0.967
1.63638E+12,2021-11-08T17.16.48.417,1.2,-0.126,0.02,-1.002
1.63638E+12,2021-11-08T17.16.48.457,1.24,-0.148,-0.08,-0.999
1.63638E+12,2021-11-08T17.16.48.497,1.28,-0.159,-0.129,-0.991
1.63638E+12,2021-11-08T17.16.48.537,1.32,-0.165,-0.195,-0.981
1.63638E+12,2021-11-08T17.16.48.577,1.36,-0.159,-0.183,-0.979
1.63638E+12,2021-11-08T17.16.48.617,1.4,-0.147,-0.132,-0.993
1.63638E+12,2021-11-08T17.16.48.657,1.44,-0.198,-0.072,-0.989
1.63638E+12,2021-11-08T17.16.48.697,1.48,-0.208,-0.013,-0.991
1.63638E+12,2021-11-08T17.16.48.737,1.52,0.007,-0.031,-1.031
1.63638E+12,2021-11-08T17.16.48.777,1.56,-0.102,-0.007,-1.004
1.63638E+12,2021-11-08T17.16.48.817,1.6,-0.11,0.027,-1.004
1.63638E+12,2021-11-08T17.16.48.857,1.64,-0.098,0.011,-1.007
1.63638E+12,2021-11-08T17.16.48.897,1.68,-0.097,0.017,-1.005
1.63638E+12,2021-11-08T17.16.48.937,1.72,-0.095,0.013,-1.006
1.63638E+12,2021-11-08T17.16.48.977,1.76,-0.095,0.009,-1.005
1.63638E+12,2021-11-08T17.16.49.017,1.8,-0.083,0.012,-1.007
1.63638E+12,2021-11-08T17.16.49.057,1.84,-0.076,0.013,-1.007
1.63638E+12,2021-11-08T17.16.49.097,1.88,-0.086,0.027,-1.004
1.63638E+12,2021-11-08T17.16.49.137,1.92,-0.083,0.015,-1.006
1.63638E+12,2021-11-08T17.16.49.177,1.96,-0.074,0.005,-1.009
1.63638E+12,2021-11-08T17.16.49.217,2,-0.066,0.005,-1.009
1.63638E+12,2021-11-08T17.16.49.257,2.04,-0.072,0.022,-1.004
1.63638E+12,2021-11-08T17.16.49.297,2.08,-0.063,0.004,-1.006
1.63638E+12,2021-11-08T17.16.49.337,2.12,-0.058,0.003,-1.009
1.63638E+12,2021-11-08T17.16.49.377,2.16,-0.067,0.006,-1.008
1.63638E+12,2021-11-08T17.16.49.417,2.2,-0.083,0.017,-1.004
1.63638E+12,2021-11-08T17.16.49.457,2.24,-0.072,0.01,-1.006
1.63638E+12,2021-11-08T17.16.49.497,2.28,-0.068,0.019,-1.006
1.63638E+12,2021-11-08T17.16.49.537,2.32,-0.069,0.015,-1.006
1.63638E+12,2021-11-08T17.16.49.577,2.36,-0.065,0.017,-1.007
1.63638E+12,2021-11-08T17.16.49.617,2.4,-0.07,0.02,-1.006
1.63638E+12,2021-11-08T17.16.49.657,2.44,-0.073,0.024,-1.005
1.63638E+12,2021-11-08T17.16.49.697,2.48,-0.063,0.013,-1.006
1.63638E+12,2021-11-08T17.16.49.737,2.52,-0.063,0.021,-1.006
1.63638E+12,2021-11-08T17.16.49.777,2.56,-0.07,0.02,-1.006
1.63638E+12,2021-11-08T17.16.49.817,2.6,-0.073,0.012,-1.005
1.63638E+12,2021-11-08T17.16.49.857,2.64,-0.075,0.023,-1.005
1.63638E+12,2021-11-08T17.16.49.897,2.68,-0.066,0.013,-1.008
1.63638E+12,2021-11-08T17.16.49.937,2.72,-0.067,0.009,-1.006
1.63638E+12,2021-11-08T17.16.49.977,2.76,-0.067,0.013,-1.004
1.63638E+12,2021-11-08T17.16.50.017,2.8,-0.091,0.015,-1.005
