epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636384852774,2021-11-08T17.20.52.774,0.000,-0.518,0.274,-0.396
1636384852813,2021-11-08T17.20.52.813,0.039,-0.213,0.152,0.183
1636384852853,2021-11-08T17.20.52.853,0.079,-0.091,-0.579,0.122
1636384852892,2021-11-08T17.20.52.892,0.118,-0.122,-0.305,0.030
1636384852932,2021-11-08T17.20.52.932,0.158,-0.152,-0.427,0.122
1636384852971,2021-11-08T17.20.52.971,0.197,-0.091,-0.396,0.152
1636384853011,2021-11-08T17.20.53.011,0.237,-0.122,-0.396,0.122
1636384853049,2021-11-08T17.20.53.049,0.275,-0.152,-0.335,0.152
1636384853089,2021-11-08T17.20.53.089,0.315,-0.091,-0.427,0.122
1636384853128,2021-11-08T17.20.53.128,0.354,-0.152,-0.396,0.091
1636384853168,2021-11-08T17.20.53.168,0.394,-0.091,-0.366,0.061
1636384853207,2021-11-08T17.20.53.207,0.433,-0.122,-0.427,0.091
1636384853247,2021-11-08T17.20.53.247,0.473,-0.183,-0.366,0.122
1636384853286,2021-11-08T17.20.53.286,0.512,-0.091,-0.457,0.122
1636384853326,2021-11-08T17.20.53.326,0.552,-0.091,-0.366,0.091
1636384853364,2021-11-08T17.20.53.364,0.590,-0.183,-0.396,0.122
1636384853403,2021-11-08T17.20.53.403,0.629,-0.122,-0.366,0.122
1636384853443,2021-11-08T17.20.53.443,0.669,-0.152,-0.427,0.091
1636384853483,2021-11-08T17.20.53.483,0.709,-0.091,-0.366,0.091
1636384853522,2021-11-08T17.20.53.522,0.748,-0.091,-0.366,0.061
1636384853562,2021-11-08T17.20.53.562,0.788,-0.091,-0.396,0.122
1636384853601,2021-11-08T17.20.53.601,0.827,-0.122,-0.427,0.091
1636384853641,2021-11-08T17.20.53.641,0.867,-0.122,-0.305,0.091
1636384853679,2021-11-08T17.20.53.679,0.905,-0.091,-0.457,0.122
1636384853718,2021-11-08T17.20.53.718,0.944,-0.091,-0.305,0.091
1636384853758,2021-11-08T17.20.53.758,0.984,-0.122,-0.427,0.091
