epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636642296662,2021-11-11T16.51.36.662,0.000,-0.010,0.080,-0.986
1636642296702,2021-11-11T16.51.36.702,0.040,-0.010,0.081,-0.995
1636642296741,2021-11-11T16.51.36.741,0.079,-0.009,0.081,-0.993
1636642296781,2021-11-11T16.51.36.781,0.119,-0.010,0.081,-0.993
1636642296819,2021-11-11T16.51.36.819,0.157,-0.010,0.080,-0.992
1636642296858,2021-11-11T16.51.36.858,0.196,-0.010,0.081,-0.992
1636642296898,2021-11-11T16.51.36.898,0.236,-0.009,0.081,-0.993
1636642296937,2021-11-11T16.51.36.937,0.275,-0.010,0.081,-0.991
1636642296977,2021-11-11T16.51.36.977,0.315,-0.012,0.080,-0.993
1636642297017,2021-11-11T16.51.37.017,0.355,-0.010,0.081,-0.992
1636642297056,2021-11-11T16.51.37.056,0.394,-0.010,0.081,-0.993
1636642297096,2021-11-11T16.51.37.096,0.434,-0.011,0.081,-0.994
1636642297135,2021-11-11T16.51.37.135,0.473,-0.010,0.081,-0.993
1636642297173,2021-11-11T16.51.37.173,0.511,-0.009,0.081,-0.992
1636642297213,2021-11-11T16.51.37.213,0.551,-0.009,0.080,-0.992
1636642297252,2021-11-11T16.51.37.252,0.590,-0.011,0.080,-0.993
1636642297292,2021-11-11T16.51.37.292,0.630,-0.010,0.080,-0.992
1636642297332,2021-11-11T16.51.37.332,0.670,-0.009,0.081,-0.992
1636642297371,2021-11-11T16.51.37.371,0.709,-0.009,0.081,-0.991
1636642297411,2021-11-11T16.51.37.411,0.749,-0.010,0.081,-0.992
1636642297449,2021-11-11T16.51.37.449,0.787,-0.010,0.082,-0.992
1636642297488,2021-11-11T16.51.37.488,0.826,-0.009,0.081,-0.992
1636642297528,2021-11-11T16.51.37.528,0.866,-0.010,0.081,-0.992
1636642297567,2021-11-11T16.51.37.567,0.905,-0.010,0.082,-0.992
1636642297607,2021-11-11T16.51.37.607,0.945,-0.009,0.081,-0.991
1636642297646,2021-11-11T16.51.37.646,0.984,-0.009,0.081,-0.992
1636642297686,2021-11-11T16.51.37.686,1.024,-0.009,0.082,-0.992
1636642297726,2021-11-11T16.51.37.726,1.064,-0.010,0.081,-0.993
1636642297764,2021-11-11T16.51.37.764,1.102,-0.009,0.082,-0.991
1636642297803,2021-11-11T16.51.37.803,1.141,-0.010,0.081,-0.993
1636642297843,2021-11-11T16.51.37.843,1.181,-0.010,0.081,-0.992
1636642297882,2021-11-11T16.51.37.882,1.220,-0.010,0.081,-0.993
1636642297922,2021-11-11T16.51.37.922,1.260,-0.011,0.082,-0.992
1636642297961,2021-11-11T16.51.37.961,1.299,-0.009,0.083,-0.990
1636642298001,2021-11-11T16.51.38.001,1.339,-0.010,0.081,-0.991
1636642298041,2021-11-11T16.51.38.041,1.379,-0.010,0.080,-0.991
1636642298079,2021-11-11T16.51.38.079,1.417,-0.009,0.081,-0.992
1636642298118,2021-11-11T16.51.38.118,1.456,-0.010,0.081,-0.991
1636642298158,2021-11-11T16.51.38.158,1.496,-0.009,0.081,-0.991
1636642298197,2021-11-11T16.51.38.197,1.535,-0.009,0.082,-0.990
1636642298237,2021-11-11T16.51.38.237,1.575,-0.010,0.081,-0.992
1636642298276,2021-11-11T16.51.38.276,1.614,-0.009,0.081,-0.993
1636642298316,2021-11-11T16.51.38.316,1.654,-0.011,0.082,-0.991
1636642298354,2021-11-11T16.51.38.354,1.692,-0.009,0.081,-0.991
1636642298394,2021-11-11T16.51.38.394,1.732,-0.010,0.082,-0.991
1636642298433,2021-11-11T16.51.38.433,1.771,-0.011,0.082,-0.990
1636642298473,2021-11-11T16.51.38.473,1.811,-0.010,0.082,-0.991
1636642298512,2021-11-11T16.51.38.512,1.850,-0.010,0.081,-0.992
1636642298552,2021-11-11T16.51.38.552,1.890,-0.010,0.081,-0.991
