epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636131342699,2021-11-05T18:55:42.699,0.000,-0.183,-0.118,-0.963
1636131342739,2021-11-05T18:55:42.739,0.040,-0.184,-0.121,-0.973
1636131342779,2021-11-05T18:55:42.779,0.080,-0.185,-0.119,-0.971
1636131342819,2021-11-05T18:55:42.819,0.120,-0.183,-0.121,-0.969
1636131342859,2021-11-05T18:55:42.859,0.160,-0.184,-0.120,-0.970
1636131342899,2021-11-05T18:55:42.899,0.200,-0.183,-0.119,-0.970
1636131342939,2021-11-05T18:55:42.939,0.240,-0.182,-0.119,-0.973
1636131342979,2021-11-05T18:55:42.979,0.280,-0.183,-0.118,-0.973
1636131343019,2021-11-05T18:55:43.019,0.320,-0.181,-0.118,-0.973
1636131343059,2021-11-05T18:55:43.059,0.360,-0.184,-0.117,-0.970
1636131343099,2021-11-05T18:55:43.099,0.400,-0.184,-0.109,-0.971
1636131343139,2021-11-05T18:55:43.139,0.440,-0.185,-0.117,-0.970
1636131343179,2021-11-05T18:55:43.179,0.480,-0.181,-0.120,-0.970
1636131343219,2021-11-05T18:55:43.219,0.520,-0.183,-0.119,-0.972
1636131343259,2021-11-05T18:55:43.259,0.560,-0.184,-0.112,-0.972
1636131343299,2021-11-05T18:55:43.299,0.600,-0.186,-0.118,-0.970
1636131343339,2021-11-05T18:55:43.339,0.640,-0.183,-0.114,-0.970
1636131343379,2021-11-05T18:55:43.379,0.680,-0.184,-0.121,-0.970
1636131343419,2021-11-05T18:55:43.419,0.720,-0.184,-0.116,-0.970
1636131343459,2021-11-05T18:55:43.459,0.760,-0.185,-0.117,-0.972
1636131343499,2021-11-05T18:55:43.499,0.800,-0.184,-0.113,-0.972
1636131343539,2021-11-05T18:55:43.539,0.840,-0.183,-0.116,-0.971
1636131343579,2021-11-05T18:55:43.579,0.880,-0.185,-0.120,-0.967
1636131343619,2021-11-05T18:55:43.619,0.920,-0.183,-0.122,-0.956
1636131343659,2021-11-05T18:55:43.659,0.960,-0.184,-0.127,-1.008
1636131343699,2021-11-05T18:55:43.699,1.000,-0.181,-0.104,-0.937
1636131343739,2021-11-05T18:55:43.739,1.040,-0.201,-0.143,-0.983
1636131343779,2021-11-05T18:55:43.779,1.080,-0.168,-0.101,-0.962
1636131343819,2021-11-05T18:55:43.819,1.120,-0.197,-0.145,-0.970
1636131343859,2021-11-05T18:55:43.859,1.160,-0.184,-0.089,-0.969
1636131343899,2021-11-05T18:55:43.899,1.200,-0.175,-0.127,-0.974
1636131343939,2021-11-05T18:55:43.939,1.240,-0.189,-0.118,-0.966
1636131343979,2021-11-05T18:55:43.979,1.280,-0.172,-0.107,-0.984
