epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636372901633,2021-11-08T14.01.41.633,0.000,-0.030,-0.298,-0.967
1636372901673,2021-11-08T14.01.41.673,0.040,-0.031,-0.295,-0.976
1636372901713,2021-11-08T14.01.41.713,0.080,-0.032,-0.298,-0.973
1636372901753,2021-11-08T14.01.41.753,0.120,-0.030,-0.302,-0.973
1636372901793,2021-11-08T14.01.41.793,0.160,-0.032,-0.292,-0.975
1636372901833,2021-11-08T14.01.41.833,0.200,-0.033,-0.299,-0.975
1636372901873,2021-11-08T14.01.41.873,0.240,-0.030,-0.298,-0.973
1636372901913,2021-11-08T14.01.41.913,0.280,-0.031,-0.293,-0.973
1636372901953,2021-11-08T14.01.41.953,0.320,-0.034,-0.307,-0.973
1636372901993,2021-11-08T14.01.41.993,0.360,-0.028,-0.299,-0.973
1636372902033,2021-11-08T14.01.42.033,0.400,-0.031,-0.295,-0.974
1636372902073,2021-11-08T14.01.42.073,0.440,-0.033,-0.293,-0.974
1636372902113,2021-11-08T14.01.42.113,0.480,-0.032,-0.294,-0.974
1636372902153,2021-11-08T14.01.42.153,0.520,-0.027,-0.309,-0.971
1636372902193,2021-11-08T14.01.42.193,0.560,-0.032,-0.294,-0.973
1636372902233,2021-11-08T14.01.42.233,0.600,-0.037,-0.286,-0.974
1636372902273,2021-11-08T14.01.42.273,0.640,-0.031,-0.305,-0.971
1636372902313,2021-11-08T14.01.42.313,0.680,-0.027,-0.302,-0.972
1636372902353,2021-11-08T14.01.42.353,0.720,-0.035,-0.293,-0.974
1636372902393,2021-11-08T14.01.42.393,0.760,-0.033,-0.292,-0.973
1636372902433,2021-11-08T14.01.42.433,0.800,-0.025,-0.296,-0.974
1636372902473,2021-11-08T14.01.42.473,0.840,-0.034,-0.291,-0.974
1636372902513,2021-11-08T14.01.42.513,0.880,-0.036,-0.303,-0.971
1636372902553,2021-11-08T14.01.42.553,0.920,-0.026,-0.299,-0.973
