epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63576E+12,2021-11-01T11:03:55.733,0,-0.288,-0.11,-0.935
1.63576E+12,2021-11-01T11:03:55.773,0.04,-0.291,-0.114,-0.942
1.63576E+12,2021-11-01T11:03:55.814,0.081,-0.29,-0.11,-0.94
1.63576E+12,2021-11-01T11:03:55.853,0.12,-0.291,-0.116,-0.94
1.63576E+12,2021-11-01T11:03:55.894,0.161,-0.292,-0.109,-0.941
1.63576E+12,2021-11-01T11:03:55.935,0.202,-0.29,-0.11,-0.94
1.63576E+12,2021-11-01T11:03:55.975,0.242,-0.292,-0.112,-0.941
1.63576E+12,2021-11-01T11:03:56.016,0.283,-0.291,-0.113,-0.939
1.63576E+12,2021-11-01T11:03:56.055,0.322,-0.29,-0.112,-0.94
1.63576E+12,2021-11-01T11:03:56.096,0.363,-0.293,-0.114,-0.938
1.63576E+12,2021-11-01T11:03:56.137,0.404,-0.29,-0.112,-0.939
1.63576E+12,2021-11-01T11:03:56.177,0.444,-0.291,-0.112,-0.94
1.63576E+12,2021-11-01T11:03:56.218,0.485,-0.289,-0.112,-0.94
1.63576E+12,2021-11-01T11:03:56.258,0.525,-0.289,-0.113,-0.941
1.63576E+12,2021-11-01T11:03:56.299,0.566,-0.289,-0.112,-0.94
1.63576E+12,2021-11-01T11:03:56.338,0.605,-0.29,-0.111,-0.941
1.63576E+12,2021-11-01T11:03:56.379,0.646,-0.291,-0.11,-0.939
1.63576E+12,2021-11-01T11:03:56.420,0.687,-0.289,-0.11,-0.939
1.63576E+12,2021-11-01T11:03:56.460,0.727,-0.289,-0.111,-0.941
1.63576E+12,2021-11-01T11:03:56.501,0.768,-0.289,-0.109,-0.942
1.63576E+12,2021-11-01T11:03:56.540,0.807,-0.289,-0.107,-0.941
1.63576E+12,2021-11-01T11:03:56.581,0.848,-0.287,-0.113,-0.941
1.63576E+12,2021-11-01T11:03:56.621,0.888,-0.287,-0.11,-0.941
1.63576E+12,2021-11-01T11:03:56.662,0.929,-0.287,-0.111,-0.94
1.63576E+12,2021-11-01T11:03:56.703,0.97,-0.288,-0.11,-0.942
1.63576E+12,2021-11-01T11:03:56.742,1.009,-0.289,-0.111,-0.938
1.63576E+12,2021-11-01T11:03:56.783,1.05,-0.288,-0.11,-0.941
