epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635883530594,2021-11-02T22.05.30.594,0.000,-0.396,-0.305,0.213
1635883530634,2021-11-02T22.05.30.634,0.040,-0.305,-0.274,0.396
1635883530674,2021-11-02T22.05.30.674,0.080,0.091,-0.091,0.244
1635883530714,2021-11-02T22.05.30.714,0.120,-0.152,-0.305,0.305
1635883530754,2021-11-02T22.05.30.754,0.160,-0.305,-0.457,0.610
1635883530794,2021-11-02T22.05.30.794,0.200,-0.610,-0.213,0.732
1635883530834,2021-11-02T22.05.30.834,0.240,-0.579,-0.366,0.152
1635883530874,2021-11-02T22.05.30.874,0.280,-0.457,-0.457,0.030
1635883530914,2021-11-02T22.05.30.914,0.320,0.000,0.183,0.122
1635883530954,2021-11-02T22.05.30.954,0.360,0.000,-0.091,-0.122
1635883530994,2021-11-02T22.05.30.994,0.400,-0.152,-0.488,0.396
1635883531034,2021-11-02T22.05.31.034,0.440,-0.396,-0.518,1.250
1635883531074,2021-11-02T22.05.31.074,0.480,-0.122,-0.244,0.945
1635883531114,2021-11-02T22.05.31.114,0.520,-0.335,-0.488,0.396
1635883531154,2021-11-02T22.05.31.154,0.560,-0.305,0.213,0.244
1635883531194,2021-11-02T22.05.31.194,0.600,0.000,-0.610,0.000
1635883531234,2021-11-02T22.05.31.234,0.640,0.244,0.152,-0.732
1635883531274,2021-11-02T22.05.31.274,0.680,-0.457,1.159,-0.366
1635883531314,2021-11-02T22.05.31.314,0.720,-1.037,-0.152,0.701
1635883531354,2021-11-02T22.05.31.354,0.760,-0.335,-0.274,0.366
1635883531394,2021-11-02T22.05.31.394,0.800,0.183,-0.457,0.335
1635883531434,2021-11-02T22.05.31.434,0.840,0.427,0.061,0.488
1635883531474,2021-11-02T22.05.31.474,0.880,0.305,0.274,0.427
1635883531514,2021-11-02T22.05.31.514,0.920,-0.976,0.091,0.213
1635883531554,2021-11-02T22.05.31.554,0.960,0.213,1.006,-0.488
1635883531594,2021-11-02T22.05.31.594,1.000,0.945,-0.671,-0.061
1635883531634,2021-11-02T22.05.31.634,1.040,0.549,-1.341,1.006
1635883531674,2021-11-02T22.05.31.674,1.080,-0.854,0.305,0.823
1635883531714,2021-11-02T22.05.31.714,1.120,-1.250,1.098,-0.244
1635883531754,2021-11-02T22.05.31.754,1.160,0.061,0.274,-0.640
1635883531794,2021-11-02T22.05.31.794,1.200,-0.030,-0.610,0.610
1635883531834,2021-11-02T22.05.31.834,1.240,-0.457,0.091,1.067
1635883531874,2021-11-02T22.05.31.874,1.280,-0.152,0.518,0.213
1635883531914,2021-11-02T22.05.31.914,1.320,-0.488,-0.213,0.335
1635883531954,2021-11-02T22.05.31.954,1.360,-0.427,-0.518,0.823
1635883531994,2021-11-02T22.05.31.994,1.400,-0.122,-0.335,0.518
1635883532034,2021-11-02T22.05.32.034,1.440,0.976,-0.640,-0.427
1635883532074,2021-11-02T22.05.32.074,1.480,0.884,-1.098,-0.091
1635883532114,2021-11-02T22.05.32.114,1.520,0.091,0.030,0.610
1635883532154,2021-11-02T22.05.32.154,1.560,0.396,-0.091,0.335
1635883532194,2021-11-02T22.05.32.194,1.600,-0.091,-1.677,0.701
1635883532234,2021-11-02T22.05.32.234,1.640,-0.152,-1.585,0.610
1635883532274,2021-11-02T22.05.32.274,1.680,0.000,-0.884,-0.213
1635883532314,2021-11-02T22.05.32.314,1.720,-0.030,-0.976,0.061
1635883532354,2021-11-02T22.05.32.354,1.760,-0.457,-1.159,1.250
1635883532394,2021-11-02T22.05.32.394,1.800,-1.006,-1.463,1.341
1635883532434,2021-11-02T22.05.32.434,1.840,-0.457,-0.884,0.488
1635883532474,2021-11-02T22.05.32.474,1.880,-0.915,-0.335,0.366
1635883532514,2021-11-02T22.05.32.514,1.920,-1.768,-2.287,0.671
1635883532554,2021-11-02T22.05.32.554,1.960,-1.524,-1.951,0.854
1635883532594,2021-11-02T22.05.32.594,2.000,-2.348,-0.122,1.555
1635883532634,2021-11-02T22.05.32.634,2.040,-3.994,-0.335,3.171
1635883532674,2021-11-02T22.05.32.674,2.080,-6.128,-3.262,5.488
