epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636617317331,2021-11-11T09.55.17.331,0.000,101131.422
1636617317596,2021-11-11T09.55.17.596,0.265,101127.086
1636617317860,2021-11-11T09.55.17.860,0.529,101131.422
1636617318125,2021-11-11T09.55.18.125,0.794,101130.234
1636617318390,2021-11-11T09.55.18.390,1.059,101129.727
1636617318654,2021-11-11T09.55.18.654,1.323,101132.727
1636617318919,2021-11-11T09.55.18.919,1.588,101129.219
1636617319184,2021-11-11T09.55.19.184,1.853,101130.391
1636617319448,2021-11-11T09.55.19.448,2.117,101134.062
1636617319713,2021-11-11T09.55.19.713,2.382,101130.047
1636617319978,2021-11-11T09.55.19.978,2.647,101126.375
1636617320242,2021-11-11T09.55.20.242,2.911,101129.531
1636617320507,2021-11-11T09.55.20.507,3.176,101132.219
1636617320770,2021-11-11T09.55.20.770,3.439,101132.047
1636617321035,2021-11-11T09.55.21.035,3.704,101131.031
1636617321301,2021-11-11T09.55.21.301,3.970,101130.203
1636617321564,2021-11-11T09.55.21.564,4.233,101132.219
1636617321829,2021-11-11T09.55.21.829,4.498,101134.383
1636617322095,2021-11-11T09.55.22.095,4.764,101131.547
1636617322358,2021-11-11T09.55.22.358,5.027,101128.195
1636617322623,2021-11-11T09.55.22.623,5.292,101131.031
1636617322888,2021-11-11T09.55.22.888,5.557,101131.703
1636617323152,2021-11-11T09.55.23.152,5.821,101131.031
1636617323417,2021-11-11T09.55.23.417,6.086,101130.359
1636617323681,2021-11-11T09.55.23.681,6.350,101125.672
1636617323946,2021-11-11T09.55.23.946,6.615,101130.359
1636617324211,2021-11-11T09.55.24.211,6.880,101130.203
1636617324475,2021-11-11T09.55.24.475,7.144,101132.375
1636617324740,2021-11-11T09.55.24.740,7.409,101129.016
1636617325005,2021-11-11T09.55.25.005,7.674,101132.531
1636617325269,2021-11-11T09.55.25.269,7.938,101130.359
1636617325534,2021-11-11T09.55.25.534,8.203,101131.031
1636617325798,2021-11-11T09.55.25.798,8.467,101133.359
1636617326063,2021-11-11T09.55.26.063,8.732,101129.695
1636617326328,2021-11-11T09.55.26.328,8.997,101128.516
1636617326592,2021-11-11T09.55.26.592,9.261,101132.016
1636617326857,2021-11-11T09.55.26.857,9.526,101129.344
1636617327122,2021-11-11T09.55.27.122,9.791,101125.516
1636617327386,2021-11-11T09.55.27.386,10.055,101127.016
1636617327651,2021-11-11T09.55.27.651,10.320,101129.695
1636617327914,2021-11-11T09.55.27.914,10.583,101128.000
1636617328180,2021-11-11T09.55.28.180,10.849,101129.531
1636617328445,2021-11-11T09.55.28.445,11.114,101130.359
1636617328708,2021-11-11T09.55.28.708,11.377,101128.672
1636617328973,2021-11-11T09.55.28.973,11.642,101127.688
1636617329239,2021-11-11T09.55.29.239,11.908,101127.172
1636617329502,2021-11-11T09.55.29.502,12.171,101132.688
1636617329767,2021-11-11T09.55.29.767,12.436,101129.016
1636617330031,2021-11-11T09.55.30.031,12.700,101130.844
1636617330296,2021-11-11T09.55.30.296,12.965,101131.352
1636617330561,2021-11-11T09.55.30.561,13.230,101128.000
1636617330825,2021-11-11T09.55.30.825,13.494,101128.000
1636617331090,2021-11-11T09.55.31.090,13.759,101127.172
1636617331355,2021-11-11T09.55.31.355,14.024,101132.531
1636617331619,2021-11-11T09.55.31.619,14.288,101130.164
1636617331884,2021-11-11T09.55.31.884,14.553,101128.156
1636617332148,2021-11-11T09.55.32.148,14.817,101132.172
1636617332413,2021-11-11T09.55.32.413,15.082,101127.328
1636617332678,2021-11-11T09.55.32.678,15.347,101127.484
1636617332942,2021-11-11T09.55.32.942,15.611,101128.828
1636617333207,2021-11-11T09.55.33.207,15.876,101130.844
1636617333472,2021-11-11T09.55.33.472,16.141,101129.852
1636617333736,2021-11-11T09.55.33.736,16.405,101129.188
1636617334001,2021-11-11T09.55.34.001,16.670,101126.500
1636617334264,2021-11-11T09.55.34.264,16.933,101127.844
1636617334530,2021-11-11T09.55.34.530,17.199,101126.656
1636617334795,2021-11-11T09.55.34.795,17.464,101130.008
1636617335058,2021-11-11T09.55.35.058,17.727,101123.664
1636617335324,2021-11-11T09.55.35.324,17.993,101130.680
1636617335589,2021-11-11T09.55.35.589,18.258,101130.680
1636617335852,2021-11-11T09.55.35.852,18.521,101127.688
1636617336117,2021-11-11T09.55.36.117,18.786,101128.000
1636617336381,2021-11-11T09.55.36.381,19.050,101128.156
1636617336646,2021-11-11T09.55.36.646,19.315,101132.172
1636617336911,2021-11-11T09.55.36.911,19.580,101127.844
1636617337175,2021-11-11T09.55.37.175,19.844,101129.344
1636617337440,2021-11-11T09.55.37.440,20.109,101132.016
1636617337705,2021-11-11T09.55.37.705,20.374,101130.516
1636617337969,2021-11-11T09.55.37.969,20.638,101130.516
1636617338234,2021-11-11T09.55.38.234,20.903,101125.320
1636617338498,2021-11-11T09.55.38.498,21.167,101128.000
1636617338763,2021-11-11T09.55.38.763,21.432,101130.680
1636617339028,2021-11-11T09.55.39.028,21.697,101128.828
1636617339292,2021-11-11T09.55.39.292,21.961,101131.352
1636617339557,2021-11-11T09.55.39.557,22.226,101127.328
1636617339822,2021-11-11T09.55.39.822,22.491,101127.844
1636617340086,2021-11-11T09.55.40.086,22.755,101126.656
1636617340351,2021-11-11T09.55.40.351,23.020,101128.672
1636617340615,2021-11-11T09.55.40.615,23.284,101127.016
1636617340880,2021-11-11T09.55.40.880,23.549,101128.312
1636617341145,2021-11-11T09.55.41.145,23.814,101127.328
1636617341409,2021-11-11T09.55.41.409,24.078,101128.672
1636617341674,2021-11-11T09.55.41.674,24.343,101130.680
1636617341939,2021-11-11T09.55.41.939,24.608,101128.984
1636617342202,2021-11-11T09.55.42.202,24.871,101121.969
1636617342468,2021-11-11T09.55.42.468,25.137,101131.984
1636617342731,2021-11-11T09.55.42.731,25.400,101131.664
1636617342996,2021-11-11T09.55.42.996,25.665,101124.297
1636617343262,2021-11-11T09.55.43.262,25.931,101124.969
1636617343525,2021-11-11T09.55.43.525,26.194,101127.641
1636617343790,2021-11-11T09.55.43.790,26.459,101127.484
1636617344055,2021-11-11T09.55.44.055,26.724,101133.164
1636617344319,2021-11-11T09.55.44.319,26.988,101126.469
1636617344584,2021-11-11T09.55.44.584,27.253,101124.969
1636617344849,2021-11-11T09.55.44.849,27.518,101129.305
1636617345113,2021-11-11T09.55.45.113,27.782,101126.820
1636617345378,2021-11-11T09.55.45.378,28.047,101129.969
1636617345643,2021-11-11T09.55.45.643,28.312,101127.641
1636617345907,2021-11-11T09.55.45.907,28.576,101128.156
1636617346172,2021-11-11T09.55.46.172,28.841,101130.844
1636617346436,2021-11-11T09.55.46.436,29.105,101131.984
1636617346701,2021-11-11T09.55.46.701,29.370,101130.328
1636617346966,2021-11-11T09.55.46.966,29.635,101127.641
1636617347230,2021-11-11T09.55.47.230,29.899,101129.812
1636617347495,2021-11-11T09.55.47.495,30.164,101128.000
1636617347760,2021-11-11T09.55.47.760,30.429,101128.984
1636617348024,2021-11-11T09.55.48.024,30.693,101123.625
1636617348289,2021-11-11T09.55.48.289,30.958,101130.484
1636617348553,2021-11-11T09.55.48.553,31.222,101121.461
1636617348818,2021-11-11T09.55.48.818,31.487,101128.984
1636617349083,2021-11-11T09.55.49.083,31.752,101127.641
1636617349346,2021-11-11T09.55.49.346,32.015,101130.484
1636617349612,2021-11-11T09.55.49.612,32.281,101122.797
1636617349877,2021-11-11T09.55.49.877,32.546,101129.656
1636617350140,2021-11-11T09.55.50.140,32.809,101129.656
1636617350406,2021-11-11T09.55.50.406,33.075,101128.312
1636617350669,2021-11-11T09.55.50.669,33.338,101131.156
1636617350934,2021-11-11T09.55.50.934,33.603,101131.312
1636617351200,2021-11-11T09.55.51.200,33.869,101128.633
1636617351463,2021-11-11T09.55.51.463,34.132,101129.141
1636617351728,2021-11-11T09.55.51.728,34.397,101131.312
1636617351993,2021-11-11T09.55.51.993,34.662,101123.789
1636617352257,2021-11-11T09.55.52.257,34.926,101130.641
1636617352522,2021-11-11T09.55.52.522,35.191,101131.984
1636617352787,2021-11-11T09.55.52.787,35.456,101132.656
1636617353051,2021-11-11T09.55.53.051,35.720,101128.312
1636617353316,2021-11-11T09.55.53.316,35.985,101131.312
1636617353581,2021-11-11T09.55.53.581,36.250,101129.812
1636617353845,2021-11-11T09.55.53.845,36.514,101130.328
1636617354110,2021-11-11T09.55.54.110,36.779,101129.656
1636617354374,2021-11-11T09.55.54.374,37.043,101126.820
1636617354639,2021-11-11T09.55.54.639,37.308,101129.141
1636617354904,2021-11-11T09.55.54.904,37.573,101127.297
1636617355168,2021-11-11T09.55.55.168,37.837,101128.477
1636617355433,2021-11-11T09.55.55.433,38.102,101130.328
1636617355698,2021-11-11T09.55.55.698,38.367,101126.469
1636617355962,2021-11-11T09.55.55.962,38.631,101125.641
1636617356227,2021-11-11T09.55.56.227,38.896,101127.641
1636617356491,2021-11-11T09.55.56.491,39.160,101128.477
1636617356756,2021-11-11T09.55.56.756,39.425,101132.656
1636617357021,2021-11-11T09.55.57.021,39.690,101128.477
1636617357284,2021-11-11T09.55.57.284,39.953,101129.305
1636617357550,2021-11-11T09.55.57.550,40.219,101129.812
1636617357815,2021-11-11T09.55.57.815,40.484,101128.477
1636617358078,2021-11-11T09.55.58.078,40.747,101128.312
1636617358344,2021-11-11T09.55.58.344,41.013,101126.977
1636617358607,2021-11-11T09.55.58.607,41.276,101125.477
1636617358872,2021-11-11T09.55.58.872,41.541,101123.469
1636617359138,2021-11-11T09.55.59.138,41.807,101129.656
1636617359401,2021-11-11T09.55.59.401,42.070,101125.477
1636617359666,2021-11-11T09.55.59.666,42.335,101127.328
1636617359931,2021-11-11T09.55.59.931,42.600,101128.312
1636617360195,2021-11-11T09.56.00.195,42.864,101127.328
1636617360460,2021-11-11T09.56.00.460,43.129,101124.812
1636617360725,2021-11-11T09.56.00.725,43.394,101123.469
1636617360989,2021-11-11T09.56.00.989,43.658,101125.477
1636617361254,2021-11-11T09.56.01.254,43.923,101124.297
1636617361519,2021-11-11T09.56.01.519,44.188,101126.156
1636617361783,2021-11-11T09.56.01.783,44.452,101128.828
1636617362048,2021-11-11T09.56.02.048,44.717,101130.844
1636617362312,2021-11-11T09.56.02.312,44.981,101124.812
1636617362577,2021-11-11T09.56.02.577,45.246,101125.641
1636617362842,2021-11-11T09.56.02.842,45.511,101123.625
1636617363107,2021-11-11T09.56.03.107,45.776,101125.477
1636617363371,2021-11-11T09.56.03.371,46.040,101131.508
1636617363636,2021-11-11T09.56.03.636,46.305,101128.984
1636617363900,2021-11-11T09.56.03.900,46.569,101127.484
1636617364165,2021-11-11T09.56.04.165,46.834,101125.984
1636617364430,2021-11-11T09.56.04.430,47.099,101122.953
1636617364694,2021-11-11T09.56.04.694,47.363,101129.305
1636617364959,2021-11-11T09.56.04.959,47.628,101124.812
1636617365224,2021-11-11T09.56.05.224,47.893,101126.977
1636617365488,2021-11-11T09.56.05.488,48.157,101127.812
1636617365753,2021-11-11T09.56.05.753,48.422,101126.977
1636617366016,2021-11-11T09.56.06.016,48.685,101122.797
1636617366282,2021-11-11T09.56.06.282,48.951,101127.484
1636617366547,2021-11-11T09.56.06.547,49.216,101124.141
1636617366810,2021-11-11T09.56.06.810,49.479,101131.156
1636617367075,2021-11-11T09.56.07.075,49.744,101122.484
1636617367341,2021-11-11T09.56.07.341,50.010,101124.141
1636617367604,2021-11-11T09.56.07.604,50.273,101126.156
1636617367869,2021-11-11T09.56.07.869,50.538,101126.312
1636617368135,2021-11-11T09.56.08.135,50.804,101120.125
1636617368398,2021-11-11T09.56.08.398,51.067,101130.008
1636617368663,2021-11-11T09.56.08.663,51.332,101127.641
1636617368929,2021-11-11T09.56.08.929,51.598,101123.984
1636617369192,2021-11-11T09.56.09.192,51.861,101128.984
1636617369457,2021-11-11T09.56.09.457,52.126,101120.789
1636617369721,2021-11-11T09.56.09.721,52.390,101126.156
1636617369986,2021-11-11T09.56.09.986,52.655,101131.000
1636617370251,2021-11-11T09.56.10.251,52.920,101125.125
1636617370515,2021-11-11T09.56.10.515,53.184,101124.812
1636617370780,2021-11-11T09.56.10.780,53.449,101128.000
1636617371045,2021-11-11T09.56.11.045,53.714,101129.141
1636617371309,2021-11-11T09.56.11.309,53.978,101130.328
1636617371574,2021-11-11T09.56.11.574,54.243,101121.297
1636617371838,2021-11-11T09.56.11.838,54.507,101130.328
1636617372103,2021-11-11T09.56.12.103,54.772,101124.141
1636617372368,2021-11-11T09.56.12.368,55.037,101125.320
1636617372632,2021-11-11T09.56.12.632,55.301,101127.641
1636617372897,2021-11-11T09.56.12.897,55.566,101122.797
1636617373162,2021-11-11T09.56.13.162,55.831,101125.477
1636617373426,2021-11-11T09.56.13.426,56.095,101126.312
1636617373691,2021-11-11T09.56.13.691,56.360,101124.656
1636617373954,2021-11-11T09.56.13.954,56.623,101127.484
1636617374220,2021-11-11T09.56.14.220,56.889,101126.977
1636617374485,2021-11-11T09.56.14.485,57.154,101127.641
1636617374748,2021-11-11T09.56.14.748,57.417,101128.156
1636617375013,2021-11-11T09.56.15.013,57.682,101124.141
1636617375279,2021-11-11T09.56.15.279,57.948,101127.328
1636617375542,2021-11-11T09.56.15.542,58.211,101124.297
1636617375807,2021-11-11T09.56.15.807,58.476,101128.156
1636617376071,2021-11-11T09.56.16.071,58.740,101126.656
1636617376336,2021-11-11T09.56.16.336,59.005,101127.641
1636617376601,2021-11-11T09.56.16.601,59.270,101125.984
1636617376865,2021-11-11T09.56.16.865,59.534,101129.656
1636617377130,2021-11-11T09.56.17.130,59.799,101131.000
1636617377395,2021-11-11T09.56.17.395,60.064,101128.312
1636617377659,2021-11-11T09.56.17.659,60.328,101127.328
1636617377924,2021-11-11T09.56.17.924,60.593,101122.953
1636617378188,2021-11-11T09.56.18.188,60.857,101128.312
1636617378453,2021-11-11T09.56.18.453,61.122,101126.156
1636617378718,2021-11-11T09.56.18.718,61.387,101128.828
1636617378982,2021-11-11T09.56.18.982,61.651,101129.656
1636617379247,2021-11-11T09.56.19.247,61.916,101130.164
1636617379512,2021-11-11T09.56.19.512,62.181,101126.820
1636617379776,2021-11-11T09.56.19.776,62.445,101125.164
1636617380041,2021-11-11T09.56.20.041,62.710,101128.828
1636617380305,2021-11-11T09.56.20.305,62.974,101127.484
1636617380570,2021-11-11T09.56.20.570,63.239,101125.641
1636617380835,2021-11-11T09.56.20.835,63.504,101127.484
1636617381098,2021-11-11T09.56.21.098,63.767,101125.477
1636617381364,2021-11-11T09.56.21.364,64.033,101125.953
1636617381629,2021-11-11T09.56.21.629,64.298,101125.641
1636617381892,2021-11-11T09.56.21.892,64.561,101122.953
1636617382158,2021-11-11T09.56.22.158,64.827,101127.641
1636617382421,2021-11-11T09.56.22.421,65.090,101125.984
1636617382686,2021-11-11T09.56.22.686,65.355,101131.000
1636617382951,2021-11-11T09.56.22.951,65.620,101127.328
1636617383215,2021-11-11T09.56.23.215,65.884,101129.656
1636617383480,2021-11-11T09.56.23.480,66.149,101124.969
1636617383745,2021-11-11T09.56.23.745,66.414,101122.797
1636617384009,2021-11-11T09.56.24.009,66.678,101125.984
1636617384274,2021-11-11T09.56.24.274,66.943,101127.328
1636617384538,2021-11-11T09.56.24.538,67.207,101125.797
1636617384803,2021-11-11T09.56.24.803,67.472,101126.977
1636617385068,2021-11-11T09.56.25.068,67.737,101129.656
1636617385332,2021-11-11T09.56.25.332,68.001,101127.328
1636617385597,2021-11-11T09.56.25.597,68.266,101129.812
1636617385862,2021-11-11T09.56.25.862,68.531,101128.984
1636617386126,2021-11-11T09.56.26.126,68.795,101127.297
1636617386391,2021-11-11T09.56.26.391,69.060,101124.969
1636617386656,2021-11-11T09.56.26.656,69.325,101127.453
1636617386920,2021-11-11T09.56.26.920,69.589,101124.297
1636617387185,2021-11-11T09.56.27.185,69.854,101127.133
1636617387450,2021-11-11T09.56.27.450,70.119,101125.797
1636617387714,2021-11-11T09.56.27.714,70.383,101125.641
1636617387979,2021-11-11T09.56.27.979,70.648,101127.641
1636617388242,2021-11-11T09.56.28.242,70.911,101128.477
1636617388508,2021-11-11T09.56.28.508,71.177,101126.469
1636617388773,2021-11-11T09.56.28.773,71.442,101133.164
1636617389036,2021-11-11T09.56.29.036,71.705,101131.000
1636617389302,2021-11-11T09.56.29.302,71.971,101129.141
1636617389567,2021-11-11T09.56.29.567,72.236,101129.656
1636617389830,2021-11-11T09.56.29.830,72.499,101126.977
1636617390096,2021-11-11T09.56.30.096,72.765,101129.344
1636617390359,2021-11-11T09.56.30.359,73.028,101127.812
1636617390624,2021-11-11T09.56.30.624,73.293,101124.812
1636617390889,2021-11-11T09.56.30.889,73.558,101126.156
1636617391153,2021-11-11T09.56.31.153,73.822,101124.656
1636617391418,2021-11-11T09.56.31.418,74.087,101126.820
1636617391683,2021-11-11T09.56.31.683,74.352,101128.477
1636617391947,2021-11-11T09.56.31.947,74.616,101125.477
1636617392212,2021-11-11T09.56.32.212,74.881,101128.312
1636617392476,2021-11-11T09.56.32.476,75.145,101128.984
1636617392741,2021-11-11T09.56.32.741,75.410,101126.977
1636617393006,2021-11-11T09.56.33.006,75.675,101125.477
1636617393270,2021-11-11T09.56.33.270,75.939,101128.312
1636617393535,2021-11-11T09.56.33.535,76.204,101128.984
1636617393800,2021-11-11T09.56.33.800,76.469,101128.312
1636617394064,2021-11-11T09.56.34.064,76.733,101128.828
1636617394329,2021-11-11T09.56.34.329,76.998,101127.641
1636617394593,2021-11-11T09.56.34.593,77.262,101125.477
1636617394858,2021-11-11T09.56.34.858,77.527,101126.656
1636617395123,2021-11-11T09.56.35.123,77.792,101125.320
1636617395387,2021-11-11T09.56.35.387,78.056,101130.164
1636617395652,2021-11-11T09.56.35.652,78.321,101122.133
1636617395917,2021-11-11T09.56.35.917,78.586,101128.312
1636617396180,2021-11-11T09.56.36.180,78.849,101128.984
1636617396446,2021-11-11T09.56.36.446,79.115,101126.977
1636617396709,2021-11-11T09.56.36.709,79.378,101126.156
1636617396974,2021-11-11T09.56.36.974,79.643,101130.164
1636617397240,2021-11-11T09.56.37.240,79.909,101127.328
1636617397503,2021-11-11T09.56.37.503,80.172,101132.500
1636617397768,2021-11-11T09.56.37.768,80.437,101127.641
1636617398034,2021-11-11T09.56.38.034,80.703,101123.312
1636617398297,2021-11-11T09.56.38.297,80.966,101126.312
1636617398562,2021-11-11T09.56.38.562,81.231,101127.484
1636617398826,2021-11-11T09.56.38.826,81.495,101134.500
1636617399091,2021-11-11T09.56.39.091,81.760,101128.828
1636617399356,2021-11-11T09.56.39.356,82.025,101123.984
1636617399620,2021-11-11T09.56.39.620,82.289,101126.977
1636617399885,2021-11-11T09.56.39.885,82.554,101131.000
1636617400150,2021-11-11T09.56.40.150,82.819,101130.328
1636617400414,2021-11-11T09.56.40.414,83.083,101132.336
1636617400679,2021-11-11T09.56.40.679,83.348,101128.984
1636617400943,2021-11-11T09.56.40.943,83.612,101125.984
1636617401208,2021-11-11T09.56.41.208,83.877,101130.164
1636617401473,2021-11-11T09.56.41.473,84.142,101132.336
1636617401737,2021-11-11T09.56.41.737,84.406,101125.984
1636617402002,2021-11-11T09.56.42.002,84.671,101126.156
1636617402267,2021-11-11T09.56.42.267,84.936,101125.984
1636617402531,2021-11-11T09.56.42.531,85.200,101124.969
1636617402796,2021-11-11T09.56.42.796,85.465,101128.312
1636617403059,2021-11-11T09.56.43.059,85.728,101131.000
1636617403325,2021-11-11T09.56.43.325,85.994,101131.664
1636617403590,2021-11-11T09.56.43.590,86.259,101125.984
1636617403853,2021-11-11T09.56.43.853,86.522,101125.984
1636617404118,2021-11-11T09.56.44.118,86.787,101126.656
1636617404384,2021-11-11T09.56.44.384,87.053,101128.828
1636617404647,2021-11-11T09.56.44.647,87.316,101128.828
1636617404912,2021-11-11T09.56.44.912,87.581,101129.500
1636617405178,2021-11-11T09.56.45.178,87.847,101128.828
1636617405441,2021-11-11T09.56.45.441,88.110,101126.656
1636617405706,2021-11-11T09.56.45.706,88.375,101129.656
1636617405971,2021-11-11T09.56.45.971,88.640,101126.656
1636617406235,2021-11-11T09.56.46.235,88.904,101128.984
1636617406500,2021-11-11T09.56.46.500,89.169,101126.312
1636617406764,2021-11-11T09.56.46.764,89.433,101126.820
1636617407029,2021-11-11T09.56.47.029,89.698,101126.656
1636617407294,2021-11-11T09.56.47.294,89.963,101126.500
1636617407558,2021-11-11T09.56.47.558,90.227,101128.312
1636617407823,2021-11-11T09.56.47.823,90.492,101123.625
1636617408088,2021-11-11T09.56.48.088,90.757,101131.000
1636617408352,2021-11-11T09.56.48.352,91.021,101126.156
1636617408617,2021-11-11T09.56.48.617,91.286,101121.969
1636617408881,2021-11-11T09.56.48.881,91.550,101128.156
1636617409146,2021-11-11T09.56.49.146,91.815,101125.641
1636617409411,2021-11-11T09.56.49.411,92.080,101124.656
1636617409675,2021-11-11T09.56.49.675,92.344,101126.820
1636617409940,2021-11-11T09.56.49.940,92.609,101126.977
1636617410205,2021-11-11T09.56.50.205,92.874,101127.328
1636617410469,2021-11-11T09.56.50.469,93.138,101124.812
1636617410734,2021-11-11T09.56.50.734,93.403,101125.984
1636617410997,2021-11-11T09.56.50.997,93.666,101124.812
1636617411263,2021-11-11T09.56.51.263,93.932,101128.516
1636617411528,2021-11-11T09.56.51.528,94.197,101129.344
1636617411791,2021-11-11T09.56.51.791,94.460,101126.977
1636617412056,2021-11-11T09.56.52.056,94.725,101129.344
1636617412322,2021-11-11T09.56.52.322,94.991,101126.656
1636617412585,2021-11-11T09.56.52.585,95.254,101126.656
1636617412850,2021-11-11T09.56.52.850,95.519,101127.484
1636617413114,2021-11-11T09.56.53.114,95.783,101125.477
1636617413379,2021-11-11T09.56.53.379,96.048,101128.984
1636617413644,2021-11-11T09.56.53.644,96.313,101121.297
1636617413908,2021-11-11T09.56.53.908,96.577,101123.984
1636617414173,2021-11-11T09.56.54.173,96.842,101124.297
1636617414438,2021-11-11T09.56.54.438,97.107,101120.469
1636617414702,2021-11-11T09.56.54.702,97.371,101127.641
1636617414967,2021-11-11T09.56.54.967,97.636,101125.984
1636617415231,2021-11-11T09.56.55.231,97.900,101125.477
1636617415496,2021-11-11T09.56.55.496,98.165,101128.000
1636617415761,2021-11-11T09.56.55.761,98.430,101119.141
1636617416025,2021-11-11T09.56.56.025,98.694,101126.820
1636617416290,2021-11-11T09.56.56.290,98.959,101130.008
1636617416555,2021-11-11T09.56.56.555,99.224,101127.172
1636617416819,2021-11-11T09.56.56.819,99.488,101124.812
1636617417084,2021-11-11T09.56.57.084,99.753,101126.500
1636617417347,2021-11-11T09.56.57.347,100.016,101126.977
1636617417613,2021-11-11T09.56.57.613,100.282,101125.320
1636617417878,2021-11-11T09.56.57.878,100.547,101123.312
1636617418141,2021-11-11T09.56.58.141,100.810,101128.672
1636617418407,2021-11-11T09.56.58.407,101.076,101125.672
1636617418672,2021-11-11T09.56.58.672,101.341,101127.328
1636617418935,2021-11-11T09.56.58.935,101.604,101128.516
1636617419200,2021-11-11T09.56.59.200,101.869,101130.008
1636617419464,2021-11-11T09.56.59.464,102.133,101130.328
1636617419729,2021-11-11T09.56.59.729,102.398,101128.000
1636617419994,2021-11-11T09.56.59.994,102.663,101128.156
1636617420260,2021-11-11T09.57.00.260,102.929,101123.664
1636617420523,2021-11-11T09.57.00.523,103.192,101129.344
1636617420788,2021-11-11T09.57.00.788,103.457,101127.328
1636617421052,2021-11-11T09.57.01.052,103.721,101126.656
1636617421317,2021-11-11T09.57.01.317,103.986,101128.000
1636617421582,2021-11-11T09.57.01.582,104.251,101126.820
1636617421846,2021-11-11T09.57.01.846,104.515,101128.672
1636617422111,2021-11-11T09.57.02.111,104.780,101123.828
1636617422376,2021-11-11T09.57.02.376,105.045,101127.484
1636617422640,2021-11-11T09.57.02.640,105.309,101122.797
1636617422905,2021-11-11T09.57.02.905,105.574,101131.664
1636617423169,2021-11-11T09.57.03.169,105.838,101128.516
1636617423434,2021-11-11T09.57.03.434,106.103,101128.516
1636617423699,2021-11-11T09.57.03.699,106.368,101130.844
1636617423963,2021-11-11T09.57.03.963,106.632,101125.000
1636617424228,2021-11-11T09.57.04.228,106.897,101129.852
1636617424493,2021-11-11T09.57.04.493,107.162,101128.000
1636617424757,2021-11-11T09.57.04.757,107.426,101127.688
1636617425022,2021-11-11T09.57.05.022,107.691,101129.695
1636617425285,2021-11-11T09.57.05.285,107.954,101127.844
1636617425551,2021-11-11T09.57.05.551,108.220,101125.984
1636617425816,2021-11-11T09.57.05.816,108.485,101127.844
1636617426079,2021-11-11T09.57.06.079,108.748,101123.664
1636617426345,2021-11-11T09.57.06.345,109.014,101126.656
1636617426610,2021-11-11T09.57.06.610,109.279,101128.156
1636617426873,2021-11-11T09.57.06.873,109.542,101128.672
