epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63588E+12,2021-11-02T12:38:54.562,1.32,-0.124,0.192,-0.973
1.63588E+12,2021-11-02T12:38:54.602,1.36,-0.135,0.197,-0.975
1.63588E+12,2021-11-02T12:38:54.642,1.4,-0.14,0.195,-0.98
1.63588E+12,2021-11-02T12:38:54.682,1.44,-0.122,0.188,-0.971
1.63588E+12,2021-11-02T12:38:54.722,1.48,-0.117,0.186,-0.972
1.63588E+12,2021-11-02T12:38:54.762,1.52,-0.132,0.185,-0.979
1.63588E+12,2021-11-02T12:38:54.802,1.56,-0.127,0.194,-0.973
1.63588E+12,2021-11-02T12:38:54.842,1.6,-0.13,0.186,-0.977
1.63588E+12,2021-11-02T12:38:54.882,1.64,-0.134,0.19,-0.976
1.63588E+12,2021-11-02T12:38:54.922,1.68,-0.125,0.187,-0.973
1.63588E+12,2021-11-02T12:38:54.962,1.72,-0.123,0.18,-0.972
1.63588E+12,2021-11-02T12:38:55.002,1.76,-0.13,0.185,-0.977
1.63588E+12,2021-11-02T12:38:55.042,1.8,-0.128,0.185,-0.978
1.63588E+12,2021-11-02T12:38:55.082,1.84,-0.122,0.176,-0.977
1.63588E+12,2021-11-02T12:38:55.122,1.88,-0.118,0.17,-0.978
1.63588E+12,2021-11-02T12:38:55.162,1.92,-0.123,0.175,-0.983
1.63588E+12,2021-11-02T12:38:55.202,1.96,-0.114,0.169,-0.985
1.63588E+12,2021-11-02T12:38:55.242,2,-0.101,0.15,-0.981
1.63588E+12,2021-11-02T12:38:55.282,2.04,-0.101,0.144,-0.98
1.63588E+12,2021-11-02T12:38:55.322,2.08,-0.111,0.152,-0.977
1.63588E+12,2021-11-02T12:38:55.362,2.12,-0.137,0.171,-0.988
1.63588E+12,2021-11-02T12:38:55.402,2.16,-0.135,0.181,-0.991
1.63588E+12,2021-11-02T12:38:55.442,2.2,-0.114,0.171,-0.975
1.63588E+12,2021-11-02T12:38:55.482,2.24,-0.122,0.165,-0.981
1.63588E+12,2021-11-02T12:38:55.522,2.28,-0.127,0.177,-0.983
1.63588E+12,2021-11-02T12:38:55.562,2.32,-0.119,0.174,-0.98
1.63588E+12,2021-11-02T12:38:55.602,2.36,-0.1,0.152,-0.982
1.63588E+12,2021-11-02T12:38:55.642,2.4,-0.092,0.142,-0.987
1.63588E+12,2021-11-02T12:38:55.682,2.44,-0.089,0.132,-0.987
1.63588E+12,2021-11-02T12:38:55.722,2.48,-0.098,0.129,-0.985
1.63588E+12,2021-11-02T12:38:55.762,2.52,-0.115,0.163,-0.989
1.63588E+12,2021-11-02T12:38:55.802,2.56,-0.101,0.171,-0.98
1.63588E+12,2021-11-02T12:38:55.842,2.6,-0.097,0.155,-0.983
1.63588E+12,2021-11-02T12:38:55.882,2.64,-0.104,0.154,-0.984
1.63588E+12,2021-11-02T12:38:55.922,2.68,-0.105,0.164,-0.98
1.63588E+12,2021-11-02T12:38:55.962,2.72,-0.107,0.156,-0.983
1.63588E+12,2021-11-02T12:38:56.002,2.76,-0.114,0.157,-0.979
1.63588E+12,2021-11-02T12:38:56.042,2.8,-0.117,0.172,-0.98
1.63588E+12,2021-11-02T12:38:56.082,2.84,-0.115,0.177,-0.982
1.63588E+12,2021-11-02T12:38:56.122,2.88,-0.106,0.17,-0.979
1.63588E+12,2021-11-02T12:38:56.162,2.92,-0.118,0.167,-0.987
1.63588E+12,2021-11-02T12:38:56.202,2.96,-0.122,0.193,-0.978
1.63588E+12,2021-11-02T12:38:56.242,3,-0.114,0.183,-0.981
1.63588E+12,2021-11-02T12:38:56.282,3.04,-0.094,0.15,-0.977
1.63588E+12,2021-11-02T12:38:56.322,3.08,-0.102,0.15,-0.981
1.63588E+12,2021-11-02T12:38:56.362,3.12,-0.109,0.162,-0.982
1.63588E+12,2021-11-02T12:38:56.402,3.16,-0.1,0.148,-0.98
1.63588E+12,2021-11-02T12:38:56.442,3.2,-0.098,0.142,-0.986
1.63588E+12,2021-11-02T12:38:56.482,3.24,-0.105,0.176,-0.981
1.63588E+12,2021-11-02T12:38:56.522,3.28,-0.102,0.171,-0.981
1.63588E+12,2021-11-02T12:38:56.562,3.32,-0.109,0.154,-0.988
1.63588E+12,2021-11-02T12:38:56.602,3.36,-0.101,0.151,-0.986
1.63588E+12,2021-11-02T12:38:56.642,3.4,-0.097,0.139,-0.983
1.63588E+12,2021-11-02T12:38:56.682,3.44,-0.115,0.138,-0.987
1.63588E+12,2021-11-02T12:38:56.722,3.48,-0.126,0.155,-0.981
1.63588E+12,2021-11-02T12:38:56.762,3.52,-0.133,0.151,-0.995
1.63588E+12,2021-11-02T12:38:56.802,3.56,-0.11,0.141,-0.985
1.63588E+12,2021-11-02T12:38:56.842,3.6,-0.095,0.127,-0.964
1.63588E+12,2021-11-02T12:38:56.882,3.64,-0.111,0.134,-0.962
1.63588E+12,2021-11-02T12:38:56.922,3.68,-0.148,0.148,-0.979
1.63588E+12,2021-11-02T12:38:56.962,3.72,-0.163,0.149,-0.983
1.63588E+12,2021-11-02T12:38:57.002,3.76,-0.155,0.151,-0.982
1.63588E+12,2021-11-02T12:38:57.042,3.8,-0.141,0.179,-0.973
1.63588E+12,2021-11-02T12:38:57.082,3.84,-0.122,0.218,-0.941
1.63588E+12,2021-11-02T12:38:57.122,3.88,-0.164,0.098,-0.993
1.63588E+12,2021-11-02T12:38:57.162,3.92,-0.165,-0.002,-1.008
1.63588E+12,2021-11-02T12:38:57.202,3.96,-0.073,0.054,-0.89
1.63588E+12,2021-11-02T12:38:57.242,4,-0.123,0.126,-0.997
1.63588E+12,2021-11-02T12:38:57.282,4.04,-0.258,0.125,-1.142
1.63588E+12,2021-11-02T12:38:57.322,4.08,-0.279,0.179,-1.039
1.63588E+12,2021-11-02T12:38:57.362,4.12,-0.171,0.164,-0.943
1.63588E+12,2021-11-02T12:38:57.402,4.16,-0.118,0.111,-0.942
1.63588E+12,2021-11-02T12:38:57.442,4.2,-0.19,0.133,-0.989
1.63588E+12,2021-11-02T12:38:57.482,4.24,-0.198,0.221,-0.971
1.63588E+12,2021-11-02T12:38:57.522,4.28,-0.173,0.232,-0.941
1.63588E+12,2021-11-02T12:38:57.562,4.32,-0.196,0.109,-0.995
1.63588E+12,2021-11-02T12:38:57.602,4.36,-0.168,0.039,-1.005
1.63588E+12,2021-11-02T12:38:57.642,4.4,-0.149,0.067,-0.983
1.63588E+12,2021-11-02T12:38:57.682,4.44,-0.18,0.124,-0.991
1.63588E+12,2021-11-02T12:38:57.722,4.48,-0.192,0.151,-0.979
1.63588E+12,2021-11-02T12:38:57.762,4.52,-0.174,0.16,-0.97
1.63588E+12,2021-11-02T12:38:57.802,4.56,-0.159,0.157,-0.96
1.63588E+12,2021-11-02T12:38:57.842,4.6,-0.178,0.137,-0.995
1.63588E+12,2021-11-02T12:38:57.882,4.64,-0.178,0.13,-0.992
1.63588E+12,2021-11-02T12:38:57.922,4.68,-0.178,0.155,-0.976
1.63588E+12,2021-11-02T12:38:57.962,4.72,-0.176,0.167,-0.976
1.63588E+12,2021-11-02T12:38:58.002,4.76,-0.164,0.16,-0.969
1.63588E+12,2021-11-02T12:38:58.042,4.8,-0.167,0.156,-0.966
1.63588E+12,2021-11-02T12:38:58.082,4.84,-0.183,0.162,-0.979
1.63588E+12,2021-11-02T12:38:58.122,4.88,-0.175,0.156,-0.977
1.63588E+12,2021-11-02T12:38:58.162,4.92,-0.177,0.154,-0.98
1.63588E+12,2021-11-02T12:38:58.202,4.96,-0.169,0.161,-0.976
1.63588E+12,2021-11-02T12:38:58.242,5,-0.17,0.151,-0.974
1.63588E+12,2021-11-02T12:38:58.282,5.04,-0.164,0.134,-0.99
1.63588E+12,2021-11-02T12:38:58.322,5.08,-0.16,0.122,-0.986
1.63588E+12,2021-11-02T12:38:58.362,5.12,-0.164,0.139,-0.979
1.63588E+12,2021-11-02T12:38:58.402,5.16,-0.159,0.136,-0.986
1.63588E+12,2021-11-02T12:38:58.442,5.2,-0.156,0.113,-0.992
1.63588E+12,2021-11-02T12:38:58.482,5.24,-0.143,0.104,-0.991
1.63588E+12,2021-11-02T12:38:58.522,5.28,-0.147,0.114,-0.98
1.63588E+12,2021-11-02T12:38:58.562,5.32,-0.164,0.145,-0.977
1.63588E+12,2021-11-02T12:38:58.602,5.36,-0.161,0.154,-0.972
1.63588E+12,2021-11-02T12:38:58.642,5.4,-0.161,0.13,-0.984
1.63588E+12,2021-11-02T12:38:58.682,5.44,-0.166,0.143,-0.971
1.63588E+12,2021-11-02T12:38:58.722,5.48,-0.176,0.166,-0.964
1.63588E+12,2021-11-02T12:38:58.762,5.52,-0.2,0.17,-0.984
1.63588E+12,2021-11-02T12:38:58.802,5.56,-0.202,0.154,-0.99
1.63588E+12,2021-11-02T12:38:58.842,5.6,-0.172,0.124,-0.983
1.63588E+12,2021-11-02T12:38:58.882,5.64,-0.164,0.121,-0.973
1.63588E+12,2021-11-02T12:38:58.922,5.68,-0.18,0.151,-0.979
1.63588E+12,2021-11-02T12:38:58.962,5.72,-0.184,0.146,-0.982
1.63588E+12,2021-11-02T12:38:59.002,5.76,-0.177,0.135,-0.982
1.63588E+12,2021-11-02T12:38:59.042,5.8,-0.18,0.14,-0.984
1.63588E+12,2021-11-02T12:38:59.082,5.84,-0.177,0.153,-0.976
1.63588E+12,2021-11-02T12:38:59.122,5.88,-0.169,0.147,-0.97
1.63588E+12,2021-11-02T12:38:59.162,5.92,-0.172,0.141,-0.976
1.63588E+12,2021-11-02T12:38:59.202,5.96,-0.176,0.149,-0.977
1.63588E+12,2021-11-02T12:38:59.242,6,-0.18,0.15,-0.976
1.63588E+12,2021-11-02T12:38:59.282,6.04,-0.182,0.146,-0.982
1.63588E+12,2021-11-02T12:38:59.322,6.08,-0.176,0.138,-0.98
1.63588E+12,2021-11-02T12:38:59.362,6.12,-0.176,0.153,-0.969
1.63588E+12,2021-11-02T12:38:59.402,6.16,-0.182,0.167,-0.974
1.63588E+12,2021-11-02T12:38:59.442,6.2,-0.175,0.14,-0.982
1.63588E+12,2021-11-02T12:38:59.482,6.24,-0.174,0.137,-0.978
1.63588E+12,2021-11-02T12:38:59.522,6.28,-0.186,0.154,-0.978
1.63588E+12,2021-11-02T12:38:59.562,6.32,-0.187,0.157,-0.976
1.63588E+12,2021-11-02T12:38:59.602,6.36,-0.175,0.152,-0.973
1.63588E+12,2021-11-02T12:38:59.642,6.4,-0.18,0.15,-0.978
1.63588E+12,2021-11-02T12:38:59.682,6.44,-0.182,0.148,-0.979
1.63588E+12,2021-11-02T12:38:59.722,6.48,-0.181,0.15,-0.977
1.63588E+12,2021-11-02T12:38:59.762,6.52,-0.178,0.156,-0.974
1.63588E+12,2021-11-02T12:38:59.802,6.56,-0.179,0.151,-0.975
1.63588E+12,2021-11-02T12:38:59.842,6.6,-0.186,0.151,-0.981
1.63588E+12,2021-11-02T12:38:59.882,6.64,-0.177,0.149,-0.976
1.63588E+12,2021-11-02T12:38:59.922,6.68,-0.179,0.153,-0.975
1.63588E+12,2021-11-02T12:38:59.962,6.72,-0.184,0.156,-0.976
1.63588E+12,2021-11-02T12:39:00.002,6.76,-0.182,0.154,-0.974
1.63588E+12,2021-11-02T12:39:00.042,6.8,-0.184,0.153,-0.978
1.63588E+12,2021-11-02T12:39:00.082,6.84,-0.178,0.151,-0.974
1.63588E+12,2021-11-02T12:39:00.122,6.88,-0.183,0.154,-0.978
1.63588E+12,2021-11-02T12:39:00.162,6.92,-0.181,0.155,-0.975
1.63588E+12,2021-11-02T12:39:00.202,6.96,-0.18,0.15,-0.975
1.63588E+12,2021-11-02T12:39:00.242,7,-0.184,0.155,-0.977
1.63588E+12,2021-11-02T12:39:00.282,7.04,-0.179,0.154,-0.975
1.63588E+12,2021-11-02T12:39:00.322,7.08,-0.182,0.154,-0.976
1.63588E+12,2021-11-02T12:39:00.362,7.12,-0.185,0.155,-0.977
1.63588E+12,2021-11-02T12:39:00.402,7.16,-0.18,0.152,-0.975
1.63588E+12,2021-11-02T12:39:00.442,7.2,-0.184,0.154,-0.976
1.63588E+12,2021-11-02T12:39:00.482,7.24,-0.181,0.154,-0.976
1.63588E+12,2021-11-02T12:39:00.522,7.28,-0.179,0.153,-0.975
1.63588E+12,2021-11-02T12:39:00.562,7.32,-0.182,0.155,-0.977
1.63588E+12,2021-11-02T12:39:00.602,7.36,-0.182,0.156,-0.975
1.63588E+12,2021-11-02T12:39:00.642,7.4,-0.185,0.156,-0.975
1.63588E+12,2021-11-02T12:39:00.682,7.44,-0.181,0.155,-0.975
1.63588E+12,2021-11-02T12:39:00.722,7.48,-0.181,0.152,-0.976
1.63588E+12,2021-11-02T12:39:00.762,7.52,-0.184,0.155,-0.976
1.63588E+12,2021-11-02T12:39:00.802,7.56,-0.185,0.159,-0.974
1.63588E+12,2021-11-02T12:39:00.842,7.6,-0.18,0.153,-0.975
1.63588E+12,2021-11-02T12:39:00.882,7.64,-0.182,0.154,-0.975
1.63588E+12,2021-11-02T12:39:00.922,7.68,-0.182,0.154,-0.976
1.63588E+12,2021-11-02T12:39:00.962,7.72,-0.182,0.153,-0.976
1.63588E+12,2021-11-02T12:39:01.002,7.76,-0.183,0.153,-0.978
1.63588E+12,2021-11-02T12:39:01.042,7.8,-0.181,0.155,-0.974
1.63588E+12,2021-11-02T12:39:01.082,7.84,-0.183,0.155,-0.976
1.63588E+12,2021-11-02T12:39:01.122,7.88,-0.181,0.152,-0.974
1.63588E+12,2021-11-02T12:39:01.162,7.92,-0.183,0.152,-0.976
1.63588E+12,2021-11-02T12:39:01.202,7.96,-0.184,0.153,-0.976
1.63588E+12,2021-11-02T12:39:01.242,8,-0.178,0.151,-0.975
1.63588E+12,2021-11-02T12:39:01.282,8.04,-0.181,0.154,-0.976
1.63588E+12,2021-11-02T12:39:01.322,8.08,-0.183,0.151,-0.976
1.63588E+12,2021-11-02T12:39:01.362,8.12,-0.184,0.156,-0.976
1.63588E+12,2021-11-02T12:39:01.402,8.16,-0.181,0.153,-0.975
1.63588E+12,2021-11-02T12:39:01.442,8.2,-0.181,0.152,-0.977
1.63588E+12,2021-11-02T12:39:01.482,8.24,-0.184,0.152,-0.976
1.63588E+12,2021-11-02T12:39:01.522,8.28,-0.184,0.153,-0.974
1.63588E+12,2021-11-02T12:39:01.562,8.32,-0.183,0.155,-0.975
1.63588E+12,2021-11-02T12:39:01.602,8.36,-0.183,0.154,-0.976
1.63588E+12,2021-11-02T12:39:01.642,8.4,-0.182,0.153,-0.976
1.63588E+12,2021-11-02T12:39:01.682,8.44,-0.182,0.153,-0.975
1.63588E+12,2021-11-02T12:39:01.722,8.48,-0.184,0.155,-0.976
1.63588E+12,2021-11-02T12:39:01.762,8.52,-0.182,0.154,-0.976
1.63588E+12,2021-11-02T12:39:01.802,8.56,-0.184,0.155,-0.977
1.63588E+12,2021-11-02T12:39:01.842,8.6,-0.183,0.154,-0.975
1.63588E+12,2021-11-02T12:39:01.882,8.64,-0.182,0.151,-0.975
1.63588E+12,2021-11-02T12:39:01.922,8.68,-0.187,0.155,-0.977
1.63588E+12,2021-11-02T12:39:01.962,8.72,-0.183,0.153,-0.977
1.63588E+12,2021-11-02T12:39:02.002,8.76,-0.183,0.154,-0.976
1.63588E+12,2021-11-02T12:39:02.042,8.8,-0.184,0.15,-0.977
1.63588E+12,2021-11-02T12:39:02.082,8.84,-0.182,0.153,-0.975
1.63588E+12,2021-11-02T12:39:02.122,8.88,-0.184,0.155,-0.976
1.63588E+12,2021-11-02T12:39:02.162,8.92,-0.186,0.152,-0.978
1.63588E+12,2021-11-02T12:39:02.202,8.96,-0.183,0.151,-0.979
1.63588E+12,2021-11-02T12:39:02.242,9,-0.178,0.15,-0.974
1.63588E+12,2021-11-02T12:39:02.282,9.04,-0.178,0.149,-0.975
1.63588E+12,2021-11-02T12:39:02.322,9.08,-0.178,0.149,-0.975
1.63588E+12,2021-11-02T12:39:02.362,9.12,-0.181,0.152,-0.976
1.63588E+12,2021-11-02T12:39:02.402,9.16,-0.183,0.153,-0.977
1.63588E+12,2021-11-02T12:39:02.442,9.2,-0.181,0.151,-0.976
1.63588E+12,2021-11-02T12:39:02.482,9.24,-0.178,0.15,-0.975
1.63588E+12,2021-11-02T12:39:02.522,9.28,-0.18,0.15,-0.975
1.63588E+12,2021-11-02T12:39:02.562,9.32,-0.181,0.152,-0.977
1.63588E+12,2021-11-02T12:39:02.602,9.36,-0.178,0.149,-0.976
1.63588E+12,2021-11-02T12:39:02.642,9.4,-0.181,0.15,-0.977
1.63588E+12,2021-11-02T12:39:02.682,9.44,-0.178,0.149,-0.976
1.63588E+12,2021-11-02T12:39:02.722,9.48,-0.18,0.152,-0.976
1.63588E+12,2021-11-02T12:39:02.762,9.52,-0.182,0.149,-0.979
1.63588E+12,2021-11-02T12:39:02.802,9.56,-0.182,0.152,-0.977
1.63588E+12,2021-11-02T12:39:02.842,9.6,-0.179,0.151,-0.976
1.63588E+12,2021-11-02T12:39:02.882,9.64,-0.179,0.15,-0.976
1.63588E+12,2021-11-02T12:39:02.922,9.68,-0.18,0.151,-0.977
1.63588E+12,2021-11-02T12:39:02.962,9.72,-0.18,0.151,-0.978
1.63588E+12,2021-11-02T12:39:03.002,9.76,-0.182,0.152,-0.977
1.63588E+12,2021-11-02T12:39:03.042,9.8,-0.178,0.148,-0.973
1.63588E+12,2021-11-02T12:39:03.082,9.84,-0.182,0.152,-0.977
1.63588E+12,2021-11-02T12:39:03.122,9.88,-0.18,0.151,-0.976
1.63588E+12,2021-11-02T12:39:03.162,9.92,-0.182,0.149,-0.977
1.63588E+12,2021-11-02T12:39:03.202,9.96,-0.183,0.152,-0.977
1.63588E+12,2021-11-02T12:39:03.242,10,-0.179,0.15,-0.976
1.63588E+12,2021-11-02T12:39:03.282,10.04,-0.181,0.15,-0.977
1.63588E+12,2021-11-02T12:39:03.322,10.08,-0.185,0.153,-0.979
1.63588E+12,2021-11-02T12:39:03.362,10.12,-0.178,0.15,-0.977
1.63588E+12,2021-11-02T12:39:03.402,10.16,-0.176,0.146,-0.976
1.63588E+12,2021-11-02T12:39:03.442,10.2,-0.181,0.149,-0.977
1.63588E+12,2021-11-02T12:39:03.482,10.24,-0.177,0.148,-0.975
1.63588E+12,2021-11-02T12:39:03.522,10.28,-0.181,0.151,-0.976
1.63588E+12,2021-11-02T12:39:03.562,10.32,-0.179,0.146,-0.977
1.63588E+12,2021-11-02T12:39:03.602,10.36,-0.181,0.149,-0.978
1.63588E+12,2021-11-02T12:39:03.642,10.4,-0.179,0.151,-0.976
1.63588E+12,2021-11-02T12:39:03.682,10.44,-0.179,0.147,-0.977
1.63588E+12,2021-11-02T12:39:03.722,10.48,-0.18,0.148,-0.977
1.63588E+12,2021-11-02T12:39:03.762,10.52,-0.184,0.151,-0.978
1.63588E+12,2021-11-02T12:39:03.802,10.56,-0.179,0.148,-0.976
1.63588E+12,2021-11-02T12:39:03.842,10.6,-0.179,0.146,-0.978
1.63588E+12,2021-11-02T12:39:03.882,10.64,-0.183,0.151,-0.977
1.63588E+12,2021-11-02T12:39:03.922,10.68,-0.177,0.145,-0.976
1.63588E+12,2021-11-02T12:39:03.962,10.72,-0.186,0.151,-0.978
1.63588E+12,2021-11-02T12:39:04.002,10.76,-0.178,0.148,-0.976
1.63588E+12,2021-11-02T12:39:04.042,10.8,-0.178,0.145,-0.977
1.63588E+12,2021-11-02T12:39:04.082,10.84,-0.183,0.151,-0.977
1.63588E+12,2021-11-02T12:39:04.122,10.88,-0.178,0.147,-0.977
1.63588E+12,2021-11-02T12:39:04.162,10.92,-0.179,0.147,-0.977
1.63588E+12,2021-11-02T12:39:04.202,10.96,-0.183,0.149,-0.975
1.63588E+12,2021-11-02T12:39:04.242,11,-0.182,0.15,-0.978
1.63588E+12,2021-11-02T12:39:04.282,11.04,-0.175,0.146,-0.975
1.63588E+12,2021-11-02T12:39:04.322,11.08,-0.188,0.148,-0.979
1.63588E+12,2021-11-02T12:39:04.362,11.12,-0.181,0.153,-0.975
1.63588E+12,2021-11-02T12:39:04.402,11.16,-0.178,0.145,-0.977
1.63588E+12,2021-11-02T12:39:04.442,11.2,-0.184,0.152,-0.977
1.63588E+12,2021-11-02T12:39:04.482,11.24,-0.182,0.148,-0.977
1.63588E+12,2021-11-02T12:39:04.522,11.28,-0.182,0.151,-0.975
1.63588E+12,2021-11-02T12:39:04.562,11.32,-0.18,0.15,-0.975
1.63588E+12,2021-11-02T12:39:04.602,11.36,-0.182,0.147,-0.977
1.63588E+12,2021-11-02T12:39:04.642,11.4,-0.181,0.149,-0.977
1.63588E+12,2021-11-02T12:39:04.682,11.44,-0.181,0.146,-0.979
1.63588E+12,2021-11-02T12:39:04.722,11.48,-0.181,0.147,-0.978
1.63588E+12,2021-11-02T12:39:04.762,11.52,-0.18,0.146,-0.978
1.63588E+12,2021-11-02T12:39:04.802,11.56,-0.181,0.148,-0.976
1.63588E+12,2021-11-02T12:39:04.842,11.6,-0.181,0.148,-0.976
1.63588E+12,2021-11-02T12:39:04.882,11.64,-0.182,0.147,-0.977
1.63588E+12,2021-11-02T12:39:04.922,11.68,-0.181,0.145,-0.978
1.63588E+12,2021-11-02T12:39:04.962,11.72,-0.179,0.143,-0.978
1.63588E+12,2021-11-02T12:39:05.002,11.76,-0.18,0.147,-0.976
1.63588E+12,2021-11-02T12:39:05.042,11.8,-0.181,0.146,-0.978
1.63588E+12,2021-11-02T12:39:05.082,11.84,-0.182,0.146,-0.978
1.63588E+12,2021-11-02T12:39:05.122,11.88,-0.181,0.149,-0.976
1.63588E+12,2021-11-02T12:39:05.162,11.92,-0.178,0.144,-0.976
1.63588E+12,2021-11-02T12:39:05.202,11.96,-0.183,0.149,-0.978
1.63588E+12,2021-11-02T12:39:05.242,12,-0.181,0.145,-0.977
1.63588E+12,2021-11-02T12:39:05.282,12.04,-0.182,0.147,-0.977
1.63588E+12,2021-11-02T12:39:05.322,12.08,-0.18,0.147,-0.978
1.63588E+12,2021-11-02T12:39:05.362,12.12,-0.181,0.145,-0.977
1.63588E+12,2021-11-02T12:39:05.402,12.16,-0.181,0.147,-0.976
1.63588E+12,2021-11-02T12:39:05.442,12.2,-0.182,0.146,-0.978
1.63588E+12,2021-11-02T12:39:05.482,12.24,-0.181,0.146,-0.977
1.63588E+12,2021-11-02T12:39:05.522,12.28,-0.178,0.145,-0.977
1.63588E+12,2021-11-02T12:39:05.562,12.32,-0.185,0.147,-0.978
1.63588E+12,2021-11-02T12:39:05.602,12.36,-0.18,0.147,-0.976
1.63588E+12,2021-11-02T12:39:05.642,12.4,-0.178,0.144,-0.976
1.63588E+12,2021-11-02T12:39:05.682,12.44,-0.183,0.152,-0.977
1.63588E+12,2021-11-02T12:39:05.722,12.48,-0.179,0.146,-0.978
1.63588E+12,2021-11-02T12:39:05.762,12.52,-0.178,0.144,-0.976
1.63588E+12,2021-11-02T12:39:05.802,12.56,-0.181,0.147,-0.978
1.63588E+12,2021-11-02T12:39:05.842,12.6,-0.183,0.147,-0.979
1.63588E+12,2021-11-02T12:39:05.882,12.64,-0.179,0.148,-0.976
1.63588E+12,2021-11-02T12:39:05.922,12.68,-0.181,0.145,-0.977
1.63588E+12,2021-11-02T12:39:05.962,12.72,-0.181,0.15,-0.975
1.63588E+12,2021-11-02T12:39:06.002,12.76,-0.182,0.147,-0.977
1.63588E+12,2021-11-02T12:39:06.042,12.8,-0.181,0.147,-0.977
1.63588E+12,2021-11-02T12:39:06.082,12.84,-0.18,0.146,-0.975
1.63588E+12,2021-11-02T12:39:06.122,12.88,-0.185,0.15,-0.979
1.63588E+12,2021-11-02T12:39:06.162,12.92,-0.18,0.148,-0.975
1.63588E+12,2021-11-02T12:39:06.202,12.96,-0.179,0.144,-0.977
1.63588E+12,2021-11-02T12:39:06.242,13,-0.183,0.149,-0.978
1.63588E+12,2021-11-02T12:39:06.282,13.04,-0.181,0.148,-0.976
1.63588E+12,2021-11-02T12:39:06.322,13.08,-0.179,0.146,-0.975
1.63588E+12,2021-11-02T12:39:06.362,13.12,-0.182,0.146,-0.977
1.63588E+12,2021-11-02T12:39:06.402,13.16,-0.18,0.147,-0.976
1.63588E+12,2021-11-02T12:39:06.442,13.2,-0.181,0.144,-0.978
1.63588E+12,2021-11-02T12:39:06.482,13.24,-0.183,0.148,-0.978
1.63588E+12,2021-11-02T12:39:06.522,13.28,-0.18,0.145,-0.975
1.63588E+12,2021-11-02T12:39:06.562,13.32,-0.181,0.146,-0.978
1.63588E+12,2021-11-02T12:39:06.602,13.36,-0.181,0.148,-0.976
1.63588E+12,2021-11-02T12:39:06.642,13.4,-0.182,0.142,-0.979
1.63588E+12,2021-11-02T12:39:06.682,13.44,-0.183,0.149,-0.977
1.63588E+12,2021-11-02T12:39:06.722,13.48,-0.18,0.148,-0.975
1.63588E+12,2021-11-02T12:39:06.762,13.52,-0.179,0.144,-0.977
1.63588E+12,2021-11-02T12:39:06.802,13.56,-0.183,0.145,-0.979
