epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63664E+12,2021-11-11T16.23.08.132,0,-0.06,0.173,-0.985
1.63664E+12,2021-11-11T16.23.08.172,0.04,-0.061,0.178,-0.993
1.63664E+12,2021-11-11T16.23.08.212,0.08,-0.058,0.175,-0.99
1.63664E+12,2021-11-11T16.23.08.252,0.12,-0.06,0.175,-0.991
1.63664E+12,2021-11-11T16.23.08.292,0.16,-0.059,0.176,-0.99
1.63664E+12,2021-11-11T16.23.08.332,0.2,-0.058,0.176,-0.993
1.63664E+12,2021-11-11T16.23.08.372,0.24,-0.059,0.175,-0.994
1.63664E+12,2021-11-11T16.23.08.412,0.28,-0.059,0.172,-0.993
1.63664E+12,2021-11-11T16.23.08.452,0.32,-0.059,0.169,-0.992
1.63664E+12,2021-11-11T16.23.08.492,0.36,-0.056,0.164,-0.993
1.63664E+12,2021-11-11T16.23.08.532,0.4,-0.059,0.171,-0.991
1.63664E+12,2021-11-11T16.23.08.572,0.44,-0.06,0.165,-0.99
1.63664E+12,2021-11-11T16.23.08.612,0.48,-0.059,0.166,-0.993
1.63664E+12,2021-11-11T16.23.08.652,0.52,-0.057,0.173,-0.991
1.63664E+12,2021-11-11T16.23.08.692,0.56,-0.058,0.173,-0.991
1.63664E+12,2021-11-11T16.23.08.732,0.6,-0.061,0.171,-0.992
1.63664E+12,2021-11-11T16.23.08.772,0.64,-0.058,0.173,-0.993
1.63664E+12,2021-11-11T16.23.08.812,0.68,-0.057,0.176,-0.99
1.63664E+12,2021-11-11T16.23.08.852,0.72,-0.056,0.174,-0.991
1.63664E+12,2021-11-11T16.23.08.892,0.76,-0.059,0.173,-0.99
1.63664E+12,2021-11-11T16.23.08.932,0.8,-0.058,0.171,-0.991
1.63664E+12,2021-11-11T16.23.08.972,0.84,-0.057,0.171,-0.993
1.63664E+12,2021-11-11T16.23.09.012,0.88,-0.058,0.17,-0.991
1.63664E+12,2021-11-11T16.23.09.052,0.92,-0.058,0.169,-0.991
1.63664E+12,2021-11-11T16.23.09.092,0.96,-0.059,0.17,-0.99
1.63664E+12,2021-11-11T16.23.09.132,1,-0.058,0.167,-0.992
1.63664E+12,2021-11-11T16.23.09.172,1.04,-0.06,0.17,-0.991
1.63664E+12,2021-11-11T16.23.09.212,1.08,-0.059,0.172,-0.991
1.63664E+12,2021-11-11T16.23.09.252,1.12,-0.056,0.172,-0.992
1.63664E+12,2021-11-11T16.23.09.292,1.16,-0.057,0.17,-0.991
1.63664E+12,2021-11-11T16.23.09.332,1.2,-0.058,0.175,-0.99
1.63664E+12,2021-11-11T16.23.09.372,1.24,-0.056,0.176,-0.99
1.63664E+12,2021-11-11T16.23.09.412,1.28,-0.055,0.172,-0.991
1.63664E+12,2021-11-11T16.23.09.452,1.32,-0.056,0.175,-0.989
1.63664E+12,2021-11-11T16.23.09.492,1.36,-0.06,0.175,-0.99
1.63664E+12,2021-11-11T16.23.09.532,1.4,-0.057,0.173,-0.991
1.63664E+12,2021-11-11T16.23.09.572,1.44,-0.057,0.172,-0.99
1.63664E+12,2021-11-11T16.23.09.612,1.48,-0.058,0.173,-0.993
1.63664E+12,2021-11-11T16.23.09.652,1.52,-0.059,0.175,-0.991
1.63664E+12,2021-11-11T16.23.09.692,1.56,-0.064,0.176,-0.988
1.63664E+12,2021-11-11T16.23.09.732,1.6,-0.061,0.173,-0.991
1.63664E+12,2021-11-11T16.23.09.772,1.64,-0.062,0.174,-0.988
1.63664E+12,2021-11-11T16.23.09.812,1.68,-0.064,0.171,-0.989
1.63664E+12,2021-11-11T16.23.09.852,1.72,-0.062,0.156,-0.997
1.63664E+12,2021-11-11T16.23.09.892,1.76,-0.065,0.164,-0.988
1.63664E+12,2021-11-11T16.23.09.932,1.8,-0.063,0.168,-0.99
1.63664E+12,2021-11-11T16.23.09.972,1.84,-0.061,0.184,-0.993
1.63664E+12,2021-11-11T16.23.10.012,1.88,-0.063,0.16,-0.994
1.63664E+12,2021-11-11T16.23.10.052,1.92,-0.063,0.167,-0.994
1.63664E+12,2021-11-11T16.23.10.092,1.96,-0.06,0.167,-0.991
1.63664E+12,2021-11-11T16.23.10.132,2,-0.066,0.175,-0.988
1.63664E+12,2021-11-11T16.23.10.172,2.04,-0.066,0.171,-0.99
1.63664E+12,2021-11-11T16.23.10.212,2.08,-0.066,0.163,-0.989
1.63664E+12,2021-11-11T16.23.10.252,2.12,-0.06,0.165,-0.992
1.63664E+12,2021-11-11T16.23.10.292,2.16,-0.06,0.16,-0.994
1.63664E+12,2021-11-11T16.23.10.332,2.2,-0.061,0.173,-0.989
1.63664E+12,2021-11-11T16.23.10.372,2.24,-0.055,0.17,-0.995
1.63664E+12,2021-11-11T16.23.10.412,2.28,-0.057,0.167,-0.991
1.63664E+12,2021-11-11T16.23.10.452,2.32,-0.057,0.172,-0.99
1.63664E+12,2021-11-11T16.23.10.492,2.36,-0.055,0.157,-0.992
1.63664E+12,2021-11-11T16.23.10.532,2.4,-0.059,0.169,-0.991
1.63664E+12,2021-11-11T16.23.10.572,2.44,-0.055,0.166,-0.992
1.63664E+12,2021-11-11T16.23.10.612,2.48,-0.057,0.175,-0.991
1.63664E+12,2021-11-11T16.23.10.652,2.52,-0.056,0.175,-0.993
1.63664E+12,2021-11-11T16.23.10.692,2.56,-0.057,0.173,-0.99
1.63664E+12,2021-11-11T16.23.10.732,2.6,-0.055,0.173,-0.989
1.63664E+12,2021-11-11T16.23.10.772,2.64,-0.055,0.169,-0.99
1.63664E+12,2021-11-11T16.23.10.812,2.68,-0.055,0.165,-0.992
1.63664E+12,2021-11-11T16.23.10.852,2.72,-0.057,0.166,-0.991
1.63664E+12,2021-11-11T16.23.10.892,2.76,-0.054,0.163,-0.993
1.63664E+12,2021-11-11T16.23.10.932,2.8,-0.055,0.166,-0.992
1.63664E+12,2021-11-11T16.23.10.972,2.84,-0.056,0.171,-0.991
1.63664E+12,2021-11-11T16.23.11.012,2.88,-0.055,0.17,-0.992
1.63664E+12,2021-11-11T16.23.11.052,2.92,-0.055,0.169,-0.992
1.63664E+12,2021-11-11T16.23.11.092,2.96,-0.054,0.169,-0.991
1.63664E+12,2021-11-11T16.23.11.132,3,-0.055,0.168,-0.991
1.63664E+12,2021-11-11T16.23.11.172,3.04,-0.053,0.169,-0.99
1.63664E+12,2021-11-11T16.23.11.212,3.08,-0.054,0.169,-0.992
1.63664E+12,2021-11-11T16.23.11.252,3.12,-0.055,0.169,-0.991
1.63664E+12,2021-11-11T16.23.11.292,3.16,-0.055,0.171,-0.991
1.63664E+12,2021-11-11T16.23.11.332,3.2,-0.053,0.17,-0.992
1.63664E+12,2021-11-11T16.23.11.372,3.24,-0.054,0.171,-0.99
1.63664E+12,2021-11-11T16.23.11.412,3.28,-0.053,0.172,-0.988
1.63664E+12,2021-11-11T16.23.11.452,3.32,-0.053,0.174,-0.99
1.63664E+12,2021-11-11T16.23.11.492,3.36,-0.054,0.171,-0.992
1.63664E+12,2021-11-11T16.23.11.532,3.4,-0.055,0.169,-0.991
1.63664E+12,2021-11-11T16.23.11.572,3.44,-0.054,0.173,-0.99
1.63664E+12,2021-11-11T16.23.11.612,3.48,-0.053,0.171,-0.991
1.63664E+12,2021-11-11T16.23.11.652,3.52,-0.053,0.17,-0.991
