epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636467056865,2021-11-09T16.10.56.865,0.000,0.823,1.402,-3.171
1636467056906,2021-11-09T16.10.56.906,0.041,0.305,0.854,-3.110
1636467056946,2021-11-09T16.10.56.946,0.081,-0.701,1.189,-2.439
1636467056985,2021-11-09T16.10.56.985,0.120,-0.854,1.372,-0.457
1636467057025,2021-11-09T16.10.57.025,0.160,-0.732,-0.244,0.640
1636467057064,2021-11-09T16.10.57.064,0.199,1.494,-0.976,1.402
1636467057105,2021-11-09T16.10.57.105,0.240,1.829,-0.335,1.250
1636467057145,2021-11-09T16.10.57.145,0.280,-1.860,-0.213,-1.372
1636467057185,2021-11-09T16.10.57.185,0.320,5.091,0.823,-1.006
1636467057224,2021-11-09T16.10.57.224,0.359,4.970,-0.396,0.823
1636467057264,2021-11-09T16.10.57.264,0.399,2.439,-4.116,6.311
1636467057305,2021-11-09T16.10.57.305,0.440,4.970,-3.902,11.616
1636467057344,2021-11-09T16.10.57.344,0.479,-0.457,0.183,6.037
1636467057384,2021-11-09T16.10.57.384,0.519,-6.982,1.890,0.366
1636467057423,2021-11-09T16.10.57.423,0.558,0.335,2.774,0.488
1636467057463,2021-11-09T16.10.57.463,0.598,-2.805,1.463,-3.841
1636467057502,2021-11-09T16.10.57.502,0.637,3.140,1.738,-5.945
1636467057543,2021-11-09T16.10.57.543,0.678,8.750,3.110,-5.732
1636467057583,2021-11-09T16.10.57.583,0.718,-1.220,-0.945,-5.183
1636467057623,2021-11-09T16.10.57.623,0.758,-1.921,-2.835,-1.037
1636467057662,2021-11-09T16.10.57.662,0.797,-2.165,-0.915,0.000
1636467057702,2021-11-09T16.10.57.702,0.837,-2.957,-0.884,0.976
1636467057743,2021-11-09T16.10.57.743,0.878,-1.220,-2.073,4.116
1636467057782,2021-11-09T16.10.57.782,0.917,-3.415,-1.494,6.463
1636467057822,2021-11-09T16.10.57.822,0.957,-3.476,-1.220,9.055
1636467057861,2021-11-09T16.10.57.861,0.996,-0.701,-2.805,10.762
1636467057901,2021-11-09T16.10.57.901,1.036,-2.470,-3.293,9.207
1636467057942,2021-11-09T16.10.57.942,1.077,1.433,-1.463,7.957
1636467057981,2021-11-09T16.10.57.981,1.116,5.976,1.037,6.402
1636467058021,2021-11-09T16.10.58.021,1.156,6.768,1.951,3.323
1636467058061,2021-11-09T16.10.58.061,1.196,6.524,2.591,0.457
1636467058100,2021-11-09T16.10.58.100,1.235,6.707,2.043,-0.701
1636467058141,2021-11-09T16.10.58.141,1.276,3.384,0.640,-3.049
1636467058181,2021-11-09T16.10.58.181,1.316,-1.402,-0.793,-4.573
1636467058220,2021-11-09T16.10.58.220,1.355,-0.427,-0.396,-4.848
1636467058260,2021-11-09T16.10.58.260,1.395,-1.707,0.457,-5.976
1636467058299,2021-11-09T16.10.58.299,1.434,-1.189,-0.122,-5.091
1636467058340,2021-11-09T16.10.58.340,1.475,3.262,-0.610,-3.415
1636467058380,2021-11-09T16.10.58.380,1.515,3.201,-1.067,-2.774
1636467058419,2021-11-09T16.10.58.419,1.554,0.396,-1.768,-1.341
1636467058459,2021-11-09T16.10.58.459,1.594,-3.293,-0.823,-1.159
1636467058499,2021-11-09T16.10.58.499,1.634,-2.104,0.854,-1.159
1636467058538,2021-11-09T16.10.58.538,1.673,0.061,2.470,-1.189
1636467058579,2021-11-09T16.10.58.579,1.714,1.220,3.018,-1.341
1636467058619,2021-11-09T16.10.58.619,1.754,1.616,1.494,-0.518
1636467058658,2021-11-09T16.10.58.658,1.793,1.555,0.183,0.061
1636467058698,2021-11-09T16.10.58.698,1.833,-0.091,-0.854,-0.274
1636467058737,2021-11-09T16.10.58.737,1.872,0.945,-0.091,0.061
1636467058778,2021-11-09T16.10.58.778,1.913,2.652,0.152,-0.122
1636467058818,2021-11-09T16.10.58.818,1.953,1.646,0.396,-1.220
1636467058857,2021-11-09T16.10.58.857,1.992,0.701,0.640,-1.951
1636467058897,2021-11-09T16.10.58.897,2.032,0.457,0.000,-2.256
1636467058937,2021-11-09T16.10.58.937,2.072,1.037,-0.152,-1.555
1636467058978,2021-11-09T16.10.58.978,2.113,0.854,-0.884,-0.732
1636467059017,2021-11-09T16.10.59.017,2.152,0.335,-1.067,-1.098
1636467059057,2021-11-09T16.10.59.057,2.192,0.366,-0.213,-1.860
1636467059096,2021-11-09T16.10.59.096,2.231,0.701,0.396,-2.134
1636467059136,2021-11-09T16.10.59.136,2.271,0.915,0.396,-1.829
1636467059177,2021-11-09T16.10.59.177,2.312,1.220,0.518,-1.768
1636467059216,2021-11-09T16.10.59.216,2.351,0.579,1.037,-2.043
1636467059256,2021-11-09T16.10.59.256,2.391,1.159,1.311,-1.585
1636467059295,2021-11-09T16.10.59.295,2.430,1.311,0.610,-0.976
1636467059335,2021-11-09T16.10.59.335,2.470,1.220,0.488,-0.915
1636467059376,2021-11-09T16.10.59.376,2.511,1.098,0.671,-1.128
1636467059416,2021-11-09T16.10.59.416,2.551,1.341,0.000,-0.701
1636467059455,2021-11-09T16.10.59.455,2.590,0.945,0.091,-0.945
1636467059495,2021-11-09T16.10.59.495,2.630,1.159,0.579,-0.915
1636467059534,2021-11-09T16.10.59.534,2.669,0.976,0.335,-0.732
1636467059574,2021-11-09T16.10.59.574,2.709,0.579,0.213,-1.128
1636467059615,2021-11-09T16.10.59.615,2.750,1.220,0.549,-0.915
1636467059654,2021-11-09T16.10.59.654,2.789,0.854,0.366,-0.732
1636467059694,2021-11-09T16.10.59.694,2.829,0.701,0.579,-0.701
1636467059733,2021-11-09T16.10.59.733,2.868,1.006,1.037,-0.854
1636467059773,2021-11-09T16.10.59.773,2.908,0.915,0.427,-0.732
1636467059814,2021-11-09T16.10.59.814,2.949,0.579,-0.122,-0.640
1636467059854,2021-11-09T16.10.59.854,2.989,0.000,0.091,-0.854
1636467059893,2021-11-09T16.10.59.893,3.028,0.488,0.305,-0.579
1636467059933,2021-11-09T16.10.59.933,3.068,0.579,0.610,-0.427
1636467059972,2021-11-09T16.10.59.972,3.107,0.183,0.915,-0.793
1636467060013,2021-11-09T16.11.00.013,3.148,0.518,0.518,-0.610
1636467060053,2021-11-09T16.11.00.053,3.188,1.189,0.305,-0.579
1636467060092,2021-11-09T16.11.00.092,3.227,0.793,0.274,-0.884
1636467060132,2021-11-09T16.11.00.132,3.267,0.732,0.091,-1.128
1636467060171,2021-11-09T16.11.00.171,3.306,0.854,0.152,-1.494
