epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636467056906,2021-11-09T16.10.56.906,0.000,0.103,0.257,-0.886
1636467056946,2021-11-09T16.10.56.946,0.040,0.106,0.273,-0.893
1636467056985,2021-11-09T16.10.56.985,0.079,0.116,0.277,-0.893
1636467057025,2021-11-09T16.10.57.025,0.119,0.111,0.292,-0.897
1636467057064,2021-11-09T16.10.57.064,0.158,0.089,0.286,-0.896
1636467057105,2021-11-09T16.10.57.105,0.199,0.095,0.241,-0.904
1636467057145,2021-11-09T16.10.57.145,0.239,0.091,0.312,-0.887
1636467057185,2021-11-09T16.10.57.185,0.279,0.110,0.264,-0.888
1636467057224,2021-11-09T16.10.57.224,0.318,0.125,0.275,-0.908
1636467057264,2021-11-09T16.10.57.264,0.358,0.089,0.298,-0.887
1636467057303,2021-11-09T16.10.57.303,0.397,0.048,0.214,-0.896
1636467057344,2021-11-09T16.10.57.344,0.438,0.053,0.195,-0.896
1636467057384,2021-11-09T16.10.57.384,0.478,0.107,0.313,-0.901
1636467057423,2021-11-09T16.10.57.423,0.517,0.134,0.250,-0.902
1636467057463,2021-11-09T16.10.57.463,0.557,0.134,0.300,-0.896
1636467057502,2021-11-09T16.10.57.502,0.596,0.072,0.302,-0.882
1636467057543,2021-11-09T16.10.57.543,0.637,0.114,0.212,-0.904
1636467057583,2021-11-09T16.10.57.583,0.677,0.131,0.254,-0.899
1636467057623,2021-11-09T16.10.57.623,0.717,0.061,0.246,-0.890
1636467057662,2021-11-09T16.10.57.662,0.756,0.069,0.257,-0.895
1636467057702,2021-11-09T16.10.57.702,0.796,0.126,0.277,-0.902
1636467057743,2021-11-09T16.10.57.743,0.837,0.110,0.267,-0.896
1636467057782,2021-11-09T16.10.57.782,0.876,0.118,0.288,-0.889
1636467057822,2021-11-09T16.10.57.822,0.916,0.132,0.293,-0.887
1636467057861,2021-11-09T16.10.57.861,0.955,0.110,0.266,-0.898
1636467057901,2021-11-09T16.10.57.901,0.995,0.053,0.305,-0.892
1636467057942,2021-11-09T16.10.57.942,1.036,0.031,0.285,-0.895
1636467057981,2021-11-09T16.10.57.981,1.075,0.038,0.248,-0.909
1636467058021,2021-11-09T16.10.58.021,1.115,0.055,0.270,-0.904
1636467058061,2021-11-09T16.10.58.061,1.155,0.097,0.285,-0.895
1636467058100,2021-11-09T16.10.58.100,1.194,0.129,0.262,-0.884
1636467058141,2021-11-09T16.10.58.141,1.235,0.128,0.244,-0.897
1636467058181,2021-11-09T16.10.58.181,1.275,0.107,0.267,-0.896
1636467058220,2021-11-09T16.10.58.220,1.314,0.100,0.247,-0.891
1636467058260,2021-11-09T16.10.58.260,1.354,0.101,0.250,-0.906
1636467058299,2021-11-09T16.10.58.299,1.393,0.100,0.279,-0.903
1636467058339,2021-11-09T16.10.58.339,1.433,0.100,0.260,-0.896
1636467058380,2021-11-09T16.10.58.380,1.474,0.107,0.257,-0.897
1636467058419,2021-11-09T16.10.58.419,1.513,0.080,0.244,-0.894
1636467058459,2021-11-09T16.10.58.459,1.553,0.065,0.262,-0.894
1636467058499,2021-11-09T16.10.58.499,1.593,0.072,0.265,-0.898
1636467058538,2021-11-09T16.10.58.538,1.632,0.081,0.259,-0.898
1636467058579,2021-11-09T16.10.58.579,1.673,0.105,0.269,-0.901
1636467058619,2021-11-09T16.10.58.619,1.713,0.116,0.269,-0.897
1636467058658,2021-11-09T16.10.58.658,1.752,0.118,0.253,-0.897
1636467058698,2021-11-09T16.10.58.698,1.792,0.086,0.265,-0.897
1636467058737,2021-11-09T16.10.58.737,1.831,0.091,0.265,-0.899
1636467058778,2021-11-09T16.10.58.778,1.872,0.087,0.256,-0.898
1636467058818,2021-11-09T16.10.58.818,1.912,0.090,0.256,-0.894
1636467058857,2021-11-09T16.10.58.857,1.951,0.106,0.254,-0.900
1636467058897,2021-11-09T16.10.58.897,1.991,0.104,0.261,-0.897
1636467058937,2021-11-09T16.10.58.937,2.031,0.105,0.260,-0.900
1636467058978,2021-11-09T16.10.58.978,2.072,0.096,0.259,-0.897
1636467059017,2021-11-09T16.10.59.017,2.111,0.085,0.261,-0.894
1636467059057,2021-11-09T16.10.59.057,2.151,0.084,0.256,-0.897
1636467059096,2021-11-09T16.10.59.096,2.190,0.088,0.258,-0.901
1636467059136,2021-11-09T16.10.59.136,2.230,0.087,0.267,-0.899
1636467059177,2021-11-09T16.10.59.177,2.271,0.082,0.253,-0.899
1636467059216,2021-11-09T16.10.59.216,2.310,0.086,0.260,-0.898
1636467059256,2021-11-09T16.10.59.256,2.350,0.093,0.256,-0.902
1636467059295,2021-11-09T16.10.59.295,2.389,0.091,0.254,-0.899
1636467059335,2021-11-09T16.10.59.335,2.429,0.092,0.254,-0.898
1636467059376,2021-11-09T16.10.59.376,2.470,0.102,0.261,-0.900
1636467059416,2021-11-09T16.10.59.416,2.510,0.093,0.254,-0.900
1636467059455,2021-11-09T16.10.59.455,2.549,0.086,0.256,-0.899
1636467059495,2021-11-09T16.10.59.495,2.589,0.093,0.254,-0.901
1636467059534,2021-11-09T16.10.59.534,2.628,0.093,0.251,-0.900
1636467059574,2021-11-09T16.10.59.574,2.668,0.089,0.260,-0.899
1636467059615,2021-11-09T16.10.59.615,2.709,0.093,0.253,-0.901
1636467059654,2021-11-09T16.10.59.654,2.748,0.088,0.250,-0.899
1636467059694,2021-11-09T16.10.59.694,2.788,0.086,0.253,-0.900
1636467059733,2021-11-09T16.10.59.733,2.827,0.094,0.251,-0.903
1636467059773,2021-11-09T16.10.59.773,2.867,0.096,0.254,-0.901
1636467059814,2021-11-09T16.10.59.814,2.908,0.093,0.251,-0.899
1636467059854,2021-11-09T16.10.59.854,2.948,0.086,0.254,-0.900
1636467059893,2021-11-09T16.10.59.893,2.987,0.086,0.254,-0.901
1636467059933,2021-11-09T16.10.59.933,3.027,0.085,0.247,-0.898
1636467059972,2021-11-09T16.10.59.972,3.066,0.094,0.254,-0.902
1636467060013,2021-11-09T16.11.00.013,3.107,0.097,0.260,-0.899
1636467060053,2021-11-09T16.11.00.053,3.147,0.097,0.252,-0.899
1636467060092,2021-11-09T16.11.00.092,3.186,0.097,0.254,-0.899
1636467060132,2021-11-09T16.11.00.132,3.226,0.093,0.255,-0.900
1636467060171,2021-11-09T16.11.00.171,3.265,0.086,0.251,-0.901
1636467060212,2021-11-09T16.11.00.212,3.306,0.087,0.250,-0.901
1636467060252,2021-11-09T16.11.00.252,3.346,0.099,0.254,-0.901
1636467060292,2021-11-09T16.11.00.292,3.386,0.092,0.253,-0.901
1636467060331,2021-11-09T16.11.00.331,3.425,0.084,0.250,-0.902
1636467060371,2021-11-09T16.11.00.371,3.465,0.092,0.246,-0.901
1636467060412,2021-11-09T16.11.00.412,3.506,0.092,0.254,-0.900
1636467060451,2021-11-09T16.11.00.451,3.545,0.095,0.251,-0.901
1636467060491,2021-11-09T16.11.00.491,3.585,0.094,0.249,-0.902
1636467060530,2021-11-09T16.11.00.530,3.624,0.091,0.247,-0.901
1636467060570,2021-11-09T16.11.00.570,3.664,0.094,0.253,-0.900
1636467060611,2021-11-09T16.11.00.611,3.705,0.092,0.248,-0.901
1636467060650,2021-11-09T16.11.00.650,3.744,0.087,0.249,-0.899
1636467060690,2021-11-09T16.11.00.690,3.784,0.094,0.251,-0.902
1636467060730,2021-11-09T16.11.00.730,3.824,0.094,0.252,-0.901
1636467060769,2021-11-09T16.11.00.769,3.863,0.089,0.248,-0.901
1636467060809,2021-11-09T16.11.00.809,3.903,0.090,0.251,-0.901
1636467060850,2021-11-09T16.11.00.850,3.944,0.092,0.252,-0.902
1636467060889,2021-11-09T16.11.00.889,3.983,0.090,0.246,-0.902
1636467060929,2021-11-09T16.11.00.929,4.023,0.090,0.253,-0.901
