epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636663526152,2021-11-11T22:45:26.152,0.000,-0.142,-0.133,-0.967
1636663526192,2021-11-11T22:45:26.192,0.040,-0.144,-0.144,-0.976
1636663526232,2021-11-11T22:45:26.232,0.080,-0.143,-0.137,-0.973
1636663526272,2021-11-11T22:45:26.272,0.120,-0.141,-0.138,-0.972
1636663526312,2021-11-11T22:45:26.312,0.160,-0.144,-0.142,-0.974
1636663526352,2021-11-11T22:45:26.352,0.200,-0.142,-0.138,-0.972
1636663526392,2021-11-11T22:45:26.392,0.240,-0.141,-0.140,-0.973
1636663526432,2021-11-11T22:45:26.432,0.280,-0.143,-0.142,-0.972
1636663526472,2021-11-11T22:45:26.472,0.320,-0.143,-0.145,-0.972
1636663526512,2021-11-11T22:45:26.512,0.360,-0.143,-0.138,-0.972
1636663526552,2021-11-11T22:45:26.552,0.400,-0.140,-0.142,-0.974
1636663526592,2021-11-11T22:45:26.592,0.440,-0.142,-0.143,-0.973
1636663526632,2021-11-11T22:45:26.632,0.480,-0.143,-0.143,-0.972
1636663526672,2021-11-11T22:45:26.672,0.520,-0.142,-0.142,-0.973
1636663526712,2021-11-11T22:45:26.712,0.560,-0.141,-0.141,-0.971
1636663526752,2021-11-11T22:45:26.752,0.600,-0.147,-0.147,-0.972
1636663526792,2021-11-11T22:45:26.792,0.640,-0.142,-0.149,-0.972
1636663526832,2021-11-11T22:45:26.832,0.680,-0.139,-0.143,-0.972
1636663526872,2021-11-11T22:45:26.872,0.720,-0.143,-0.145,-0.970
1636663526912,2021-11-11T22:45:26.912,0.760,-0.144,-0.146,-0.970
1636663526952,2021-11-11T22:45:26.952,0.800,-0.143,-0.141,-0.972
1636663526992,2021-11-11T22:45:26.992,0.840,-0.146,-0.140,-0.973
1636663527032,2021-11-11T22:45:27.032,0.880,-0.145,-0.142,-0.972
1636663527072,2021-11-11T22:45:27.072,0.920,-0.145,-0.136,-0.971
1636663527112,2021-11-11T22:45:27.112,0.960,-0.144,-0.152,-0.972
1636663527152,2021-11-11T22:45:27.152,1.000,-0.141,-0.150,-0.970
1636663527192,2021-11-11T22:45:27.192,1.040,-0.146,-0.155,-0.971
1636663527232,2021-11-11T22:45:27.232,1.080,-0.149,-0.159,-0.972
1636663527272,2021-11-11T22:45:27.272,1.120,-0.150,-0.153,-0.969
1636663527312,2021-11-11T22:45:27.312,1.160,-0.153,-0.149,-0.970
1636663527352,2021-11-11T22:45:27.352,1.200,-0.150,-0.148,-0.971
1636663527392,2021-11-11T22:45:27.392,1.240,-0.150,-0.156,-0.969
1636663527432,2021-11-11T22:45:27.432,1.280,-0.147,-0.164,-0.968
1636663527472,2021-11-11T22:45:27.472,1.320,-0.149,-0.163,-0.966
1636663527512,2021-11-11T22:45:27.512,1.360,-0.154,-0.158,-0.970
1636663527552,2021-11-11T22:45:27.552,1.400,-0.151,-0.145,-0.972
1636663527592,2021-11-11T22:45:27.592,1.440,-0.152,-0.172,-0.966
1636663527632,2021-11-11T22:45:27.632,1.480,-0.157,-0.167,-0.966
1636663527672,2021-11-11T22:45:27.672,1.520,-0.159,-0.165,-0.964
1636663527712,2021-11-11T22:45:27.712,1.560,-0.165,-0.173,-0.966
1636663527752,2021-11-11T22:45:27.752,1.600,-0.161,-0.154,-0.967
1636663527792,2021-11-11T22:45:27.792,1.640,-0.165,-0.160,-0.966
1636663527832,2021-11-11T22:45:27.832,1.680,-0.159,-0.154,-0.967
1636663527872,2021-11-11T22:45:27.872,1.720,-0.159,-0.163,-0.970
1636663527912,2021-11-11T22:45:27.912,1.760,-0.160,-0.164,-0.967
1636663527952,2021-11-11T22:45:27.952,1.800,-0.161,-0.161,-0.967
1636663527992,2021-11-11T22:45:27.992,1.840,-0.159,-0.161,-0.969
1636663528032,2021-11-11T22:45:28.032,1.880,-0.156,-0.161,-0.968
1636663528072,2021-11-11T22:45:28.072,1.920,-0.161,-0.163,-0.967
1636663528112,2021-11-11T22:45:28.112,1.960,-0.158,-0.168,-0.967
1636663528152,2021-11-11T22:45:28.152,2.000,-0.161,-0.161,-0.968
1636663528192,2021-11-11T22:45:28.192,2.040,-0.165,-0.156,-0.968
1636663528232,2021-11-11T22:45:28.232,2.080,-0.157,-0.175,-0.966
1636663528272,2021-11-11T22:45:28.272,2.120,-0.158,-0.163,-0.965
1636663528312,2021-11-11T22:45:28.312,2.160,-0.162,-0.166,-0.969
1636663528352,2021-11-11T22:45:28.352,2.200,-0.159,-0.146,-0.970
1636663528392,2021-11-11T22:45:28.392,2.240,-0.158,-0.159,-0.968
1636663528432,2021-11-11T22:45:28.432,2.280,-0.160,-0.148,-0.968
1636663528472,2021-11-11T22:45:28.472,2.320,-0.157,-0.160,-0.968
1636663528512,2021-11-11T22:45:28.512,2.360,-0.158,-0.151,-0.970
1636663528552,2021-11-11T22:45:28.552,2.400,-0.156,-0.153,-0.971
1636663528592,2021-11-11T22:45:28.592,2.440,-0.159,-0.151,-0.967
