epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63666E+12,2021-11-11T20.36.19.704,0,-0.213,0.061,-0.366
1.63666E+12,2021-11-11T20.36.19.744,0.04,0.061,-0.061,-0.579
1.63666E+12,2021-11-11T20.36.19.784,0.08,0.122,-0.305,-0.274
1.63666E+12,2021-11-11T20.36.19.824,0.12,0.427,-0.244,-0.335
1.63666E+12,2021-11-11T20.36.19.864,0.16,0.64,0.03,-0.488
1.63666E+12,2021-11-11T20.36.19.904,0.2,0.518,0.152,-0.457
1.63666E+12,2021-11-11T20.36.19.944,0.24,0.762,-0.061,-0.579
1.63666E+12,2021-11-11T20.36.19.984,0.28,0.457,0.03,-0.579
1.63666E+12,2021-11-11T20.36.20.024,0.32,0.579,-0.549,-0.732
1.63666E+12,2021-11-11T20.36.20.064,0.36,0.091,-0.366,-0.793
1.63666E+12,2021-11-11T20.36.20.104,0.4,0.396,0,-0.823
1.63666E+12,2021-11-11T20.36.20.144,0.44,0.305,-0.091,-0.61
1.63666E+12,2021-11-11T20.36.20.184,0.48,0.305,-0.274,-0.396
1.63666E+12,2021-11-11T20.36.20.224,0.52,0.091,0.061,-0.274
1.63666E+12,2021-11-11T20.36.20.264,0.56,0.122,0.213,-0.244
1.63666E+12,2021-11-11T20.36.20.304,0.6,0.762,-0.396,-0.305
1.63666E+12,2021-11-11T20.36.20.344,0.64,0.03,-0.396,-0.061
1.63666E+12,2021-11-11T20.36.20.384,0.68,0.64,-0.457,-0.03
1.63666E+12,2021-11-11T20.36.20.424,0.72,0.152,0.061,-0.061
1.63666E+12,2021-11-11T20.36.20.464,0.76,0.122,-0.183,-0.213
1.63666E+12,2021-11-11T20.36.20.504,0.8,-0.091,-0.03,-0.366
1.63666E+12,2021-11-11T20.36.20.544,0.84,-0.183,0.03,-0.122
1.63666E+12,2021-11-11T20.36.20.584,0.88,0.701,-0.152,-0.244
1.63666E+12,2021-11-11T20.36.20.624,0.92,0.366,-0.091,-0.152
1.63666E+12,2021-11-11T20.36.20.664,0.96,0.579,-0.549,-0.122
1.63666E+12,2021-11-11T20.36.20.704,1,0.427,-0.061,-0.335
1.63666E+12,2021-11-11T20.36.20.744,1.04,0.366,-0.213,-0.366
1.63666E+12,2021-11-11T20.36.20.784,1.08,0.549,-0.213,-0.64
1.63666E+12,2021-11-11T20.36.20.824,1.12,0.03,-0.152,-0.457
1.63666E+12,2021-11-11T20.36.20.864,1.16,0.732,-0.549,-0.579
1.63666E+12,2021-11-11T20.36.20.904,1.2,0.152,-0.152,-0.366
1.63666E+12,2021-11-11T20.36.20.944,1.24,0.579,-0.244,-0.366
1.63666E+12,2021-11-11T20.36.20.984,1.28,0.183,-0.152,-0.488
1.63666E+12,2021-11-11T20.36.21.024,1.32,0.183,-0.122,-0.488
1.63666E+12,2021-11-11T20.36.21.064,1.36,0.549,-0.396,-0.457
1.63666E+12,2021-11-11T20.36.21.104,1.4,0.213,-0.152,-0.244
1.63666E+12,2021-11-11T20.36.21.144,1.44,0.457,-0.335,-0.274
1.63666E+12,2021-11-11T20.36.21.184,1.48,0.213,0.183,-0.244
