epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636216699513,2021-11-06T09:38:19.513,1.920,0.305,0.305,-0.488
1636216699553,2021-11-06T09:38:19.553,1.960,0.884,0.793,-0.579
1636216699593,2021-11-06T09:38:19.593,2.000,1.372,0.610,-0.579
1636216699633,2021-11-06T09:38:19.633,2.040,0.640,0.030,-0.701
1636216699673,2021-11-06T09:38:19.673,2.080,0.701,-0.091,-0.610
1636216699713,2021-11-06T09:38:19.713,2.120,-0.701,-0.579,-0.091
1636216699753,2021-11-06T09:38:19.753,2.160,-0.305,-0.183,-0.213
1636216699793,2021-11-06T09:38:19.793,2.200,0.000,0.152,-0.305
1636216699833,2021-11-06T09:38:19.833,2.240,0.061,0.091,-0.305
1636216699873,2021-11-06T09:38:19.873,2.280,0.061,0.061,-0.244
1636216699913,2021-11-06T09:38:19.913,2.320,0.122,0.183,-0.213
1636216699953,2021-11-06T09:38:19.953,2.360,0.305,0.335,-0.396
1636216699993,2021-11-06T09:38:19.993,2.400,0.335,0.793,-0.762
1636216700033,2021-11-06T09:38:20.033,2.440,0.122,1.006,-1.067
1636216700073,2021-11-06T09:38:20.073,2.480,-0.762,1.433,-0.915
1636216700113,2021-11-06T09:38:20.113,2.520,-2.500,2.896,-0.854
1636216700153,2021-11-06T09:38:20.153,2.560,-4.543,4.451,-0.244
1636216700193,2021-11-06T09:38:20.193,2.600,0.091,2.927,-0.762
1636216700233,2021-11-06T09:38:20.233,2.640,-7.866,2.591,-3.262
1636216700273,2021-11-06T09:38:20.273,2.680,-12.439,1.982,-14.421
1636216700313,2021-11-06T09:38:20.313,2.720,13.567,0.976,-21.982
1636216700353,2021-11-06T09:38:20.353,2.760,17.652,1.006,-19.787
1636216700393,2021-11-06T09:38:20.393,2.800,22.409,-4.451,-25.884
1636216700433,2021-11-06T09:38:20.433,2.840,-0.457,0.335,-22.744
1636216700473,2021-11-06T09:38:20.473,2.880,0.518,15.305,-34.512
1636216700513,2021-11-06T09:38:20.513,2.920,-0.427,7.409,-80.793
1636216700553,2021-11-06T09:38:20.553,2.960,-4.207,11.372,-35.671
1636216700593,2021-11-06T09:38:20.593,3.000,11.098,27.073,-4.207
1636216700633,2021-11-06T09:38:20.633,3.040,-11.372,14.360,1.677
1636216700673,2021-11-06T09:38:20.673,3.080,-2.226,-20.976,3.323
1636216700713,2021-11-06T09:38:20.713,3.120,32.683,-2.744,2.957
1636216700753,2021-11-06T09:38:20.753,3.160,29.329,7.591,0.610
1636216700793,2021-11-06T09:38:20.793,3.200,27.012,-13.933,-7.470
1636216700833,2021-11-06T09:38:20.833,3.240,-0.152,-21.128,-17.012
1636216700873,2021-11-06T09:38:20.873,3.280,-10.000,-24.238,-11.524
1636216700913,2021-11-06T09:38:20.913,3.320,7.652,-3.567,-8.293
1636216700953,2021-11-06T09:38:20.953,3.360,14.421,18.293,-3.171
1636216700993,2021-11-06T09:38:20.993,3.400,-5.793,3.415,0.549
1636216701033,2021-11-06T09:38:21.033,3.440,-4.360,-2.622,9.939
1636216701073,2021-11-06T09:38:21.073,3.480,-2.439,5.671,12.957
1636216701113,2021-11-06T09:38:21.113,3.520,-6.829,2.348,1.951
1636216701153,2021-11-06T09:38:21.153,3.560,-15.366,2.774,15.213
1636216701193,2021-11-06T09:38:21.193,3.600,-35.823,7.561,26.220
1636216701233,2021-11-06T09:38:21.233,3.640,-32.866,-1.037,17.287
1636216701273,2021-11-06T09:38:21.273,3.680,-33.506,6.402,18.567
1636216701313,2021-11-06T09:38:21.313,3.720,-63.933,2.744,13.659
1636216701353,2021-11-06T09:38:21.353,3.760,-24.970,19.756,13.689
1636216701393,2021-11-06T09:38:21.393,3.800,13.720,38.018,22.896
1636216701433,2021-11-06T09:38:21.433,3.840,15.518,1.616,3.659
1636216701473,2021-11-06T09:38:21.473,3.880,1.128,-10.427,-6.677
1636216701513,2021-11-06T09:38:21.513,3.920,-8.293,4.878,3.720
1636216701553,2021-11-06T09:38:21.553,3.960,-8.018,11.860,6.189
1636216701593,2021-11-06T09:38:21.593,4.000,-1.037,-4.207,-0.274
1636216701633,2021-11-06T09:38:21.633,4.040,-4.665,-7.012,0.122
1636216701673,2021-11-06T09:38:21.673,4.080,-10.640,0.244,5.366
1636216701713,2021-11-06T09:38:21.713,4.120,17.835,-5.305,1.860
1636216701753,2021-11-06T09:38:21.753,4.160,9.329,-2.622,-1.707
1636216701793,2021-11-06T09:38:21.793,4.200,-5.335,-0.915,1.555
1636216701833,2021-11-06T09:38:21.833,4.240,-0.244,-1.768,1.799
1636216701873,2021-11-06T09:38:21.873,4.280,2.805,-2.226,0.152
1636216701913,2021-11-06T09:38:21.913,4.320,7.165,-3.811,-0.884
1636216701953,2021-11-06T09:38:21.953,4.360,8.689,-2.256,0.274
1636216701993,2021-11-06T09:38:21.993,4.400,2.622,0.305,-0.213
1636216702033,2021-11-06T09:38:22.033,4.440,-3.506,1.220,-0.762
1636216702073,2021-11-06T09:38:22.073,4.480,-5.335,3.049,0.091
1636216702113,2021-11-06T09:38:22.113,4.520,-3.689,2.134,-0.122
1636216702153,2021-11-06T09:38:22.153,4.560,-3.628,-0.549,-0.457
1636216702193,2021-11-06T09:38:22.193,4.600,-2.988,-2.683,-0.305
1636216702233,2021-11-06T09:38:22.233,4.640,-5.061,3.506,0.884
1636216702273,2021-11-06T09:38:22.273,4.680,-5.244,4.085,0.518
1636216702313,2021-11-06T09:38:22.313,4.720,-1.311,1.037,-0.427
1636216702353,2021-11-06T09:38:22.353,4.760,3.354,0.579,-0.610
1636216702393,2021-11-06T09:38:22.393,4.800,2.591,0.335,-0.762
1636216702433,2021-11-06T09:38:22.433,4.840,0.793,0.579,-0.823
1636216702473,2021-11-06T09:38:22.473,4.880,1.585,1.098,-1.006
1636216702513,2021-11-06T09:38:22.513,4.920,-1.006,1.860,-0.335
1636216702553,2021-11-06T09:38:22.553,4.960,-0.884,1.372,0.030
1636216702593,2021-11-06T09:38:22.593,5.000,1.707,0.976,-0.030
1636216702633,2021-11-06T09:38:22.633,5.040,-2.500,1.220,0.305
1636216702673,2021-11-06T09:38:22.673,5.080,0.091,1.220,0.122
1636216702713,2021-11-06T09:38:22.713,5.120,1.768,1.037,-0.183
1636216702753,2021-11-06T09:38:22.753,5.160,-0.427,0.762,0.061
1636216702793,2021-11-06T09:38:22.793,5.200,1.220,0.549,0.274
1636216702833,2021-11-06T09:38:22.833,5.240,1.250,0.762,0.701
1636216702873,2021-11-06T09:38:22.873,5.280,-0.579,0.274,0.396
1636216702913,2021-11-06T09:38:22.913,5.320,1.463,0.457,-0.701
1636216702953,2021-11-06T09:38:22.953,5.360,2.591,0.610,-1.280
1636216702993,2021-11-06T09:38:22.993,5.400,2.622,0.335,-1.159
1636216703033,2021-11-06T09:38:23.033,5.440,2.195,0.274,-0.640
1636216703073,2021-11-06T09:38:23.073,5.480,1.555,0.366,-0.549
1636216703113,2021-11-06T09:38:23.113,5.520,-0.396,0.213,-0.457
1636216703153,2021-11-06T09:38:23.153,5.560,1.951,-0.030,-0.122
1636216703193,2021-11-06T09:38:23.193,5.600,1.524,-0.091,0.305
1636216703233,2021-11-06T09:38:23.233,5.640,0.305,-0.152,0.244
1636216703273,2021-11-06T09:38:23.273,5.680,0.488,-0.061,-0.030
1636216703313,2021-11-06T09:38:23.313,5.720,1.311,-0.244,0.213
1636216703353,2021-11-06T09:38:23.353,5.760,-0.854,-0.274,0.488
1636216703393,2021-11-06T09:38:23.393,5.800,-2.409,-0.061,0.396
1636216703433,2021-11-06T09:38:23.433,5.840,0.549,-0.366,-0.030
1636216703473,2021-11-06T09:38:23.473,5.880,1.098,-0.274,-0.671
1636216703513,2021-11-06T09:38:23.513,5.920,-1.280,0.274,-0.549
1636216703553,2021-11-06T09:38:23.553,5.960,1.189,0.122,-0.915
1636216703593,2021-11-06T09:38:23.593,6.000,0.213,-0.122,-0.793
1636216703633,2021-11-06T09:38:23.633,6.040,-0.884,0.152,-0.244
1636216703673,2021-11-06T09:38:23.673,6.080,0.457,0.030,-0.244
1636216703713,2021-11-06T09:38:23.713,6.120,0.152,0.000,-0.335
1636216703753,2021-11-06T09:38:23.753,6.160,-0.915,0.030,-0.305
1636216703793,2021-11-06T09:38:23.793,6.200,-0.091,0.335,-0.152
1636216703833,2021-11-06T09:38:23.833,6.240,0.488,0.457,-0.335
1636216703873,2021-11-06T09:38:23.873,6.280,-0.030,0.579,-0.183
1636216703913,2021-11-06T09:38:23.913,6.320,1.341,1.067,0.152
1636216703953,2021-11-06T09:38:23.953,6.360,4.207,0.213,-0.183
1636216703993,2021-11-06T09:38:23.993,6.400,7.500,-2.348,-1.311
1636216704033,2021-11-06T09:38:24.033,6.440,3.262,-1.707,-0.671
1636216704073,2021-11-06T09:38:24.073,6.480,-2.165,0.122,-0.152
1636216704113,2021-11-06T09:38:24.113,6.520,-1.189,-0.762,-0.671
1636216704153,2021-11-06T09:38:24.153,6.560,0.457,-1.250,-0.610
1636216704193,2021-11-06T09:38:24.193,6.600,-1.677,-0.396,-0.091
1636216704233,2021-11-06T09:38:24.233,6.640,0.244,-0.396,-0.366
1636216704273,2021-11-06T09:38:24.273,6.680,-0.915,-0.244,-0.457
1636216704313,2021-11-06T09:38:24.313,6.720,-2.256,0.091,0.152
1636216704353,2021-11-06T09:38:24.353,6.760,0.762,-0.183,-0.366
1636216704393,2021-11-06T09:38:24.393,6.800,-0.793,0.091,-0.579
1636216704433,2021-11-06T09:38:24.433,6.840,-3.262,0.549,-0.183
1636216704473,2021-11-06T09:38:24.473,6.880,-0.823,-0.061,-0.091
1636216704513,2021-11-06T09:38:24.513,6.920,-1.128,-0.061,-0.213
1636216704553,2021-11-06T09:38:24.553,6.960,-1.829,0.610,-0.183
1636216704593,2021-11-06T09:38:24.593,7.000,-0.518,0.305,-0.274
1636216704633,2021-11-06T09:38:24.633,7.040,-0.427,0.213,-0.335
1636216704673,2021-11-06T09:38:24.673,7.080,-0.152,0.579,-0.244
1636216704713,2021-11-06T09:38:24.713,7.120,-0.427,0.427,-0.488
1636216704753,2021-11-06T09:38:24.753,7.160,-0.244,0.366,-0.427
1636216704793,2021-11-06T09:38:24.793,7.200,0.549,0.213,-0.457
1636216704833,2021-11-06T09:38:24.833,7.240,-0.274,0.213,-0.457
1636216704873,2021-11-06T09:38:24.873,7.280,-0.671,1.128,-0.213
1636216704913,2021-11-06T09:38:24.913,7.320,-1.494,1.524,-0.061
1636216704953,2021-11-06T09:38:24.953,7.360,-0.427,1.067,-0.030
1636216704993,2021-11-06T09:38:24.993,7.400,0.213,0.823,0.213
1636216705033,2021-11-06T09:38:25.033,7.440,-0.427,0.762,0.335
1636216705073,2021-11-06T09:38:25.073,7.480,-0.884,0.915,0.396
1636216705113,2021-11-06T09:38:25.113,7.520,0.091,0.915,0.274
1636216705153,2021-11-06T09:38:25.153,7.560,-0.396,0.945,0.122
1636216705193,2021-11-06T09:38:25.193,7.600,-1.585,0.518,-0.152
1636216705233,2021-11-06T09:38:25.233,7.640,-0.396,0.305,-0.396
1636216705273,2021-11-06T09:38:25.273,7.680,-1.006,0.152,-0.488
1636216705313,2021-11-06T09:38:25.313,7.720,-0.854,0.213,-0.335
1636216705353,2021-11-06T09:38:25.353,7.760,0.671,-0.152,-0.427
1636216705393,2021-11-06T09:38:25.393,7.800,-0.793,-0.213,-0.427
1636216705433,2021-11-06T09:38:25.433,7.840,0.091,-0.244,-0.457
1636216705473,2021-11-06T09:38:25.473,7.880,0.488,-0.244,-0.427
1636216705513,2021-11-06T09:38:25.513,7.920,4.329,-1.585,-1.037
1636216705553,2021-11-06T09:38:25.553,7.960,21.616,-9.451,-2.256
1636216705593,2021-11-06T09:38:25.593,8.000,15.579,-7.470,-0.549
1636216705633,2021-11-06T09:38:25.633,8.040,2.500,-0.549,-0.152
1636216705673,2021-11-06T09:38:25.673,8.080,-1.189,3.079,-0.305
1636216705713,2021-11-06T09:38:25.713,8.120,-3.780,3.994,0.122
1636216705753,2021-11-06T09:38:25.753,8.160,-4.939,3.537,0.213
1636216705793,2021-11-06T09:38:25.793,8.200,-3.720,2.165,-0.030
1636216705833,2021-11-06T09:38:25.833,8.240,-2.470,0.945,0.030
1636216705873,2021-11-06T09:38:25.873,8.280,-0.518,-0.640,0.000
1636216705913,2021-11-06T09:38:25.913,8.320,0.213,-0.701,-0.244
1636216705953,2021-11-06T09:38:25.953,8.360,-0.671,-0.213,-0.335
1636216705993,2021-11-06T09:38:25.993,8.400,-0.793,0.061,-0.213
1636216706033,2021-11-06T09:38:26.033,8.440,-1.341,0.488,-0.091
1636216706073,2021-11-06T09:38:26.073,8.480,-1.616,0.579,-0.244
1636216706113,2021-11-06T09:38:26.113,8.520,-2.683,0.884,-0.488
1636216706153,2021-11-06T09:38:26.153,8.560,-0.518,2.073,-0.671
1636216706193,2021-11-06T09:38:26.193,8.600,0.701,1.372,-0.427
1636216706233,2021-11-06T09:38:26.233,8.640,-1.677,0.488,-0.244
1636216706273,2021-11-06T09:38:26.273,8.680,-2.744,0.457,-0.366
1636216706313,2021-11-06T09:38:26.313,8.720,0.122,-0.152,-0.396
1636216706353,2021-11-06T09:38:26.353,8.760,0.061,-0.152,-0.427
1636216706393,2021-11-06T09:38:26.393,8.800,-0.671,-0.122,-0.396
1636216706433,2021-11-06T09:38:26.433,8.840,-0.488,-0.091,-0.335
1636216706473,2021-11-06T09:38:26.473,8.880,-0.884,-0.122,-0.335
1636216706513,2021-11-06T09:38:26.513,8.920,-0.457,-0.061,-0.366
1636216706553,2021-11-06T09:38:26.553,8.960,-0.823,0.152,-0.366
1636216706593,2021-11-06T09:38:26.593,9.000,-1.098,0.091,-0.488
1636216706633,2021-11-06T09:38:26.633,9.040,-0.335,0.000,-0.457
1636216706673,2021-11-06T09:38:26.673,9.080,-0.183,0.152,-0.335
1636216706713,2021-11-06T09:38:26.713,9.120,-0.823,0.213,-0.335
1636216706753,2021-11-06T09:38:26.753,9.160,0.305,0.091,-0.396
1636216706793,2021-11-06T09:38:26.793,9.200,-0.884,0.152,-0.305
1636216706833,2021-11-06T09:38:26.833,9.240,-0.244,0.244,-0.366
1636216706873,2021-11-06T09:38:26.873,9.280,-0.396,0.244,-0.518
1636216706913,2021-11-06T09:38:26.913,9.320,-1.280,0.366,-0.518
1636216706953,2021-11-06T09:38:26.953,9.360,-0.122,0.396,-0.549
1636216706993,2021-11-06T09:38:26.993,9.400,0.183,0.396,-0.610
1636216707033,2021-11-06T09:38:27.033,9.440,-1.098,0.274,-0.518
1636216707073,2021-11-06T09:38:27.073,9.480,-0.366,0.183,-0.427
1636216707113,2021-11-06T09:38:27.113,9.520,-0.457,0.152,-0.427
1636216707153,2021-11-06T09:38:27.153,9.560,0.091,0.061,-0.701
1636216707193,2021-11-06T09:38:27.193,9.600,-0.854,0.061,-0.457
1636216707233,2021-11-06T09:38:27.233,9.640,-0.854,0.152,-0.305
1636216707273,2021-11-06T09:38:27.273,9.680,-0.061,0.061,-0.305
1636216707313,2021-11-06T09:38:27.313,9.720,-0.610,-0.061,-0.396
1636216707353,2021-11-06T09:38:27.353,9.760,0.091,-0.030,-0.335
1636216707393,2021-11-06T09:38:27.393,9.800,0.457,0.091,-0.152
1636216707433,2021-11-06T09:38:27.433,9.840,0.366,0.030,-0.274
1636216707473,2021-11-06T09:38:27.473,9.880,0.366,0.183,-0.396
1636216707513,2021-11-06T09:38:27.513,9.920,-0.335,0.305,-0.396
1636216707553,2021-11-06T09:38:27.553,9.960,0.000,0.335,-0.396
1636216707593,2021-11-06T09:38:27.593,10.000,0.762,0.274,-0.305
1636216707633,2021-11-06T09:38:27.633,10.040,0.762,0.244,-0.122
1636216707673,2021-11-06T09:38:27.673,10.080,0.610,0.122,-0.030
1636216707713,2021-11-06T09:38:27.713,10.120,0.335,0.213,0.030
1636216707753,2021-11-06T09:38:27.753,10.160,0.457,0.122,-0.091
1636216707793,2021-11-06T09:38:27.793,10.200,0.244,0.061,-0.213
1636216707833,2021-11-06T09:38:27.833,10.240,0.366,0.213,-0.274
1636216707873,2021-11-06T09:38:27.873,10.280,0.244,0.274,-0.274
1636216707913,2021-11-06T09:38:27.913,10.320,-1.220,0.152,-0.274
1636216707953,2021-11-06T09:38:27.953,10.360,-0.366,0.152,-0.244
1636216707993,2021-11-06T09:38:27.993,10.400,-0.640,0.183,-0.305
1636216708033,2021-11-06T09:38:28.033,10.440,-1.067,0.000,-0.457
1636216708073,2021-11-06T09:38:28.073,10.480,-0.427,0.000,-0.274
1636216708113,2021-11-06T09:38:28.113,10.520,-0.549,0.122,-0.183
1636216708153,2021-11-06T09:38:28.153,10.560,-1.067,0.061,-0.335
1636216708193,2021-11-06T09:38:28.193,10.600,-0.335,0.213,-0.457
1636216708233,2021-11-06T09:38:28.233,10.640,-0.122,0.183,-0.427
1636216708273,2021-11-06T09:38:28.273,10.680,-0.396,0.244,-0.244
1636216708313,2021-11-06T09:38:28.313,10.720,0.213,0.274,-0.305
1636216708353,2021-11-06T09:38:28.353,10.760,-0.122,0.122,-0.396
1636216708393,2021-11-06T09:38:28.393,10.800,-0.732,0.152,-0.335
1636216708433,2021-11-06T09:38:28.433,10.840,0.152,0.183,-0.335
1636216708473,2021-11-06T09:38:28.473,10.880,0.000,0.091,-0.305
1636216708513,2021-11-06T09:38:28.513,10.920,-0.610,0.183,-0.305
1636216708553,2021-11-06T09:38:28.553,10.960,-0.823,0.183,-0.335
1636216708593,2021-11-06T09:38:28.593,11.000,-0.366,0.213,-0.274
1636216708633,2021-11-06T09:38:28.633,11.040,0.152,-0.030,-0.366
1636216708673,2021-11-06T09:38:28.673,11.080,1.372,-0.366,-0.488
1636216708713,2021-11-06T09:38:28.713,11.120,1.707,-0.366,-0.396
1636216708753,2021-11-06T09:38:28.753,11.160,1.372,-0.152,-0.396
1636216708793,2021-11-06T09:38:28.793,11.200,1.311,-0.091,-0.610
1636216708833,2021-11-06T09:38:28.833,11.240,0.213,0.183,-0.457
1636216708873,2021-11-06T09:38:28.873,11.280,0.793,0.061,-0.488
1636216708913,2021-11-06T09:38:28.913,11.320,1.799,0.152,-0.518
1636216708953,2021-11-06T09:38:28.953,11.360,1.494,0.152,-0.610
1636216708993,2021-11-06T09:38:28.993,11.400,0.701,0.122,-0.549
1636216709033,2021-11-06T09:38:29.033,11.440,0.732,0.244,-0.366
1636216709073,2021-11-06T09:38:29.073,11.480,-0.122,0.122,-0.244
1636216709113,2021-11-06T09:38:29.113,11.520,-0.610,0.091,-0.244
1636216709153,2021-11-06T09:38:29.153,11.560,-0.183,0.061,-0.244
1636216709193,2021-11-06T09:38:29.193,11.600,0.366,-0.091,-0.274
1636216709233,2021-11-06T09:38:29.233,11.640,-0.366,0.030,-0.335
1636216709273,2021-11-06T09:38:29.273,11.680,-0.549,0.091,-0.396
1636216709313,2021-11-06T09:38:29.313,11.720,-0.305,0.183,-0.366
1636216709353,2021-11-06T09:38:29.353,11.760,-0.427,0.091,-0.366
1636216709393,2021-11-06T09:38:29.393,11.800,-0.122,-0.152,-0.427
1636216709433,2021-11-06T09:38:29.433,11.840,-0.396,0.152,-0.427
1636216709473,2021-11-06T09:38:29.473,11.880,-0.366,0.152,-0.396
1636216709513,2021-11-06T09:38:29.513,11.920,-0.061,0.000,-0.366
1636216709553,2021-11-06T09:38:29.553,11.960,0.000,-0.061,-0.396
1636216709593,2021-11-06T09:38:29.593,12.000,0.061,0.030,-0.335
1636216709633,2021-11-06T09:38:29.633,12.040,0.335,-0.030,-0.335
1636216709673,2021-11-06T09:38:29.673,12.080,0.213,0.122,-0.335
1636216709713,2021-11-06T09:38:29.713,12.120,-0.213,0.274,-0.305
1636216709753,2021-11-06T09:38:29.753,12.160,0.061,0.122,-0.366
1636216709793,2021-11-06T09:38:29.793,12.200,-0.152,0.122,-0.366
1636216709833,2021-11-06T09:38:29.833,12.240,-0.427,0.244,-0.366
1636216709873,2021-11-06T09:38:29.873,12.280,-0.305,0.213,-0.396
1636216709913,2021-11-06T09:38:29.913,12.320,-0.518,0.183,-0.610
1636216709953,2021-11-06T09:38:29.953,12.360,-0.549,0.152,-0.427
1636216709993,2021-11-06T09:38:29.993,12.400,-0.396,0.366,-0.396
1636216710033,2021-11-06T09:38:30.033,12.440,-0.518,0.244,-0.427
1636216710073,2021-11-06T09:38:30.073,12.480,0.000,0.091,-0.518
1636216710113,2021-11-06T09:38:30.113,12.520,0.091,0.152,-0.457
1636216710153,2021-11-06T09:38:30.153,12.560,0.091,0.152,-0.335
1636216710193,2021-11-06T09:38:30.193,12.600,0.061,0.274,-0.366
1636216710233,2021-11-06T09:38:30.233,12.640,-0.213,0.305,-0.396
1636216710273,2021-11-06T09:38:30.273,12.680,-0.610,0.427,-0.335
1636216710313,2021-11-06T09:38:30.313,12.720,-2.805,1.098,-0.152
1636216710353,2021-11-06T09:38:30.353,12.760,-4.970,1.646,-0.030
1636216710393,2021-11-06T09:38:30.393,12.800,-2.927,1.037,-0.427
1636216710433,2021-11-06T09:38:30.433,12.840,-1.250,0.488,-0.549
1636216710473,2021-11-06T09:38:30.473,12.880,-0.061,0.183,-0.457
1636216710513,2021-11-06T09:38:30.513,12.920,0.122,-0.030,-0.396
1636216710553,2021-11-06T09:38:30.553,12.960,-0.213,0.183,-0.335
1636216710593,2021-11-06T09:38:30.593,13.000,-0.213,0.244,-0.274
1636216710633,2021-11-06T09:38:30.633,13.040,-0.671,0.152,-0.274
1636216710673,2021-11-06T09:38:30.673,13.080,-0.488,0.000,-0.274
1636216710713,2021-11-06T09:38:30.713,13.120,-0.701,0.091,-0.274
1636216710753,2021-11-06T09:38:30.753,13.160,-1.067,0.183,-0.457
1636216710793,2021-11-06T09:38:30.793,13.200,-0.793,0.244,-0.488
1636216710833,2021-11-06T09:38:30.833,13.240,-0.274,0.122,-0.427
1636216710873,2021-11-06T09:38:30.873,13.280,-0.457,0.183,-0.305
1636216710913,2021-11-06T09:38:30.913,13.320,-1.189,0.091,-0.244
1636216710953,2021-11-06T09:38:30.953,13.360,-0.274,0.091,-0.274
1636216710993,2021-11-06T09:38:30.993,13.400,-0.366,-0.061,-0.305
1636216711033,2021-11-06T09:38:31.033,13.440,-0.183,-0.030,-0.366
1636216711073,2021-11-06T09:38:31.073,13.480,-0.122,-0.061,-0.335
1636216711113,2021-11-06T09:38:31.113,13.520,-0.030,-0.030,-0.427
1636216711153,2021-11-06T09:38:31.153,13.560,-0.488,0.030,-0.457
1636216711193,2021-11-06T09:38:31.193,13.600,-0.091,0.030,-0.396
1636216711233,2021-11-06T09:38:31.233,13.640,0.061,0.122,-0.335
1636216711273,2021-11-06T09:38:31.273,13.680,0.122,0.061,-0.335
1636216711313,2021-11-06T09:38:31.313,13.720,0.396,0.030,-0.335
1636216711353,2021-11-06T09:38:31.353,13.760,0.091,0.091,-0.305
1636216711393,2021-11-06T09:38:31.393,13.800,0.061,0.122,-0.274
1636216711433,2021-11-06T09:38:31.433,13.840,-0.061,0.091,-0.305
1636216711473,2021-11-06T09:38:31.473,13.880,-0.335,0.122,-0.274
1636216711513,2021-11-06T09:38:31.513,13.920,-0.183,0.213,-0.305
1636216711553,2021-11-06T09:38:31.553,13.960,-0.030,0.122,-0.244
1636216711593,2021-11-06T09:38:31.593,14.000,-0.671,0.091,-0.274
1636216711633,2021-11-06T09:38:31.633,14.040,-0.305,0.152,-0.305
1636216711673,2021-11-06T09:38:31.673,14.080,-0.091,0.244,-0.274
1636216711713,2021-11-06T09:38:31.713,14.120,-0.366,0.183,-0.244
1636216711753,2021-11-06T09:38:31.753,14.160,-0.274,0.152,-0.396
1636216711793,2021-11-06T09:38:31.793,14.200,-0.244,0.244,-0.366
1636216711833,2021-11-06T09:38:31.833,14.240,0.061,0.305,-0.274
1636216711873,2021-11-06T09:38:31.873,14.280,-0.305,0.274,-0.274
