epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636346049589,2021-11-08T06.34.09.589,0.000,0.066,-0.043,-1.003
1636346049628,2021-11-08T06.34.09.628,0.039,0.066,-0.089,-1.000
1636346049668,2021-11-08T06.34.09.668,0.079,0.066,-0.089,-1.003
1636346049707,2021-11-08T06.34.09.707,0.118,0.058,-0.083,-0.992
1636346049747,2021-11-08T06.34.09.747,0.158,0.058,-0.072,-0.990
1636346049786,2021-11-08T06.34.09.786,0.197,0.059,-0.086,-0.996
1636346049826,2021-11-08T06.34.09.826,0.237,0.057,-0.122,-0.979
1636346049864,2021-11-08T06.34.09.864,0.275,0.059,-0.079,-0.982
1636346049903,2021-11-08T06.34.09.903,0.314,0.064,-0.089,-0.985
1636346049943,2021-11-08T06.34.09.943,0.354,0.067,-0.118,-0.976
1636346049983,2021-11-08T06.34.09.983,0.394,0.054,-0.072,-0.981
1636346050022,2021-11-08T06.34.10.022,0.433,0.069,-0.102,-0.987
1636346050062,2021-11-08T06.34.10.062,0.473,0.060,-0.091,-0.990
1636346050101,2021-11-08T06.34.10.101,0.512,0.062,-0.102,-0.996
1636346050139,2021-11-08T06.34.10.139,0.550,0.067,-0.097,-1.000
1636346050179,2021-11-08T06.34.10.179,0.590,0.055,-0.075,-1.009
1636346050218,2021-11-08T06.34.10.218,0.629,0.066,-0.110,-1.015
1636346050258,2021-11-08T06.34.10.258,0.669,0.058,-0.093,-1.015
1636346050298,2021-11-08T06.34.10.298,0.709,0.059,-0.067,-1.017
1636346050337,2021-11-08T06.34.10.337,0.748,0.063,-0.096,-1.006
1636346050377,2021-11-08T06.34.10.377,0.788,0.057,-0.085,-1.010
1636346050416,2021-11-08T06.34.10.416,0.827,0.066,-0.093,-1.003
1636346050454,2021-11-08T06.34.10.454,0.865,0.057,-0.081,-0.989
1636346050494,2021-11-08T06.34.10.494,0.905,0.064,-0.094,-0.993
1636346050533,2021-11-08T06.34.10.533,0.944,0.073,-0.104,-0.985
1636346050573,2021-11-08T06.34.10.573,0.984,0.055,-0.069,-0.975
1636346050612,2021-11-08T06.34.10.612,1.023,0.066,-0.085,-0.979
1636346050652,2021-11-08T06.34.10.652,1.063,0.064,-0.101,-0.970
1636346050692,2021-11-08T06.34.10.692,1.103,0.050,-0.048,-0.971
1636346050731,2021-11-08T06.34.10.731,1.142,0.070,-0.083,-0.975
1636346050771,2021-11-08T06.34.10.771,1.182,0.064,-0.098,-0.973
1636346050809,2021-11-08T06.34.10.809,1.220,0.053,-0.058,-0.987
1636346050848,2021-11-08T06.34.10.848,1.259,0.061,-0.105,-0.992
1636346050888,2021-11-08T06.34.10.888,1.299,0.056,-0.089,-0.988
1636346050927,2021-11-08T06.34.10.927,1.338,0.058,-0.053,-1.004
1636346050967,2021-11-08T06.34.10.967,1.378,0.062,-0.121,-1.005
1636346051007,2021-11-08T06.34.11.007,1.418,0.056,-0.085,-0.995
1636346051046,2021-11-08T06.34.11.046,1.457,0.062,-0.051,-1.017
1636346051084,2021-11-08T06.34.11.084,1.495,0.061,-0.153,-1.007
1636346051124,2021-11-08T06.34.11.124,1.535,0.063,-0.086,-1.006
1636346051163,2021-11-08T06.34.11.163,1.574,0.058,-0.058,-1.010
1636346051203,2021-11-08T06.34.11.203,1.614,0.073,-0.144,-1.012
