epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636612659061,2021-11-11T08.37.39.061,0.000,-0.366,0.000,-0.091
1636612659101,2021-11-11T08.37.39.101,0.040,-0.335,-0.030,-0.183
1636612659141,2021-11-11T08.37.39.141,0.080,0.244,-0.091,-0.122
1636612659181,2021-11-11T08.37.39.181,0.120,0.244,-0.061,-0.152
1636612659221,2021-11-11T08.37.39.221,0.160,-0.030,0.061,-0.152
1636612659261,2021-11-11T08.37.39.261,0.200,-0.305,0.122,-0.152
1636612659301,2021-11-11T08.37.39.301,0.240,-0.091,0.061,-0.305
1636612659341,2021-11-11T08.37.39.341,0.280,0.091,-0.061,-0.579
1636612659381,2021-11-11T08.37.39.381,0.320,0.091,-0.152,-0.610
1636612659421,2021-11-11T08.37.39.421,0.360,0.213,-0.274,-0.549
1636612659461,2021-11-11T08.37.39.461,0.400,0.183,-0.335,-0.610
1636612659501,2021-11-11T08.37.39.501,0.440,0.244,-0.244,-0.610
1636612659541,2021-11-11T08.37.39.541,0.480,0.396,-0.274,-0.701
1636612659581,2021-11-11T08.37.39.581,0.520,0.366,-0.366,-0.701
1636612659621,2021-11-11T08.37.39.621,0.560,0.305,-0.305,-0.549
1636612659661,2021-11-11T08.37.39.661,0.600,0.213,-0.213,-0.488
1636612659701,2021-11-11T08.37.39.701,0.640,-0.213,-0.152,-0.488
1636612659741,2021-11-11T08.37.39.741,0.680,0.030,-0.183,-0.549
1636612659781,2021-11-11T08.37.39.781,0.720,-0.091,-0.152,-0.396
1636612659821,2021-11-11T08.37.39.821,0.760,-0.366,-0.061,-0.213
1636612659861,2021-11-11T08.37.39.861,0.800,-0.213,0.000,-0.305
1636612659901,2021-11-11T08.37.39.901,0.840,-0.061,-0.091,-0.457
1636612659941,2021-11-11T08.37.39.941,0.880,-0.152,0.030,0.122
1636612659981,2021-11-11T08.37.39.981,0.920,-0.427,0.061,0.030
1636612660021,2021-11-11T08.37.40.021,0.960,1.098,-0.396,-0.640
1636612660061,2021-11-11T08.37.40.061,1.000,0.488,-0.183,-0.701
1636612660101,2021-11-11T08.37.40.101,1.040,-0.030,-0.091,-0.640
1636612660141,2021-11-11T08.37.40.141,1.080,0.396,-0.305,-0.762
1636612660181,2021-11-11T08.37.40.181,1.120,0.061,-0.091,-0.671
1636612660221,2021-11-11T08.37.40.221,1.160,0.183,-0.152,-0.640
1636612660261,2021-11-11T08.37.40.261,1.200,0.152,-0.244,-0.579
1636612660301,2021-11-11T08.37.40.301,1.240,0.213,-0.305,-0.518
1636612660341,2021-11-11T08.37.40.341,1.280,0.274,-0.396,-0.427
1636612660381,2021-11-11T08.37.40.381,1.320,-0.183,-0.091,-0.335
1636612660421,2021-11-11T08.37.40.421,1.360,0.030,-0.152,-0.518
1636612660461,2021-11-11T08.37.40.461,1.400,0.549,-0.335,-0.732
1636612660501,2021-11-11T08.37.40.501,1.440,0.274,-0.244,-0.640
1636612660541,2021-11-11T08.37.40.541,1.480,0.396,-0.335,-0.640
1636612660581,2021-11-11T08.37.40.581,1.520,0.366,-0.305,-0.610
1636612660621,2021-11-11T08.37.40.621,1.560,0.335,-0.213,-0.610
1636612660661,2021-11-11T08.37.40.661,1.600,0.274,-0.274,-0.640
1636612660701,2021-11-11T08.37.40.701,1.640,0.091,-0.183,-0.610
1636612660741,2021-11-11T08.37.40.741,1.680,-0.061,0.000,-0.427
1636612660781,2021-11-11T08.37.40.781,1.720,-0.183,-0.061,-0.335
1636612660821,2021-11-11T08.37.40.821,1.760,0.274,-0.152,-0.335
1636612660861,2021-11-11T08.37.40.861,1.800,0.305,-0.091,-0.244
1636612660901,2021-11-11T08.37.40.901,1.840,0.183,0.000,-0.213
1636612660941,2021-11-11T08.37.40.941,1.880,0.152,0.000,-0.366
1636612660981,2021-11-11T08.37.40.981,1.920,0.244,-0.061,-0.366
1636612661021,2021-11-11T08.37.41.021,1.960,0.274,-0.061,-0.396
1636612661061,2021-11-11T08.37.41.061,2.000,0.152,0.030,-0.488
1636612661101,2021-11-11T08.37.41.101,2.040,0.244,-0.091,-0.610
1636612661141,2021-11-11T08.37.41.141,2.080,0.518,-0.305,-0.518
1636612661181,2021-11-11T08.37.41.181,2.120,0.061,-0.183,-0.427
1636612661221,2021-11-11T08.37.41.221,2.160,-0.030,-0.122,-0.457
1636612661261,2021-11-11T08.37.41.261,2.200,0.335,-0.335,-0.549
1636612661301,2021-11-11T08.37.41.301,2.240,0.244,-0.244,-0.518
1636612661341,2021-11-11T08.37.41.341,2.280,0.152,-0.183,-0.396
1636612661381,2021-11-11T08.37.41.381,2.320,0.152,-0.122,-0.366
1636612661421,2021-11-11T08.37.41.421,2.360,0.274,-0.152,-0.427
1636612661461,2021-11-11T08.37.41.461,2.400,0.366,-0.213,-0.427
1636612661501,2021-11-11T08.37.41.501,2.440,0.122,-0.152,-0.366
1636612661541,2021-11-11T08.37.41.541,2.480,0.305,-0.152,-0.488
1636612661581,2021-11-11T08.37.41.581,2.520,0.366,-0.122,-0.488
1636612661621,2021-11-11T08.37.41.621,2.560,0.274,-0.122,-0.427
1636612661661,2021-11-11T08.37.41.661,2.600,0.122,-0.183,-0.549
1636612661701,2021-11-11T08.37.41.701,2.640,0.244,-0.122,-0.488
1636612661741,2021-11-11T08.37.41.741,2.680,0.305,-0.183,-0.396
1636612661781,2021-11-11T08.37.41.781,2.720,0.305,-0.122,-0.610
1636612661821,2021-11-11T08.37.41.821,2.760,0.091,-0.091,-0.488
1636612661861,2021-11-11T08.37.41.861,2.800,-0.091,-0.061,-0.183
1636612661901,2021-11-11T08.37.41.901,2.840,0.244,-0.091,-0.305
1636612661941,2021-11-11T08.37.41.941,2.880,0.427,-0.183,-0.427
1636612661981,2021-11-11T08.37.41.981,2.920,0.183,-0.183,-0.457
1636612662021,2021-11-11T08.37.42.021,2.960,0.030,-0.183,-0.457
1636612662061,2021-11-11T08.37.42.061,3.000,-0.061,-0.213,-0.457
1636612662101,2021-11-11T08.37.42.101,3.040,0.152,-0.213,-0.579
1636612662141,2021-11-11T08.37.42.141,3.080,0.213,-0.183,-0.427
1636612662181,2021-11-11T08.37.42.181,3.120,0.122,-0.122,-0.366
1636612662221,2021-11-11T08.37.42.221,3.160,0.213,-0.152,-0.610
1636612662261,2021-11-11T08.37.42.261,3.200,0.335,-0.183,-0.640
1636612662301,2021-11-11T08.37.42.301,3.240,0.396,-0.244,-0.457
1636612662341,2021-11-11T08.37.42.341,3.280,0.457,-0.183,-0.396
1636612662381,2021-11-11T08.37.42.381,3.320,0.427,-0.152,-0.457
1636612662421,2021-11-11T08.37.42.421,3.360,0.457,-0.244,-0.457
1636612662461,2021-11-11T08.37.42.461,3.400,0.518,-0.244,-0.518
1636612662501,2021-11-11T08.37.42.501,3.440,0.244,-0.091,-0.762
1636612662541,2021-11-11T08.37.42.541,3.480,-0.366,-0.030,-0.610
1636612662581,2021-11-11T08.37.42.581,3.520,-0.427,-0.122,-0.396
1636612662621,2021-11-11T08.37.42.621,3.560,0.061,0.000,-0.549
1636612662661,2021-11-11T08.37.42.661,3.600,-0.152,-0.030,-0.427
1636612662701,2021-11-11T08.37.42.701,3.640,-0.213,-0.152,-0.305
1636612662741,2021-11-11T08.37.42.741,3.680,0.213,-0.244,-0.427
1636612662781,2021-11-11T08.37.42.781,3.720,-0.091,-0.122,-0.274
1636612662821,2021-11-11T08.37.42.821,3.760,-0.396,-0.061,-0.122
1636612662861,2021-11-11T08.37.42.861,3.800,0.335,-0.274,-0.549
1636612662901,2021-11-11T08.37.42.901,3.840,0.549,-0.274,-0.610
1636612662941,2021-11-11T08.37.42.941,3.880,0.030,-0.061,-0.244
1636612662981,2021-11-11T08.37.42.981,3.920,0.061,-0.030,-0.518
1636612663021,2021-11-11T08.37.43.021,3.960,0.640,-0.305,-0.793
1636612663061,2021-11-11T08.37.43.061,4.000,0.183,-0.183,-0.427
1636612663101,2021-11-11T08.37.43.101,4.040,-0.061,0.000,-0.305
1636612663141,2021-11-11T08.37.43.141,4.080,0.396,-0.183,-0.518
1636612663181,2021-11-11T08.37.43.181,4.120,0.244,-0.183,-0.549
1636612663221,2021-11-11T08.37.43.221,4.160,0.274,-0.061,-0.457
1636612663261,2021-11-11T08.37.43.261,4.200,0.366,-0.183,-0.488
1636612663301,2021-11-11T08.37.43.301,4.240,0.213,-0.213,-0.457
1636612663341,2021-11-11T08.37.43.341,4.280,0.274,-0.152,-0.488
1636612663381,2021-11-11T08.37.43.381,4.320,0.213,-0.091,-0.549
1636612663421,2021-11-11T08.37.43.421,4.360,0.213,-0.183,-0.610
1636612663461,2021-11-11T08.37.43.461,4.400,0.244,-0.244,-0.457
1636612663501,2021-11-11T08.37.43.501,4.440,0.183,-0.305,-0.457
1636612663541,2021-11-11T08.37.43.541,4.480,0.366,-0.366,-0.427
1636612663581,2021-11-11T08.37.43.581,4.520,0.396,-0.335,-0.396
1636612663621,2021-11-11T08.37.43.621,4.560,0.396,-0.305,-0.488
1636612663661,2021-11-11T08.37.43.661,4.600,0.183,-0.183,-0.427
1636612663701,2021-11-11T08.37.43.701,4.640,0.061,-0.091,-0.396
1636612663741,2021-11-11T08.37.43.741,4.680,0.122,-0.122,-0.427
1636612663781,2021-11-11T08.37.43.781,4.720,0.030,-0.091,-0.427
1636612663821,2021-11-11T08.37.43.821,4.760,0.152,-0.152,-0.518
1636612663861,2021-11-11T08.37.43.861,4.800,0.274,-0.213,-0.488
1636612663901,2021-11-11T08.37.43.901,4.840,0.183,-0.091,-0.457
1636612663941,2021-11-11T08.37.43.941,4.880,0.244,-0.091,-0.549
1636612663981,2021-11-11T08.37.43.981,4.920,0.274,-0.183,-0.549
1636612664021,2021-11-11T08.37.44.021,4.960,0.122,-0.091,-0.427
1636612664061,2021-11-11T08.37.44.061,5.000,0.274,-0.091,-0.457
