epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635069194680,2021-10-24T12.53.14.680,0.000,0.061,0.457,0.884
1635069194720,2021-10-24T12.53.14.720,0.040,0.152,0.030,0.945
1635069194761,2021-10-24T12.53.14.761,0.081,0.884,-0.396,0.610
1635069194802,2021-10-24T12.53.14.802,0.122,0.823,-0.640,0.610
1635069194843,2021-10-24T12.53.14.843,0.163,0.610,-0.427,0.732
1635069194884,2021-10-24T12.53.14.884,0.204,-0.366,0.122,0.518
1635069194924,2021-10-24T12.53.14.924,0.244,0.091,0.122,0.274
1635069194965,2021-10-24T12.53.14.965,0.285,0.732,-0.091,0.305
1635069195006,2021-10-24T12.53.15.006,0.326,0.335,-0.213,0.305
1635069195047,2021-10-24T12.53.15.047,0.367,0.518,-0.030,0.396
1635069195086,2021-10-24T12.53.15.086,0.406,1.311,-0.122,0.610
1635069195127,2021-10-24T12.53.15.127,0.447,0.152,-0.335,0.640
1635069195168,2021-10-24T12.53.15.168,0.488,-0.976,-0.030,0.366
1635069195209,2021-10-24T12.53.15.209,0.529,-0.335,-0.091,0.518
1635069195249,2021-10-24T12.53.15.249,0.569,1.616,-0.915,0.610
1635069195290,2021-10-24T12.53.15.290,0.610,0.488,-0.610,0.671
1635069195331,2021-10-24T12.53.15.331,0.651,-0.183,-0.732,1.189
1635069195372,2021-10-24T12.53.15.372,0.692,0.854,-0.945,1.098
1635069195411,2021-10-24T12.53.15.411,0.731,1.067,-0.183,0.518
1635069195452,2021-10-24T12.53.15.452,0.772,1.341,-0.244,0.427
1635069195493,2021-10-24T12.53.15.493,0.813,0.945,-0.274,0.610
1635069195534,2021-10-24T12.53.15.534,0.854,0.518,-0.244,0.579
1635069195575,2021-10-24T12.53.15.575,0.895,0.640,-0.030,0.152
1635069195615,2021-10-24T12.53.15.615,0.935,1.250,-0.366,0.396
1635069195656,2021-10-24T12.53.15.656,0.976,1.189,-0.396,0.549
1635069195697,2021-10-24T12.53.15.697,1.017,1.280,-0.305,0.335
1635069195738,2021-10-24T12.53.15.738,1.058,1.555,-0.457,0.335
1635069195778,2021-10-24T12.53.15.778,1.098,1.921,-0.335,0.396
1635069195819,2021-10-24T12.53.15.819,1.139,1.280,-0.061,0.305
1635069195860,2021-10-24T12.53.15.860,1.180,-0.061,-0.183,0.518
1635069195901,2021-10-24T12.53.15.901,1.221,-0.305,-0.152,0.457
1635069195940,2021-10-24T12.53.15.940,1.260,0.244,0.030,0.549
1635069195981,2021-10-24T12.53.15.981,1.301,0.976,-0.305,0.762
1635069196022,2021-10-24T12.53.16.022,1.342,0.396,-0.274,0.549
1635069196063,2021-10-24T12.53.16.063,1.383,-0.122,0.061,0.396
1635069196103,2021-10-24T12.53.16.103,1.423,0.457,0.000,0.305
1635069196144,2021-10-24T12.53.16.144,1.464,1.159,-0.183,0.549
1635069196185,2021-10-24T12.53.16.185,1.505,0.671,-0.091,0.488
1635069196226,2021-10-24T12.53.16.226,1.546,0.640,-0.152,0.579
1635069196265,2021-10-24T12.53.16.265,1.585,0.732,-0.244,0.762
1635069196306,2021-10-24T12.53.16.306,1.626,0.183,-0.183,0.610
1635069196347,2021-10-24T12.53.16.347,1.667,-0.366,-0.061,0.457
1635069196388,2021-10-24T12.53.16.388,1.708,0.762,-0.274,0.366
1635069196428,2021-10-24T12.53.16.428,1.748,1.067,-0.274,0.305
1635069196469,2021-10-24T12.53.16.469,1.789,0.793,-0.213,0.671
1635069196510,2021-10-24T12.53.16.510,1.830,0.305,-0.183,1.067
1635069196551,2021-10-24T12.53.16.551,1.871,-0.732,-0.030,0.762
1635069196592,2021-10-24T12.53.16.592,1.912,-0.213,-0.122,0.396
1635069196633,2021-10-24T12.53.16.633,1.953,0.305,-0.030,0.518
1635069196673,2021-10-24T12.53.16.673,1.993,0.305,-0.122,0.701
1635069196714,2021-10-24T12.53.16.714,2.034,1.128,-0.762,0.762
1635069196755,2021-10-24T12.53.16.755,2.075,0.579,-0.396,0.762
1635069196794,2021-10-24T12.53.16.794,2.114,0.610,-0.213,0.671
1635069196835,2021-10-24T12.53.16.835,2.155,0.366,0.122,0.579
1635069196876,2021-10-24T12.53.16.876,2.196,0.366,0.030,0.793
1635069196917,2021-10-24T12.53.16.917,2.237,0.213,-0.305,0.793
1635069196957,2021-10-24T12.53.16.957,2.277,0.122,0.000,0.305
1635069196998,2021-10-24T12.53.16.998,2.318,0.122,-0.061,0.274
1635069197039,2021-10-24T12.53.17.039,2.359,0.823,-0.274,0.396
1635069197080,2021-10-24T12.53.17.080,2.400,0.579,-0.122,0.549
1635069197119,2021-10-24T12.53.17.119,2.439,0.549,-0.061,0.518
1635069197160,2021-10-24T12.53.17.160,2.480,0.884,-0.274,0.549
1635069197201,2021-10-24T12.53.17.201,2.521,0.793,-0.518,0.701
1635069197242,2021-10-24T12.53.17.242,2.562,1.433,-0.122,0.457
1635069197282,2021-10-24T12.53.17.282,2.602,1.494,-0.183,0.396
1635069197323,2021-10-24T12.53.17.323,2.643,-0.213,-0.213,0.305
1635069197364,2021-10-24T12.53.17.364,2.684,-0.091,0.000,0.183
1635069197405,2021-10-24T12.53.17.405,2.725,1.341,-0.396,0.640
1635069197446,2021-10-24T12.53.17.446,2.766,1.341,-0.518,0.671
1635069197486,2021-10-24T12.53.17.486,2.806,0.366,-0.488,0.640
1635069197527,2021-10-24T12.53.17.527,2.847,0.122,-0.305,0.762
1635069197568,2021-10-24T12.53.17.568,2.888,0.671,-0.244,0.549
1635069197609,2021-10-24T12.53.17.609,2.929,0.671,-0.091,0.579
1635069197648,2021-10-24T12.53.17.648,2.968,0.122,0.122,0.488
1635069197689,2021-10-24T12.53.17.689,3.009,0.640,-0.183,0.488
1635069197730,2021-10-24T12.53.17.730,3.050,0.579,-0.244,0.457
1635069197771,2021-10-24T12.53.17.771,3.091,0.427,-0.152,0.274
1635069197811,2021-10-24T12.53.17.811,3.131,0.854,-0.244,0.366
1635069197852,2021-10-24T12.53.17.852,3.172,1.128,-0.305,0.396
1635069197893,2021-10-24T12.53.17.893,3.213,0.701,-0.183,0.610
1635069197934,2021-10-24T12.53.17.934,3.254,0.427,-0.030,0.396
1635069197973,2021-10-24T12.53.17.973,3.293,0.122,-0.152,0.152
1635069198014,2021-10-24T12.53.18.014,3.334,0.701,-0.091,0.274
1635069198055,2021-10-24T12.53.18.055,3.375,1.433,-0.091,0.396
1635069198096,2021-10-24T12.53.18.096,3.416,0.396,-0.335,0.549
1635069198136,2021-10-24T12.53.18.136,3.456,-0.183,-0.061,0.396
1635069198177,2021-10-24T12.53.18.177,3.497,1.098,-0.305,0.396
1635069198218,2021-10-24T12.53.18.218,3.538,1.220,-0.305,0.488
1635069198259,2021-10-24T12.53.18.259,3.579,0.549,-0.305,0.427
1635069198300,2021-10-24T12.53.18.300,3.620,0.640,-0.274,0.244
1635069198340,2021-10-24T12.53.18.340,3.660,1.189,-0.274,0.183
1635069198381,2021-10-24T12.53.18.381,3.701,1.860,-0.640,0.396
1635069198422,2021-10-24T12.53.18.422,3.742,1.159,-0.305,0.457
1635069198463,2021-10-24T12.53.18.463,3.783,1.616,-0.244,0.061
1635069198502,2021-10-24T12.53.18.502,3.822,2.287,-0.579,-0.152
