epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636479459433,2021-11-09T19.37.39.433,0.000,101180.070
1636479459698,2021-11-09T19.37.39.698,0.265,101180.070
1636479459963,2021-11-09T19.37.39.963,0.530,101176.914
1636479460227,2021-11-09T19.37.40.227,0.794,101174.922
1636479460492,2021-11-09T19.37.40.492,1.059,101178.578
1636479460757,2021-11-09T19.37.40.757,1.324,101175.578
1636479461021,2021-11-09T19.37.41.021,1.588,101176.578
1636479461286,2021-11-09T19.37.41.286,1.853,101170.938
1636479461550,2021-11-09T19.37.41.550,2.117,101177.906
1636479461815,2021-11-09T19.37.41.815,2.382,101173.594
1636479462080,2021-11-09T19.37.42.080,2.647,101178.234
1636479462344,2021-11-09T19.37.42.344,2.911,101178.734
1636479462609,2021-11-09T19.37.42.609,3.176,101174.750
1636479462874,2021-11-09T19.37.42.874,3.441,101177.578
1636479463138,2021-11-09T19.37.43.138,3.705,101175.578
1636479463403,2021-11-09T19.37.43.403,3.970,101172.922
1636479463668,2021-11-09T19.37.43.668,4.235,101171.594
1636479463932,2021-11-09T19.37.43.932,4.499,101173.422
1636479464197,2021-11-09T19.37.44.197,4.764,101175.250
1636479464460,2021-11-09T19.37.44.460,5.027,101172.266
1636479464726,2021-11-09T19.37.44.726,5.293,101175.078
1636479464991,2021-11-09T19.37.44.991,5.558,101175.914
1636479465254,2021-11-09T19.37.45.254,5.821,101176.250
1636479465520,2021-11-09T19.37.45.520,6.087,101173.594
1636479465785,2021-11-09T19.37.45.785,6.352,101173.594
1636479466048,2021-11-09T19.37.46.048,6.615,101177.078
1636479466313,2021-11-09T19.37.46.313,6.880,101173.758
1636479466577,2021-11-09T19.37.46.577,7.144,101178.078
1636479466842,2021-11-09T19.37.46.842,7.409,101180.562
1636479467107,2021-11-09T19.37.47.107,7.674,101174.422
1636479467371,2021-11-09T19.37.47.371,7.938,101174.750
1636479467636,2021-11-09T19.37.47.636,8.203,101175.750
1636479467901,2021-11-09T19.37.47.901,8.468,101173.922
1636479468165,2021-11-09T19.37.48.165,8.732,101176.578
1636479468430,2021-11-09T19.37.48.430,8.997,101174.922
1636479468694,2021-11-09T19.37.48.694,9.261,101179.234
1636479468959,2021-11-09T19.37.48.959,9.526,101175.914
1636479469224,2021-11-09T19.37.49.224,9.791,101175.250
1636479469488,2021-11-09T19.37.49.488,10.055,101177.242
1636479469753,2021-11-09T19.37.49.753,10.320,101178.578
1636479470018,2021-11-09T19.37.50.018,10.585,101176.078
1636479470282,2021-11-09T19.37.50.282,10.849,101174.750
1636479470547,2021-11-09T19.37.50.547,11.114,101172.766
1636479470811,2021-11-09T19.37.50.811,11.378,101173.094
1636479471076,2021-11-09T19.37.51.076,11.643,101178.078
1636479471341,2021-11-09T19.37.51.341,11.908,101176.742
1636479471604,2021-11-09T19.37.51.604,12.171,101173.586
1636479471870,2021-11-09T19.37.51.870,12.437,101173.758
1636479472135,2021-11-09T19.37.52.135,12.702,101176.578
1636479472398,2021-11-09T19.37.52.398,12.965,101177.406
1636479472664,2021-11-09T19.37.52.664,13.231,101178.734
1636479472929,2021-11-09T19.37.52.929,13.496,101179.234
1636479473192,2021-11-09T19.37.53.192,13.759,101178.578
1636479473458,2021-11-09T19.37.53.458,14.025,101177.406
1636479473721,2021-11-09T19.37.53.721,14.288,101173.258
1636479473986,2021-11-09T19.37.53.986,14.553,101173.922
1636479474251,2021-11-09T19.37.54.251,14.818,101175.250
1636479474515,2021-11-09T19.37.54.515,15.082,101175.578
1636479474780,2021-11-09T19.37.54.780,15.347,101176.078
1636479475045,2021-11-09T19.37.55.045,15.612,101176.078
1636479475309,2021-11-09T19.37.55.309,15.876,101178.734
1636479475574,2021-11-09T19.37.55.574,16.141,101178.906
1636479475839,2021-11-09T19.37.55.839,16.406,101179.570
1636479476103,2021-11-09T19.37.56.103,16.670,101175.914
1636479476368,2021-11-09T19.37.56.368,16.935,101176.742
1636479476632,2021-11-09T19.37.56.632,17.199,101173.922
1636479476897,2021-11-09T19.37.56.897,17.464,101176.250
1636479477162,2021-11-09T19.37.57.162,17.729,101177.406
1636479477426,2021-11-09T19.37.57.426,17.993,101174.586
1636479477691,2021-11-09T19.37.57.691,18.258,101178.578
1636479477956,2021-11-09T19.37.57.956,18.523,101176.078
1636479478220,2021-11-09T19.37.58.220,18.787,101178.234
1636479478485,2021-11-09T19.37.58.485,19.052,101178.906
1636479478750,2021-11-09T19.37.58.750,19.317,101182.227
1636479479014,2021-11-09T19.37.59.014,19.581,101174.250
1636479479279,2021-11-09T19.37.59.279,19.846,101177.406
1636479479542,2021-11-09T19.37.59.542,20.109,101175.578
1636479479808,2021-11-09T19.37.59.808,20.375,101178.234
1636479480073,2021-11-09T19.38.00.073,20.640,101175.281
1636479480336,2021-11-09T19.38.00.336,20.903,101174.422
1636479480602,2021-11-09T19.38.00.602,21.169,101174.422
1636479480867,2021-11-09T19.38.00.867,21.434,101175.578
1636479481130,2021-11-09T19.38.01.130,21.697,101179.070
1636479481396,2021-11-09T19.38.01.396,21.963,101178.078
1636479481659,2021-11-09T19.38.01.659,22.226,101177.406
1636479481924,2021-11-09T19.38.01.924,22.491,101176.414
1636479482189,2021-11-09T19.38.02.189,22.756,101175.914
1636479482453,2021-11-09T19.38.02.453,23.020,101175.078
1636479482718,2021-11-09T19.38.02.718,23.285,101176.914
1636479482983,2021-11-09T19.38.02.983,23.550,101174.250
1636479483247,2021-11-09T19.38.03.247,23.814,101176.078
1636479483512,2021-11-09T19.38.03.512,24.079,101178.578
1636479483776,2021-11-09T19.38.03.776,24.343,101177.734
1636479484041,2021-11-09T19.38.04.041,24.608,101178.906
1636479484306,2021-11-09T19.38.04.306,24.873,101175.578
1636479484570,2021-11-09T19.38.04.570,25.137,101180.234
1636479484835,2021-11-09T19.38.04.835,25.402,101177.578
1636479485100,2021-11-09T19.38.05.100,25.667,101179.070
1636479485364,2021-11-09T19.38.05.364,25.931,101176.250
1636479485629,2021-11-09T19.38.05.629,26.196,101178.234
1636479485893,2021-11-09T19.38.05.893,26.460,101176.250
1636479486158,2021-11-09T19.38.06.158,26.725,101178.234
1636479486423,2021-11-09T19.38.06.423,26.990,101179.070
1636479486687,2021-11-09T19.38.06.687,27.254,101176.914
1636479486952,2021-11-09T19.38.06.952,27.519,101182.594
1636479487217,2021-11-09T19.38.07.217,27.784,101179.570
1636479487480,2021-11-09T19.38.07.480,28.047,101177.406
1636479487746,2021-11-09T19.38.07.746,28.313,101176.914
1636479488009,2021-11-09T19.38.08.009,28.576,101177.734
1636479488274,2021-11-09T19.38.08.274,28.841,101176.250
1636479488540,2021-11-09T19.38.08.540,29.107,101183.250
1636479488803,2021-11-09T19.38.08.803,29.370,101175.422
1636479489068,2021-11-09T19.38.09.068,29.635,101179.734
1636479489333,2021-11-09T19.38.09.333,29.900,101177.078
1636479489597,2021-11-09T19.38.09.597,30.164,101175.750
1636479489862,2021-11-09T19.38.09.862,30.429,101179.070
1636479490126,2021-11-09T19.38.10.126,30.693,101176.914
1636479490391,2021-11-09T19.38.10.391,30.958,101180.398
1636479490656,2021-11-09T19.38.10.656,31.223,101175.578
1636479490920,2021-11-09T19.38.10.920,31.487,101179.570
1636479491185,2021-11-09T19.38.11.185,31.752,101177.578
1636479491450,2021-11-09T19.38.11.450,32.017,101175.750
1636479491714,2021-11-09T19.38.11.714,32.281,101178.906
1636479491979,2021-11-09T19.38.11.979,32.546,101176.914
1636479492243,2021-11-09T19.38.12.243,32.810,101175.578
1636479492508,2021-11-09T19.38.12.508,33.075,101176.914
1636479492773,2021-11-09T19.38.12.773,33.340,101174.250
1636479493037,2021-11-09T19.38.13.037,33.604,101178.406
1636479493302,2021-11-09T19.38.13.302,33.869,101175.945
1636479493567,2021-11-09T19.38.13.567,34.134,101179.438
1636479493831,2021-11-09T19.38.13.831,34.398,101178.234
1636479494096,2021-11-09T19.38.14.096,34.663,101178.406
1636479494359,2021-11-09T19.38.14.359,34.926,101177.938
1636479494625,2021-11-09T19.38.14.625,35.192,101175.750
1636479494890,2021-11-09T19.38.14.890,35.457,101177.578
1636479495153,2021-11-09T19.38.15.153,35.720,101175.945
1636479495418,2021-11-09T19.38.15.418,35.985,101179.938
1636479495684,2021-11-09T19.38.15.684,36.251,101175.750
1636479495947,2021-11-09T19.38.15.947,36.514,101179.266
1636479496212,2021-11-09T19.38.16.212,36.779,101173.586
1636479496476,2021-11-09T19.38.16.476,37.043,101178.906
1636479496741,2021-11-09T19.38.16.741,37.308,101172.422
1636479497006,2021-11-09T19.38.17.006,37.573,101183.250
1636479497270,2021-11-09T19.38.17.270,37.837,101176.609
1636479497535,2021-11-09T19.38.17.535,38.102,101177.273
