epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63628E+12,2021-11-07T13:15:38.011,3.19,-0.305,-0.335,-0.61
1.63628E+12,2021-11-07T13:15:38.052,3.231,-0.183,-0.64,-0.732
1.63628E+12,2021-11-07T13:15:38.092,3.271,0.366,-0.488,-0.701
1.63628E+12,2021-11-07T13:15:38.133,3.312,-0.061,-0.732,-0.579
1.63628E+12,2021-11-07T13:15:38.172,3.351,-0.122,-1.189,-0.64
1.63628E+12,2021-11-07T13:15:38.213,3.392,0.854,-0.579,-0.457
1.63628E+12,2021-11-07T13:15:38.254,3.433,0.457,-0.671,-0.366
1.63628E+12,2021-11-07T13:15:38.294,3.473,0.518,-0.762,-0.427
1.63628E+12,2021-11-07T13:15:38.335,3.514,0.457,-0.61,-0.518
1.63628E+12,2021-11-07T13:15:38.374,3.553,0.457,-0.518,-0.305
1.63628E+12,2021-11-07T13:15:38.415,3.594,-0.061,-0.488,-0.305
1.63628E+12,2021-11-07T13:15:38.455,3.634,0.061,-0.579,-0.396
1.63628E+12,2021-11-07T13:15:38.496,3.675,-0.305,-0.518,-0.366
1.63628E+12,2021-11-07T13:15:38.537,3.716,0.366,-0.427,-0.305
1.63628E+12,2021-11-07T13:15:38.577,3.756,0.427,-0.305,-0.183
1.63628E+12,2021-11-07T13:15:38.618,3.797,0.244,-0.335,-0.274
1.63628E+12,2021-11-07T13:15:38.657,3.836,0.64,-0.244,-0.244
1.63628E+12,2021-11-07T13:15:38.698,3.877,0.488,-0.152,-0.244
1.63628E+12,2021-11-07T13:15:38.738,3.917,0.732,-0.122,-0.152
1.63628E+12,2021-11-07T13:15:38.779,3.958,-0.03,-0.335,-0.244
1.63628E+12,2021-11-07T13:15:38.820,3.999,0.549,-0.335,-0.427
1.63628E+12,2021-11-07T13:15:38.859,4.038,0.274,-0.335,-0.274
1.63628E+12,2021-11-07T13:15:38.900,4.079,0.244,-0.366,-0.305
1.63628E+12,2021-11-07T13:15:38.940,4.119,0.335,-0.274,-0.244
1.63628E+12,2021-11-07T13:15:38.981,4.16,0.274,-0.366,-0.152
1.63628E+12,2021-11-07T13:15:39.020,4.199,0.549,-0.427,-0.091
1.63628E+12,2021-11-07T13:15:39.061,4.24,0.274,-0.427,-0.183
1.63628E+12,2021-11-07T13:15:39.102,4.281,0.091,-0.305,-0.061
1.63628E+12,2021-11-07T13:15:39.142,4.321,0.549,-0.305,-0.061
1.63628E+12,2021-11-07T13:15:39.183,4.362,0.274,-0.244,-0.152
1.63628E+12,2021-11-07T13:15:39.223,4.402,0.122,-0.213,-0.122
1.63628E+12,2021-11-07T13:15:39.264,4.443,0.152,-0.305,-0.122
1.63628E+12,2021-11-07T13:15:39.303,4.482,0.183,-0.122,-0.244
1.63628E+12,2021-11-07T13:15:39.344,4.523,0.03,-0.122,-0.213
1.63628E+12,2021-11-07T13:15:39.385,4.564,-0.091,-0.183,-0.061
1.63628E+12,2021-11-07T13:15:39.425,4.604,-0.091,-0.244,-0.091
1.63628E+12,2021-11-07T13:15:39.466,4.645,-0.091,-0.274,-0.03
1.63628E+12,2021-11-07T13:15:39.505,4.684,-0.061,-0.061,0
1.63628E+12,2021-11-07T13:15:39.546,4.725,0.488,-0.152,0.152
1.63628E+12,2021-11-07T13:15:39.586,4.765,0.518,-0.366,0.213
1.63628E+12,2021-11-07T13:15:39.627,4.806,0.549,-0.366,0.091
1.63628E+12,2021-11-07T13:15:39.668,4.847,1.341,-0.518,0.213
1.63628E+12,2021-11-07T13:15:39.707,4.886,1.951,-0.091,0.701
1.63628E+12,2021-11-07T13:15:39.748,4.927,1.006,0.579,0.518
1.63628E+12,2021-11-07T13:15:39.788,4.967,0.701,0.427,0
1.63628E+12,2021-11-07T13:15:39.829,5.008,0.854,0.274,-0.152
1.63628E+12,2021-11-07T13:15:39.869,5.048,1.037,-0.213,-0.244
1.63628E+12,2021-11-07T13:15:39.910,5.089,1.707,-0.823,-0.183
1.63628E+12,2021-11-07T13:15:39.951,5.13,1.799,-0.122,0.335
1.63628E+12,2021-11-07T13:15:39.990,5.169,1.25,0.03,0.732
1.63628E+12,2021-11-07T13:15:40.031,5.21,1.463,0.183,0.762
1.63628E+12,2021-11-07T13:15:40.071,5.25,1.585,0.457,0.427
1.63628E+12,2021-11-07T13:15:40.112,5.291,0.762,0.152,0.244
1.63628E+12,2021-11-07T13:15:40.151,5.33,-0.549,-0.03,-0.061
1.63628E+12,2021-11-07T13:15:40.192,5.371,-0.152,-0.427,-0.457
1.63628E+12,2021-11-07T13:15:40.233,5.412,0.183,-1.037,-0.762
1.63628E+12,2021-11-07T13:15:40.273,5.452,0.945,-0.64,-1.037
1.63628E+12,2021-11-07T13:15:40.314,5.493,1.098,-0.518,-1.006
1.63628E+12,2021-11-07T13:15:40.353,5.532,0.823,-0.518,-0.64
1.63628E+12,2021-11-07T13:15:40.394,5.573,0.854,-0.549,-0.396
1.63628E+12,2021-11-07T13:15:40.435,5.614,0.701,-0.518,-0.396
1.63628E+12,2021-11-07T13:15:40.475,5.654,0.793,-0.61,-0.549
1.63628E+12,2021-11-07T13:15:40.516,5.695,0.823,-0.793,-0.579
1.63628E+12,2021-11-07T13:15:40.556,5.735,0.701,-0.671,-0.427
1.63628E+12,2021-11-07T13:15:40.597,5.776,0.549,-0.518,-0.518
1.63628E+12,2021-11-07T13:15:40.636,5.815,0.366,-0.457,-0.64
1.63628E+12,2021-11-07T13:15:40.677,5.856,0.732,-0.488,-0.732
1.63628E+12,2021-11-07T13:15:40.718,5.897,0.335,-0.396,-0.64
1.63628E+12,2021-11-07T13:15:40.758,5.937,0.213,-0.305,-0.518
1.63628E+12,2021-11-07T13:15:40.799,5.978,0.305,-0.335,-0.518
1.63628E+12,2021-11-07T13:15:40.838,6.017,0.549,-0.427,-0.549
1.63628E+12,2021-11-07T13:15:40.879,6.058,0.366,-0.213,-0.396
1.63628E+12,2021-11-07T13:15:40.919,6.098,0.213,-0.366,-0.335
1.63628E+12,2021-11-07T13:15:40.960,6.139,0.366,-0.366,-0.244
1.63628E+12,2021-11-07T13:15:41.001,6.18,0.396,-0.152,-0.213
1.63628E+12,2021-11-07T13:15:41.040,6.219,0.274,-0.274,-0.213
1.63628E+12,2021-11-07T13:15:41.081,6.26,0.457,-0.396,-0.366
1.63628E+12,2021-11-07T13:15:41.121,6.3,0.671,-0.213,-0.396
1.63628E+12,2021-11-07T13:15:41.162,6.341,0.366,-0.335,-0.335
1.63628E+12,2021-11-07T13:15:41.202,6.381,0.61,-0.427,-0.427
1.63628E+12,2021-11-07T13:15:41.243,6.422,0.488,-0.366,-0.457
1.63628E+12,2021-11-07T13:15:41.284,6.463,0.152,-0.305,-0.396
1.63628E+12,2021-11-07T13:15:41.323,6.502,0.122,-0.366,-0.183
1.63628E+12,2021-11-07T13:15:41.364,6.543,0.183,-0.305,-0.091
1.63628E+12,2021-11-07T13:15:41.404,6.583,0.457,-0.213,-0.152
1.63628E+12,2021-11-07T13:15:41.445,6.624,0.518,-0.213,-0.244
1.63628E+12,2021-11-07T13:15:41.484,6.663,0.488,-0.366,-0.274
1.63628E+12,2021-11-07T13:15:41.525,6.704,0.427,-0.549,-0.213
1.63628E+12,2021-11-07T13:15:41.566,6.745,0.335,-0.579,0
1.63628E+12,2021-11-07T13:15:41.606,6.785,0.122,-0.244,0
1.63628E+12,2021-11-07T13:15:41.647,6.826,0.762,-0.457,-0.305
1.63628E+12,2021-11-07T13:15:41.686,6.865,0.213,-0.427,-0.396
1.63628E+12,2021-11-07T13:15:41.727,6.906,0.61,-0.488,-0.61
1.63628E+12,2021-11-07T13:15:41.767,6.946,0.488,-0.396,-0.64
1.63628E+12,2021-11-07T13:15:41.808,6.987,0.61,-0.427,-0.701
1.63628E+12,2021-11-07T13:15:41.849,7.028,0.701,-0.274,-0.579
1.63628E+12,2021-11-07T13:15:41.889,7.068,0.305,-0.274,-0.396
1.63628E+12,2021-11-07T13:15:41.930,7.109,0.091,-0.305,-0.244
1.63628E+12,2021-11-07T13:15:41.969,7.148,0.274,-0.274,-0.152
1.63628E+12,2021-11-07T13:15:42.010,7.189,0.091,-0.488,-0.152
1.63628E+12,2021-11-07T13:15:42.050,7.229,0.274,-0.518,-0.183
1.63628E+12,2021-11-07T13:15:42.091,7.27,0.091,-0.427,-0.183
1.63628E+12,2021-11-07T13:15:42.132,7.311,0.61,-0.213,-0.244
1.63628E+12,2021-11-07T13:15:42.171,7.35,0.213,-0.091,-0.244
1.63628E+12,2021-11-07T13:15:42.212,7.391,0.427,-0.244,-0.305
1.63628E+12,2021-11-07T13:15:42.252,7.431,0.396,-0.274,-0.274
1.63628E+12,2021-11-07T13:15:42.293,7.472,0.427,-0.396,-0.366
1.63628E+12,2021-11-07T13:15:42.334,7.513,0.335,-0.366,-0.305
1.63628E+12,2021-11-07T13:15:42.373,7.552,0.152,-0.366,-0.183
1.63628E+12,2021-11-07T13:15:42.414,7.593,0.183,-0.274,-0.122
1.63628E+12,2021-11-07T13:15:42.454,7.633,0.579,-0.274,-0.213
1.63628E+12,2021-11-07T13:15:42.495,7.674,0.427,-0.213,-0.183
1.63628E+12,2021-11-07T13:15:42.535,7.714,0.244,-0.183,-0.122
1.63628E+12,2021-11-07T13:15:42.576,7.755,0.396,-0.213,-0.305
1.63628E+12,2021-11-07T13:15:42.617,7.796,0.335,-0.244,-0.427
1.63628E+12,2021-11-07T13:15:42.656,7.835,0.579,-0.396,-0.488
1.63628E+12,2021-11-07T13:15:42.697,7.876,0.579,-0.366,-0.335
1.63628E+12,2021-11-07T13:15:42.737,7.916,0.183,-0.183,-0.244
1.63628E+12,2021-11-07T13:15:42.778,7.957,0.427,-0.335,-0.274
1.63628E+12,2021-11-07T13:15:42.817,7.996,0.213,-0.213,-0.122
1.63628E+12,2021-11-07T13:15:42.858,8.037,0.244,-0.305,-0.183
1.63628E+12,2021-11-07T13:15:42.899,8.078,0.274,-0.244,-0.213
1.63628E+12,2021-11-07T13:15:42.939,8.118,0.152,-0.244,-0.183
1.63628E+12,2021-11-07T13:15:42.980,8.159,0.549,-0.366,-0.152
1.63628E+12,2021-11-07T13:15:43.019,8.198,1.159,-0.579,-0.061
1.63628E+12,2021-11-07T13:15:43.060,8.239,0.396,-0.274,-0.03
1.63628E+12,2021-11-07T13:15:43.100,8.279,0.427,-0.183,-0.152
1.63628E+12,2021-11-07T13:15:43.141,8.32,0.366,-0.152,-0.305
1.63628E+12,2021-11-07T13:15:43.182,8.361,0.213,-0.122,-0.274
1.63628E+12,2021-11-07T13:15:43.222,8.401,0.183,0.03,-0.305
1.63628E+12,2021-11-07T13:15:43.263,8.442,0.305,-0.213,-0.396
1.63628E+12,2021-11-07T13:15:43.302,8.481,0.366,-0.335,-0.366
1.63628E+12,2021-11-07T13:15:43.343,8.522,0.305,-0.183,-0.366
1.63628E+12,2021-11-07T13:15:43.384,8.563,0.335,-0.366,-0.213
1.63628E+12,2021-11-07T13:15:43.424,8.603,0.366,-0.244,-0.213
1.63628E+12,2021-11-07T13:15:43.465,8.644,0.305,-0.183,-0.244
1.63628E+12,2021-11-07T13:15:43.504,8.683,0.305,-0.274,-0.213
1.63628E+12,2021-11-07T13:15:43.545,8.724,0.549,-0.213,-0.366
1.63628E+12,2021-11-07T13:15:43.585,8.764,0.427,-0.213,-0.335
1.63628E+12,2021-11-07T13:15:43.626,8.805,0.305,-0.213,-0.335
1.63628E+12,2021-11-07T13:15:43.667,8.846,0.457,-0.274,-0.427
1.63628E+12,2021-11-07T13:15:43.706,8.885,0.305,-0.183,-0.427
1.63628E+12,2021-11-07T13:15:43.747,8.926,0.366,-0.213,-0.396
1.63628E+12,2021-11-07T13:15:43.787,8.966,0.457,-0.183,-0.366
1.63628E+12,2021-11-07T13:15:43.828,9.007,0.274,-0.305,-0.305
1.63628E+12,2021-11-07T13:15:43.868,9.047,0.335,-0.244,-0.244
1.63628E+12,2021-11-07T13:15:43.909,9.088,0.366,-0.183,-0.152
1.63628E+12,2021-11-07T13:15:43.950,9.129,0.457,-0.396,-0.244
1.63628E+12,2021-11-07T13:15:43.989,9.168,0.518,-0.305,-0.305
1.63628E+12,2021-11-07T13:15:44.030,9.209,0.335,-0.274,-0.305
1.63628E+12,2021-11-07T13:15:44.070,9.249,0.213,-0.152,-0.274
1.63628E+12,2021-11-07T13:15:44.111,9.29,0.305,-0.305,-0.244
1.63628E+12,2021-11-07T13:15:44.152,9.331,0.396,-0.335,-0.183
1.63628E+12,2021-11-07T13:15:44.191,9.37,0.488,-0.396,-0.152
1.63628E+12,2021-11-07T13:15:44.232,9.411,0.457,-0.488,-0.03
1.63628E+12,2021-11-07T13:15:44.272,9.451,0.61,-0.335,-0.03
1.63628E+12,2021-11-07T13:15:44.313,9.492,0.488,-0.305,-0.183
1.63628E+12,2021-11-07T13:15:44.352,9.531,0.366,-0.335,-0.152
1.63628E+12,2021-11-07T13:15:44.393,9.572,0.335,-0.305,-0.152
1.63628E+12,2021-11-07T13:15:44.434,9.613,0.244,-0.335,-0.091
1.63628E+12,2021-11-07T13:15:44.474,9.653,0.457,-0.366,-0.122
1.63628E+12,2021-11-07T13:15:44.515,9.694,0.61,-0.518,-0.274
1.63628E+12,2021-11-07T13:15:44.555,9.734,0.396,-0.488,-0.366
1.63628E+12,2021-11-07T13:15:44.596,9.775,0.732,-0.457,-0.335
1.63628E+12,2021-11-07T13:15:44.635,9.814,0.244,-0.183,-0.152
1.63628E+12,2021-11-07T13:15:44.676,9.855,0.274,-0.244,-0.183
1.63628E+12,2021-11-07T13:15:44.717,9.896,0.305,-0.366,-0.274
1.63628E+12,2021-11-07T13:15:44.757,9.936,0.488,-0.366,-0.213
1.63628E+12,2021-11-07T13:15:44.798,9.977,0.518,-0.518,-0.122
1.63628E+12,2021-11-07T13:15:44.837,10.016,0.64,-0.244,-0.183
1.63628E+12,2021-11-07T13:15:44.878,10.057,0.518,-0.091,-0.335
1.63628E+12,2021-11-07T13:15:44.918,10.097,0.366,-0.183,-0.64
1.63628E+12,2021-11-07T13:15:44.959,10.138,0.549,-0.396,-0.823
1.63628E+12,2021-11-07T13:15:45.000,10.179,0.549,-0.366,-0.701
1.63628E+12,2021-11-07T13:15:45.039,10.218,0.518,-0.305,-0.518
1.63628E+12,2021-11-07T13:15:45.080,10.259,0.671,-0.488,-0.335
1.63628E+12,2021-11-07T13:15:45.120,10.299,0.152,-0.122,0.152
1.63628E+12,2021-11-07T13:15:45.161,10.34,0.03,-0.213,0.274
1.63628E+12,2021-11-07T13:15:45.202,10.381,0.213,-0.03,0.213
1.63628E+12,2021-11-07T13:15:45.242,10.421,1.128,-0.701,0.305
1.63628E+12,2021-11-07T13:15:45.283,10.462,0.366,-0.366,0.305
1.63628E+12,2021-11-07T13:15:45.322,10.501,0.03,-0.305,0.244
1.63628E+12,2021-11-07T13:15:45.363,10.542,0.701,-0.366,-0.061
1.63628E+12,2021-11-07T13:15:45.403,10.582,0.488,-0.457,-0.305
1.63628E+12,2021-11-07T13:15:45.444,10.623,0.518,-0.64,-0.457
1.63628E+12,2021-11-07T13:15:45.485,10.664,0.64,-0.274,-0.61
1.63628E+12,2021-11-07T13:15:45.524,10.703,0.457,-0.518,-0.732
1.63628E+12,2021-11-07T13:15:45.565,10.744,0.457,-0.488,-0.64
1.63628E+12,2021-11-07T13:15:45.605,10.784,0.549,-0.305,-0.366
1.63628E+12,2021-11-07T13:15:45.646,10.825,0.091,-0.274,-0.274
1.63628E+12,2021-11-07T13:15:45.685,10.864,0.366,-0.244,-0.244
1.63628E+12,2021-11-07T13:15:45.726,10.905,0.213,0,-0.122
1.63628E+12,2021-11-07T13:15:45.767,10.946,-0.183,-0.152,-0.091
1.63628E+12,2021-11-07T13:15:45.807,10.986,0.305,-0.183,-0.183
1.63628E+12,2021-11-07T13:15:45.848,11.027,0.427,-0.274,-0.091
1.63628E+12,2021-11-07T13:15:45.888,11.067,0.244,-0.122,0.03
1.63628E+12,2021-11-07T13:15:45.929,11.108,0.366,-0.122,-0.183
1.63628E+12,2021-11-07T13:15:45.968,11.147,0.427,-0.183,-0.305
1.63628E+12,2021-11-07T13:15:46.009,11.188,0.457,-0.091,-0.366
1.63628E+12,2021-11-07T13:15:46.050,11.229,0.335,0.03,-0.366
1.63628E+12,2021-11-07T13:15:46.090,11.269,0.305,-0.03,-0.335
1.63628E+12,2021-11-07T13:15:46.131,11.31,0.427,-0.091,-0.305
1.63628E+12,2021-11-07T13:15:46.170,11.349,0.366,-0.061,-0.091
1.63628E+12,2021-11-07T13:15:46.211,11.39,0.366,-0.213,-0.183
1.63628E+12,2021-11-07T13:15:46.251,11.43,0.488,-0.305,-0.274
1.63628E+12,2021-11-07T13:15:46.292,11.471,0.274,-0.274,-0.183
1.63628E+12,2021-11-07T13:15:46.333,11.512,0.396,-0.305,-0.213
1.63628E+12,2021-11-07T13:15:46.372,11.551,0.244,-0.305,-0.244
1.63628E+12,2021-11-07T13:15:46.413,11.592,0.335,-0.213,-0.244
1.63628E+12,2021-11-07T13:15:46.453,11.632,0.488,-0.183,-0.305
1.63628E+12,2021-11-07T13:15:46.494,11.673,0.488,-0.244,-0.366
1.63628E+12,2021-11-07T13:15:46.535,11.714,0.579,-0.305,-0.427
1.63628E+12,2021-11-07T13:15:46.575,11.754,0.549,-0.274,-0.427
1.63628E+12,2021-11-07T13:15:46.616,11.795,0.457,-0.274,-0.274
1.63628E+12,2021-11-07T13:15:46.655,11.834,0.213,-0.183,-0.213
1.63628E+12,2021-11-07T13:15:46.696,11.875,0.152,-0.213,-0.213
1.63628E+12,2021-11-07T13:15:46.736,11.915,0.427,-0.305,-0.213
1.63628E+12,2021-11-07T13:15:46.777,11.956,0.518,-0.244,-0.244
1.63628E+12,2021-11-07T13:15:46.818,11.997,0.183,-0.152,-0.244
1.63628E+12,2021-11-07T13:15:46.857,12.036,0.518,-0.335,-0.213
1.63628E+12,2021-11-07T13:15:46.898,12.077,0.579,-0.152,-0.244
1.63628E+12,2021-11-07T13:15:46.938,12.117,0.518,-0.244,-0.152
1.63628E+12,2021-11-07T13:15:46.979,12.158,0.427,-0.274,-0.061
1.63628E+12,2021-11-07T13:15:47.018,12.197,0.457,-0.335,-0.152
1.63628E+12,2021-11-07T13:15:47.059,12.238,0.427,-0.183,-0.091
1.63628E+12,2021-11-07T13:15:47.100,12.279,0.427,-0.213,-0.091
1.63628E+12,2021-11-07T13:15:47.140,12.319,0.457,-0.274,-0.152
1.63628E+12,2021-11-07T13:15:47.181,12.36,0.305,-0.305,-0.183
1.63628E+12,2021-11-07T13:15:47.221,12.4,0.671,-0.366,-0.274
1.63628E+12,2021-11-07T13:15:47.262,12.441,0.488,-0.305,-0.305
1.63628E+12,2021-11-07T13:15:47.303,12.482,0.366,-0.213,-0.244
1.63628E+12,2021-11-07T13:15:47.342,12.521,0.274,-0.183,-0.213
1.63628E+12,2021-11-07T13:15:47.383,12.562,0.488,-0.213,-0.122
1.63628E+12,2021-11-07T13:15:47.423,12.602,0.396,-0.274,-0.091
1.63628E+12,2021-11-07T13:15:47.464,12.643,0.488,-0.366,-0.152
1.63628E+12,2021-11-07T13:15:47.503,12.682,0.61,-0.305,-0.152
1.63628E+12,2021-11-07T13:15:47.544,12.723,0.335,-0.305,-0.183
1.63628E+12,2021-11-07T13:15:47.585,12.764,0.549,-0.396,-0.213
1.63628E+12,2021-11-07T13:15:47.625,12.804,0.274,-0.335,-0.274
1.63628E+12,2021-11-07T13:15:47.666,12.845,0.061,-0.305,-0.457
1.63628E+12,2021-11-07T13:15:47.705,12.884,0.671,-0.366,-0.427
1.63628E+12,2021-11-07T13:15:47.746,12.925,0.549,-0.305,-0.335
1.63628E+12,2021-11-07T13:15:47.786,12.965,0.396,-0.335,-0.183
1.63628E+12,2021-11-07T13:15:47.827,13.006,0.488,-0.427,-0.213
1.63628E+12,2021-11-07T13:15:47.868,13.047,0.579,-0.457,-0.244
1.63628E+12,2021-11-07T13:15:47.908,13.087,0.518,-0.427,-0.122
1.63628E+12,2021-11-07T13:15:47.949,13.128,0.396,-0.335,-0.183
1.63628E+12,2021-11-07T13:15:47.988,13.167,0.549,-0.518,-0.335
1.63628E+12,2021-11-07T13:15:48.029,13.208,0.366,-0.427,-0.305
1.63628E+12,2021-11-07T13:15:48.069,13.248,0.488,-0.427,-0.244
1.63628E+12,2021-11-07T13:15:48.110,13.289,-0.061,-0.122,0
1.63628E+12,2021-11-07T13:15:48.151,13.33,0.183,-0.488,0.091
1.63628E+12,2021-11-07T13:15:48.190,13.369,-0.091,-0.152,0.122
1.63628E+12,2021-11-07T13:15:48.231,13.41,-1.006,0.518,-0.061
1.63628E+12,2021-11-07T13:15:48.271,13.45,-0.122,0.915,-0.152
1.63628E+12,2021-11-07T13:15:48.312,13.491,0.671,0.793,0.823
1.63628E+12,2021-11-07T13:15:48.351,13.53,-0.64,0.427,1.402
1.63628E+12,2021-11-07T13:15:48.392,13.571,-0.244,0.762,1.159
1.63628E+12,2021-11-07T13:15:48.433,13.612,0.61,0.03,0.732
1.63628E+12,2021-11-07T13:15:48.473,13.652,1.098,0.274,0.884
1.63628E+12,2021-11-07T13:15:48.514,13.693,0.701,0.305,0.732
1.63628E+12,2021-11-07T13:15:48.554,13.733,0.579,0.366,0.122
