epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635592375701,2021-10-30T14.12.55.701,0.000,-0.427,0.366,-0.366
1635592375740,2021-10-30T14.12.55.740,0.039,-0.305,0.122,0.091
1635592375780,2021-10-30T14.12.55.780,0.079,-1.037,0.945,-0.122
1635592375819,2021-10-30T14.12.55.819,0.118,0.701,0.579,-0.671
1635592375860,2021-10-30T14.12.55.860,0.159,2.165,0.030,-1.433
1635592375900,2021-10-30T14.12.55.900,0.199,1.982,-0.549,-1.951
1635592375939,2021-10-30T14.12.55.939,0.238,3.079,-4.024,-2.195
1635592375979,2021-10-30T14.12.55.979,0.278,2.896,-7.835,-1.982
1635592376018,2021-10-30T14.12.56.018,0.317,-4.116,-5.549,-0.305
1635592376058,2021-10-30T14.12.56.058,0.357,-2.134,-5.579,0.335
1635592376098,2021-10-30T14.12.56.098,0.397,-6.189,-4.787,2.988
1635592376139,2021-10-30T14.12.56.139,0.438,-5.213,-2.927,3.994
1635592376178,2021-10-30T14.12.56.178,0.477,10.671,-1.921,0.854
1635592376218,2021-10-30T14.12.56.218,0.517,8.963,-0.061,-2.622
1635592376257,2021-10-30T14.12.56.257,0.556,-3.659,-0.244,-2.256
1635592376297,2021-10-30T14.12.56.297,0.596,-11.159,-0.579,-0.732
1635592376336,2021-10-30T14.12.56.336,0.635,-2.043,-1.280,-0.061
1635592376376,2021-10-30T14.12.56.376,0.675,5.549,-1.250,-0.244
1635592376415,2021-10-30T14.12.56.415,0.714,3.506,0.274,0.244
1635592376456,2021-10-30T14.12.56.456,0.755,3.445,-1.006,1.067
1635592376496,2021-10-30T14.12.56.496,0.795,3.933,-1.098,0.610
1635592376536,2021-10-30T14.12.56.536,0.835,-2.774,0.030,-0.488
1635592376575,2021-10-30T14.12.56.575,0.874,-1.890,-0.305,-1.189
1635592376615,2021-10-30T14.12.56.615,0.914,1.738,-0.274,-1.860
1635592376654,2021-10-30T14.12.56.654,0.953,-1.433,0.335,-2.043
1635592376694,2021-10-30T14.12.56.694,0.993,-1.951,0.030,-1.372
1635592376735,2021-10-30T14.12.56.735,1.034,1.006,-0.915,-1.037
1635592376774,2021-10-30T14.12.56.774,1.073,-0.335,-0.244,-1.433
1635592376814,2021-10-30T14.12.56.814,1.113,-2.835,0.793,-1.646
