epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636393780146,2021-11-08T19:49:40.146,0.000,0.460,0.308,-0.791
1636393780186,2021-11-08T19:49:40.186,0.040,0.461,0.305,-0.791
1636393780226,2021-11-08T19:49:40.226,0.080,0.472,0.302,-0.789
1636393780266,2021-11-08T19:49:40.266,0.120,0.468,0.295,-0.784
1636393780306,2021-11-08T19:49:40.306,0.160,0.473,0.291,-0.784
1636393780346,2021-11-08T19:49:40.346,0.200,0.478,0.282,-0.779
1636393780386,2021-11-08T19:49:40.386,0.240,0.502,0.279,-0.789
1636393780426,2021-11-08T19:49:40.426,0.280,0.512,0.280,-0.799
1636393780466,2021-11-08T19:49:40.466,0.320,0.487,0.276,-0.782
1636393780506,2021-11-08T19:49:40.506,0.360,0.465,0.265,-0.775
1636393780546,2021-11-08T19:49:40.546,0.400,0.463,0.266,-0.771
1636393780586,2021-11-08T19:49:40.586,0.440,0.495,0.276,-0.784
1636393780626,2021-11-08T19:49:40.626,0.480,0.522,0.270,-0.782
1636393780666,2021-11-08T19:49:40.666,0.520,0.522,0.255,-0.774
1636393780706,2021-11-08T19:49:40.706,0.560,0.511,0.268,-0.764
1636393780746,2021-11-08T19:49:40.746,0.600,0.545,0.181,-0.739
1636393780786,2021-11-08T19:49:40.786,0.640,0.540,0.209,-0.715
1636393780826,2021-11-08T19:49:40.826,0.680,0.637,0.263,-0.730
1636393780866,2021-11-08T19:49:40.866,0.720,0.679,0.161,-0.732
1636393780906,2021-11-08T19:49:40.906,0.760,0.604,0.179,-0.687
1636393780946,2021-11-08T19:49:40.946,0.800,0.609,0.213,-0.682
1636393780986,2021-11-08T19:49:40.986,0.840,0.621,0.197,-0.686
1636393781026,2021-11-08T19:49:41.026,0.880,0.635,0.192,-0.690
1636393781066,2021-11-08T19:49:41.066,0.920,0.684,0.181,-0.691
1636393781106,2021-11-08T19:49:41.106,0.960,0.674,0.202,-0.668
1636393781146,2021-11-08T19:49:41.146,1.000,0.651,0.209,-0.668
1636393781186,2021-11-08T19:49:41.186,1.040,0.654,0.196,-0.677
1636393781226,2021-11-08T19:49:41.226,1.080,0.657,0.206,-0.679
1636393781266,2021-11-08T19:49:41.266,1.120,0.647,0.210,-0.682
1636393781306,2021-11-08T19:49:41.306,1.160,0.627,0.211,-0.685
1636393781346,2021-11-08T19:49:41.346,1.200,0.609,0.216,-0.691
1636393781386,2021-11-08T19:49:41.386,1.240,0.603,0.222,-0.714
1636393781426,2021-11-08T19:49:41.426,1.280,0.568,0.239,-0.686
1636393781466,2021-11-08T19:49:41.466,1.320,0.621,0.261,-0.705
1636393781506,2021-11-08T19:49:41.506,1.360,0.643,0.230,-0.722
1636393781546,2021-11-08T19:49:41.546,1.400,0.559,0.264,-0.704
1636393781586,2021-11-08T19:49:41.586,1.440,0.582,0.261,-0.706
1636393781626,2021-11-08T19:49:41.626,1.480,0.611,0.241,-0.700
1636393781666,2021-11-08T19:49:41.666,1.520,0.612,0.237,-0.689
1636393781706,2021-11-08T19:49:41.706,1.560,0.631,0.219,-0.687
1636393781746,2021-11-08T19:49:41.746,1.600,0.629,0.231,-0.680
1636393781786,2021-11-08T19:49:41.786,1.640,0.661,0.246,-0.678
1636393781826,2021-11-08T19:49:41.826,1.680,0.668,0.231,-0.665
1636393781866,2021-11-08T19:49:41.866,1.720,0.657,0.232,-0.662
1636393781906,2021-11-08T19:49:41.906,1.760,0.631,0.229,-0.653
1636393781946,2021-11-08T19:49:41.946,1.800,0.573,0.225,-0.624
1636393781986,2021-11-08T19:49:41.986,1.840,0.599,0.257,-0.581
1636393782026,2021-11-08T19:49:42.026,1.880,0.799,0.300,-0.622
1636393782066,2021-11-08T19:49:42.066,1.920,0.797,0.280,-0.610
1636393782106,2021-11-08T19:49:42.106,1.960,0.724,0.272,-0.586
1636393782146,2021-11-08T19:49:42.146,2.000,0.725,0.270,-0.581
1636393782186,2021-11-08T19:49:42.186,2.040,0.701,0.262,-0.566
1636393782226,2021-11-08T19:49:42.226,2.080,0.719,0.286,-0.581
1636393782266,2021-11-08T19:49:42.266,2.120,0.704,0.264,-0.585
1636393782306,2021-11-08T19:49:42.306,2.160,0.707,0.262,-0.589
1636393782346,2021-11-08T19:49:42.346,2.200,0.709,0.264,-0.589
1636393782386,2021-11-08T19:49:42.386,2.240,0.703,0.252,-0.591
1636393782426,2021-11-08T19:49:42.426,2.280,0.703,0.262,-0.593
1636393782466,2021-11-08T19:49:42.466,2.320,0.702,0.263,-0.590
1636393782506,2021-11-08T19:49:42.506,2.360,0.710,0.264,-0.596
1636393782546,2021-11-08T19:49:42.546,2.400,0.705,0.255,-0.598
1636393782586,2021-11-08T19:49:42.586,2.440,0.704,0.255,-0.599
1636393782626,2021-11-08T19:49:42.626,2.480,0.706,0.261,-0.600
1636393782666,2021-11-08T19:49:42.666,2.520,0.691,0.256,-0.599
1636393782706,2021-11-08T19:49:42.706,2.560,0.701,0.278,-0.621
1636393782746,2021-11-08T19:49:42.746,2.600,0.675,0.274,-0.601
1636393782786,2021-11-08T19:49:42.786,2.640,0.702,0.269,-0.607
1636393782826,2021-11-08T19:49:42.826,2.680,0.695,0.266,-0.638
1636393782866,2021-11-08T19:49:42.866,2.720,0.646,0.266,-0.625
1636393782906,2021-11-08T19:49:42.906,2.760,0.660,0.281,-0.634
1636393782946,2021-11-08T19:49:42.946,2.800,0.650,0.276,-0.633
1636393782986,2021-11-08T19:49:42.986,2.840,0.650,0.281,-0.635
1636393783026,2021-11-08T19:49:43.026,2.880,0.646,0.280,-0.652
1636393783066,2021-11-08T19:49:43.066,2.920,0.640,0.290,-0.656
1636393783106,2021-11-08T19:49:43.106,2.960,0.635,0.289,-0.652
1636393783146,2021-11-08T19:49:43.146,3.000,0.635,0.278,-0.647
1636393783186,2021-11-08T19:49:43.186,3.040,0.635,0.292,-0.661
1636393783226,2021-11-08T19:49:43.226,3.080,0.629,0.296,-0.647
1636393783266,2021-11-08T19:49:43.266,3.120,0.642,0.295,-0.661
1636393783306,2021-11-08T19:49:43.306,3.160,0.630,0.300,-0.663
1636393783346,2021-11-08T19:49:43.346,3.200,0.630,0.295,-0.661
1636393783386,2021-11-08T19:49:43.386,3.240,0.629,0.297,-0.654
1636393783426,2021-11-08T19:49:43.426,3.280,0.626,0.307,-0.662
1636393783466,2021-11-08T19:49:43.466,3.320,0.617,0.301,-0.658
1636393783506,2021-11-08T19:49:43.506,3.360,0.624,0.302,-0.663
1636393783546,2021-11-08T19:49:43.546,3.400,0.622,0.299,-0.663
1636393783586,2021-11-08T19:49:43.586,3.440,0.622,0.302,-0.662
1636393783626,2021-11-08T19:49:43.626,3.480,0.622,0.302,-0.668
1636393783666,2021-11-08T19:49:43.666,3.520,0.613,0.304,-0.665
1636393783706,2021-11-08T19:49:43.706,3.560,0.634,0.309,-0.667
1636393783746,2021-11-08T19:49:43.746,3.600,0.608,0.298,-0.656
1636393783786,2021-11-08T19:49:43.786,3.640,0.618,0.301,-0.666
1636393783826,2021-11-08T19:49:43.826,3.680,0.631,0.302,-0.673
1636393783866,2021-11-08T19:49:43.866,3.720,0.621,0.305,-0.671
1636393783906,2021-11-08T19:49:43.906,3.760,0.610,0.301,-0.663
1636393783946,2021-11-08T19:49:43.946,3.800,0.607,0.303,-0.664
1636393783986,2021-11-08T19:49:43.986,3.840,0.616,0.306,-0.666
1636393784026,2021-11-08T19:49:44.026,3.880,0.610,0.302,-0.664
