epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635769135188,2021-11-01T05:18:55.188,1.000,-1.250,0.884,0.640
1635769135228,2021-11-01T05:18:55.228,1.040,-1.037,0.823,0.579
1635769135268,2021-11-01T05:18:55.268,1.080,-0.244,0.701,0.274
1635769135308,2021-11-01T05:18:55.308,1.120,-0.091,0.579,-0.152
1635769135348,2021-11-01T05:18:55.348,1.160,0.640,0.122,-0.579
1635769135388,2021-11-01T05:18:55.388,1.200,1.128,0.000,-0.427
1635769135428,2021-11-01T05:18:55.428,1.240,-0.061,0.396,-0.427
1635769135468,2021-11-01T05:18:55.468,1.280,-0.396,0.396,-0.335
1635769135508,2021-11-01T05:18:55.508,1.320,-0.427,0.396,-0.305
1635769135548,2021-11-01T05:18:55.548,1.360,-0.732,0.335,-0.366
1635769135588,2021-11-01T05:18:55.588,1.400,-0.884,0.213,-0.396
1635769135628,2021-11-01T05:18:55.628,1.440,-0.274,0.274,-0.305
1635769135668,2021-11-01T05:18:55.668,1.480,-0.274,0.274,-0.335
1635769135708,2021-11-01T05:18:55.708,1.520,-0.244,0.244,-0.366
1635769135748,2021-11-01T05:18:55.748,1.560,-0.244,0.213,-0.427
1635769135788,2021-11-01T05:18:55.788,1.600,0.122,0.091,-0.366
1635769135828,2021-11-01T05:18:55.828,1.640,0.061,0.061,-0.305
1635769135868,2021-11-01T05:18:55.868,1.680,0.213,0.091,-0.335
1635769135908,2021-11-01T05:18:55.908,1.720,0.122,0.335,-0.335
1635769135948,2021-11-01T05:18:55.948,1.760,0.488,0.122,-0.305
1635769135988,2021-11-01T05:18:55.988,1.800,0.274,0.274,-0.274
1635769136028,2021-11-01T05:18:56.028,1.840,0.000,0.091,-0.244
1635769136068,2021-11-01T05:18:56.068,1.880,-0.335,0.457,-0.274
1635769136108,2021-11-01T05:18:56.108,1.920,0.305,0.488,-0.274
1635769136148,2021-11-01T05:18:56.148,1.960,0.030,0.183,-0.518
1635769136188,2021-11-01T05:18:56.188,2.000,0.213,0.122,-0.640
1635769136228,2021-11-01T05:18:56.228,2.040,1.098,0.091,-0.244
1635769136268,2021-11-01T05:18:56.268,2.080,0.274,0.030,-0.274
1635769136308,2021-11-01T05:18:56.308,2.120,-0.488,0.091,-0.457
1635769136348,2021-11-01T05:18:56.348,2.160,-0.945,0.244,-0.457
1635769136388,2021-11-01T05:18:56.388,2.200,-0.488,0.091,-0.366
1635769136428,2021-11-01T05:18:56.428,2.240,-0.427,0.244,-0.396
1635769136468,2021-11-01T05:18:56.468,2.280,-0.122,0.213,-0.305
1635769136508,2021-11-01T05:18:56.508,2.320,0.274,0.000,-0.213
1635769136548,2021-11-01T05:18:56.548,2.360,-0.122,-0.122,-0.335
1635769136588,2021-11-01T05:18:56.588,2.400,-0.030,0.122,-0.335
1635769136628,2021-11-01T05:18:56.628,2.440,0.152,0.030,-0.274
1635769136668,2021-11-01T05:18:56.668,2.480,-0.610,0.122,-0.396
1635769136708,2021-11-01T05:18:56.708,2.520,-0.457,0.274,-0.396
1635769136748,2021-11-01T05:18:56.748,2.560,-0.518,0.122,-0.396
1635769136788,2021-11-01T05:18:56.788,2.600,-1.037,0.030,-0.335
1635769136828,2021-11-01T05:18:56.828,2.640,-0.457,0.671,-0.213
1635769136868,2021-11-01T05:18:56.868,2.680,-0.793,0.640,-0.305
1635769136908,2021-11-01T05:18:56.908,2.720,-1.006,0.335,-0.427
1635769136948,2021-11-01T05:18:56.948,2.760,-0.579,0.518,-0.335
1635769136988,2021-11-01T05:18:56.988,2.800,-0.610,0.335,-0.366
1635769137028,2021-11-01T05:18:57.028,2.840,-0.732,0.122,-0.427
1635769137068,2021-11-01T05:18:57.068,2.880,-0.640,-0.061,-0.335
1635769137108,2021-11-01T05:18:57.108,2.920,-0.915,0.183,-0.366
1635769137148,2021-11-01T05:18:57.148,2.960,-0.701,0.549,-0.335
1635769137188,2021-11-01T05:18:57.188,3.000,-0.335,0.305,-0.335
1635769137228,2021-11-01T05:18:57.228,3.040,-0.671,0.122,-0.488
1635769137268,2021-11-01T05:18:57.268,3.080,-0.366,0.335,-0.396
1635769137308,2021-11-01T05:18:57.308,3.120,-0.396,0.305,-0.518
1635769137348,2021-11-01T05:18:57.348,3.160,-1.037,0.091,-0.793
1635769137388,2021-11-01T05:18:57.388,3.200,-2.104,0.274,-1.067
1635769137428,2021-11-01T05:18:57.428,3.240,0.274,2.713,-0.579
1635769137468,2021-11-01T05:18:57.468,3.280,-2.591,5.091,-1.433
1635769137508,2021-11-01T05:18:57.508,3.320,-5.152,5.427,-2.409
1635769137548,2021-11-01T05:18:57.548,3.360,-4.360,6.189,-2.012
1635769137588,2021-11-01T05:18:57.588,3.400,-4.390,6.098,-3.140
1635769137628,2021-11-01T05:18:57.628,3.440,0.701,4.146,-3.140
1635769137668,2021-11-01T05:18:57.668,3.480,3.293,6.128,-3.659
1635769137708,2021-11-01T05:18:57.708,3.520,13.537,5.000,-3.201
1635769137748,2021-11-01T05:18:57.748,3.560,10.061,0.945,-0.183
1635769137788,2021-11-01T05:18:57.788,3.600,1.006,2.805,0.091
1635769137828,2021-11-01T05:18:57.828,3.640,1.646,2.927,0.457
1635769137868,2021-11-01T05:18:57.868,3.680,1.585,1.494,0.000
1635769137908,2021-11-01T05:18:57.908,3.720,1.372,2.927,-0.579
1635769137948,2021-11-01T05:18:57.948,3.760,0.488,4.421,-0.518
1635769137988,2021-11-01T05:18:57.988,3.800,-0.366,4.695,-0.366
1635769138028,2021-11-01T05:18:58.028,3.840,0.274,3.720,-0.518
1635769138068,2021-11-01T05:18:58.068,3.880,-2.165,1.646,-0.518
1635769138108,2021-11-01T05:18:58.108,3.920,-2.866,1.037,-0.732
1635769138148,2021-11-01T05:18:58.148,3.960,-3.811,0.305,-0.884
1635769138188,2021-11-01T05:18:58.188,4.000,-6.433,0.366,-0.823
1635769138228,2021-11-01T05:18:58.228,4.040,-2.927,0.549,0.091
1635769138268,2021-11-01T05:18:58.268,4.080,0.061,-0.457,0.244
1635769138308,2021-11-01T05:18:58.308,4.120,-1.921,-0.640,-0.213
1635769138348,2021-11-01T05:18:58.348,4.160,-2.195,0.061,-0.396
1635769138388,2021-11-01T05:18:58.388,4.200,-1.982,0.030,-0.305
1635769138428,2021-11-01T05:18:58.428,4.240,-1.768,-0.396,-0.732
1635769138468,2021-11-01T05:18:58.468,4.280,-0.640,-1.006,-0.762
1635769138508,2021-11-01T05:18:58.508,4.320,-1.707,-0.701,-0.701
1635769138548,2021-11-01T05:18:58.548,4.360,-1.860,-0.518,-0.701
1635769138588,2021-11-01T05:18:58.588,4.400,-1.463,-0.945,-0.701
1635769138628,2021-11-01T05:18:58.628,4.440,-0.793,-1.524,-0.549
1635769138668,2021-11-01T05:18:58.668,4.480,-0.945,-1.250,-0.427
1635769138708,2021-11-01T05:18:58.708,4.520,-1.677,-0.518,-0.366
1635769138748,2021-11-01T05:18:58.748,4.560,-1.280,-0.732,-0.274
1635769138788,2021-11-01T05:18:58.788,4.600,-0.854,-0.305,-0.183
1635769138828,2021-11-01T05:18:58.828,4.640,-0.427,-0.457,-0.183
1635769138868,2021-11-01T05:18:58.868,4.680,-0.518,-0.854,-0.244
1635769138908,2021-11-01T05:18:58.908,4.720,-0.366,-0.671,-0.305
1635769138948,2021-11-01T05:18:58.948,4.760,-0.213,-0.488,-0.152
1635769138988,2021-11-01T05:18:58.988,4.800,-0.610,-0.152,-0.061
1635769139028,2021-11-01T05:18:59.028,4.840,0.091,-0.305,-0.030
1635769139068,2021-11-01T05:18:59.068,4.880,0.244,-0.488,-0.305
1635769139108,2021-11-01T05:18:59.108,4.920,0.549,-0.396,-0.427
1635769139148,2021-11-01T05:18:59.148,4.960,0.213,-0.091,-0.274
1635769139188,2021-11-01T05:18:59.188,5.000,-0.915,0.274,-0.305
1635769139228,2021-11-01T05:18:59.228,5.040,-0.427,0.061,-0.335
1635769139268,2021-11-01T05:18:59.268,5.080,-0.244,0.030,-0.366
1635769139308,2021-11-01T05:18:59.308,5.120,-1.189,0.457,-0.427
1635769139348,2021-11-01T05:18:59.348,5.160,-0.579,0.091,-0.213
1635769139388,2021-11-01T05:18:59.388,5.200,-0.488,0.152,-0.396
1635769139428,2021-11-01T05:18:59.428,5.240,-0.732,0.366,-0.396
1635769139468,2021-11-01T05:18:59.468,5.280,-0.213,0.183,-0.213
1635769139508,2021-11-01T05:18:59.508,5.320,-0.213,0.183,-0.305
1635769139548,2021-11-01T05:18:59.548,5.360,-0.366,0.457,-0.335
1635769139588,2021-11-01T05:18:59.588,5.400,-0.152,0.488,-0.335
1635769139628,2021-11-01T05:18:59.628,5.440,-0.427,0.030,-0.457
1635769139668,2021-11-01T05:18:59.668,5.480,-0.823,0.366,-0.366
1635769139708,2021-11-01T05:18:59.708,5.520,-0.366,0.488,-0.305
1635769139748,2021-11-01T05:18:59.748,5.560,-0.335,0.213,-0.366
1635769139788,2021-11-01T05:18:59.788,5.600,-0.335,0.030,-0.335
1635769139828,2021-11-01T05:18:59.828,5.640,-0.518,0.274,-0.335
1635769139868,2021-11-01T05:18:59.868,5.680,-0.396,0.213,-0.396
1635769139908,2021-11-01T05:18:59.908,5.720,-0.396,-0.152,-0.518
1635769139948,2021-11-01T05:18:59.948,5.760,-1.250,0.122,-0.457
1635769139988,2021-11-01T05:18:59.988,5.800,-0.640,0.213,-0.335
1635769140028,2021-11-01T05:19:00.028,5.840,-0.244,-0.183,-0.396
1635769140068,2021-11-01T05:19:00.068,5.880,-0.457,-0.091,-0.488
1635769140108,2021-11-01T05:19:00.108,5.920,-0.183,-0.061,-0.427
1635769140148,2021-11-01T05:19:00.148,5.960,-0.244,0.030,-0.366
1635769140188,2021-11-01T05:19:00.188,6.000,-0.640,0.091,-0.427
1635769140228,2021-11-01T05:19:00.228,6.040,-0.213,-0.152,-0.457
1635769140268,2021-11-01T05:19:00.268,6.080,-0.061,-0.122,-0.457
1635769140308,2021-11-01T05:19:00.308,6.120,-0.457,0.091,-0.366
1635769140348,2021-11-01T05:19:00.348,6.160,-0.396,-0.122,-0.305
1635769140388,2021-11-01T05:19:00.388,6.200,-0.335,-0.030,-0.427
1635769140428,2021-11-01T05:19:00.428,6.240,-0.396,0.152,-0.335
1635769140468,2021-11-01T05:19:00.468,6.280,-0.305,0.152,-0.305
1635769140508,2021-11-01T05:19:00.508,6.320,-0.244,0.030,-0.396
1635769140548,2021-11-01T05:19:00.548,6.360,-0.061,0.000,-0.335
1635769140588,2021-11-01T05:19:00.588,6.400,0.000,0.061,-0.335
1635769140628,2021-11-01T05:19:00.628,6.440,-0.122,0.061,-0.305
1635769140668,2021-11-01T05:19:00.668,6.480,0.213,0.152,-0.366
1635769140708,2021-11-01T05:19:00.708,6.520,0.732,0.396,-0.427
1635769140748,2021-11-01T05:19:00.748,6.560,0.000,0.091,-0.396
1635769140788,2021-11-01T05:19:00.788,6.600,-0.183,0.122,-0.427
1635769140828,2021-11-01T05:19:00.828,6.640,-0.061,-0.030,-0.488
1635769140868,2021-11-01T05:19:00.868,6.680,-0.396,0.000,-0.427
1635769140908,2021-11-01T05:19:00.908,6.720,-0.396,0.122,-0.396
1635769140948,2021-11-01T05:19:00.948,6.760,-0.396,0.213,-0.396
1635769140988,2021-11-01T05:19:00.988,6.800,-0.152,0.122,-0.335
1635769141028,2021-11-01T05:19:01.028,6.840,-0.091,0.091,-0.427
1635769141068,2021-11-01T05:19:01.068,6.880,-0.091,0.000,-0.427
1635769141108,2021-11-01T05:19:01.108,6.920,-0.366,0.061,-0.366
1635769141148,2021-11-01T05:19:01.148,6.960,-0.610,0.305,-0.335
1635769141188,2021-11-01T05:19:01.188,7.000,-0.305,0.061,-0.396
1635769141228,2021-11-01T05:19:01.228,7.040,-0.488,0.152,-0.396
1635769141268,2021-11-01T05:19:01.268,7.080,-0.457,0.274,-0.427
1635769141308,2021-11-01T05:19:01.308,7.120,-0.183,0.183,-0.427
1635769141348,2021-11-01T05:19:01.348,7.160,-0.305,0.061,-0.396
1635769141388,2021-11-01T05:19:01.388,7.200,-0.518,0.183,-0.396
1635769141428,2021-11-01T05:19:01.428,7.240,-0.366,0.183,-0.213
1635769141468,2021-11-01T05:19:01.468,7.280,-0.274,-0.152,-0.335
1635769141508,2021-11-01T05:19:01.508,7.320,-0.488,-0.030,-0.427
1635769141548,2021-11-01T05:19:01.548,7.360,-0.305,0.152,-0.396
1635769141588,2021-11-01T05:19:01.588,7.400,-0.183,0.091,-0.427
1635769141628,2021-11-01T05:19:01.628,7.440,-0.366,-0.061,-0.427
1635769141668,2021-11-01T05:19:01.668,7.480,-0.335,-0.030,-0.396
1635769141708,2021-11-01T05:19:01.708,7.520,-0.335,0.335,-0.335
1635769141748,2021-11-01T05:19:01.748,7.560,-0.244,-0.030,-0.366
1635769141788,2021-11-01T05:19:01.788,7.600,-0.488,0.091,-0.335
1635769141828,2021-11-01T05:19:01.828,7.640,-0.305,0.061,-0.305
1635769141868,2021-11-01T05:19:01.868,7.680,-0.366,0.061,-0.396
1635769141908,2021-11-01T05:19:01.908,7.720,-0.244,0.213,-0.305
1635769141948,2021-11-01T05:19:01.948,7.760,0.000,0.457,-0.183
1635769141988,2021-11-01T05:19:01.988,7.800,0.030,-0.274,-0.518
1635769142028,2021-11-01T05:19:02.028,7.840,0.488,-0.518,-0.579
1635769142068,2021-11-01T05:19:02.068,7.880,0.732,-1.494,-0.579
1635769142108,2021-11-01T05:19:02.108,7.920,0.061,-0.518,-0.366
1635769142148,2021-11-01T05:19:02.148,7.960,-0.122,-0.122,-0.396
1635769142188,2021-11-01T05:19:02.188,8.000,0.274,-0.274,-0.396
1635769142228,2021-11-01T05:19:02.228,8.040,0.183,-0.366,-0.366
1635769142268,2021-11-01T05:19:02.268,8.080,-0.091,-0.305,-0.366
1635769142308,2021-11-01T05:19:02.308,8.120,0.030,-0.518,-0.396
1635769142348,2021-11-01T05:19:02.348,8.160,0.640,-1.768,-0.579
1635769142388,2021-11-01T05:19:02.388,8.200,1.220,-2.256,-0.640
1635769142428,2021-11-01T05:19:02.428,8.240,0.549,-1.006,-0.457
1635769142468,2021-11-01T05:19:02.468,8.280,0.000,-0.488,-0.396
1635769142508,2021-11-01T05:19:02.508,8.320,-0.427,0.030,-0.366
1635769142548,2021-11-01T05:19:02.548,8.360,-0.335,0.335,-0.427
1635769142588,2021-11-01T05:19:02.588,8.400,-0.152,0.305,-0.366
1635769142628,2021-11-01T05:19:02.628,8.440,-0.305,0.244,-0.335
1635769142668,2021-11-01T05:19:02.668,8.480,-0.335,0.183,-0.396
1635769142708,2021-11-01T05:19:02.708,8.520,-0.518,0.244,-0.366
1635769142748,2021-11-01T05:19:02.748,8.560,-0.213,0.366,-0.305
1635769142788,2021-11-01T05:19:02.788,8.600,-0.183,0.122,-0.335
1635769142828,2021-11-01T05:19:02.828,8.640,-0.152,0.244,-0.366
1635769142868,2021-11-01T05:19:02.868,8.680,-0.122,0.183,-0.396
1635769142908,2021-11-01T05:19:02.908,8.720,-0.152,0.183,-0.305
1635769142948,2021-11-01T05:19:02.948,8.760,-0.030,0.335,-0.305
1635769142988,2021-11-01T05:19:02.988,8.800,0.396,0.244,-0.366
1635769143028,2021-11-01T05:19:03.028,8.840,0.457,0.030,-0.366
1635769143068,2021-11-01T05:19:03.068,8.880,0.213,0.091,-0.427
1635769143108,2021-11-01T05:19:03.108,8.920,0.152,0.213,-0.427
1635769143148,2021-11-01T05:19:03.148,8.960,0.152,0.061,-0.305
1635769143188,2021-11-01T05:19:03.188,9.000,-0.030,0.091,-0.305
1635769143228,2021-11-01T05:19:03.228,9.040,0.061,0.091,-0.305
1635769143268,2021-11-01T05:19:03.268,9.080,-0.152,0.183,-0.366
1635769143308,2021-11-01T05:19:03.308,9.120,-0.030,0.091,-0.274
1635769143348,2021-11-01T05:19:03.348,9.160,-0.091,0.183,-0.366
1635769143388,2021-11-01T05:19:03.388,9.200,-0.091,0.274,-0.457
1635769143428,2021-11-01T05:19:03.428,9.240,-0.305,0.091,-0.396
1635769143468,2021-11-01T05:19:03.468,9.280,-0.488,0.061,-0.396
1635769143508,2021-11-01T05:19:03.508,9.320,-0.183,0.152,-0.366
1635769143548,2021-11-01T05:19:03.548,9.360,-0.091,0.091,-0.457
1635769143588,2021-11-01T05:19:03.588,9.400,-0.091,0.000,-0.457
1635769143628,2021-11-01T05:19:03.628,9.440,-0.213,0.122,-0.335
1635769143668,2021-11-01T05:19:03.668,9.480,-0.213,0.152,-0.305
1635769143708,2021-11-01T05:19:03.708,9.520,-0.213,0.091,-0.305
1635769143748,2021-11-01T05:19:03.748,9.560,-0.122,0.122,-0.366
1635769143788,2021-11-01T05:19:03.788,9.600,-0.305,0.152,-0.335
1635769143828,2021-11-01T05:19:03.828,9.640,-0.305,0.030,-0.427
1635769143868,2021-11-01T05:19:03.868,9.680,-0.335,0.091,-0.457
1635769143908,2021-11-01T05:19:03.908,9.720,-0.366,0.122,-0.366
1635769143948,2021-11-01T05:19:03.948,9.760,-0.366,0.061,-0.366
1635769143988,2021-11-01T05:19:03.988,9.800,-0.549,0.152,-0.396
1635769144028,2021-11-01T05:19:04.028,9.840,-0.366,0.213,-0.335
1635769144068,2021-11-01T05:19:04.068,9.880,-0.457,0.091,-0.366
1635769144108,2021-11-01T05:19:04.108,9.920,-0.366,0.122,-0.427
1635769144148,2021-11-01T05:19:04.148,9.960,-0.457,0.305,-0.366
1635769144188,2021-11-01T05:19:04.188,10.000,-0.549,0.244,-0.274
1635769144228,2021-11-01T05:19:04.228,10.040,-0.366,0.152,-0.335
1635769144268,2021-11-01T05:19:04.268,10.080,-0.091,0.152,-0.396
1635769144308,2021-11-01T05:19:04.308,10.120,0.000,0.122,-0.335
1635769144348,2021-11-01T05:19:04.348,10.160,-0.183,0.274,-0.274
1635769144388,2021-11-01T05:19:04.388,10.200,-0.183,0.152,-0.274
1635769144428,2021-11-01T05:19:04.428,10.240,-0.305,0.122,-0.396
1635769144468,2021-11-01T05:19:04.468,10.280,-0.091,0.122,-0.366
1635769144508,2021-11-01T05:19:04.508,10.320,-0.122,0.244,-0.396
1635769144548,2021-11-01T05:19:04.548,10.360,-0.335,0.183,-0.366
1635769144588,2021-11-01T05:19:04.588,10.400,-0.396,0.091,-0.335
1635769144628,2021-11-01T05:19:04.628,10.440,-0.396,0.183,-0.366
1635769144668,2021-11-01T05:19:04.668,10.480,-0.152,0.183,-0.366
1635769144708,2021-11-01T05:19:04.708,10.520,-0.213,0.030,-0.366
1635769144748,2021-11-01T05:19:04.748,10.560,-0.305,0.122,-0.366
1635769144788,2021-11-01T05:19:04.788,10.600,-0.579,0.274,-0.396
1635769144828,2021-11-01T05:19:04.828,10.640,-0.396,0.152,-0.366
1635769144868,2021-11-01T05:19:04.868,10.680,-0.518,0.213,-0.366
1635769144908,2021-11-01T05:19:04.908,10.720,-0.457,0.274,-0.335
1635769144948,2021-11-01T05:19:04.948,10.760,-0.274,0.152,-0.335
1635769144988,2021-11-01T05:19:04.988,10.800,0.000,0.000,-0.366
1635769145028,2021-11-01T05:19:05.028,10.840,-0.183,0.152,-0.335
1635769145068,2021-11-01T05:19:05.068,10.880,-0.122,0.335,-0.335
1635769145108,2021-11-01T05:19:05.108,10.920,-0.213,0.122,-0.457
1635769145148,2021-11-01T05:19:05.148,10.960,-0.488,0.061,-0.366
1635769145188,2021-11-01T05:19:05.188,11.000,-0.366,0.305,-0.335
1635769145228,2021-11-01T05:19:05.228,11.040,-0.366,0.183,-0.366
1635769145268,2021-11-01T05:19:05.268,11.080,-0.213,0.091,-0.366
1635769145308,2021-11-01T05:19:05.308,11.120,-0.030,0.274,-0.396
1635769145348,2021-11-01T05:19:05.348,11.160,-0.274,0.183,-0.457
1635769145388,2021-11-01T05:19:05.388,11.200,-0.213,0.000,-0.396
1635769145428,2021-11-01T05:19:05.428,11.240,-0.335,0.183,-0.335
1635769145468,2021-11-01T05:19:05.468,11.280,-0.152,0.183,-0.335
1635769145508,2021-11-01T05:19:05.508,11.320,-0.152,0.091,-0.305
1635769145548,2021-11-01T05:19:05.548,11.360,-0.396,0.244,-0.366
1635769145588,2021-11-01T05:19:05.588,11.400,-0.488,0.274,-0.366
1635769145628,2021-11-01T05:19:05.628,11.440,-0.335,0.244,-0.244
1635769145668,2021-11-01T05:19:05.668,11.480,-0.274,0.335,-0.274
1635769145708,2021-11-01T05:19:05.708,11.520,-0.091,0.152,-0.366
1635769145748,2021-11-01T05:19:05.748,11.560,0.061,0.061,-0.335
1635769145788,2021-11-01T05:19:05.788,11.600,-0.244,0.274,-0.305
1635769145828,2021-11-01T05:19:05.828,11.640,-0.366,0.213,-0.335
1635769145868,2021-11-01T05:19:05.868,11.680,-0.061,0.244,-0.366
1635769145908,2021-11-01T05:19:05.908,11.720,-0.030,0.152,-0.366
1635769145948,2021-11-01T05:19:05.948,11.760,-0.061,0.030,-0.396
1635769145988,2021-11-01T05:19:05.988,11.800,-0.244,0.152,-0.396
1635769146028,2021-11-01T05:19:06.028,11.840,-0.213,0.152,-0.427
1635769146068,2021-11-01T05:19:06.068,11.880,-0.091,0.122,-0.396
1635769146108,2021-11-01T05:19:06.108,11.920,-0.305,0.213,-0.427
1635769146148,2021-11-01T05:19:06.148,11.960,-0.305,0.152,-0.396
1635769146188,2021-11-01T05:19:06.188,12.000,-0.152,0.122,-0.366
1635769146228,2021-11-01T05:19:06.228,12.040,-0.030,0.152,-0.366
1635769146268,2021-11-01T05:19:06.268,12.080,-0.091,0.335,-0.396
1635769146308,2021-11-01T05:19:06.308,12.120,0.396,0.244,-0.335
1635769146348,2021-11-01T05:19:06.348,12.160,0.061,0.305,-0.427
1635769146388,2021-11-01T05:19:06.388,12.200,-0.183,0.396,-0.335
1635769146428,2021-11-01T05:19:06.428,12.240,0.030,0.213,-0.335
1635769146468,2021-11-01T05:19:06.468,12.280,0.213,0.091,-0.396
1635769146508,2021-11-01T05:19:06.508,12.320,0.061,0.030,-0.274
1635769146548,2021-11-01T05:19:06.548,12.360,-0.061,0.213,-0.274
1635769146588,2021-11-01T05:19:06.588,12.400,0.030,0.091,-0.366
1635769146628,2021-11-01T05:19:06.628,12.440,0.030,0.000,-0.396
1635769146668,2021-11-01T05:19:06.668,12.480,0.000,0.122,-0.335
1635769146708,2021-11-01T05:19:06.708,12.520,-0.183,0.152,-0.396
1635769146748,2021-11-01T05:19:06.748,12.560,-0.061,0.061,-0.396
1635769146788,2021-11-01T05:19:06.788,12.600,-0.061,0.122,-0.457
1635769146828,2021-11-01T05:19:06.828,12.640,-0.335,0.183,-0.396
1635769146868,2021-11-01T05:19:06.868,12.680,-0.061,0.122,-0.396
1635769146908,2021-11-01T05:19:06.908,12.720,-0.030,-0.091,-0.366
1635769146948,2021-11-01T05:19:06.948,12.760,-0.244,0.091,-0.335
1635769146988,2021-11-01T05:19:06.988,12.800,-0.122,0.183,-0.366
1635769147028,2021-11-01T05:19:07.028,12.840,-0.091,0.091,-0.396
1635769147068,2021-11-01T05:19:07.068,12.880,-0.061,0.183,-0.396
1635769147108,2021-11-01T05:19:07.108,12.920,-0.396,0.152,-0.366
1635769147148,2021-11-01T05:19:07.148,12.960,-0.427,0.305,-0.305
1635769147188,2021-11-01T05:19:07.188,13.000,-0.213,0.305,-0.366
1635769147228,2021-11-01T05:19:07.228,13.040,-0.122,0.000,-0.335
1635769147268,2021-11-01T05:19:07.268,13.080,-0.122,0.213,-0.244
1635769147308,2021-11-01T05:19:07.308,13.120,-0.244,0.518,-0.274
1635769147348,2021-11-01T05:19:07.348,13.160,-1.006,1.433,-0.274
1635769147388,2021-11-01T05:19:07.388,13.200,-0.945,1.280,-0.366
1635769147428,2021-11-01T05:19:07.428,13.240,0.152,0.152,-0.366
1635769147468,2021-11-01T05:19:07.468,13.280,0.091,-0.427,-0.366
1635769147508,2021-11-01T05:19:07.508,13.320,-0.305,-0.183,-0.396
1635769147548,2021-11-01T05:19:07.548,13.360,0.091,0.061,-0.335
1635769147588,2021-11-01T05:19:07.588,13.400,0.244,0.061,-0.274
1635769147628,2021-11-01T05:19:07.628,13.440,0.061,-0.030,-0.244
1635769147668,2021-11-01T05:19:07.668,13.480,-0.183,0.030,-0.274
1635769147708,2021-11-01T05:19:07.708,13.520,0.122,0.152,-0.213
1635769147748,2021-11-01T05:19:07.748,13.560,-0.152,0.183,-0.335
1635769147788,2021-11-01T05:19:07.788,13.600,-0.244,0.183,-0.396
1635769147828,2021-11-01T05:19:07.828,13.640,-0.183,0.274,-0.274
1635769147868,2021-11-01T05:19:07.868,13.680,-0.122,0.305,-0.274
1635769147908,2021-11-01T05:19:07.908,13.720,-0.061,0.000,-0.335
1635769147948,2021-11-01T05:19:07.948,13.760,-0.152,0.030,-0.335
1635769147988,2021-11-01T05:19:07.988,13.800,-0.061,0.305,-0.274
1635769148028,2021-11-01T05:19:08.028,13.840,0.000,0.244,-0.335
1635769148068,2021-11-01T05:19:08.068,13.880,-0.030,-0.152,-0.610
1635769148108,2021-11-01T05:19:08.108,13.920,-0.305,-0.244,-1.037
1635769148148,2021-11-01T05:19:08.148,13.960,-0.122,-0.457,-1.220
1635769148188,2021-11-01T05:19:08.188,14.000,1.433,-0.488,-0.366
1635769148228,2021-11-01T05:19:08.228,14.040,1.341,-0.030,-0.152
1635769148268,2021-11-01T05:19:08.268,14.080,-0.396,0.091,-0.244
1635769148308,2021-11-01T05:19:08.308,14.120,0.274,0.457,0.122
1635769148348,2021-11-01T05:19:08.348,14.160,0.305,0.427,-0.152
1635769148388,2021-11-01T05:19:08.388,14.200,1.250,0.213,-0.061
1635769148428,2021-11-01T05:19:08.428,14.240,1.768,-0.061,-0.091
