epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635965116598,2021-11-03T20.45.16.598,0.000,-1.250,-0.457,0.366
1635965116638,2021-11-03T20.45.16.638,0.040,-1.341,-0.518,0.213
1635965116678,2021-11-03T20.45.16.678,0.080,-3.598,-1.098,-0.640
1635965116718,2021-11-03T20.45.16.718,0.120,-4.665,0.061,-0.030
1635965116758,2021-11-03T20.45.16.758,0.160,-3.110,0.000,1.037
1635965116798,2021-11-03T20.45.16.798,0.200,-2.256,-0.183,0.549
1635965116838,2021-11-03T20.45.16.838,0.240,-2.957,-0.183,-0.122
1635965116878,2021-11-03T20.45.16.878,0.280,-3.415,0.122,-0.976
1635965116918,2021-11-03T20.45.16.918,0.320,-1.402,0.000,-1.524
1635965116958,2021-11-03T20.45.16.958,0.360,2.683,-0.457,-0.518
1635965116998,2021-11-03T20.45.16.998,0.400,3.171,-0.610,0.610
1635965117038,2021-11-03T20.45.17.038,0.440,0.305,-0.823,1.555
1635965117078,2021-11-03T20.45.17.078,0.480,-1.128,-0.610,1.585
1635965117118,2021-11-03T20.45.17.118,0.520,0.396,-0.335,1.159
1635965117158,2021-11-03T20.45.17.158,0.560,3.110,0.335,0.488
1635965117198,2021-11-03T20.45.17.198,0.600,3.537,0.152,0.091
1635965117238,2021-11-03T20.45.17.238,0.640,2.409,-0.274,0.183
1635965117278,2021-11-03T20.45.17.278,0.680,1.402,-0.396,0.488
1635965117318,2021-11-03T20.45.17.318,0.720,0.091,-0.518,0.579
1635965117358,2021-11-03T20.45.17.358,0.760,-0.579,-0.549,0.549
1635965117398,2021-11-03T20.45.17.398,0.800,0.244,-0.183,0.152
1635965117438,2021-11-03T20.45.17.438,0.840,0.335,0.000,-0.091
1635965117478,2021-11-03T20.45.17.478,0.880,0.884,0.091,-0.091
1635965117518,2021-11-03T20.45.17.518,0.920,0.305,0.396,-0.793
1635965117558,2021-11-03T20.45.17.558,0.960,-1.646,0.457,-1.311
1635965117598,2021-11-03T20.45.17.598,1.000,-2.378,0.305,-1.280
1635965117638,2021-11-03T20.45.17.638,1.040,-1.463,0.152,-1.220
1635965117678,2021-11-03T20.45.17.678,1.080,-1.738,0.122,-1.616
1635965117718,2021-11-03T20.45.17.718,1.120,-2.012,0.366,-1.799
1635965117758,2021-11-03T20.45.17.758,1.160,1.189,0.305,-0.305
1635965117798,2021-11-03T20.45.17.798,1.200,3.963,-0.762,1.280
1635965117838,2021-11-03T20.45.17.838,1.240,3.354,-1.098,2.012
1635965117878,2021-11-03T20.45.17.878,1.280,1.799,-0.793,2.104
1635965117918,2021-11-03T20.45.17.918,1.320,0.335,-0.549,1.280
1635965117958,2021-11-03T20.45.17.958,1.360,-0.671,-0.213,0.030
1635965117998,2021-11-03T20.45.17.998,1.400,-0.854,0.152,-0.854
1635965118038,2021-11-03T20.45.18.038,1.440,-1.646,0.396,-1.494
1635965118078,2021-11-03T20.45.18.078,1.480,0.152,0.274,-0.610
1635965118118,2021-11-03T20.45.18.118,1.520,1.311,0.457,-0.030
