epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636373621973,2021-11-08T14:13:41.973,0.000,-0.128,0.200,-1.003
1636373622013,2021-11-08T14:13:42.013,0.040,-0.128,0.201,-1.013
1636373622053,2021-11-08T14:13:42.053,0.080,-0.130,0.198,-1.009
1636373622093,2021-11-08T14:13:42.093,0.120,-0.129,0.198,-1.010
1636373622133,2021-11-08T14:13:42.133,0.160,-0.131,0.204,-1.007
1636373622173,2021-11-08T14:13:42.173,0.200,-0.127,0.197,-1.011
1636373622213,2021-11-08T14:13:42.213,0.240,-0.130,0.201,-1.008
1636373622253,2021-11-08T14:13:42.253,0.280,-0.131,0.199,-1.010
1636373622293,2021-11-08T14:13:42.293,0.320,-0.129,0.197,-1.004
1636373622333,2021-11-08T14:13:42.333,0.360,-0.138,0.197,-1.011
1636373622373,2021-11-08T14:13:42.373,0.400,-0.140,0.193,-1.013
1636373622413,2021-11-08T14:13:42.413,0.440,-0.139,0.195,-1.011
1636373622453,2021-11-08T14:13:42.453,0.480,-0.142,0.190,-1.011
1636373622493,2021-11-08T14:13:42.493,0.520,-0.146,0.199,-1.004
1636373622533,2021-11-08T14:13:42.533,0.560,-0.142,0.201,-1.008
1636373622573,2021-11-08T14:13:42.573,0.600,-0.137,0.190,-1.009
1636373622613,2021-11-08T14:13:42.613,0.640,-0.148,0.201,-1.004
1636373622653,2021-11-08T14:13:42.653,0.680,-0.142,0.193,-1.009
1636373622693,2021-11-08T14:13:42.693,0.720,-0.143,0.204,-1.006
1636373622733,2021-11-08T14:13:42.733,0.760,-0.142,0.194,-1.008
1636373622773,2021-11-08T14:13:42.773,0.800,-0.144,0.203,-1.005
1636373622813,2021-11-08T14:13:42.813,0.840,-0.142,0.186,-1.011
1636373622853,2021-11-08T14:13:42.853,0.880,-0.143,0.202,-1.004
1636373622893,2021-11-08T14:13:42.893,0.920,-0.146,0.202,-1.007
1636373622933,2021-11-08T14:13:42.933,0.960,-0.139,0.199,-1.006
1636373622973,2021-11-08T14:13:42.973,1.000,-0.138,0.195,-1.008
1636373623013,2021-11-08T14:13:43.013,1.040,-0.140,0.201,-1.008
1636373623053,2021-11-08T14:13:43.053,1.080,-0.146,0.201,-1.010
1636373623093,2021-11-08T14:13:43.093,1.120,-0.141,0.197,-1.006
1636373623133,2021-11-08T14:13:43.133,1.160,-0.143,0.204,-1.009
1636373623173,2021-11-08T14:13:43.173,1.200,-0.146,0.200,-1.005
1636373623213,2021-11-08T14:13:43.213,1.240,-0.143,0.200,-1.007
1636373623253,2021-11-08T14:13:43.253,1.280,-0.142,0.201,-1.005
1636373623293,2021-11-08T14:13:43.293,1.320,-0.143,0.197,-1.009
1636373623333,2021-11-08T14:13:43.333,1.360,-0.144,0.206,-1.006
1636373623373,2021-11-08T14:13:43.373,1.400,-0.142,0.198,-1.009
1636373623413,2021-11-08T14:13:43.413,1.440,-0.144,0.199,-1.007
1636373623453,2021-11-08T14:13:43.453,1.480,-0.145,0.199,-1.007
