epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636618802769,2021-11-11T10.20.02.769,0.000,0.197,-0.117,-0.982
1636618802809,2021-11-11T10.20.02.809,0.040,0.198,-0.117,-0.989
1636618802849,2021-11-11T10.20.02.849,0.080,0.195,-0.118,-0.986
1636618802889,2021-11-11T10.20.02.889,0.120,0.195,-0.114,-0.986
1636618802929,2021-11-11T10.20.02.929,0.160,0.197,-0.117,-0.987
1636618802969,2021-11-11T10.20.02.969,0.200,0.197,-0.120,-0.986
1636618803009,2021-11-11T10.20.03.009,0.240,0.196,-0.120,-0.986
1636618803049,2021-11-11T10.20.03.049,0.280,0.195,-0.121,-0.985
1636618803089,2021-11-11T10.20.03.089,0.320,0.195,-0.122,-0.984
1636618803129,2021-11-11T10.20.03.129,0.360,0.198,-0.117,-0.987
1636618803169,2021-11-11T10.20.03.169,0.400,0.195,-0.122,-0.989
1636618803209,2021-11-11T10.20.03.209,0.440,0.192,-0.129,-0.988
1636618803249,2021-11-11T10.20.03.249,0.480,0.203,-0.120,-0.983
1636618803289,2021-11-11T10.20.03.289,0.520,0.200,-0.120,-0.984
1636618803329,2021-11-11T10.20.03.329,0.560,0.192,-0.123,-0.985
1636618803369,2021-11-11T10.20.03.369,0.600,0.194,-0.122,-0.986
1636618803409,2021-11-11T10.20.03.409,0.640,0.199,-0.124,-0.986
1636618803449,2021-11-11T10.20.03.449,0.680,0.200,-0.117,-0.985
1636618803489,2021-11-11T10.20.03.489,0.720,0.194,-0.119,-0.986
1636618803529,2021-11-11T10.20.03.529,0.760,0.198,-0.119,-0.986
1636618803569,2021-11-11T10.20.03.569,0.800,0.198,-0.120,-0.987
1636618803609,2021-11-11T10.20.03.609,0.840,0.192,-0.125,-0.986
1636618803649,2021-11-11T10.20.03.649,0.880,0.198,-0.120,-0.985
1636618803689,2021-11-11T10.20.03.689,0.920,0.198,-0.117,-0.986
1636618803729,2021-11-11T10.20.03.729,0.960,0.193,-0.118,-0.986
1636618803769,2021-11-11T10.20.03.769,1.000,0.197,-0.120,-0.986
1636618803809,2021-11-11T10.20.03.809,1.040,0.198,-0.116,-0.985
1636618803849,2021-11-11T10.20.03.849,1.080,0.195,-0.118,-0.985
1636618803889,2021-11-11T10.20.03.889,1.120,0.198,-0.115,-0.987
1636618803929,2021-11-11T10.20.03.929,1.160,0.196,-0.121,-0.987
1636618803969,2021-11-11T10.20.03.969,1.200,0.193,-0.120,-0.985
1636618804009,2021-11-11T10.20.04.009,1.240,0.202,-0.107,-0.984
1636618804049,2021-11-11T10.20.04.049,1.280,0.197,-0.116,-0.985
