epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.6362E+12,2021-11-06T05:22:47.106,3.96,-0.884,0.274,-0.823
1.6362E+12,2021-11-06T05:22:47.146,4,-0.518,0.427,-1.037
1.6362E+12,2021-11-06T05:22:47.186,4.04,-0.305,1.037,-1.159
1.6362E+12,2021-11-06T05:22:47.226,4.08,-0.732,0.396,-0.915
1.6362E+12,2021-11-06T05:22:47.266,4.12,-1.189,0.122,-0.701
1.6362E+12,2021-11-06T05:22:47.306,4.16,-1.494,1.341,-0.274
1.6362E+12,2021-11-06T05:22:47.346,4.2,-0.884,1.067,-0.305
1.6362E+12,2021-11-06T05:22:47.386,4.24,-2.012,0.518,-0.305
1.6362E+12,2021-11-06T05:22:47.426,4.28,-1.86,0.823,-0.457
1.6362E+12,2021-11-06T05:22:47.466,4.32,-1.982,1.25,-0.335
1.6362E+12,2021-11-06T05:22:47.506,4.36,-1.433,0.823,-0.579
1.6362E+12,2021-11-06T05:22:47.546,4.4,-0.854,0.671,-0.61
1.6362E+12,2021-11-06T05:22:47.586,4.44,-1.28,1.128,-0.427
1.6362E+12,2021-11-06T05:22:47.626,4.48,-0.732,0.945,-0.305
1.6362E+12,2021-11-06T05:22:47.666,4.52,0,0.152,-0.396
1.6362E+12,2021-11-06T05:22:47.706,4.56,0.335,0.122,-0.305
1.6362E+12,2021-11-06T05:22:47.746,4.6,-0.061,0.732,-0.335
1.6362E+12,2021-11-06T05:22:47.786,4.64,-0.152,0.549,-0.396
1.6362E+12,2021-11-06T05:22:47.826,4.68,0.091,0.061,-0.518
1.6362E+12,2021-11-06T05:22:47.866,4.72,0.213,0.427,-0.427
1.6362E+12,2021-11-06T05:22:47.906,4.76,-0.061,0.091,-0.427
1.6362E+12,2021-11-06T05:22:47.946,4.8,0.122,0.03,-0.366
1.6362E+12,2021-11-06T05:22:47.986,4.84,0.488,0.03,-0.488
1.6362E+12,2021-11-06T05:22:48.026,4.88,1.311,0.091,-0.335
1.6362E+12,2021-11-06T05:22:48.066,4.92,1.22,-0.244,-0.274
1.6362E+12,2021-11-06T05:22:48.106,4.96,1.159,-0.518,-0.274
1.6362E+12,2021-11-06T05:22:48.146,5,1.22,-0.518,-0.305
1.6362E+12,2021-11-06T05:22:48.186,5.04,0.366,-0.213,-0.366
1.6362E+12,2021-11-06T05:22:48.226,5.08,0,0.305,-0.396
1.6362E+12,2021-11-06T05:22:48.266,5.12,-0.64,0.701,-0.366
1.6362E+12,2021-11-06T05:22:48.306,5.16,-0.549,0.549,-0.335
1.6362E+12,2021-11-06T05:22:48.346,5.2,-0.427,0.488,-0.427
1.6362E+12,2021-11-06T05:22:48.386,5.24,-0.366,0.457,-0.335
1.6362E+12,2021-11-06T05:22:48.426,5.28,-0.03,0.03,-0.183
1.6362E+12,2021-11-06T05:22:48.466,5.32,0.061,0.03,-0.244
1.6362E+12,2021-11-06T05:22:48.506,5.36,-0.274,0.244,-0.244
1.6362E+12,2021-11-06T05:22:48.546,5.4,-0.274,0.457,-0.213
1.6362E+12,2021-11-06T05:22:48.586,5.44,-0.396,0.457,-0.274
1.6362E+12,2021-11-06T05:22:48.626,5.48,-0.427,0.427,-0.274
1.6362E+12,2021-11-06T05:22:48.666,5.52,-0.183,0.335,-0.183
1.6362E+12,2021-11-06T05:22:48.706,5.56,-0.274,0.122,-0.274
1.6362E+12,2021-11-06T05:22:48.746,5.6,-0.274,0.183,-0.335
1.6362E+12,2021-11-06T05:22:48.786,5.64,0.061,0.518,-0.366
1.6362E+12,2021-11-06T05:22:48.826,5.68,-0.03,0.213,-0.427
1.6362E+12,2021-11-06T05:22:48.866,5.72,-0.03,-0.03,-0.488
1.6362E+12,2021-11-06T05:22:48.906,5.76,-0.061,0.244,-0.427
1.6362E+12,2021-11-06T05:22:48.946,5.8,0.305,-0.091,-0.427
1.6362E+12,2021-11-06T05:22:48.986,5.84,-0.061,-0.183,-0.396
1.6362E+12,2021-11-06T05:22:49.026,5.88,-0.305,0.03,-0.366
1.6362E+12,2021-11-06T05:22:49.066,5.92,-0.366,0.091,-0.305
1.6362E+12,2021-11-06T05:22:49.106,5.96,-0.305,0.122,-0.366
1.6362E+12,2021-11-06T05:22:49.146,6,-0.061,0.152,-0.457
1.6362E+12,2021-11-06T05:22:49.186,6.04,-0.091,-0.061,-0.488
1.6362E+12,2021-11-06T05:22:49.226,6.08,0.091,0.061,-0.427
1.6362E+12,2021-11-06T05:22:49.266,6.12,-0.122,0.244,-0.396
1.6362E+12,2021-11-06T05:22:49.306,6.16,-0.122,-0.213,-0.518
1.6362E+12,2021-11-06T05:22:49.346,6.2,-0.518,-0.03,-0.488
1.6362E+12,2021-11-06T05:22:49.386,6.24,-0.305,0.396,-0.366
1.6362E+12,2021-11-06T05:22:49.426,6.28,-0.152,0.152,-0.366
1.6362E+12,2021-11-06T05:22:49.466,6.32,-0.793,0.03,-0.244
1.6362E+12,2021-11-06T05:22:49.506,6.36,-0.61,0.183,-0.183
1.6362E+12,2021-11-06T05:22:49.546,6.4,-0.488,0.366,-0.274
1.6362E+12,2021-11-06T05:22:49.586,6.44,-0.274,0.244,-0.396
1.6362E+12,2021-11-06T05:22:49.626,6.48,0.03,0.183,-0.457
1.6362E+12,2021-11-06T05:22:49.666,6.52,-0.122,0.213,-0.396
1.6362E+12,2021-11-06T05:22:49.706,6.56,0.03,-0.061,-0.488
1.6362E+12,2021-11-06T05:22:49.746,6.6,0.335,0.091,-0.396
1.6362E+12,2021-11-06T05:22:49.786,6.64,0.671,0.183,-0.579
1.6362E+12,2021-11-06T05:22:49.826,6.68,0.793,0.152,-0.427
1.6362E+12,2021-11-06T05:22:49.866,6.72,0.366,0.183,-0.122
1.6362E+12,2021-11-06T05:22:49.906,6.76,-0.396,-0.183,-0.244
1.6362E+12,2021-11-06T05:22:49.946,6.8,-0.854,-0.061,-0.335
1.6362E+12,2021-11-06T05:22:49.986,6.84,-1.189,0.457,-0.061
1.6362E+12,2021-11-06T05:22:50.026,6.88,-1.89,0.335,0.03
1.6362E+12,2021-11-06T05:22:50.066,6.92,-1.86,0.061,-0.122
1.6362E+12,2021-11-06T05:22:50.106,6.96,-1.372,0.122,-0.183
1.6362E+12,2021-11-06T05:22:50.146,7,-1.372,0.457,-0.183
1.6362E+12,2021-11-06T05:22:50.186,7.04,-0.945,0.457,-0.396
1.6362E+12,2021-11-06T05:22:50.226,7.08,-0.518,0.518,-0.518
1.6362E+12,2021-11-06T05:22:50.266,7.12,-0.305,0.671,-0.549
1.6362E+12,2021-11-06T05:22:50.306,7.16,0.061,0.366,-0.457
1.6362E+12,2021-11-06T05:22:50.346,7.2,0.274,0.061,-0.366
1.6362E+12,2021-11-06T05:22:50.386,7.24,0.152,0.335,-0.335
1.6362E+12,2021-11-06T05:22:50.426,7.28,-0.091,0.274,-0.366
1.6362E+12,2021-11-06T05:22:50.466,7.32,-0.213,0.427,-0.457
1.6362E+12,2021-11-06T05:22:50.506,7.36,-0.579,0.701,-0.396
1.6362E+12,2021-11-06T05:22:50.546,7.4,-0.457,0.762,-0.305
1.6362E+12,2021-11-06T05:22:50.586,7.44,-0.549,0.457,-0.244
1.6362E+12,2021-11-06T05:22:50.626,7.48,-0.335,0.091,-0.305
1.6362E+12,2021-11-06T05:22:50.666,7.52,-0.122,0.183,-0.366
1.6362E+12,2021-11-06T05:22:50.706,7.56,-0.366,0.061,-0.457
1.6362E+12,2021-11-06T05:22:50.746,7.6,0.274,0.091,-0.549
1.6362E+12,2021-11-06T05:22:50.786,7.64,0.366,0.183,-0.427
1.6362E+12,2021-11-06T05:22:50.826,7.68,0.152,0.091,-0.274
1.6362E+12,2021-11-06T05:22:50.866,7.72,0.091,-0.152,-0.152
1.6362E+12,2021-11-06T05:22:50.906,7.76,-0.061,-0.396,-0.244
1.6362E+12,2021-11-06T05:22:50.946,7.8,-0.03,-0.274,-0.427
1.6362E+12,2021-11-06T05:22:50.986,7.84,-0.305,0.152,-0.396
1.6362E+12,2021-11-06T05:22:51.026,7.88,0.061,0.091,-0.427
1.6362E+12,2021-11-06T05:22:51.066,7.92,0.061,-0.152,-0.427
1.6362E+12,2021-11-06T05:22:51.106,7.96,0.091,0.274,-0.457
1.6362E+12,2021-11-06T05:22:51.146,8,-0.122,0.213,-0.518
1.6362E+12,2021-11-06T05:22:51.186,8.04,-0.183,0.213,-0.671
1.6362E+12,2021-11-06T05:22:51.226,8.08,-0.244,0.061,-0.701
1.6362E+12,2021-11-06T05:22:51.266,8.12,-0.305,0.549,-0.579
1.6362E+12,2021-11-06T05:22:51.306,8.16,0.213,0.61,-0.366
1.6362E+12,2021-11-06T05:22:51.346,8.2,-0.396,0.091,-0.244
1.6362E+12,2021-11-06T05:22:51.386,8.24,-0.244,0.152,-0.122
1.6362E+12,2021-11-06T05:22:51.426,8.28,0,0.122,-0.213
1.6362E+12,2021-11-06T05:22:51.466,8.32,-0.122,0.091,-0.366
1.6362E+12,2021-11-06T05:22:51.506,8.36,-0.213,0.305,-0.335
1.6362E+12,2021-11-06T05:22:51.546,8.4,-0.152,0.305,-0.305
1.6362E+12,2021-11-06T05:22:51.586,8.44,-0.335,0.213,-0.305
1.6362E+12,2021-11-06T05:22:51.626,8.48,-0.061,0.183,-0.335
1.6362E+12,2021-11-06T05:22:51.666,8.52,0.183,0.183,-0.366
1.6362E+12,2021-11-06T05:22:51.706,8.56,0.183,0.091,-0.335
1.6362E+12,2021-11-06T05:22:51.746,8.6,0.183,0.335,-0.427
1.6362E+12,2021-11-06T05:22:51.786,8.64,0.061,0.396,-0.366
1.6362E+12,2021-11-06T05:22:51.826,8.68,-0.335,0.152,-0.335
1.6362E+12,2021-11-06T05:22:51.866,8.72,-0.061,0,-0.335
1.6362E+12,2021-11-06T05:22:51.906,8.76,-0.213,0.366,-0.152
1.6362E+12,2021-11-06T05:22:51.946,8.8,-0.396,0.061,-0.183
1.6362E+12,2021-11-06T05:22:51.986,8.84,-0.274,-0.061,-0.366
1.6362E+12,2021-11-06T05:22:52.026,8.88,0.122,0.183,-0.396
1.6362E+12,2021-11-06T05:22:52.066,8.92,0,0.305,-0.366
1.6362E+12,2021-11-06T05:22:52.106,8.96,-0.091,0.305,-0.427
1.6362E+12,2021-11-06T05:22:52.146,9,0.183,0.213,-0.549
1.6362E+12,2021-11-06T05:22:52.186,9.04,0,0.457,-0.396
1.6362E+12,2021-11-06T05:22:52.226,9.08,0.122,0.122,-0.488
1.6362E+12,2021-11-06T05:22:52.266,9.12,0,0.152,-0.549
1.6362E+12,2021-11-06T05:22:52.306,9.16,-0.244,0.061,-0.366
1.6362E+12,2021-11-06T05:22:52.346,9.2,-0.03,0,-0.396
1.6362E+12,2021-11-06T05:22:52.386,9.24,-0.061,0.213,-0.305
1.6362E+12,2021-11-06T05:22:52.426,9.28,-0.244,-0.122,-0.274
1.6362E+12,2021-11-06T05:22:52.466,9.32,-0.091,-0.335,-0.244
1.6362E+12,2021-11-06T05:22:52.506,9.36,-0.03,-0.488,-0.274
1.6362E+12,2021-11-06T05:22:52.546,9.4,0.061,-0.518,-0.427
1.6362E+12,2021-11-06T05:22:52.586,9.44,0.213,0.061,-0.335
1.6362E+12,2021-11-06T05:22:52.626,9.48,0.366,0.061,-0.183
1.6362E+12,2021-11-06T05:22:52.666,9.52,-0.061,-0.091,-0.305
1.6362E+12,2021-11-06T05:22:52.706,9.56,-0.366,0.244,-0.274
1.6362E+12,2021-11-06T05:22:52.746,9.6,-0.518,0.03,-0.274
1.6362E+12,2021-11-06T05:22:52.786,9.64,-0.701,0.122,-0.244
1.6362E+12,2021-11-06T05:22:52.826,9.68,-0.518,0.274,-0.457
1.6362E+12,2021-11-06T05:22:52.866,9.72,0,0.274,-0.701
1.6362E+12,2021-11-06T05:22:52.906,9.76,-0.061,0.122,-0.61
1.6362E+12,2021-11-06T05:22:52.946,9.8,-0.396,-0.061,-0.366
1.6362E+12,2021-11-06T05:22:52.986,9.84,0.061,0.427,-0.335
1.6362E+12,2021-11-06T05:22:53.026,9.88,0.061,0.732,-0.274
1.6362E+12,2021-11-06T05:22:53.066,9.92,-0.64,1.25,-0.183
1.6362E+12,2021-11-06T05:22:53.106,9.96,-0.854,1.128,-0.152
1.6362E+12,2021-11-06T05:22:53.146,10,-1.433,0.549,-0.091
1.6362E+12,2021-11-06T05:22:53.186,10.04,-0.244,0.64,-0.305
1.6362E+12,2021-11-06T05:22:53.226,10.08,0.366,-0.091,-0.488
1.6362E+12,2021-11-06T05:22:53.266,10.12,-0.244,-0.244,-0.457
1.6362E+12,2021-11-06T05:22:53.306,10.16,-0.64,0.488,-0.427
1.6362E+12,2021-11-06T05:22:53.346,10.2,-0.762,0.61,-0.366
1.6362E+12,2021-11-06T05:22:53.386,10.24,-0.579,0.305,-0.457
1.6362E+12,2021-11-06T05:22:53.426,10.28,-0.518,0.457,-0.396
1.6362E+12,2021-11-06T05:22:53.466,10.32,-0.183,0.335,-0.396
1.6362E+12,2021-11-06T05:22:53.506,10.36,-0.03,0.122,-0.396
1.6362E+12,2021-11-06T05:22:53.546,10.4,0.03,0.03,-0.396
1.6362E+12,2021-11-06T05:22:53.586,10.44,0,-0.03,-0.305
1.6362E+12,2021-11-06T05:22:53.626,10.48,-0.183,0.03,-0.274
1.6362E+12,2021-11-06T05:22:53.666,10.52,-0.64,0,-0.396
1.6362E+12,2021-11-06T05:22:53.706,10.56,-0.366,0.03,-0.457
1.6362E+12,2021-11-06T05:22:53.746,10.6,0.122,0.396,-0.427
1.6362E+12,2021-11-06T05:22:53.786,10.64,-0.061,0.091,-0.457
1.6362E+12,2021-11-06T05:22:53.826,10.68,-0.396,0.213,-0.427
1.6362E+12,2021-11-06T05:22:53.866,10.72,-0.305,0.274,-0.366
1.6362E+12,2021-11-06T05:22:53.906,10.76,-0.549,0.274,-0.366
1.6362E+12,2021-11-06T05:22:53.946,10.8,-0.457,0.244,-0.335
1.6362E+12,2021-11-06T05:22:53.986,10.84,-0.488,-0.122,-0.427
1.6362E+12,2021-11-06T05:22:54.026,10.88,-0.061,0.305,-0.457
1.6362E+12,2021-11-06T05:22:54.066,10.92,-0.518,0.213,-0.518
1.6362E+12,2021-11-06T05:22:54.106,10.96,-1.037,-0.061,-0.396
1.6362E+12,2021-11-06T05:22:54.146,11,-0.061,0.244,-0.427
1.6362E+12,2021-11-06T05:22:54.186,11.04,0.091,0.579,-0.244
1.6362E+12,2021-11-06T05:22:54.226,11.08,-0.213,-0.244,-0.122
1.6362E+12,2021-11-06T05:22:54.266,11.12,0.244,-0.488,-0.274
1.6362E+12,2021-11-06T05:22:54.306,11.16,0.427,-0.366,-0.305
1.6362E+12,2021-11-06T05:22:54.346,11.2,0.762,0.152,-0.213
1.6362E+12,2021-11-06T05:22:54.386,11.24,0.64,0.03,-0.091
1.6362E+12,2021-11-06T05:22:54.426,11.28,0.549,-0.305,-0.183
1.6362E+12,2021-11-06T05:22:54.466,11.32,0.488,0.122,-0.183
1.6362E+12,2021-11-06T05:22:54.506,11.36,0.274,0.183,-0.122
1.6362E+12,2021-11-06T05:22:54.546,11.4,0.213,0.427,-0.335
1.6362E+12,2021-11-06T05:22:54.586,11.44,-0.061,0.366,-0.518
1.6362E+12,2021-11-06T05:22:54.626,11.48,-0.213,0.274,-0.518
1.6362E+12,2021-11-06T05:22:54.666,11.52,-0.274,0.03,-0.488
1.6362E+12,2021-11-06T05:22:54.706,11.56,-0.305,0.03,-0.488
1.6362E+12,2021-11-06T05:22:54.746,11.6,-0.183,0.244,-0.366
1.6362E+12,2021-11-06T05:22:54.786,11.64,-0.274,0.03,-0.274
1.6362E+12,2021-11-06T05:22:54.826,11.68,-0.457,0.03,-0.274
1.6362E+12,2021-11-06T05:22:54.866,11.72,-0.213,0.061,-0.366
1.6362E+12,2021-11-06T05:22:54.906,11.76,0.213,0.213,-0.427
1.6362E+12,2021-11-06T05:22:54.946,11.8,-0.03,0.183,-0.427
1.6362E+12,2021-11-06T05:22:54.986,11.84,-0.183,0.03,-0.427
1.6362E+12,2021-11-06T05:22:55.026,11.88,-0.03,0,-0.396
1.6362E+12,2021-11-06T05:22:55.066,11.92,0.152,0.152,-0.396
1.6362E+12,2021-11-06T05:22:55.106,11.96,-0.183,0.244,-0.427
1.6362E+12,2021-11-06T05:22:55.146,12,-0.274,0.061,-0.457
1.6362E+12,2021-11-06T05:22:55.186,12.04,-0.213,0.457,-0.488
1.6362E+12,2021-11-06T05:22:55.226,12.08,-0.427,0.335,-0.457
1.6362E+12,2021-11-06T05:22:55.266,12.12,-0.671,0.061,-0.427
1.6362E+12,2021-11-06T05:22:55.306,12.16,-0.793,0,-0.457
1.6362E+12,2021-11-06T05:22:55.346,12.2,-0.762,0.274,-0.335
1.6362E+12,2021-11-06T05:22:55.386,12.24,-0.732,0.244,-0.305
1.6362E+12,2021-11-06T05:22:55.426,12.28,-0.335,-0.213,-0.457
1.6362E+12,2021-11-06T05:22:55.466,12.32,-0.335,0.122,-0.427
1.6362E+12,2021-11-06T05:22:55.506,12.36,0,0.549,-0.457
1.6362E+12,2021-11-06T05:22:55.546,12.4,-0.366,0.366,-0.427
1.6362E+12,2021-11-06T05:22:55.586,12.44,-0.396,0.274,-0.366
1.6362E+12,2021-11-06T05:22:55.626,12.48,-0.274,0.244,-0.396
1.6362E+12,2021-11-06T05:22:55.666,12.52,0,0.457,-0.427
1.6362E+12,2021-11-06T05:22:55.706,12.56,-0.366,0.305,-0.366
1.6362E+12,2021-11-06T05:22:55.746,12.6,-0.671,0.335,-0.305
1.6362E+12,2021-11-06T05:22:55.786,12.64,-0.03,0.122,-0.366
1.6362E+12,2021-11-06T05:22:55.826,12.68,-0.274,0.366,-0.274
1.6362E+12,2021-11-06T05:22:55.866,12.72,-0.366,0.244,-0.366
1.6362E+12,2021-11-06T05:22:55.906,12.76,-0.366,0.457,-0.335
1.6362E+12,2021-11-06T05:22:55.946,12.8,-0.305,0.396,-0.366
1.6362E+12,2021-11-06T05:22:55.986,12.84,-0.305,-0.183,-0.457
1.6362E+12,2021-11-06T05:22:56.026,12.88,-0.427,0.213,-0.335
1.6362E+12,2021-11-06T05:22:56.066,12.92,-0.274,0.183,-0.396
1.6362E+12,2021-11-06T05:22:56.106,12.96,-0.457,0.091,-0.335
1.6362E+12,2021-11-06T05:22:56.146,13,-0.579,0.03,-0.335
1.6362E+12,2021-11-06T05:22:56.186,13.04,-0.488,-0.061,-0.396
1.6362E+12,2021-11-06T05:22:56.226,13.08,-0.427,0.061,-0.427
1.6362E+12,2021-11-06T05:22:56.266,13.12,-0.488,0.305,-0.457
1.6362E+12,2021-11-06T05:22:56.306,13.16,-0.427,0.152,-0.518
1.6362E+12,2021-11-06T05:22:56.346,13.2,-0.396,0.396,-0.518
1.6362E+12,2021-11-06T05:22:56.386,13.24,-0.091,0.335,-0.549
1.6362E+12,2021-11-06T05:22:56.426,13.28,-0.244,0.091,-0.396
1.6362E+12,2021-11-06T05:22:56.466,13.32,-0.274,0.061,-0.366
1.6362E+12,2021-11-06T05:22:56.506,13.36,-0.03,0.122,-0.274
1.6362E+12,2021-11-06T05:22:56.546,13.4,0,0.183,-0.335
1.6362E+12,2021-11-06T05:22:56.586,13.44,-0.061,0.213,-0.396
1.6362E+12,2021-11-06T05:22:56.626,13.48,0.183,0.122,-0.396
1.6362E+12,2021-11-06T05:22:56.666,13.52,0.061,0.152,-0.305
1.6362E+12,2021-11-06T05:22:56.706,13.56,-0.213,0.152,-0.335
1.6362E+12,2021-11-06T05:22:56.746,13.6,-0.03,0.396,-0.396
