epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63567E+12,2021-10-31T10.23.08.240,0,0.03,0.122,0.366
1.63567E+12,2021-10-31T10.23.08.281,0.041,0.03,0,0
1.63567E+12,2021-10-31T10.23.08.322,0.082,-0.64,-0.488,0.427
1.63567E+12,2021-10-31T10.23.08.363,0.123,-1.707,-0.793,0.396
1.63567E+12,2021-10-31T10.23.08.402,0.162,-1.311,-0.427,-0.091
1.63567E+12,2021-10-31T10.23.08.443,0.203,-0.976,-0.183,-0.244
1.63567E+12,2021-10-31T10.23.08.484,0.244,-1.006,-0.61,-0.03
1.63567E+12,2021-10-31T10.23.08.525,0.285,0,-0.854,-0.03
1.63567E+12,2021-10-31T10.23.08.565,0.325,0.335,0,-0.488
1.63567E+12,2021-10-31T10.23.08.606,0.366,0.335,0.335,-0.366
1.63567E+12,2021-10-31T10.23.08.647,0.407,0.152,0.518,0.274
1.63567E+12,2021-10-31T10.23.08.688,0.448,0.335,0.244,0.427
1.63567E+12,2021-10-31T10.23.08.728,0.488,0.61,-0.03,0.305
1.63567E+12,2021-10-31T10.23.08.769,0.529,0.427,-0.305,0.183
1.63567E+12,2021-10-31T10.23.08.810,0.57,0.549,-0.823,0.091
1.63567E+12,2021-10-31T10.23.08.851,0.611,0.152,-0.396,0.03
1.63567E+12,2021-10-31T10.23.08.890,0.65,-0.213,0.061,0.061
1.63567E+12,2021-10-31T10.23.08.931,0.691,0.183,0.061,0.152
1.63567E+12,2021-10-31T10.23.08.972,0.732,0.427,-0.213,0.183
1.63567E+12,2021-10-31T10.23.09.013,0.773,0.915,-1.006,0.518
1.63567E+12,2021-10-31T10.23.09.053,0.813,0.335,-0.762,0.488
1.63567E+12,2021-10-31T10.23.09.094,0.854,-0.854,-0.152,0.244
1.63567E+12,2021-10-31T10.23.09.135,0.895,-0.183,0.091,0.335
1.63567E+12,2021-10-31T10.23.09.176,0.936,0.762,-0.305,0.579
1.63567E+12,2021-10-31T10.23.09.215,0.975,0.732,-0.427,0.61
1.63567E+12,2021-10-31T10.23.09.256,1.016,0.549,0.213,0.366
1.63567E+12,2021-10-31T10.23.09.297,1.057,-0.061,-0.122,0.061
1.63567E+12,2021-10-31T10.23.09.338,1.098,-1.159,-0.335,-0.213
1.63567E+12,2021-10-31T10.23.09.378,1.138,-1.037,-0.335,-0.183
1.63567E+12,2021-10-31T10.23.09.419,1.179,0,-0.213,0.274
1.63567E+12,2021-10-31T10.23.09.460,1.22,0.762,0.152,0.579
1.63567E+12,2021-10-31T10.23.09.501,1.261,0.64,0,0.701
1.63567E+12,2021-10-31T10.23.09.542,1.302,0.61,-0.122,0.671
1.63567E+12,2021-10-31T10.23.09.582,1.342,0.396,-0.061,0.61
1.63567E+12,2021-10-31T10.23.09.623,1.383,0.762,-0.335,0.579
1.63567E+12,2021-10-31T10.23.09.664,1.424,1.372,-0.488,0.549
1.63567E+12,2021-10-31T10.23.09.705,1.465,1.311,-0.244,0.427
1.63567E+12,2021-10-31T10.23.09.744,1.504,1.067,-0.183,0.305
