epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636616434350,2021-11-11T09.40.34.350,0.000,100319.047
1636616434612,2021-11-11T09.40.34.612,0.262,100315.516
1636616434873,2021-11-11T09.40.34.873,0.524,100319.641
1636616435135,2021-11-11T09.40.35.135,0.785,100321.828
1636616435397,2021-11-11T09.40.35.397,1.047,100318.547
1636616435659,2021-11-11T09.40.35.659,1.309,100316.578
1636616435920,2021-11-11T09.40.35.920,1.571,100319.617
1636616436182,2021-11-11T09.40.36.182,1.832,100322.898
1636616436444,2021-11-11T09.40.36.444,2.094,100319.617
1636616436706,2021-11-11T09.40.36.706,2.356,100316.336
1636616436968,2021-11-11T09.40.36.968,2.618,100320.469
1636616437229,2021-11-11T09.40.37.229,2.880,100319.375
1636616437491,2021-11-11T09.40.37.491,3.141,100318.719
1636616437753,2021-11-11T09.40.37.753,3.403,100319.125
1636616438015,2021-11-11T09.40.38.015,3.665,100320.438
1636616438276,2021-11-11T09.40.38.276,3.927,100321.531
1636616438538,2021-11-11T09.40.38.538,4.188,100318.250
1636616438800,2021-11-11T09.40.38.800,4.450,100316.727
1636616439062,2021-11-11T09.40.39.062,4.712,100320.008
1636616439324,2021-11-11T09.40.39.324,4.974,100322.172
1636616439585,2021-11-11T09.40.39.585,5.236,100319.766
1636616439847,2021-11-11T09.40.39.847,5.497,100321.508
1636616440109,2021-11-11T09.40.40.109,5.759,100316.922
1636616440371,2021-11-11T09.40.40.371,6.021,100318.641
1636616440633,2021-11-11T09.40.40.633,6.283,100319.953
1636616440894,2021-11-11T09.40.40.894,6.545,100320.172
1636616441156,2021-11-11T09.40.41.156,6.806,100319.047
1636616441418,2021-11-11T09.40.41.418,7.068,100319.930
1636616441680,2021-11-11T09.40.41.680,7.330,100320.117
1636616441941,2021-11-11T09.40.41.941,7.592,100323.156
1636616442203,2021-11-11T09.40.42.203,7.853,100322.086
1636616442465,2021-11-11T09.40.42.465,8.115,100322.086
1636616442727,2021-11-11T09.40.42.727,8.377,100323.812
1636616442989,2021-11-11T09.40.42.989,8.639,100320.781
1636616443250,2021-11-11T09.40.43.250,8.901,100322.969
1636616443512,2021-11-11T09.40.43.512,9.162,100322.062
1636616443774,2021-11-11T09.40.43.774,9.424,100322.500
1636616444036,2021-11-11T09.40.44.036,9.686,100323.812
1636616444297,2021-11-11T09.40.44.297,9.948,100322.719
1636616444559,2021-11-11T09.40.44.559,10.209,100321.820
1636616444821,2021-11-11T09.40.44.821,10.471,100322.906
1636616445083,2021-11-11T09.40.45.083,10.733,100324.633
1636616445345,2021-11-11T09.40.45.345,10.995,100319.852
1636616445606,2021-11-11T09.40.45.606,11.257,100320.695
1636616445868,2021-11-11T09.40.45.868,11.518,100321.578
1636616446130,2021-11-11T09.40.46.130,11.780,100319.609
1636616446392,2021-11-11T09.40.46.392,12.042,100324.609
1636616446653,2021-11-11T09.40.46.653,12.304,100320.453
1636616446915,2021-11-11T09.40.46.915,12.565,100320.234
1636616447177,2021-11-11T09.40.47.177,12.827,100324.609
1636616447439,2021-11-11T09.40.47.439,13.089,100320.898
1636616447701,2021-11-11T09.40.47.701,13.351,100322.859
1636616447962,2021-11-11T09.40.47.962,13.613,100321.773
1636616448224,2021-11-11T09.40.48.224,13.874,100322.203
1636616448486,2021-11-11T09.40.48.486,14.136,100323.742
1636616448748,2021-11-11T09.40.48.748,14.398,100325.281
1636616449009,2021-11-11T09.40.49.009,14.660,100323.312
1636616449271,2021-11-11T09.40.49.271,14.921,100320.031
1636616449533,2021-11-11T09.40.49.533,15.183,100320.438
1636616449795,2021-11-11T09.40.49.795,15.445,100321.094
1636616450057,2021-11-11T09.40.50.057,15.707,100321.531
1636616450318,2021-11-11T09.40.50.318,15.969,100323.719
1636616450580,2021-11-11T09.40.50.580,16.230,100321.281
1636616450842,2021-11-11T09.40.50.842,16.492,100321.750
1636616451104,2021-11-11T09.40.51.104,16.754,100324.781
1636616451365,2021-11-11T09.40.51.365,17.016,100322.820
1636616451627,2021-11-11T09.40.51.627,17.277,100319.312
1636616451889,2021-11-11T09.40.51.889,17.539,100324.539
1636616452151,2021-11-11T09.40.52.151,17.801,100320.195
1636616452413,2021-11-11T09.40.52.413,18.063,100321.039
1636616452674,2021-11-11T09.40.52.674,18.325,100321.695
1636616452936,2021-11-11T09.40.52.936,18.586,100323.883
1636616453198,2021-11-11T09.40.53.198,18.848,100319.953
1636616453460,2021-11-11T09.40.53.460,19.110,100317.977
1636616453722,2021-11-11T09.40.53.722,19.372,100322.578
1636616453983,2021-11-11T09.40.53.983,19.634,100319.047
1636616454245,2021-11-11T09.40.54.245,19.895,100323.641
1636616454507,2021-11-11T09.40.54.507,20.157,100319.297
1636616454769,2021-11-11T09.40.54.769,20.419,100322.328
1636616455030,2021-11-11T09.40.55.030,20.681,100318.391
1636616455292,2021-11-11T09.40.55.292,20.942,100322.328
1636616455554,2021-11-11T09.40.55.554,21.204,100321.422
1636616455816,2021-11-11T09.40.55.816,21.466,100319.453
1636616456078,2021-11-11T09.40.56.078,21.728,100320.773
1636616456339,2021-11-11T09.40.56.339,21.990,100321.609
1636616456601,2021-11-11T09.40.56.601,22.251,100319.867
1636616456863,2021-11-11T09.40.56.863,22.513,100321.180
1636616457125,2021-11-11T09.40.57.125,22.775,100322.250
1636616457386,2021-11-11T09.40.57.386,23.037,100320.531
1636616457648,2021-11-11T09.40.57.648,23.298,100323.562
1636616457910,2021-11-11T09.40.57.910,23.560,100318.555
1636616458172,2021-11-11T09.40.58.172,23.822,100322.469
1636616458434,2021-11-11T09.40.58.434,24.084,100322.469
1636616458695,2021-11-11T09.40.58.695,24.346,100319.188
1636616458957,2021-11-11T09.40.58.957,24.607,100325.938
1636616459219,2021-11-11T09.40.59.219,24.869,100321.812
1636616459481,2021-11-11T09.40.59.481,25.131,100325.281
1636616459742,2021-11-11T09.40.59.742,25.393,100319.594
1636616460004,2021-11-11T09.41.00.004,25.654,100322.219
1636616460266,2021-11-11T09.41.00.266,25.916,100321.750
1636616460528,2021-11-11T09.41.00.528,26.178,100322.414
1636616460790,2021-11-11T09.41.00.790,26.440,100321.750
1636616461051,2021-11-11T09.41.01.051,26.702,100321.750
1636616461313,2021-11-11T09.41.01.313,26.963,100322.633
1636616461575,2021-11-11T09.41.01.575,27.225,100321.328
1636616461837,2021-11-11T09.41.01.837,27.487,100320.008
1636616462098,2021-11-11T09.41.02.098,27.749,100316.727
1636616462360,2021-11-11T09.41.02.360,28.010,100317.797
1636616462622,2021-11-11T09.41.02.622,28.272,100318.227
1636616462884,2021-11-11T09.41.02.884,28.534,100320.203
1636616463146,2021-11-11T09.41.03.146,28.796,100317.984
1636616463407,2021-11-11T09.41.03.407,29.058,100320.609
1636616463669,2021-11-11T09.41.03.669,29.319,100322.578
1636616463931,2021-11-11T09.41.03.931,29.581,100324.766
1636616464193,2021-11-11T09.41.04.193,29.843,100320.172
1636616464454,2021-11-11T09.41.04.454,30.105,100315.359
1636616464716,2021-11-11T09.41.04.716,30.366,100319.297
1636616464978,2021-11-11T09.41.04.978,30.628,100319.703
1636616465240,2021-11-11T09.41.05.240,30.890,100317.305
1636616465502,2021-11-11T09.41.05.502,31.152,100319.688
1636616465763,2021-11-11T09.41.05.763,31.414,100322.742
1636616466025,2021-11-11T09.41.06.025,31.675,100320.117
1636616466287,2021-11-11T09.41.06.287,31.937,100321.656
1636616466549,2021-11-11T09.41.06.549,32.199,100321.430
1636616466811,2021-11-11T09.41.06.811,32.461,100318.148
1636616467072,2021-11-11T09.41.07.072,32.723,100321.188
1636616467334,2021-11-11T09.41.07.334,32.984,100318.562
1636616467596,2021-11-11T09.41.07.596,33.246,100319.438
1636616467858,2021-11-11T09.41.07.858,33.508,100320.938
1636616468119,2021-11-11T09.41.08.119,33.770,100319.875
1636616468381,2021-11-11T09.41.08.381,34.031,100317.000
1636616468643,2021-11-11T09.41.08.643,34.293,100322.250
1636616468905,2021-11-11T09.41.08.905,34.555,100315.688
1636616469167,2021-11-11T09.41.09.167,34.817,100322.250
1636616469428,2021-11-11T09.41.09.428,35.079,100318.969
1636616469690,2021-11-11T09.41.09.690,35.340,100323.125
1636616469952,2021-11-11T09.41.09.952,35.602,100322.695
1636616470214,2021-11-11T09.41.10.214,35.864,100322.695
1636616470475,2021-11-11T09.41.10.475,36.126,100319.602
1636616470737,2021-11-11T09.41.10.737,36.387,100320.914
1636616470999,2021-11-11T09.41.10.999,36.649,100319.414
1636616471261,2021-11-11T09.41.11.261,36.911,100320.258
1636616471523,2021-11-11T09.41.11.523,37.173,100320.422
1636616471784,2021-11-11T09.41.11.784,37.435,100317.852
1636616472046,2021-11-11T09.41.12.046,37.696,100320.891
1636616472308,2021-11-11T09.41.12.308,37.958,100321.297
1636616472570,2021-11-11T09.41.12.570,38.220,100322.391
1636616472831,2021-11-11T09.41.12.831,38.482,100320.172
1636616473093,2021-11-11T09.41.13.093,38.743,100323.266
1636616473355,2021-11-11T09.41.13.355,39.005,100319.766
1636616473617,2021-11-11T09.41.13.617,39.267,100320.422
1636616473879,2021-11-11T09.41.13.879,39.529,100322.367
1636616474140,2021-11-11T09.41.14.140,39.791,100322.141
1636616474402,2021-11-11T09.41.14.402,40.052,100324.992
1636616474664,2021-11-11T09.41.14.664,40.314,100318.430
1636616474926,2021-11-11T09.41.14.926,40.576,100322.141
1636616475187,2021-11-11T09.41.15.187,40.838,100322.367
1636616475449,2021-11-11T09.41.15.449,41.099,100318.617
1636616475711,2021-11-11T09.41.15.711,41.361,100319.086
1636616475973,2021-11-11T09.41.15.973,41.623,100321.469
1636616476235,2021-11-11T09.41.16.235,41.885,100319.281
1636616476496,2021-11-11T09.41.16.496,42.147,100322.125
1636616476758,2021-11-11T09.41.16.758,42.408,100322.125
1636616477020,2021-11-11T09.41.17.020,42.670,100319.688
1636616477282,2021-11-11T09.41.17.282,42.932,100319.250
1636616477543,2021-11-11T09.41.17.543,43.194,100324.031
1636616477805,2021-11-11T09.41.17.805,43.455,100322.531
1636616478067,2021-11-11T09.41.18.067,43.717,100320.562
1636616478329,2021-11-11T09.41.18.329,43.979,100320.562
1636616478591,2021-11-11T09.41.18.591,44.241,100322.719
1636616478852,2021-11-11T09.41.18.852,44.503,100322.289
1636616479114,2021-11-11T09.41.19.114,44.764,100319.188
1636616479376,2021-11-11T09.41.19.376,45.026,100320.312
