epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635844966803,2021-11-02T11:22:46.803,0.000,-0.239,-0.074,-0.958
1635844966843,2021-11-02T11:22:46.843,0.040,-0.242,-0.068,-0.967
1635844966883,2021-11-02T11:22:46.883,0.080,-0.239,-0.072,-0.966
1635844966923,2021-11-02T11:22:46.923,0.120,-0.240,-0.071,-0.965
1635844966963,2021-11-02T11:22:46.963,0.160,-0.241,-0.071,-0.965
1635844967003,2021-11-02T11:22:47.003,0.200,-0.240,-0.072,-0.966
1635844967043,2021-11-02T11:22:47.043,0.240,-0.241,-0.071,-0.966
1635844967083,2021-11-02T11:22:47.083,0.280,-0.239,-0.072,-0.966
1635844967123,2021-11-02T11:22:47.123,0.320,-0.240,-0.071,-0.965
1635844967163,2021-11-02T11:22:47.163,0.360,-0.241,-0.073,-0.967
1635844967203,2021-11-02T11:22:47.203,0.400,-0.240,-0.071,-0.965
1635844967243,2021-11-02T11:22:47.243,0.440,-0.240,-0.072,-0.965
1635844967283,2021-11-02T11:22:47.283,0.480,-0.239,-0.073,-0.965
1635844967323,2021-11-02T11:22:47.323,0.520,-0.240,-0.070,-0.964
1635844967363,2021-11-02T11:22:47.363,0.560,-0.239,-0.073,-0.966
1635844967403,2021-11-02T11:22:47.403,0.600,-0.240,-0.072,-0.965
1635844967443,2021-11-02T11:22:47.443,0.640,-0.239,-0.072,-0.966
1635844967483,2021-11-02T11:22:47.483,0.680,-0.240,-0.073,-0.964
1635844967523,2021-11-02T11:22:47.523,0.720,-0.240,-0.071,-0.965
1635844967563,2021-11-02T11:22:47.563,0.760,-0.240,-0.073,-0.967
1635844967603,2021-11-02T11:22:47.603,0.800,-0.241,-0.070,-0.965
1635844967643,2021-11-02T11:22:47.643,0.840,-0.239,-0.071,-0.964
1635844967683,2021-11-02T11:22:47.683,0.880,-0.240,-0.073,-0.965
1635844967723,2021-11-02T11:22:47.723,0.920,-0.241,-0.070,-0.965
1635844967763,2021-11-02T11:22:47.763,0.960,-0.240,-0.072,-0.965
1635844967803,2021-11-02T11:22:47.803,1.000,-0.239,-0.071,-0.965
1635844967843,2021-11-02T11:22:47.843,1.040,-0.240,-0.071,-0.965
