epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.63577E+12,2021-11-01T14.36.25.070,0,-0.281,0.018,-0.972
1.63577E+12,2021-11-01T14.36.25.110,0.04,-0.283,0.019,-0.982
1.63577E+12,2021-11-01T14.36.25.150,0.08,-0.282,0.02,-0.979
1.63577E+12,2021-11-01T14.36.25.190,0.12,-0.283,0.017,-0.978
1.63577E+12,2021-11-01T14.36.25.230,0.16,-0.282,0.019,-0.978
1.63577E+12,2021-11-01T14.36.25.270,0.2,-0.282,0.02,-0.978
1.63577E+12,2021-11-01T14.36.25.310,0.24,-0.282,0.019,-0.979
1.63577E+12,2021-11-01T14.36.25.350,0.28,-0.283,0.02,-0.979
1.63577E+12,2021-11-01T14.36.25.390,0.32,-0.282,0.019,-0.978
1.63577E+12,2021-11-01T14.36.25.430,0.36,-0.282,0.019,-0.978
1.63577E+12,2021-11-01T14.36.25.470,0.4,-0.282,0.017,-0.977
1.63577E+12,2021-11-01T14.36.25.510,0.44,-0.282,0.018,-0.977
1.63577E+12,2021-11-01T14.36.25.550,0.48,-0.281,0.019,-0.977
1.63577E+12,2021-11-01T14.36.25.590,0.52,-0.283,0.018,-0.978
1.63577E+12,2021-11-01T14.36.25.630,0.56,-0.283,0.017,-0.978
1.63577E+12,2021-11-01T14.36.25.670,0.6,-0.282,0.019,-0.979
1.63577E+12,2021-11-01T14.36.25.710,0.64,-0.282,0.017,-0.976
1.63577E+12,2021-11-01T14.36.25.750,0.68,-0.282,0.02,-0.977
1.63577E+12,2021-11-01T14.36.25.790,0.72,-0.281,0.018,-0.978
1.63577E+12,2021-11-01T14.36.25.830,0.76,-0.282,0.019,-0.978
1.63577E+12,2021-11-01T14.36.25.870,0.8,-0.283,0.018,-0.978
1.63577E+12,2021-11-01T14.36.25.910,0.84,-0.282,0.019,-0.977
1.63577E+12,2021-11-01T14.36.25.950,0.88,-0.283,0.02,-0.977
1.63577E+12,2021-11-01T14.36.25.990,0.92,-0.283,0.017,-0.979
1.63577E+12,2021-11-01T14.36.26.030,0.96,-0.282,0.018,-0.977
1.63577E+12,2021-11-01T14.36.26.070,1,-0.282,0.018,-0.978
1.63577E+12,2021-11-01T14.36.26.110,1.04,-0.282,0.018,-0.979
1.63577E+12,2021-11-01T14.36.26.150,1.08,-0.282,0.018,-0.977
1.63577E+12,2021-11-01T14.36.26.190,1.12,-0.283,0.019,-0.977
1.63577E+12,2021-11-01T14.36.26.230,1.16,-0.283,0.019,-0.976
1.63577E+12,2021-11-01T14.36.26.270,1.2,-0.281,0.019,-0.977
1.63577E+12,2021-11-01T14.36.26.310,1.24,-0.282,0.018,-0.979
1.63577E+12,2021-11-01T14.36.26.350,1.28,-0.282,0.018,-0.978
1.63577E+12,2021-11-01T14.36.26.390,1.32,-0.281,0.019,-0.978
1.63577E+12,2021-11-01T14.36.26.430,1.36,-0.282,0.017,-0.977
1.63577E+12,2021-11-01T14.36.26.470,1.4,-0.282,0.018,-0.977
1.63577E+12,2021-11-01T14.36.26.510,1.44,-0.282,0.017,-0.977
1.63577E+12,2021-11-01T14.36.26.550,1.48,-0.282,0.019,-0.978
1.63577E+12,2021-11-01T14.36.26.590,1.52,-0.282,0.019,-0.977
1.63577E+12,2021-11-01T14.36.26.630,1.56,-0.281,0.018,-0.978
1.63577E+12,2021-11-01T14.36.26.670,1.6,-0.283,0.02,-0.979
1.63577E+12,2021-11-01T14.36.26.710,1.64,-0.282,0.019,-0.978
