epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636492599194,2021-11-09T23.16.39.194,0.000,-0.098,0.018,0.974
1636492599234,2021-11-09T23.16.39.234,0.040,-0.098,0.017,0.983
1636492599274,2021-11-09T23.16.39.274,0.080,-0.099,0.023,0.981
1636492599314,2021-11-09T23.16.39.314,0.120,-0.096,0.016,0.981
1636492599354,2021-11-09T23.16.39.354,0.160,-0.097,0.018,0.982
1636492599394,2021-11-09T23.16.39.394,0.200,-0.099,0.028,0.977
1636492599434,2021-11-09T23.16.39.434,0.240,-0.097,0.009,0.984
1636492599474,2021-11-09T23.16.39.474,0.280,-0.098,0.022,0.978
1636492599514,2021-11-09T23.16.39.514,0.320,-0.098,0.024,0.980
1636492599554,2021-11-09T23.16.39.554,0.360,-0.098,0.014,0.983
1636492599594,2021-11-09T23.16.39.594,0.400,-0.097,0.022,0.978
1636492599634,2021-11-09T23.16.39.634,0.440,-0.097,0.018,0.981
1636492599674,2021-11-09T23.16.39.674,0.480,-0.097,0.017,0.980
1636492599714,2021-11-09T23.16.39.714,0.520,-0.097,0.021,0.981
1636492599754,2021-11-09T23.16.39.754,0.560,-0.097,0.015,0.979
1636492599794,2021-11-09T23.16.39.794,0.600,-0.097,0.019,0.981
1636492599834,2021-11-09T23.16.39.834,0.640,-0.098,0.022,0.982
1636492599874,2021-11-09T23.16.39.874,0.680,-0.096,0.016,0.981
1636492599914,2021-11-09T23.16.39.914,0.720,-0.098,0.019,0.980
1636492599954,2021-11-09T23.16.39.954,0.760,-0.098,0.019,0.980
1636492599994,2021-11-09T23.16.39.994,0.800,-0.096,0.017,0.981
1636492600034,2021-11-09T23.16.40.034,0.840,-0.099,0.020,0.982
1636492600074,2021-11-09T23.16.40.074,0.880,-0.096,0.018,0.980
1636492600114,2021-11-09T23.16.40.114,0.920,-0.094,0.012,0.983
1636492600154,2021-11-09T23.16.40.154,0.960,-0.099,0.024,0.981
1636492600194,2021-11-09T23.16.40.194,1.000,-0.098,0.017,0.982
1636492600234,2021-11-09T23.16.40.234,1.040,-0.095,0.010,0.981
1636492600274,2021-11-09T23.16.40.274,1.080,-0.099,0.024,0.980
1636492600314,2021-11-09T23.16.40.314,1.120,-0.095,0.013,0.984
1636492600354,2021-11-09T23.16.40.354,1.160,-0.098,0.017,0.980
1636492600394,2021-11-09T23.16.40.394,1.200,-0.098,0.021,0.981
1636492600434,2021-11-09T23.16.40.434,1.240,-0.096,0.012,0.981
1636492600474,2021-11-09T23.16.40.474,1.280,-0.098,0.023,0.981
1636492600514,2021-11-09T23.16.40.514,1.320,-0.097,0.017,0.984
