epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635681434168,2021-10-31T13.57.14.168,0.000,-0.118,0.072,-0.997
1635681434207,2021-10-31T13.57.14.207,0.039,-0.105,0.065,-0.975
1635681434248,2021-10-31T13.57.14.248,0.080,-0.090,0.064,-0.954
1635681434289,2021-10-31T13.57.14.289,0.121,-0.084,0.059,-0.960
1635681434329,2021-10-31T13.57.14.329,0.161,-0.071,0.064,-0.971
1635681434370,2021-10-31T13.57.14.370,0.202,-0.065,0.072,-0.979
1635681434411,2021-10-31T13.57.14.411,0.243,-0.063,0.071,-0.990
1635681434451,2021-10-31T13.57.14.451,0.283,-0.073,0.077,-0.990
1635681434492,2021-10-31T13.57.14.492,0.324,-0.076,0.077,-0.979
1635681434533,2021-10-31T13.57.14.533,0.365,-0.072,0.067,-0.983
1635681434572,2021-10-31T13.57.14.572,0.404,-0.081,0.052,-0.993
1635681434613,2021-10-31T13.57.14.613,0.445,-0.105,0.054,-1.005
1635681434654,2021-10-31T13.57.14.654,0.486,-0.127,0.058,-1.037
1635681434695,2021-10-31T13.57.14.695,0.527,-0.150,0.040,-1.026
1635681434735,2021-10-31T13.57.14.735,0.567,-0.111,0.033,-0.978
1635681434776,2021-10-31T13.57.14.776,0.608,-0.082,0.038,-0.946
1635681434817,2021-10-31T13.57.14.817,0.649,-0.063,0.061,-0.955
1635681434856,2021-10-31T13.57.14.856,0.688,-0.057,0.073,-0.999
1635681434897,2021-10-31T13.57.14.897,0.729,-0.087,0.065,-1.034
1635681434938,2021-10-31T13.57.14.938,0.770,-0.119,0.052,-1.034
1635681434978,2021-10-31T13.57.14.978,0.810,-0.108,0.051,-0.991
1635681435019,2021-10-31T13.57.15.019,0.851,-0.069,0.054,-0.953
1635681435060,2021-10-31T13.57.15.060,0.892,-0.054,0.052,-0.957
1635681435101,2021-10-31T13.57.15.101,0.933,-0.062,0.048,-0.979
1635681435141,2021-10-31T13.57.15.141,0.973,-0.079,0.038,-0.987
1635681435182,2021-10-31T13.57.15.182,1.014,-0.099,0.043,-0.999
1635681435223,2021-10-31T13.57.15.223,1.055,-0.119,0.053,-0.999
1635681435262,2021-10-31T13.57.15.262,1.094,-0.125,0.064,-0.996
1635681435303,2021-10-31T13.57.15.303,1.135,-0.129,0.061,-0.987
1635681435344,2021-10-31T13.57.15.344,1.176,-0.121,0.051,-0.972
1635681435384,2021-10-31T13.57.15.384,1.216,-0.100,0.050,-0.954
1635681435425,2021-10-31T13.57.15.425,1.257,-0.077,0.064,-0.955
1635681435466,2021-10-31T13.57.15.466,1.298,-0.059,0.082,-0.952
1635681435505,2021-10-31T13.57.15.505,1.337,-0.058,0.095,-0.961
1635681435546,2021-10-31T13.57.15.546,1.378,-0.081,0.114,-0.978
1635681435587,2021-10-31T13.57.15.587,1.419,-0.114,0.080,-0.990
1635681435628,2021-10-31T13.57.15.628,1.460,-0.114,0.060,-0.990
1635681435668,2021-10-31T13.57.15.668,1.500,-0.100,0.055,-0.988
1635681435709,2021-10-31T13.57.15.709,1.541,-0.098,0.064,-1.005
1635681435750,2021-10-31T13.57.15.750,1.582,-0.107,0.066,-1.026
1635681435789,2021-10-31T13.57.15.789,1.621,-0.117,0.070,-1.023
1635681435830,2021-10-31T13.57.15.830,1.662,-0.117,0.074,-1.004
1635681435872,2021-10-31T13.57.15.872,1.704,-0.105,0.073,-0.978
1635681435911,2021-10-31T13.57.15.911,1.743,-0.096,0.073,-0.948
1635681435952,2021-10-31T13.57.15.952,1.784,-0.089,0.080,-0.942
1635681435993,2021-10-31T13.57.15.993,1.825,-0.087,0.077,-0.956
1635681436034,2021-10-31T13.57.16.034,1.866,-0.105,0.077,-0.988
1635681436074,2021-10-31T13.57.16.074,1.906,-0.123,0.071,-1.023
1635681436115,2021-10-31T13.57.16.115,1.947,-0.130,0.056,-1.026
1635681436156,2021-10-31T13.57.16.156,1.988,-0.107,0.039,-1.008
1635681436195,2021-10-31T13.57.16.195,2.027,-0.099,0.027,-0.985
1635681436236,2021-10-31T13.57.16.236,2.068,-0.091,0.045,-0.974
1635681436277,2021-10-31T13.57.16.277,2.109,-0.083,0.070,-0.957
1635681436317,2021-10-31T13.57.16.317,2.149,-0.106,0.076,-0.951
1635681436358,2021-10-31T13.57.16.358,2.190,-0.138,0.079,-0.952
1635681436399,2021-10-31T13.57.16.399,2.231,-0.226,0.058,-0.961
1635681436438,2021-10-31T13.57.16.438,2.270,-0.271,0.051,-0.990
1635681436479,2021-10-31T13.57.16.479,2.311,-0.241,0.059,-0.989
1635681436520,2021-10-31T13.57.16.520,2.352,-0.229,0.044,-0.966
1635681436561,2021-10-31T13.57.16.561,2.393,-0.220,0.040,-0.955
1635681436601,2021-10-31T13.57.16.601,2.433,-0.209,0.032,-0.956
1635681436642,2021-10-31T13.57.16.642,2.474,-0.220,0.036,-0.976
1635681436683,2021-10-31T13.57.16.683,2.515,-0.225,0.056,-1.006
1635681436723,2021-10-31T13.57.16.723,2.555,-0.223,0.055,-1.015
1635681436764,2021-10-31T13.57.16.764,2.596,-0.230,0.056,-0.978
1635681436805,2021-10-31T13.57.16.805,2.637,-0.235,0.059,-0.942
1635681436844,2021-10-31T13.57.16.844,2.676,-0.255,0.047,-0.938
1635681436885,2021-10-31T13.57.16.885,2.717,-0.258,0.038,-0.939
1635681436926,2021-10-31T13.57.16.926,2.758,-0.243,0.031,-0.952
1635681436966,2021-10-31T13.57.16.966,2.798,-0.246,0.033,-0.970
1635681437007,2021-10-31T13.57.17.007,2.839,-0.238,0.041,-0.973
