epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635232994868,2021-10-26T10.23.14.868,0.000,-3.537,-5.701,0.244
1635232994908,2021-10-26T10.23.14.908,0.040,-3.262,-5.579,1.280
1635232994949,2021-10-26T10.23.14.949,0.081,-2.835,-4.116,1.402
1635232994989,2021-10-26T10.23.14.989,0.121,-3.171,-6.037,-0.610
1635232995030,2021-10-26T10.23.15.030,0.162,-0.640,-3.750,0.854
1635232995069,2021-10-26T10.23.15.069,0.201,-1.128,-1.098,0.671
1635232995110,2021-10-26T10.23.15.110,0.242,-0.457,-0.884,-0.366
1635232995150,2021-10-26T10.23.15.150,0.282,0.823,-1.220,0.976
1635232995189,2021-10-26T10.23.15.189,0.321,-0.122,-2.561,2.835
1635232995230,2021-10-26T10.23.15.230,0.362,-0.213,-0.122,1.402
1635232995270,2021-10-26T10.23.15.270,0.402,1.829,-1.159,-0.335
1635232995311,2021-10-26T10.23.15.311,0.443,0.183,-0.488,0.762
1635232995350,2021-10-26T10.23.15.350,0.482,-0.854,-0.671,-0.030
1635232995391,2021-10-26T10.23.15.391,0.523,2.195,0.762,0.762
1635232995431,2021-10-26T10.23.15.431,0.563,0.701,-0.366,1.555
1635232995472,2021-10-26T10.23.15.472,0.604,-1.799,-2.622,0.305
1635232995511,2021-10-26T10.23.15.511,0.643,-0.427,-1.220,0.244
1635232995551,2021-10-26T10.23.15.551,0.683,-1.189,-2.530,-0.091
1635232995592,2021-10-26T10.23.15.592,0.724,0.152,-1.707,-0.152
1635232995632,2021-10-26T10.23.15.632,0.764,0.793,-0.762,0.244
1635232995673,2021-10-26T10.23.15.673,0.805,1.616,-0.915,0.976
1635232995712,2021-10-26T10.23.15.712,0.844,0.091,-0.762,1.128
1635232995753,2021-10-26T10.23.15.753,0.885,-1.006,-0.884,0.671
1635232995793,2021-10-26T10.23.15.793,0.925,0.427,1.006,1.098
1635232995834,2021-10-26T10.23.15.834,0.966,0.427,-0.457,0.335
1635232995873,2021-10-26T10.23.15.873,1.005,-1.555,-1.555,0.732
1635232995913,2021-10-26T10.23.15.913,1.045,-0.671,-0.183,0.854
1635232995954,2021-10-26T10.23.15.954,1.086,-0.427,-1.006,0.000
1635232995993,2021-10-26T10.23.15.993,1.125,-0.610,-1.159,0.335
1635232996034,2021-10-26T10.23.16.034,1.166,1.311,-0.549,0.640
1635232996074,2021-10-26T10.23.16.074,1.206,0.671,-0.823,0.793
1635232996115,2021-10-26T10.23.16.115,1.247,-1.707,-1.067,1.006
1635232996155,2021-10-26T10.23.16.155,1.287,-0.732,-1.280,0.183
1635232996196,2021-10-26T10.23.16.196,1.328,0.335,-0.976,0.091
1635232996235,2021-10-26T10.23.16.235,1.367,-1.372,-1.616,0.213
1635232996276,2021-10-26T10.23.16.276,1.408,-1.860,-0.945,0.610
1635232996316,2021-10-26T10.23.16.316,1.448,-0.030,0.183,0.945
1635232996355,2021-10-26T10.23.16.355,1.487,-0.244,-0.915,0.488
1635232996396,2021-10-26T10.23.16.396,1.528,-0.457,-1.037,0.274
1635232996436,2021-10-26T10.23.16.436,1.568,-0.366,-0.823,0.579
1635232996477,2021-10-26T10.23.16.477,1.609,0.213,-1.037,0.549
1635232996516,2021-10-26T10.23.16.516,1.648,0.152,-0.915,0.518
1635232996557,2021-10-26T10.23.16.557,1.689,-0.610,-0.213,0.335
1635232996597,2021-10-26T10.23.16.597,1.729,-1.341,-0.976,0.976
1635232996638,2021-10-26T10.23.16.638,1.770,-0.884,-1.159,0.854
1635232996677,2021-10-26T10.23.16.677,1.809,-0.549,-1.159,0.427
1635232996717,2021-10-26T10.23.16.717,1.849,-0.427,-1.037,0.549
1635232996758,2021-10-26T10.23.16.758,1.890,-1.098,-0.579,0.610
1635232996798,2021-10-26T10.23.16.798,1.930,0.640,-0.579,0.549
1635232996839,2021-10-26T10.23.16.839,1.971,0.152,-0.488,0.793
1635232996878,2021-10-26T10.23.16.878,2.010,-1.159,0.305,0.671
1635232996919,2021-10-26T10.23.16.919,2.051,0.244,0.305,0.945
1635232996959,2021-10-26T10.23.16.959,2.091,0.427,-0.640,0.762
1635232997000,2021-10-26T10.23.17.000,2.132,-0.854,-1.067,0.305
1635232997039,2021-10-26T10.23.17.039,2.171,-1.098,-0.793,0.579
1635232997080,2021-10-26T10.23.17.080,2.212,-0.366,-1.250,0.122
1635232997120,2021-10-26T10.23.17.120,2.252,-0.061,-0.823,0.305
1635232997159,2021-10-26T10.23.17.159,2.291,0.213,-0.061,0.945
1635232997200,2021-10-26T10.23.17.200,2.332,-0.457,-0.244,0.640
1635232997240,2021-10-26T10.23.17.240,2.372,-0.671,-1.006,0.762
1635232997281,2021-10-26T10.23.17.281,2.413,0.335,-0.854,0.610
1635232997321,2021-10-26T10.23.17.321,2.453,-0.152,-0.518,-0.122
1635232997362,2021-10-26T10.23.17.362,2.494,-1.159,-0.396,0.122
1635232997401,2021-10-26T10.23.17.401,2.533,-0.305,0.823,0.213
1635232997442,2021-10-26T10.23.17.442,2.574,1.189,1.677,-0.122
1635232997482,2021-10-26T10.23.17.482,2.614,1.463,2.256,0.823
1635232997521,2021-10-26T10.23.17.521,2.653,0.030,0.244,1.433
1635232997562,2021-10-26T10.23.17.562,2.694,-1.128,-2.348,0.183
1635232997602,2021-10-26T10.23.17.602,2.734,0.335,-1.311,0.396
1635232997643,2021-10-26T10.23.17.643,2.775,0.061,-1.433,0.854
1635232997682,2021-10-26T10.23.17.682,2.814,-1.189,-1.220,0.762
1635232997723,2021-10-26T10.23.17.723,2.855,-1.159,-1.098,0.213
1635232997763,2021-10-26T10.23.17.763,2.895,0.061,-1.006,0.244
