epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635681434086,2021-10-31T13.57.14.086,0.000,6.433,-3.354,-2.287
1635681434127,2021-10-31T13.57.14.127,0.041,5.610,-2.896,-1.890
1635681434168,2021-10-31T13.57.14.168,0.082,3.293,1.677,-2.104
1635681434207,2021-10-31T13.57.14.207,0.121,2.774,7.378,-3.354
1635681434248,2021-10-31T13.57.14.248,0.162,1.646,4.146,-3.140
1635681434289,2021-10-31T13.57.14.289,0.203,2.226,-0.335,-3.537
1635681434329,2021-10-31T13.57.14.329,0.243,-0.152,0.091,-3.384
1635681434370,2021-10-31T13.57.14.370,0.284,-1.890,0.945,-1.982
1635681434411,2021-10-31T13.57.14.411,0.325,-3.110,3.537,0.030
1635681434451,2021-10-31T13.57.14.451,0.365,-3.598,2.713,1.067
1635681434492,2021-10-31T13.57.14.492,0.406,-3.689,2.683,3.415
1635681434533,2021-10-31T13.57.14.533,0.447,-2.500,2.348,6.098
1635681434572,2021-10-31T13.57.14.572,0.486,1.738,-3.384,5.701
1635681434613,2021-10-31T13.57.14.613,0.527,4.665,-5.854,2.500
1635681434654,2021-10-31T13.57.14.654,0.568,6.829,-6.250,-0.854
1635681434695,2021-10-31T13.57.14.695,0.609,8.750,-5.030,-2.896
1635681434735,2021-10-31T13.57.14.735,0.649,2.378,2.226,-5.091
1635681434776,2021-10-31T13.57.14.776,0.690,1.220,0.366,-6.707
1635681434817,2021-10-31T13.57.14.817,0.731,0.732,-2.134,-6.433
1635681434856,2021-10-31T13.57.14.856,0.770,1.280,-4.207,-3.293
1635681434897,2021-10-31T13.57.14.897,0.811,2.774,-9.024,1.220
1635681434938,2021-10-31T13.57.14.938,0.852,2.805,-5.610,3.933
1635681434978,2021-10-31T13.57.14.978,0.892,-2.561,5.640,6.921
1635681435019,2021-10-31T13.57.15.019,0.933,-7.134,11.006,12.073
1635681435060,2021-10-31T13.57.15.060,0.974,-5.366,6.037,18.323
1635681435101,2021-10-31T13.57.15.101,1.015,-4.146,0.762,23.018
1635681435141,2021-10-31T13.57.15.141,1.055,-3.963,-0.762,25.000
1635681435182,2021-10-31T13.57.15.182,1.096,-3.201,-0.427,23.750
1635681435223,2021-10-31T13.57.15.223,1.137,-0.396,-1.280,21.280
1635681435262,2021-10-31T13.57.15.262,1.176,1.890,-0.793,19.421
1635681435303,2021-10-31T13.57.15.303,1.217,5.030,-1.890,15.152
1635681435344,2021-10-31T13.57.15.344,1.258,2.226,-0.335,9.451
1635681435384,2021-10-31T13.57.15.384,1.298,-2.256,2.591,2.226
1635681435425,2021-10-31T13.57.15.425,1.339,-6.098,4.360,-3.659
1635681435466,2021-10-31T13.57.15.466,1.380,-5.427,-0.030,-10.366
1635681435505,2021-10-31T13.57.15.505,1.419,-0.793,-4.878,-11.341
1635681435546,2021-10-31T13.57.15.546,1.460,1.982,-9.482,-7.591
1635681435587,2021-10-31T13.57.15.587,1.501,6.372,-9.268,-0.518
1635681435628,2021-10-31T13.57.15.628,1.542,-1.402,-3.567,3.689
1635681435668,2021-10-31T13.57.15.668,1.582,-4.390,-2.012,1.738
1635681435709,2021-10-31T13.57.15.709,1.623,-3.415,-4.939,-1.311
1635681435750,2021-10-31T13.57.15.750,1.664,-1.037,-7.409,-0.762
1635681435789,2021-10-31T13.57.15.789,1.703,1.220,-4.848,1.677
1635681435830,2021-10-31T13.57.15.830,1.744,3.415,0.610,3.841
1635681435872,2021-10-31T13.57.15.872,1.786,2.896,5.000,5.000
1635681435911,2021-10-31T13.57.15.911,1.825,1.098,4.177,4.573
1635681435952,2021-10-31T13.57.15.952,1.866,-1.402,4.360,4.451
1635681435993,2021-10-31T13.57.15.993,1.907,-3.079,2.561,3.232
1635681436034,2021-10-31T13.57.16.034,1.948,-4.024,-1.372,2.256
1635681436074,2021-10-31T13.57.16.074,1.988,-3.902,-4.634,0.640
1635681436115,2021-10-31T13.57.16.115,2.029,-2.774,-6.128,0.640
1635681436156,2021-10-31T13.57.16.156,2.070,-2.226,-3.079,1.067
1635681436195,2021-10-31T13.57.16.195,2.109,-1.159,-2.866,-0.244
1635681436236,2021-10-31T13.57.16.236,2.150,1.280,-0.671,-4.024
1635681436277,2021-10-31T13.57.16.277,2.191,6.799,-6.341,-9.177
1635681436317,2021-10-31T13.57.16.317,2.231,11.829,-18.537,-12.652
1635681436358,2021-10-31T13.57.16.358,2.272,10.122,-30.183,-18.445
1635681436399,2021-10-31T13.57.16.399,2.313,15.091,-43.140,-20.488
1635681436438,2021-10-31T13.57.16.438,2.352,10.854,-21.616,-8.354
1635681436479,2021-10-31T13.57.16.479,2.393,-3.415,-5.762,-6.433
1635681436520,2021-10-31T13.57.16.520,2.434,-2.713,-8.232,-6.616
1635681436561,2021-10-31T13.57.16.561,2.475,-3.476,-9.055,-4.695
1635681436601,2021-10-31T13.57.16.601,2.515,-1.463,-10.152,-3.841
1635681436642,2021-10-31T13.57.16.642,2.556,0.762,-11.829,-1.799
1635681436683,2021-10-31T13.57.16.683,2.597,-0.945,-1.860,0.762
1635681436723,2021-10-31T13.57.16.723,2.637,-2.439,4.146,-0.640
1635681436764,2021-10-31T13.57.16.764,2.678,-5.274,0.457,-1.616
1635681436805,2021-10-31T13.57.16.805,2.719,-4.207,-1.829,-1.890
1635681436844,2021-10-31T13.57.16.844,2.758,1.890,-5.366,-1.677
1635681436885,2021-10-31T13.57.16.885,2.799,1.524,-1.189,0.152
1635681436926,2021-10-31T13.57.16.926,2.840,0.732,0.488,-0.335
1635681436967,2021-10-31T13.57.16.967,2.881,1.159,-2.957,-1.860
1635681437007,2021-10-31T13.57.17.007,2.921,-1.585,-0.030,-1.829
1635681437048,2021-10-31T13.57.17.048,2.962,-3.232,-0.427,-2.713
1635681437089,2021-10-31T13.57.17.089,3.003,-0.823,-3.659,-1.463
