epoc (ms),timestamp (+0300),elapsed (s),pressure (Pa)
1635354641267,2021-10-27T20.10.41.267,0.000,100518.344
1635354641528,2021-10-27T20.10.41.528,0.262,100518.344
1635354641790,2021-10-27T20.10.41.790,0.524,100513.250
1635354642052,2021-10-27T20.10.42.052,0.785,100516.766
1635354642314,2021-10-27T20.10.42.314,1.047,100511.938
1635354642576,2021-10-27T20.10.42.576,1.309,100519.812
1635354642837,2021-10-27T20.10.42.837,1.571,100514.125
1635354643099,2021-10-27T20.10.43.099,1.832,100515.633
1635354643361,2021-10-27T20.10.43.361,2.094,100518.094
1635354643623,2021-10-27T20.10.43.623,2.356,100514.125
1635354643884,2021-10-27T20.10.43.884,2.618,100513.469
1635354644146,2021-10-27T20.10.44.146,2.880,100513.211
1635354644408,2021-10-27T20.10.44.408,3.141,100517.578
1635354644670,2021-10-27T20.10.44.670,3.403,100514.531
1635354644932,2021-10-27T20.10.44.932,3.665,100514.312
1635354645193,2021-10-27T20.10.45.193,3.927,100513.875
1635354645455,2021-10-27T20.10.45.455,4.188,100515.188
1635354645717,2021-10-27T20.10.45.717,4.450,100513.469
1635354645979,2021-10-27T20.10.45.979,4.712,100515.852
1635354646241,2021-10-27T20.10.46.241,4.974,100517.578
1635354646502,2021-10-27T20.10.46.502,5.236,100516.906
1635354646764,2021-10-27T20.10.46.764,5.497,100513.656
1635354647026,2021-10-27T20.10.47.026,5.759,100512.078
1635354647288,2021-10-27T20.10.47.288,6.021,100512.547
1635354647549,2021-10-27T20.10.47.549,6.283,100513.391
1635354647811,2021-10-27T20.10.47.811,6.545,100514.938
1635354648073,2021-10-27T20.10.48.073,6.806,100514.938
1635354648335,2021-10-27T20.10.48.335,7.068,100514.016
1635354648597,2021-10-27T20.10.48.597,7.330,100514.938
1635354648858,2021-10-27T20.10.48.858,7.592,100516.656
1635354649120,2021-10-27T20.10.49.120,7.853,100515.148
1635354649382,2021-10-27T20.10.49.382,8.115,100512.953
1635354649644,2021-10-27T20.10.49.644,8.377,100514.016
1635354649905,2021-10-27T20.10.49.905,8.639,100512.297
1635354650167,2021-10-27T20.10.50.167,8.901,100515.992
1635354650429,2021-10-27T20.10.50.429,9.162,100514.672
1635354650691,2021-10-27T20.10.50.691,9.424,100514.672
1635354650953,2021-10-27T20.10.50.953,9.686,100510.719
1635354651214,2021-10-27T20.10.51.214,9.948,100515.336
1635354651476,2021-10-27T20.10.51.476,10.209,100515.992
1635354651738,2021-10-27T20.10.51.738,10.471,100513.578
1635354652000,2021-10-27T20.10.52.000,10.733,100513.578
1635354652261,2021-10-27T20.10.52.261,10.995,100513.094
1635354652523,2021-10-27T20.10.52.523,11.257,100516.875
1635354652785,2021-10-27T20.10.52.785,11.518,100512.914
1635354653047,2021-10-27T20.10.53.047,11.780,100514.891
1635354653309,2021-10-27T20.10.53.309,12.042,100513.750
1635354653570,2021-10-27T20.10.53.570,12.304,100516.391
1635354653832,2021-10-27T20.10.53.832,12.565,100516.391
1635354654094,2021-10-27T20.10.54.094,12.827,100520.758
1635354654356,2021-10-27T20.10.54.356,13.089,100515.078
1635354654617,2021-10-27T20.10.54.617,13.351,100518.594
1635354654879,2021-10-27T20.10.54.879,13.613,100518.375
1635354655141,2021-10-27T20.10.55.141,13.874,100515.297
1635354655403,2021-10-27T20.10.55.403,14.136,100515.734
1635354655665,2021-10-27T20.10.55.665,14.398,100515.297
1635354655926,2021-10-27T20.10.55.926,14.660,100513.750
1635354656188,2021-10-27T20.10.56.188,14.921,100515.297
1635354656450,2021-10-27T20.10.56.450,15.183,100515.734
1635354656712,2021-10-27T20.10.56.712,15.445,100512.438
1635354656973,2021-10-27T20.10.56.973,15.707,100514.422
1635354657235,2021-10-27T20.10.57.235,15.969,100514.633
1635354657497,2021-10-27T20.10.57.497,16.230,100515.953
1635354657759,2021-10-27T20.10.57.759,16.492,100516.609
1635354658021,2021-10-27T20.10.58.021,16.754,100514.820
1635354658282,2021-10-27T20.10.58.282,17.016,100515.078
1635354658544,2021-10-27T20.10.58.544,17.277,100518.117
1635354658806,2021-10-27T20.10.58.806,17.539,100516.359
1635354659068,2021-10-27T20.10.59.068,17.801,100517.930
1635354659330,2021-10-27T20.10.59.330,18.063,100516.797
1635354659591,2021-10-27T20.10.59.591,18.325,100514.820
1635354659853,2021-10-27T20.10.59.853,18.586,100513.969
1635354660115,2021-10-27T20.11.00.115,18.848,100517.453
1635354660377,2021-10-27T20.11.00.377,19.110,100512.398
1635354660638,2021-10-27T20.11.00.638,19.372,100512.180
1635354660900,2021-10-27T20.11.00.900,19.634,100516.359
1635354661162,2021-10-27T20.11.01.162,19.895,100518.336
1635354661424,2021-10-27T20.11.01.424,20.157,100511.078
1635354661686,2021-10-27T20.11.01.686,20.419,100517.859
1635354661947,2021-10-27T20.11.01.947,20.681,100514.820
1635354662209,2021-10-27T20.11.02.209,20.942,100515.477
1635354662471,2021-10-27T20.11.02.471,21.204,100515.875
1635354662733,2021-10-27T20.11.02.733,21.466,100516.359
1635354662994,2021-10-27T20.11.02.994,21.728,100513.500
1635354663256,2021-10-27T20.11.03.256,21.990,100514.562
1635354663518,2021-10-27T20.11.03.518,22.251,100517.203
1635354663780,2021-10-27T20.11.03.780,22.513,100514.375
1635354664042,2021-10-27T20.11.04.042,22.775,100511.922
1635354664303,2021-10-27T20.11.04.303,23.037,100515.875
1635354664565,2021-10-27T20.11.04.565,23.298,100520.094
1635354664827,2021-10-27T20.11.04.827,23.560,100516.758
1635354665089,2021-10-27T20.11.05.089,23.822,100516.758
1635354665350,2021-10-27T20.11.05.350,24.084,100512.180
1635354665612,2021-10-27T20.11.05.612,24.346,100513.898
1635354665874,2021-10-27T20.11.05.874,24.607,100515.031
1635354666136,2021-10-27T20.11.06.136,24.869,100513.234
1635354666398,2021-10-27T20.11.06.398,25.131,100516.758
1635354666659,2021-10-27T20.11.06.659,25.393,100515.031
1635354666921,2021-10-27T20.11.06.921,25.654,100516.281
1635354667183,2021-10-27T20.11.07.183,25.916,100513.234
1635354667445,2021-10-27T20.11.07.445,26.178,100515.875
1635354667706,2021-10-27T20.11.07.706,26.440,100515.625
1635354667968,2021-10-27T20.11.07.968,26.702,100514.375
1635354668230,2021-10-27T20.11.08.230,26.963,100513.641
1635354668492,2021-10-27T20.11.08.492,27.225,100516.094
1635354668754,2021-10-27T20.11.08.754,27.487,100514.961
1635354669015,2021-10-27T20.11.09.015,27.749,100514.297
1635354669277,2021-10-27T20.11.09.277,28.010,100515.438
1635354669539,2021-10-27T20.11.09.539,28.272,100516.281
1635354669801,2021-10-27T20.11.09.801,28.534,100514.297
1635354670062,2021-10-27T20.11.10.062,28.796,100518.266
1635354670324,2021-10-27T20.11.10.324,29.058,100516.094
1635354670586,2021-10-27T20.11.10.586,29.319,100517.820
1635354670848,2021-10-27T20.11.10.848,29.581,100513.203
1635354671110,2021-10-27T20.11.11.110,29.843,100514.961
1635354671371,2021-10-27T20.11.11.371,30.105,100514.961
1635354671633,2021-10-27T20.11.11.633,30.366,100511.000
1635354671895,2021-10-27T20.11.11.895,30.628,100516.281
1635354672157,2021-10-27T20.11.12.157,30.890,100516.281
1635354672419,2021-10-27T20.11.12.419,31.152,100514.117
1635354672680,2021-10-27T20.11.12.680,31.414,100511.000
1635354672942,2021-10-27T20.11.12.942,31.675,100514.961
1635354673204,2021-10-27T20.11.13.204,31.937,100509.023
1635354673466,2021-10-27T20.11.13.466,32.199,100514.961
1635354673727,2021-10-27T20.11.13.727,32.461,100514.516
1635354673989,2021-10-27T20.11.13.989,32.723,100513.859
1635354674251,2021-10-27T20.11.14.251,32.984,100514.703
1635354674513,2021-10-27T20.11.14.513,33.246,100516.016
1635354674775,2021-10-27T20.11.14.775,33.508,100513.203
1635354675036,2021-10-27T20.11.15.036,33.770,100511.000
1635354675298,2021-10-27T20.11.15.298,34.031,100511.664
1635354675560,2021-10-27T20.11.15.560,34.293,100517.156
1635354675822,2021-10-27T20.11.15.822,34.555,100518.484
1635354676083,2021-10-27T20.11.16.083,34.817,100512.062
1635354676345,2021-10-27T20.11.16.345,35.079,100510.078
1635354676607,2021-10-27T20.11.16.607,35.340,100515.359
