epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635276745116,2021-10-26T22:32:25.116,0.000,0.132,-0.320,-0.940
1635276745155,2021-10-26T22:32:25.155,0.039,0.139,-0.324,-0.947
1635276745195,2021-10-26T22:32:25.195,0.079,0.133,-0.334,-0.943
1635276745236,2021-10-26T22:32:25.236,0.120,0.137,-0.325,-0.944
1635276745276,2021-10-26T22:32:25.276,0.160,0.137,-0.328,-0.944
1635276745317,2021-10-26T22:32:25.317,0.201,0.132,-0.328,-0.946
1635276745356,2021-10-26T22:32:25.356,0.240,0.135,-0.323,-0.945
1635276745397,2021-10-26T22:32:25.397,0.281,0.134,-0.328,-0.944
1635276745437,2021-10-26T22:32:25.437,0.321,0.135,-0.326,-0.943
1635276745478,2021-10-26T22:32:25.478,0.362,0.136,-0.327,-0.944
1635276745517,2021-10-26T22:32:25.517,0.401,0.134,-0.330,-0.944
1635276745558,2021-10-26T22:32:25.558,0.442,0.135,-0.325,-0.944
1635276745598,2021-10-26T22:32:25.598,0.482,0.134,-0.328,-0.945
1635276745637,2021-10-26T22:32:25.637,0.521,0.136,-0.327,-0.943
1635276745678,2021-10-26T22:32:25.678,0.562,0.135,-0.327,-0.944
1635276745718,2021-10-26T22:32:25.718,0.602,0.136,-0.329,-0.943
1635276745759,2021-10-26T22:32:25.759,0.643,0.135,-0.327,-0.944
1635276745799,2021-10-26T22:32:25.799,0.683,0.135,-0.326,-0.942
1635276745840,2021-10-26T22:32:25.840,0.724,0.133,-0.330,-0.944
1635276745879,2021-10-26T22:32:25.879,0.763,0.136,-0.325,-0.943
1635276745920,2021-10-26T22:32:25.920,0.804,0.134,-0.325,-0.942
1635276745960,2021-10-26T22:32:25.960,0.844,0.134,-0.331,-0.946
1635276746001,2021-10-26T22:32:26.001,0.885,0.137,-0.319,-0.945
1635276746040,2021-10-26T22:32:26.040,0.924,0.132,-0.332,-0.943
1635276746080,2021-10-26T22:32:26.080,0.964,0.135,-0.324,-0.945
1635276746121,2021-10-26T22:32:26.121,1.005,0.133,-0.326,-0.943
1635276746160,2021-10-26T22:32:26.160,1.044,0.134,-0.323,-0.944
1635276746201,2021-10-26T22:32:26.201,1.085,0.134,-0.329,-0.944
1635276746241,2021-10-26T22:32:26.241,1.125,0.135,-0.325,-0.945
1635276746282,2021-10-26T22:32:26.282,1.166,0.134,-0.324,-0.945
1635276746321,2021-10-26T22:32:26.321,1.205,0.133,-0.325,-0.944
1635276746362,2021-10-26T22:32:26.362,1.246,0.133,-0.324,-0.945
1635276746402,2021-10-26T22:32:26.402,1.286,0.134,-0.325,-0.944
1635276746442,2021-10-26T22:32:26.442,1.326,0.133,-0.323,-0.944
1635276746483,2021-10-26T22:32:26.483,1.367,0.132,-0.323,-0.946
1635276746522,2021-10-26T22:32:26.522,1.406,0.133,-0.325,-0.945
1635276746563,2021-10-26T22:32:26.563,1.447,0.133,-0.318,-0.945
1635276746603,2021-10-26T22:32:26.603,1.487,0.134,-0.323,-0.946
1635276746644,2021-10-26T22:32:26.644,1.528,0.134,-0.322,-0.946
1635276746683,2021-10-26T22:32:26.683,1.567,0.131,-0.323,-0.946
1635276746724,2021-10-26T22:32:26.724,1.608,0.134,-0.318,-0.944
1635276746764,2021-10-26T22:32:26.764,1.648,0.133,-0.321,-0.945
1635276746805,2021-10-26T22:32:26.805,1.689,0.133,-0.320,-0.946
1635276746844,2021-10-26T22:32:26.844,1.728,0.133,-0.318,-0.945
1635276746884,2021-10-26T22:32:26.884,1.768,0.132,-0.322,-0.946
1635276746925,2021-10-26T22:32:26.925,1.809,0.133,-0.320,-0.944
1635276746965,2021-10-26T22:32:26.965,1.849,0.134,-0.319,-0.946
1635276747006,2021-10-26T22:32:27.006,1.890,0.133,-0.321,-0.944
1635276747045,2021-10-26T22:32:27.045,1.929,0.132,-0.320,-0.946
1635276747086,2021-10-26T22:32:27.086,1.970,0.133,-0.318,-0.946
1635276747126,2021-10-26T22:32:27.126,2.010,0.131,-0.321,-0.945
1635276747167,2021-10-26T22:32:27.167,2.051,0.133,-0.317,-0.945
1635276747206,2021-10-26T22:32:27.206,2.090,0.133,-0.317,-0.946
