epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636609649927,2021-11-11T07.47.29.927,0.000,101126.750
1636609650191,2021-11-11T07.47.30.191,0.264,101120.562
1636609650456,2021-11-11T07.47.30.456,0.529,101120.719
1636609650720,2021-11-11T07.47.30.720,0.793,101121.547
1636609650985,2021-11-11T07.47.30.985,1.058,101120.719
1636609651250,2021-11-11T07.47.31.250,1.323,101119.188
1636609651514,2021-11-11T07.47.31.514,1.587,101118.203
1636609651779,2021-11-11T07.47.31.779,1.852,101114.023
1636609652044,2021-11-11T07.47.32.044,2.117,101117.531
1636609652308,2021-11-11T07.47.32.308,2.381,101117.219
1636609652573,2021-11-11T07.47.32.573,2.646,101114.695
1636609652838,2021-11-11T07.47.32.838,2.911,101118.516
1636609653102,2021-11-11T07.47.33.102,3.175,101114.859
1636609653367,2021-11-11T07.47.33.367,3.440,101120.203
1636609653630,2021-11-11T07.47.33.630,3.703,101117.531
1636609653896,2021-11-11T07.47.33.896,3.969,101119.539
1636609654161,2021-11-11T07.47.34.161,4.234,101114.859
1636609654424,2021-11-11T07.47.34.424,4.497,101113.516
1636609654689,2021-11-11T07.47.34.689,4.762,101115.203
1636609654955,2021-11-11T07.47.34.955,5.028,101116.031
1636609655218,2021-11-11T07.47.35.218,5.291,101113.203
1636609655483,2021-11-11T07.47.35.483,5.556,101115.203
1636609655747,2021-11-11T07.47.35.747,5.820,101112.523
1636609656012,2021-11-11T07.47.36.012,6.085,101114.695
1636609656277,2021-11-11T07.47.36.277,6.350,101115.203
1636609656541,2021-11-11T07.47.36.541,6.614,101116.547
1636609656806,2021-11-11T07.47.36.806,6.879,101117.883
1636609657071,2021-11-11T07.47.37.071,7.144,101115.719
1636609657335,2021-11-11T07.47.37.335,7.408,101114.531
1636609657600,2021-11-11T07.47.37.600,7.673,101113.203
1636609657864,2021-11-11T07.47.37.864,7.937,101115.719
1636609658129,2021-11-11T07.47.38.129,8.202,101111.031
1636609658394,2021-11-11T07.47.38.394,8.467,101117.727
1636609658658,2021-11-11T07.47.38.658,8.731,101113.703
1636609658923,2021-11-11T07.47.38.923,8.996,101117.883
1636609659188,2021-11-11T07.47.39.188,9.261,101115.203
1636609659452,2021-11-11T07.47.39.452,9.525,101117.219
1636609659717,2021-11-11T07.47.39.717,9.790,101112.523
1636609659981,2021-11-11T07.47.39.981,10.054,101113.703
1636609660246,2021-11-11T07.47.40.246,10.319,101117.375
1636609660511,2021-11-11T07.47.40.511,10.584,101119.062
1636609660774,2021-11-11T07.47.40.774,10.847,101117.375
1636609661040,2021-11-11T07.47.41.040,11.113,101114.375
1636609661305,2021-11-11T07.47.41.305,11.378,101117.055
1636609661568,2021-11-11T07.47.41.568,11.641,101116.227
1636609661834,2021-11-11T07.47.41.834,11.907,101115.719
1636609662097,2021-11-11T07.47.42.097,12.170,101114.734
1636609662362,2021-11-11T07.47.42.362,12.435,101115.555
1636609662627,2021-11-11T07.47.42.627,12.700,101115.555
1636609662891,2021-11-11T07.47.42.891,12.964,101112.562
1636609663156,2021-11-11T07.47.43.156,13.229,101111.891
1636609663421,2021-11-11T07.47.43.421,13.494,101117.250
1636609663685,2021-11-11T07.47.43.685,13.758,101113.703
1636609663950,2021-11-11T07.47.43.950,14.023,101114.734
1636609664214,2021-11-11T07.47.44.214,14.287,101115.555
1636609664479,2021-11-11T07.47.44.479,14.552,101113.234
1636609664744,2021-11-11T07.47.44.744,14.817,101114.219
1636609665008,2021-11-11T07.47.45.008,15.081,101113.547
1636609665273,2021-11-11T07.47.45.273,15.346,101113.898
1636609665538,2021-11-11T07.47.45.538,15.611,101117.250
1636609665802,2021-11-11T07.47.45.802,15.875,101117.250
1636609666067,2021-11-11T07.47.46.067,16.140,101119.414
1636609666332,2021-11-11T07.47.46.332,16.405,101118.078
1636609666596,2021-11-11T07.47.46.596,16.669,101118.586
1636609666861,2021-11-11T07.47.46.861,16.934,101116.062
1636609667125,2021-11-11T07.47.47.125,17.198,101113.078
1636609667390,2021-11-11T07.47.47.390,17.463,101116.578
1636609667655,2021-11-11T07.47.47.655,17.728,101116.578
1636609667918,2021-11-11T07.47.47.918,17.991,101116.422
1636609668184,2021-11-11T07.47.48.184,18.257,101115.078
1636609668449,2021-11-11T07.47.48.449,18.522,101113.898
