epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636127003668,2021-11-05T17:43:23.668,3.280,5.152,-1.860,-0.823
1636127003708,2021-11-05T17:43:23.708,3.320,3.841,0.183,-1.402
1636127003748,2021-11-05T17:43:23.748,3.360,1.159,0.701,-3.171
1636127003788,2021-11-05T17:43:23.788,3.400,-0.732,0.640,-4.482
1636127003828,2021-11-05T17:43:23.828,3.440,-1.341,1.341,-3.598
1636127003868,2021-11-05T17:43:23.868,3.480,-1.220,2.561,-2.470
1636127003908,2021-11-05T17:43:23.908,3.520,-0.427,3.201,-1.311
1636127003948,2021-11-05T17:43:23.948,3.560,-1.768,1.189,-0.030
1636127003988,2021-11-05T17:43:23.988,3.600,-1.616,1.341,0.122
1636127004028,2021-11-05T17:43:24.028,3.640,0.061,0.579,-0.549
1636127004068,2021-11-05T17:43:24.068,3.680,2.683,-2.134,-1.372
1636127004108,2021-11-05T17:43:24.108,3.720,6.037,-20.915,-6.037
1636127004148,2021-11-05T17:43:24.148,3.760,4.634,-46.799,-14.024
1636127004188,2021-11-05T17:43:24.188,3.800,3.841,-45.183,-14.146
1636127004228,2021-11-05T17:43:24.228,3.840,23.140,-19.238,-8.018
1636127004268,2021-11-05T17:43:24.268,3.880,22.287,-0.427,-6.860
1636127004308,2021-11-05T17:43:24.308,3.920,7.073,3.933,-1.921
1636127004348,2021-11-05T17:43:24.348,3.960,3.140,6.341,-3.415
1636127004388,2021-11-05T17:43:24.388,4.000,1.372,8.384,-10.213
1636127004428,2021-11-05T17:43:24.428,4.040,-7.348,5.732,-10.091
1636127004468,2021-11-05T17:43:24.468,4.080,-1.646,8.262,-10.366
1636127004508,2021-11-05T17:43:24.508,4.120,-0.884,8.567,-8.293
1636127004548,2021-11-05T17:43:24.548,4.160,-2.530,9.756,-4.573
1636127004588,2021-11-05T17:43:24.588,4.200,-0.579,7.500,-2.805
1636127004628,2021-11-05T17:43:24.628,4.240,-0.884,2.226,-0.854
1636127004668,2021-11-05T17:43:24.668,4.280,0.000,1.006,0.915
1636127004708,2021-11-05T17:43:24.708,4.320,3.994,-18.232,-0.091
1636127004748,2021-11-05T17:43:24.748,4.360,8.902,-52.470,-2.805
1636127004788,2021-11-05T17:43:24.788,4.400,15.030,-37.409,-6.280
1636127004828,2021-11-05T17:43:24.828,4.440,4.299,-12.683,-4.482
1636127004868,2021-11-05T17:43:24.868,4.480,2.470,-6.555,-3.537
1636127004908,2021-11-05T17:43:24.908,4.520,0.274,-0.183,1.555
1636127004948,2021-11-05T17:43:24.948,4.560,2.622,9.726,3.476
1636127004988,2021-11-05T17:43:24.988,4.600,6.189,6.616,-2.195
1636127005028,2021-11-05T17:43:25.028,4.640,5.457,1.585,-4.299
1636127005068,2021-11-05T17:43:25.068,4.680,4.421,-1.921,-0.915
1636127005108,2021-11-05T17:43:25.108,4.720,4.665,-1.555,0.183
1636127005148,2021-11-05T17:43:25.148,4.760,4.024,0.854,0.518
1636127005188,2021-11-05T17:43:25.188,4.800,1.616,-1.006,0.640
1636127005228,2021-11-05T17:43:25.228,4.840,0.122,0.854,-0.854
1636127005268,2021-11-05T17:43:25.268,4.880,0.244,2.866,-2.683
1636127005308,2021-11-05T17:43:25.308,4.920,-0.366,0.976,-2.744
1636127005348,2021-11-05T17:43:25.348,4.960,2.195,2.012,-4.268
1636127005388,2021-11-05T17:43:25.388,5.000,5.000,-2.287,-6.738
1636127005428,2021-11-05T17:43:25.428,5.040,0.823,-11.098,-3.354
1636127005468,2021-11-05T17:43:25.468,5.080,-1.921,-8.750,-0.213
1636127005508,2021-11-05T17:43:25.508,5.120,2.652,-0.518,-1.250
1636127005548,2021-11-05T17:43:25.548,5.160,1.189,3.079,0.579
1636127005588,2021-11-05T17:43:25.588,5.200,0.213,1.890,0.152
1636127005628,2021-11-05T17:43:25.628,5.240,1.037,-0.701,-1.433
1636127005668,2021-11-05T17:43:25.668,5.280,0.976,0.366,-1.250
1636127005708,2021-11-05T17:43:25.708,5.320,0.640,-0.518,-0.915
1636127005748,2021-11-05T17:43:25.748,5.360,0.671,0.671,-0.884
1636127005788,2021-11-05T17:43:25.788,5.400,0.884,1.707,-1.159
1636127005828,2021-11-05T17:43:25.828,5.440,0.091,-0.732,-1.433
1636127005868,2021-11-05T17:43:25.868,5.480,0.427,1.220,-1.159
1636127005908,2021-11-05T17:43:25.908,5.520,0.640,2.409,-0.915
1636127005948,2021-11-05T17:43:25.948,5.560,-0.244,-1.768,-0.549
1636127005988,2021-11-05T17:43:25.988,5.600,0.030,0.976,0.701
1636127006028,2021-11-05T17:43:26.028,5.640,0.793,3.415,0.732
1636127006068,2021-11-05T17:43:26.068,5.680,-0.640,-0.884,0.244
1636127006108,2021-11-05T17:43:26.108,5.720,-0.976,1.982,0.854
1636127006148,2021-11-05T17:43:26.148,5.760,0.091,2.896,-0.030
1636127006188,2021-11-05T17:43:26.188,5.800,-0.427,-1.067,-0.335
1636127006228,2021-11-05T17:43:26.228,5.840,0.030,1.585,0.335
1636127006268,2021-11-05T17:43:26.268,5.880,0.061,1.768,0.366
1636127006308,2021-11-05T17:43:26.308,5.920,-0.610,-0.457,0.396
1636127006348,2021-11-05T17:43:26.348,5.960,-0.122,1.860,0.732
1636127006388,2021-11-05T17:43:26.388,6.000,0.671,1.098,0.000
1636127006428,2021-11-05T17:43:26.428,6.040,-0.213,-1.463,0.396
1636127006468,2021-11-05T17:43:26.468,6.080,0.152,1.037,0.915
1636127006508,2021-11-05T17:43:26.508,6.120,0.457,1.402,0.640
1636127006548,2021-11-05T17:43:26.548,6.160,-0.396,-0.152,0.701
1636127006588,2021-11-05T17:43:26.588,6.200,-0.030,1.067,0.427
1636127006628,2021-11-05T17:43:26.628,6.240,-0.091,0.732,0.488
1636127006668,2021-11-05T17:43:26.668,6.280,0.183,0.183,0.671
1636127006708,2021-11-05T17:43:26.708,6.320,0.762,1.677,0.915
1636127006748,2021-11-05T17:43:26.748,6.360,0.213,0.671,0.823
1636127006788,2021-11-05T17:43:26.788,6.400,0.457,-0.305,0.213
1636127006828,2021-11-05T17:43:26.828,6.440,0.823,-0.671,0.183
1636127006868,2021-11-05T17:43:26.868,6.480,1.006,0.213,0.549
1636127006908,2021-11-05T17:43:26.908,6.520,0.915,0.854,0.610
1636127006948,2021-11-05T17:43:26.948,6.560,0.549,-0.701,0.396
1636127006988,2021-11-05T17:43:26.988,6.600,0.396,0.335,0.762
1636127007028,2021-11-05T17:43:27.028,6.640,0.213,0.274,0.579
1636127007068,2021-11-05T17:43:27.068,6.680,0.030,-0.976,0.579
1636127007108,2021-11-05T17:43:27.108,6.720,0.152,0.396,0.884
1636127007148,2021-11-05T17:43:27.148,6.760,0.030,-0.488,0.823
1636127007188,2021-11-05T17:43:27.188,6.800,-0.152,-0.061,1.159
1636127007228,2021-11-05T17:43:27.228,6.840,-0.183,1.768,1.433
1636127007268,2021-11-05T17:43:27.268,6.880,-0.701,0.305,1.341
1636127007308,2021-11-05T17:43:27.308,6.920,-1.037,0.793,1.159
1636127007348,2021-11-05T17:43:27.348,6.960,-1.280,2.256,1.280
1636127007388,2021-11-05T17:43:27.388,7.000,-1.494,1.006,1.311
1636127007428,2021-11-05T17:43:27.428,7.040,-1.311,1.494,1.707
1636127007468,2021-11-05T17:43:27.468,7.080,-1.067,1.982,2.165
1636127007508,2021-11-05T17:43:27.508,7.120,-1.799,1.280,2.561
1636127007548,2021-11-05T17:43:27.548,7.160,-1.555,2.774,2.561
1636127007588,2021-11-05T17:43:27.588,7.200,-1.250,2.195,2.287
1636127007628,2021-11-05T17:43:27.628,7.240,-1.799,1.982,2.256
1636127007668,2021-11-05T17:43:27.668,7.280,0.884,4.939,1.280
1636127007708,2021-11-05T17:43:27.708,7.320,3.537,4.726,-0.061
1636127007748,2021-11-05T17:43:27.748,7.360,1.372,2.652,1.280
1636127007788,2021-11-05T17:43:27.788,7.400,3.872,4.512,1.006
1636127007828,2021-11-05T17:43:27.828,7.440,5.732,4.421,-0.030
1636127007868,2021-11-05T17:43:27.868,7.480,5.213,3.933,0.091
1636127007908,2021-11-05T17:43:27.908,7.520,6.890,5.427,-0.427
1636127007948,2021-11-05T17:43:27.948,7.560,4.512,4.390,0.091
1636127007988,2021-11-05T17:43:27.988,7.600,-3.110,1.768,3.384
1636127008028,2021-11-05T17:43:28.028,7.640,-13.140,0.000,6.768
1636127008068,2021-11-05T17:43:28.068,7.680,-10.396,-3.994,5.366
1636127008108,2021-11-05T17:43:28.108,7.720,0.274,-0.640,1.098
1636127008148,2021-11-05T17:43:28.148,7.760,1.006,1.799,0.610
1636127008188,2021-11-05T17:43:28.188,7.800,-1.067,0.305,1.646
1636127008228,2021-11-05T17:43:28.228,7.840,-0.915,1.189,1.799
1636127008268,2021-11-05T17:43:28.268,7.880,-0.732,1.311,1.829
1636127008308,2021-11-05T17:43:28.308,7.920,-0.854,2.470,2.470
1636127008348,2021-11-05T17:43:28.348,7.960,0.671,3.445,1.707
1636127008388,2021-11-05T17:43:28.388,8.000,-0.183,1.646,1.860
1636127008428,2021-11-05T17:43:28.428,8.040,0.030,2.012,1.616
1636127008468,2021-11-05T17:43:28.468,8.080,0.793,2.287,0.854
1636127008508,2021-11-05T17:43:28.508,8.120,-0.213,0.732,1.555
1636127008548,2021-11-05T17:43:28.548,8.160,0.579,2.409,1.463
1636127008588,2021-11-05T17:43:28.588,8.200,0.122,2.256,1.646
1636127008628,2021-11-05T17:43:28.628,8.240,0.000,2.165,1.402
1636127008668,2021-11-05T17:43:28.668,8.280,1.951,1.829,-0.183
1636127008708,2021-11-05T17:43:28.708,8.320,1.890,-0.610,-0.488
1636127008748,2021-11-05T17:43:28.748,8.360,2.134,1.006,0.061
1636127008788,2021-11-05T17:43:28.788,8.400,2.835,1.220,-0.915
1636127008828,2021-11-05T17:43:28.828,8.440,1.646,0.579,-0.915
1636127008868,2021-11-05T17:43:28.868,8.480,1.646,3.049,-1.006
1636127008908,2021-11-05T17:43:28.908,8.520,1.921,1.616,-2.195
1636127008948,2021-11-05T17:43:28.948,8.560,1.341,-0.549,-2.104
1636127008988,2021-11-05T17:43:28.988,8.600,2.165,1.372,-1.037
1636127009028,2021-11-05T17:43:29.028,8.640,2.957,0.488,-2.409
1636127009068,2021-11-05T17:43:29.068,8.680,1.982,-0.427,-2.256
1636127009108,2021-11-05T17:43:29.108,8.720,2.104,2.104,-1.555
1636127009148,2021-11-05T17:43:29.148,8.760,2.165,-0.244,-1.890
1636127009188,2021-11-05T17:43:29.188,8.800,2.226,-1.311,-1.220
1636127009228,2021-11-05T17:43:29.228,8.840,0.366,2.439,1.128
1636127009268,2021-11-05T17:43:29.268,8.880,-1.098,2.073,1.799
1636127009308,2021-11-05T17:43:29.308,8.920,1.982,0.762,2.134
1636127009348,2021-11-05T17:43:29.348,8.960,9.329,4.329,1.098
1636127009388,2021-11-05T17:43:29.388,9.000,12.348,6.494,2.744
1636127009428,2021-11-05T17:43:29.428,9.040,16.616,8.354,3.201
1636127009468,2021-11-05T17:43:29.468,9.080,22.043,11.860,-0.671
1636127009508,2021-11-05T17:43:29.508,9.120,18.293,13.506,-1.341
1636127009548,2021-11-05T17:43:29.548,9.160,13.323,13.445,-4.695
1636127009588,2021-11-05T17:43:29.588,9.200,15.274,17.226,-11.555
1636127009628,2021-11-05T17:43:29.628,9.240,10.915,13.232,-10.366
1636127009668,2021-11-05T17:43:29.668,9.280,3.720,2.866,-4.970
1636127009708,2021-11-05T17:43:29.708,9.320,2.226,5.030,-2.256
1636127009748,2021-11-05T17:43:29.748,9.360,4.726,9.634,-3.232
1636127009788,2021-11-05T17:43:29.788,9.400,2.317,5.000,-3.384
1636127009828,2021-11-05T17:43:29.828,9.440,0.244,3.232,-2.317
1636127009868,2021-11-05T17:43:29.868,9.480,1.494,3.171,-2.530
1636127009908,2021-11-05T17:43:29.908,9.520,0.854,0.183,-2.348
1636127009948,2021-11-05T17:43:29.948,9.560,1.006,2.287,-1.098
1636127009988,2021-11-05T17:43:29.988,9.600,0.701,2.957,-0.152
1636127010028,2021-11-05T17:43:30.028,9.640,0.122,2.195,0.488
1636127010068,2021-11-05T17:43:30.068,9.680,1.524,3.933,0.122
1636127010108,2021-11-05T17:43:30.108,9.720,0.091,4.573,0.854
1636127010148,2021-11-05T17:43:30.148,9.760,-2.652,10.122,4.329
1636127010188,2021-11-05T17:43:30.188,9.800,-2.317,22.652,2.835
1636127010228,2021-11-05T17:43:30.228,9.840,-4.634,20.884,-4.055
1636127010268,2021-11-05T17:43:30.268,9.880,-3.415,12.927,-6.768
1636127010308,2021-11-05T17:43:30.308,9.920,-1.220,7.652,-7.134
1636127010348,2021-11-05T17:43:30.348,9.960,-0.030,5.762,-8.445
1636127010388,2021-11-05T17:43:30.388,10.000,0.671,1.098,-8.079
1636127010428,2021-11-05T17:43:30.428,10.040,1.951,-0.793,-3.720
1636127010468,2021-11-05T17:43:30.468,10.080,2.561,-0.152,-0.427
1636127010508,2021-11-05T17:43:30.508,10.120,1.402,-0.305,0.945
1636127010548,2021-11-05T17:43:30.548,10.160,0.823,2.195,1.402
1636127010588,2021-11-05T17:43:30.588,10.200,0.152,0.976,0.396
1636127010628,2021-11-05T17:43:30.628,10.240,-0.945,-0.945,0.061
1636127010668,2021-11-05T17:43:30.668,10.280,-0.549,2.835,0.427
1636127010708,2021-11-05T17:43:30.708,10.320,0.030,2.713,0.457
1636127010748,2021-11-05T17:43:30.748,10.360,0.488,1.159,0.427
1636127010788,2021-11-05T17:43:30.788,10.400,0.213,-0.488,0.061
1636127010828,2021-11-05T17:43:30.828,10.440,-0.793,-1.921,-0.213
1636127010868,2021-11-05T17:43:30.868,10.480,-0.366,0.152,-0.579
1636127010908,2021-11-05T17:43:30.908,10.520,0.000,0.122,-0.854
1636127010948,2021-11-05T17:43:30.948,10.560,0.152,0.457,-0.671
1636127010988,2021-11-05T17:43:30.988,10.600,-0.030,0.854,-0.640
1636127011028,2021-11-05T17:43:31.028,10.640,-0.701,-0.549,-0.152
1636127011068,2021-11-05T17:43:31.068,10.680,-0.884,0.701,0.610
1636127011108,2021-11-05T17:43:31.108,10.720,0.091,-0.457,-0.061
1636127011148,2021-11-05T17:43:31.148,10.760,0.000,-0.823,0.061
1636127011188,2021-11-05T17:43:31.188,10.800,0.061,1.738,0.457
1636127011228,2021-11-05T17:43:31.228,10.840,-0.579,1.585,0.701
1636127011268,2021-11-05T17:43:31.268,10.880,1.372,5.305,0.610
1636127011308,2021-11-05T17:43:31.308,10.920,2.409,6.402,-0.366
1636127011348,2021-11-05T17:43:31.348,10.960,0.000,0.732,-0.549
1636127011388,2021-11-05T17:43:31.388,11.000,-0.518,-0.915,-0.366
1636127011428,2021-11-05T17:43:31.428,11.040,0.335,0.793,-0.579
1636127011468,2021-11-05T17:43:31.468,11.080,-0.427,-0.488,-0.335
1636127011508,2021-11-05T17:43:31.508,11.120,-0.305,1.098,0.061
1636127011548,2021-11-05T17:43:31.548,11.160,0.884,1.799,-0.213
1636127011588,2021-11-05T17:43:31.588,11.200,0.884,0.671,-0.366
1636127011628,2021-11-05T17:43:31.628,11.240,0.915,0.427,-0.488
1636127011668,2021-11-05T17:43:31.668,11.280,1.128,0.549,-0.640
1636127011708,2021-11-05T17:43:31.708,11.320,0.427,-0.915,-0.488
1636127011748,2021-11-05T17:43:31.748,11.360,0.091,0.030,0.305
1636127011788,2021-11-05T17:43:31.788,11.400,0.671,2.134,0.152
1636127011828,2021-11-05T17:43:31.828,11.440,0.152,-0.976,-0.305
1636127011868,2021-11-05T17:43:31.868,11.480,0.976,0.122,-0.183
1636127011908,2021-11-05T17:43:31.908,11.520,0.793,0.244,-0.183
1636127011948,2021-11-05T17:43:31.948,11.560,0.549,-0.762,0.000
1636127011988,2021-11-05T17:43:31.988,11.600,1.280,-0.976,-0.061
1636127012028,2021-11-05T17:43:32.028,11.640,-0.244,-5.701,-0.213
1636127012068,2021-11-05T17:43:32.068,11.680,2.226,-2.470,-0.732
1636127012108,2021-11-05T17:43:32.108,11.720,5.549,0.945,-1.982
1636127012148,2021-11-05T17:43:32.148,11.760,4.695,-3.780,-2.927
1636127012188,2021-11-05T17:43:32.188,11.800,3.841,-4.573,-2.988
1636127012228,2021-11-05T17:43:32.228,11.840,4.146,-3.598,-2.957
1636127012268,2021-11-05T17:43:32.268,11.880,3.750,-4.787,-2.530
1636127012308,2021-11-05T17:43:32.308,11.920,4.238,-3.262,-2.012
1636127012348,2021-11-05T17:43:32.348,11.960,4.634,-3.079,-2.104
1636127012388,2021-11-05T17:43:32.388,12.000,4.238,-3.201,-2.470
1636127012428,2021-11-05T17:43:32.428,12.040,3.902,-1.280,-2.652
1636127012468,2021-11-05T17:43:32.468,12.080,3.689,-0.701,-2.835
1636127012508,2021-11-05T17:43:32.508,12.120,3.567,-1.402,-2.805
1636127012548,2021-11-05T17:43:32.548,12.160,2.256,-5.976,-1.951
1636127012588,2021-11-05T17:43:32.588,12.200,-0.457,-11.128,-0.793
1636127012628,2021-11-05T17:43:32.628,12.240,-1.585,-10.793,0.183
1636127012668,2021-11-05T17:43:32.668,12.280,-1.098,-8.140,0.366
1636127012708,2021-11-05T17:43:32.708,12.320,-0.061,-3.720,-0.457
1636127012748,2021-11-05T17:43:32.748,12.360,2.073,-2.012,-2.470
1636127012788,2021-11-05T17:43:32.788,12.400,1.280,-4.756,-1.372
1636127012828,2021-11-05T17:43:32.828,12.440,2.165,-6.220,0.915
1636127012868,2021-11-05T17:43:32.868,12.480,4.695,-6.128,2.409
1636127012908,2021-11-05T17:43:32.908,12.520,6.616,-3.232,3.598
1636127012948,2021-11-05T17:43:32.948,12.560,6.280,-3.323,3.598
1636127012988,2021-11-05T17:43:32.988,12.600,3.293,-0.945,1.982
1636127013028,2021-11-05T17:43:33.028,12.640,-0.640,1.738,-1.707
1636127013068,2021-11-05T17:43:33.068,12.680,-1.951,-0.610,-3.994
1636127013108,2021-11-05T17:43:33.108,12.720,-1.341,2.744,-2.866
1636127013148,2021-11-05T17:43:33.148,12.760,0.305,1.311,-0.518
1636127013188,2021-11-05T17:43:33.188,12.800,-0.030,-1.829,4.207
1636127013228,2021-11-05T17:43:33.228,12.840,-0.213,0.701,6.890
1636127013268,2021-11-05T17:43:33.268,12.880,-1.341,-4.360,4.695
1636127013308,2021-11-05T17:43:33.308,12.920,-3.384,-2.470,3.720
1636127013348,2021-11-05T17:43:33.348,12.960,-2.591,8.963,4.512
1636127013388,2021-11-05T17:43:33.388,13.000,-4.878,12.134,5.579
1636127013428,2021-11-05T17:43:33.428,13.040,-5.061,13.506,4.360
1636127013468,2021-11-05T17:43:33.468,13.080,-3.110,7.927,1.768
1636127013508,2021-11-05T17:43:33.508,13.120,-2.561,0.122,0.823
1636127013548,2021-11-05T17:43:33.548,13.160,-0.213,0.701,-0.030
1636127013588,2021-11-05T17:43:33.588,13.200,0.457,1.067,-0.640
1636127013628,2021-11-05T17:43:33.628,13.240,1.067,2.287,-1.433
1636127013668,2021-11-05T17:43:33.668,13.280,1.402,1.738,-2.683
1636127013708,2021-11-05T17:43:33.708,13.320,0.122,0.884,-1.890
1636127013748,2021-11-05T17:43:33.748,13.360,0.701,2.927,0.518
1636127013788,2021-11-05T17:43:33.788,13.400,1.159,3.293,3.171
1636127013828,2021-11-05T17:43:33.828,13.440,0.610,3.415,3.049
1636127013868,2021-11-05T17:43:33.868,13.480,0.305,-1.677,1.220
1636127013908,2021-11-05T17:43:33.908,13.520,-0.335,-5.061,0.030
1636127013948,2021-11-05T17:43:33.948,13.560,0.366,0.427,-0.213
1636127013988,2021-11-05T17:43:33.988,13.600,-0.854,3.262,0.549
1636127014028,2021-11-05T17:43:34.028,13.640,-1.616,4.878,0.305
1636127014068,2021-11-05T17:43:34.068,13.680,0.000,6.220,-0.457
1636127014108,2021-11-05T17:43:34.108,13.720,-0.640,2.530,0.427
1636127014148,2021-11-05T17:43:34.148,13.760,-0.518,1.707,1.616
1636127014188,2021-11-05T17:43:34.188,13.800,0.427,-0.549,0.793
1636127014228,2021-11-05T17:43:34.228,13.840,0.305,-2.896,0.457
1636127014268,2021-11-05T17:43:34.268,13.880,1.006,-1.189,0.274
1636127014308,2021-11-05T17:43:34.308,13.920,0.183,-0.701,0.183
1636127014348,2021-11-05T17:43:34.348,13.960,-0.640,5.823,1.921
1636127014388,2021-11-05T17:43:34.388,14.000,3.018,15.183,2.226
1636127014428,2021-11-05T17:43:34.428,14.040,3.140,8.323,0.976
1636127014468,2021-11-05T17:43:34.468,14.080,0.793,-6.799,0.305
1636127014508,2021-11-05T17:43:34.508,14.120,2.012,-11.189,0.427
1636127014548,2021-11-05T17:43:34.548,14.160,2.439,-11.494,1.951
1636127014588,2021-11-05T17:43:34.588,14.200,1.890,-7.470,1.768
1636127014628,2021-11-05T17:43:34.628,14.240,1.524,1.159,0.335
1636127014668,2021-11-05T17:43:34.668,14.280,-0.884,7.774,0.457
1636127014708,2021-11-05T17:43:34.708,14.320,-2.073,7.591,-1.006
1636127014748,2021-11-05T17:43:34.748,14.360,-1.067,1.311,-5.274
1636127014788,2021-11-05T17:43:34.788,14.400,1.494,-2.073,-7.226
1636127014828,2021-11-05T17:43:34.828,14.440,3.110,-3.628,-4.634
1636127014868,2021-11-05T17:43:34.868,14.480,2.622,-2.470,-0.579
1636127014908,2021-11-05T17:43:34.908,14.520,2.134,3.902,1.982
