epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1635692311387,2021-10-31T16.58.31.387,0.000,101127.500
1635692311649,2021-10-31T16.58.31.649,0.262,101129.648
1635692311911,2021-10-31T16.58.31.911,0.524,101129.648
1635692312172,2021-10-31T16.58.32.172,0.785,101130.969
1635692312434,2021-10-31T16.58.32.434,1.047,101130.969
1635692312696,2021-10-31T16.58.32.696,1.309,101126.352
1635692312958,2021-10-31T16.58.32.958,1.571,101132.289
1635692313219,2021-10-31T16.58.33.219,1.832,101124.594
1635692313481,2021-10-31T16.58.33.481,2.094,101125.922
1635692313743,2021-10-31T16.58.33.743,2.356,101124.188
1635692314005,2021-10-31T16.58.34.005,2.618,101125.922
1635692314267,2021-10-31T16.58.34.267,2.880,101122.812
1635692314528,2021-10-31T16.58.34.528,3.141,101124.125
1635692314790,2021-10-31T16.58.34.790,3.403,101129.156
1635692315052,2021-10-31T16.58.35.052,3.665,101125.859
1635692315314,2021-10-31T16.58.35.314,3.927,101126.742
1635692315576,2021-10-31T16.58.35.576,4.188,101128.250
1635692315837,2021-10-31T16.58.35.837,4.450,101128.062
1635692316099,2021-10-31T16.58.36.099,4.712,101129.156
1635692316361,2021-10-31T16.58.36.361,4.974,101124.953
1635692316623,2021-10-31T16.58.36.623,5.236,101126.078
1635692316884,2021-10-31T16.58.36.884,5.497,101126.492
1635692317146,2021-10-31T16.58.37.146,5.759,101126.031
1635692317408,2021-10-31T16.58.37.408,6.021,101126.688
1635692317670,2021-10-31T16.58.37.670,6.283,101125.836
1635692317932,2021-10-31T16.58.37.932,6.545,101126.906
1635692318193,2021-10-31T16.58.38.193,6.806,101127.344
1635692318455,2021-10-31T16.58.38.455,7.068,101123.859
1635692318717,2021-10-31T16.58.38.717,7.330,101126.250
1635692318979,2021-10-31T16.58.38.979,7.592,101121.625
1635692319240,2021-10-31T16.58.39.240,7.853,101124.453
1635692319502,2021-10-31T16.58.39.502,8.115,101127.094
1635692319764,2021-10-31T16.58.39.764,8.377,101124.242
1635692320026,2021-10-31T16.58.40.026,8.639,101131.688
1635692320288,2021-10-31T16.58.40.288,8.901,101128.203
1635692320549,2021-10-31T16.58.40.549,9.162,101127.070
1635692320811,2021-10-31T16.58.40.811,9.424,101125.094
1635692321073,2021-10-31T16.58.41.073,9.686,101128.203
1635692321335,2021-10-31T16.58.41.335,9.948,101127.484
1635692321596,2021-10-31T16.58.41.596,10.209,101127.547
1635692321858,2021-10-31T16.58.41.858,10.471,101127.953
1635692322120,2021-10-31T16.58.42.120,10.733,101125.312
1635692322382,2021-10-31T16.58.42.382,10.995,101125.312
1635692322644,2021-10-31T16.58.42.644,11.257,101128.367
1635692322905,2021-10-31T16.58.42.905,11.518,101126.164
1635692323167,2021-10-31T16.58.43.167,11.780,101124.844
1635692323429,2021-10-31T16.58.43.429,12.042,101125.727
1635692323691,2021-10-31T16.58.43.691,12.304,101126.578
1635692323952,2021-10-31T16.58.43.952,12.565,101124.820
1635692324214,2021-10-31T16.58.44.214,12.827,101125.062
1635692324476,2021-10-31T16.58.44.476,13.089,101124.820
1635692324738,2021-10-31T16.58.44.738,13.351,101123.750
1635692325000,2021-10-31T16.58.45.000,13.613,101122.180
1635692325261,2021-10-31T16.58.45.261,13.874,101126.984
1635692325523,2021-10-31T16.58.45.523,14.136,101127.211
1635692325785,2021-10-31T16.58.45.785,14.398,101125.891
1635692326047,2021-10-31T16.58.46.047,14.660,101124.578
1635692326308,2021-10-31T16.58.46.308,14.921,101126.555
1635692326570,2021-10-31T16.58.46.570,15.183,101123.914
1635692326832,2021-10-31T16.58.46.832,15.445,101123.438
1635692327094,2021-10-31T16.58.47.094,15.707,101124.328
1635692327356,2021-10-31T16.58.47.356,15.969,101124.984
1635692327617,2021-10-31T16.58.47.617,16.230,101123.195
1635692327879,2021-10-31T16.58.47.879,16.492,101123.664
1635692328141,2021-10-31T16.58.48.141,16.754,101123.664
1635692328403,2021-10-31T16.58.48.403,17.016,101123.195
1635692328665,2021-10-31T16.58.48.665,17.277,101122.344
1635692328926,2021-10-31T16.58.48.926,17.539,101125.398
1635692329188,2021-10-31T16.58.49.188,17.801,101130.430
1635692329450,2021-10-31T16.58.49.450,18.063,101125.812
1635692329712,2021-10-31T16.58.49.712,18.325,101124.078
1635692329973,2021-10-31T16.58.49.973,18.586,101123.172
1635692330235,2021-10-31T16.58.50.235,18.848,101129.109
1635692330497,2021-10-31T16.58.50.497,19.110,101124.266
1635692330759,2021-10-31T16.58.50.759,19.372,101125.562
1635692331021,2021-10-31T16.58.51.021,19.634,101128.453
1635692331282,2021-10-31T16.58.51.282,19.895,101125.812
1635692331544,2021-10-31T16.58.51.544,20.157,101126.875
1635692331806,2021-10-31T16.58.51.806,20.419,101126.875
1635692332068,2021-10-31T16.58.52.068,20.681,101128.859
1635692332329,2021-10-31T16.58.52.329,20.942,101124.484
1635692332591,2021-10-31T16.58.52.591,21.204,101127.102
1635692332853,2021-10-31T16.58.52.853,21.466,101125.312
1635692333115,2021-10-31T16.58.53.115,21.728,101127.297
1635692333377,2021-10-31T16.58.53.377,21.990,101123.992
1635692333638,2021-10-31T16.58.53.638,22.251,101125.312
1635692333900,2021-10-31T16.58.53.900,22.513,101127.516
1635692334162,2021-10-31T16.58.54.162,22.775,101131.000
1635692334424,2021-10-31T16.58.54.424,23.037,101125.312
1635692334685,2021-10-31T16.58.54.685,23.298,101126.195
1635692334947,2021-10-31T16.58.54.947,23.560,101127.930
1635692335209,2021-10-31T16.58.55.209,23.822,101129.688
1635692335471,2021-10-31T16.58.55.471,24.084,101129.438
1635692335733,2021-10-31T16.58.55.733,24.346,101128.359
1635692335994,2021-10-31T16.58.55.994,24.607,101127.453
1635692336256,2021-10-31T16.58.56.256,24.869,101127.453
1635692336518,2021-10-31T16.58.56.518,25.131,101127.453
1635692336780,2021-10-31T16.58.56.780,25.393,101125.289
1635692337041,2021-10-31T16.58.57.041,25.654,101126.797
1635692337303,2021-10-31T16.58.57.303,25.916,101128.531
1635692337565,2021-10-31T16.58.57.565,26.178,101126.141
1635692337827,2021-10-31T16.58.57.827,26.440,101130.094
1635692338089,2021-10-31T16.58.58.089,26.702,101125.227
1635692338350,2021-10-31T16.58.58.350,26.963,101123.062
1635692338612,2021-10-31T16.58.58.612,27.225,101128.281
1635692338874,2021-10-31T16.58.58.874,27.487,101126.547
1635692339136,2021-10-31T16.58.59.136,27.749,101133.312
1635692339397,2021-10-31T16.58.59.397,28.010,101125.641
1635692339659,2021-10-31T16.58.59.659,28.272,101128.281
1635692339921,2021-10-31T16.58.59.921,28.534,101125.641
1635692340183,2021-10-31T16.59.00.183,28.796,101124.320
1635692340445,2021-10-31T16.59.00.445,29.058,101126.711
1635692340706,2021-10-31T16.59.00.706,29.319,101127.188
1635692340968,2021-10-31T16.59.00.968,29.581,101126.297
1635692341230,2021-10-31T16.59.01.230,29.843,101128.031
1635692341492,2021-10-31T16.59.01.492,30.105,101128.031
1635692341754,2021-10-31T16.59.01.754,30.366,101128.688
1635692342015,2021-10-31T16.59.02.015,30.628,101125.609
1635692342277,2021-10-31T16.59.02.277,30.890,101126.281
1635692342539,2021-10-31T16.59.02.539,31.152,101130.836
1635692342801,2021-10-31T16.59.02.801,31.414,101126.055
1635692343062,2021-10-31T16.59.03.062,31.675,101125.562
1635692343324,2021-10-31T16.59.03.324,31.937,101127.758
1635692343586,2021-10-31T16.59.03.586,32.199,101128.195
1635692343848,2021-10-31T16.59.03.848,32.461,101126.438
1635692344110,2021-10-31T16.59.04.110,32.723,101126.438
1635692344371,2021-10-31T16.59.04.371,32.984,101126.219
1635692344633,2021-10-31T16.59.04.633,33.246,101128.641
1635692344895,2021-10-31T16.59.04.895,33.508,101130.148
1635692345157,2021-10-31T16.59.05.157,33.770,101126.664
1635692345418,2021-10-31T16.59.05.418,34.031,101126.852
1635692345680,2021-10-31T16.59.05.680,34.293,101126.852
1635692345942,2021-10-31T16.59.05.942,34.555,101126.188
1635692346204,2021-10-31T16.59.06.204,34.817,101129.469
1635692346466,2021-10-31T16.59.06.466,35.079,101125.938
1635692346727,2021-10-31T16.59.06.727,35.340,101127.922
1635692346989,2021-10-31T16.59.06.989,35.602,101129.055
1635692347251,2021-10-31T16.59.07.251,35.864,101127.922
1635692347513,2021-10-31T16.59.07.513,36.126,101125.938
1635692347774,2021-10-31T16.59.07.774,36.387,101126.828
1635692348036,2021-10-31T16.59.08.036,36.649,101128.141
1635692348298,2021-10-31T16.59.08.298,36.911,101126.828
1635692348560,2021-10-31T16.59.08.560,37.173,101130.312
1635692348822,2021-10-31T16.59.08.822,37.435,101130.312
1635692349083,2021-10-31T16.59.09.083,37.696,101127.891
1635692349345,2021-10-31T16.59.09.345,37.958,101127.234
1635692349607,2021-10-31T16.59.09.607,38.220,101127.891
1635692349869,2021-10-31T16.59.09.869,38.482,101129.625
1635692350130,2021-10-31T16.59.10.130,38.743,101130.969
1635692350392,2021-10-31T16.59.10.392,39.005,101126.109
1635692350654,2021-10-31T16.59.10.654,39.267,101128.312
1635692350916,2021-10-31T16.59.10.916,39.529,101129.625
1635692351178,2021-10-31T16.59.11.178,39.791,101127.641
1635692351439,2021-10-31T16.59.11.439,40.052,101126.109
1635692351701,2021-10-31T16.59.11.701,40.314,101123.688
1635692351963,2021-10-31T16.59.11.963,40.576,101129.156
1635692352225,2021-10-31T16.59.12.225,40.838,101128.500
1635692352486,2021-10-31T16.59.12.486,41.099,101131.109
1635692352748,2021-10-31T16.59.12.748,41.361,101128.312
1635692353010,2021-10-31T16.59.13.010,41.623,101132.680
1635692353272,2021-10-31T16.59.13.272,41.885,101129.375
1635692353534,2021-10-31T16.59.13.534,42.147,101129.570
1635692353795,2021-10-31T16.59.13.795,42.408,101130.039
1635692354057,2021-10-31T16.59.14.057,42.670,101131.109
1635692354319,2021-10-31T16.59.14.319,42.932,101128.469
1635692354581,2021-10-31T16.59.14.581,43.194,101132.625
1635692354843,2021-10-31T16.59.14.843,43.455,101126.930
1635692355104,2021-10-31T16.59.15.104,43.717,101131.109
1635692355366,2021-10-31T16.59.15.366,43.979,101128.656
1635692355628,2021-10-31T16.59.15.628,44.241,101128.883
1635692355890,2021-10-31T16.59.15.890,44.503,101129.125
1635692356151,2021-10-31T16.59.16.151,44.764,101127.562
1635692356413,2021-10-31T16.59.16.413,45.026,101129.539
1635692356675,2021-10-31T16.59.16.675,45.288,101131.273
1635692356937,2021-10-31T16.59.16.937,45.550,101129.953
1635692357199,2021-10-31T16.59.17.199,45.812,101129.516
1635692357460,2021-10-31T16.59.17.460,46.073,101129.953
1635692357722,2021-10-31T16.59.17.722,46.335,101129.703
1635692357984,2021-10-31T16.59.17.984,46.597,101130.180
1635692358246,2021-10-31T16.59.18.246,46.859,101128.609
1635692358507,2021-10-31T16.59.18.507,47.120,101124.234
1635692358769,2021-10-31T16.59.18.769,47.382,101130.367
1635692359031,2021-10-31T16.59.19.031,47.644,101131.688
1635692359293,2021-10-31T16.59.19.293,47.906,101129.453
1635692359555,2021-10-31T16.59.19.555,48.168,101133.234
1635692359816,2021-10-31T16.59.19.816,48.429,101129.266
1635692360078,2021-10-31T16.59.20.078,48.691,101129.266
1635692360340,2021-10-31T16.59.20.340,48.953,101132.508
1635692360602,2021-10-31T16.59.20.602,49.215,101126.625
1635692360863,2021-10-31T16.59.20.863,49.476,101130.117
1635692361125,2021-10-31T16.59.21.125,49.738,101128.797
1635692361387,2021-10-31T16.59.21.387,50.000,101131.844
1635692361649,2021-10-31T16.59.21.649,50.262,101129.211
1635692361911,2021-10-31T16.59.21.911,50.524,101131.188
1635692362172,2021-10-31T16.59.22.172,50.785,101133.172
1635692362434,2021-10-31T16.59.22.434,51.047,101127.891
1635692362696,2021-10-31T16.59.22.696,51.309,101127.891
1635692362958,2021-10-31T16.59.22.958,51.571,101128.297
1635692363219,2021-10-31T16.59.23.219,51.832,101131.188
1635692363481,2021-10-31T16.59.23.481,52.094,101130.281
1635692363743,2021-10-31T16.59.23.743,52.356,101130.938
1635692364005,2021-10-31T16.59.24.005,52.618,101126.320
1635692364267,2021-10-31T16.59.24.267,52.880,101130.500
1635692364528,2021-10-31T16.59.24.528,53.141,101129.625
1635692364790,2021-10-31T16.59.24.790,53.403,101131.156
1635692365052,2021-10-31T16.59.25.052,53.665,101131.578
1635692365314,2021-10-31T16.59.25.314,53.927,101132.016
1635692365575,2021-10-31T16.59.25.575,54.188,101130.500
1635692365837,2021-10-31T16.59.25.837,54.450,101126.734
1635692366099,2021-10-31T16.59.26.099,54.712,101128.047
1635692366361,2021-10-31T16.59.26.361,54.974,101128.461
1635692366623,2021-10-31T16.59.26.623,55.236,101128.711
1635692366884,2021-10-31T16.59.26.884,55.497,101130.445
1635692367146,2021-10-31T16.59.27.146,55.759,101127.586
1635692367408,2021-10-31T16.59.27.408,56.021,101130.000
1635692367670,2021-10-31T16.59.27.670,56.283,101130.664
1635692367932,2021-10-31T16.59.27.932,56.544,101127.586
1635692368193,2021-10-31T16.59.28.193,56.806,101136.172
1635692368455,2021-10-31T16.59.28.455,57.068,101127.586
1635692368717,2021-10-31T16.59.28.717,57.330,101129.789
1635692368979,2021-10-31T16.59.28.979,57.592,101129.570
1635692369240,2021-10-31T16.59.29.240,57.853,101128.469
1635692369502,2021-10-31T16.59.29.502,58.115,101129.789
1635692369764,2021-10-31T16.59.29.764,58.377,101129.125
1635692370026,2021-10-31T16.59.30.026,58.639,101129.984
1635692370288,2021-10-31T16.59.30.288,58.901,101135.234
1635692370549,2021-10-31T16.59.30.549,59.162,101131.297
1635692370811,2021-10-31T16.59.30.811,59.424,101130.641
1635692371073,2021-10-31T16.59.31.073,59.686,101132.406
1635692371335,2021-10-31T16.59.31.335,59.948,101133.250
1635692371596,2021-10-31T16.59.31.596,60.209,101129.766
1635692371858,2021-10-31T16.59.31.858,60.471,101129.289
1635692372120,2021-10-31T16.59.32.120,60.733,101127.344
1635692372382,2021-10-31T16.59.32.382,60.995,101130.172
1635692372644,2021-10-31T16.59.32.644,61.257,101131.930
1635692372905,2021-10-31T16.59.32.905,61.518,101132.156
1635692373167,2021-10-31T16.59.33.167,61.780,101130.359
1635692373429,2021-10-31T16.59.33.429,62.042,101130.836
1635692373691,2021-10-31T16.59.33.691,62.304,101132.344
1635692373952,2021-10-31T16.59.33.952,62.565,101131.250
1635692374214,2021-10-31T16.59.34.214,62.827,101127.719
1635692374476,2021-10-31T16.59.34.476,63.089,101132.344
1635692374738,2021-10-31T16.59.34.738,63.351,101128.133
1635692375000,2021-10-31T16.59.35.000,63.613,101130.336
1635692375261,2021-10-31T16.59.35.261,63.874,101128.133
1635692375523,2021-10-31T16.59.35.523,64.136,101125.969
1635692375785,2021-10-31T16.59.35.785,64.398,101129.680
1635692376047,2021-10-31T16.59.36.047,64.660,101132.500
1635692376308,2021-10-31T16.59.36.308,64.921,101129.680
1635692376570,2021-10-31T16.59.36.570,65.183,101131.000
1635692376832,2021-10-31T16.59.36.832,65.445,101129.680
1635692377094,2021-10-31T16.59.37.094,65.707,101130.094
1635692377356,2021-10-31T16.59.37.356,65.969,101129.859
1635692377617,2021-10-31T16.59.37.617,66.230,101130.094
1635692377879,2021-10-31T16.59.37.879,66.492,101132.734
1635692378141,2021-10-31T16.59.38.141,66.754,101128.953
1635692378403,2021-10-31T16.59.38.403,67.016,101128.953
1635692378664,2021-10-31T16.59.38.664,67.277,101128.109
1635692378926,2021-10-31T16.59.38.926,67.539,101128.516
1635692379188,2021-10-31T16.59.39.188,67.801,101128.297
1635692379450,2021-10-31T16.59.39.450,68.063,101131.344
1635692379712,2021-10-31T16.59.39.712,68.325,101124.148
1635692379973,2021-10-31T16.59.39.973,68.586,101129.844
1635692380235,2021-10-31T16.59.40.235,68.848,101129.367
1635692380497,2021-10-31T16.59.40.497,69.110,101127.859
1635692380759,2021-10-31T16.59.40.759,69.372,101127.203
1635692381021,2021-10-31T16.59.41.021,69.633,101124.969
1635692381282,2021-10-31T16.59.41.282,69.895,101130.438
1635692381544,2021-10-31T16.59.41.544,70.157,101129.367
1635692381806,2021-10-31T16.59.41.806,70.419,101130.656
1635692382068,2021-10-31T16.59.42.068,70.681,101132.641
1635692382329,2021-10-31T16.59.42.329,70.942,101133.297
1635692382591,2021-10-31T16.59.42.591,71.204,101128.453
1635692382853,2021-10-31T16.59.42.853,71.466,101128.016
1635692383115,2021-10-31T16.59.43.115,71.728,101133.961
1635692383377,2021-10-31T16.59.43.377,71.990,101130.406
1635692383638,2021-10-31T16.59.43.638,72.251,101128.203
1635692383900,2021-10-31T16.59.43.900,72.513,101131.508
1635692384162,2021-10-31T16.59.44.162,72.775,101132.828
1635692384424,2021-10-31T16.59.44.424,73.037,101133.938
1635692384685,2021-10-31T16.59.44.685,73.298,101131.734
1635692384947,2021-10-31T16.59.44.947,73.560,101132.797
1635692385209,2021-10-31T16.59.45.209,73.822,101129.750
1635692385471,2021-10-31T16.59.45.471,74.084,101128.656
1635692385733,2021-10-31T16.59.45.733,74.346,101132.609
1635692385994,2021-10-31T16.59.45.994,74.607,101130.156
1635692386256,2021-10-31T16.59.46.256,74.869,101130.383
1635692386518,2021-10-31T16.59.46.518,75.131,101127.516
1635692386780,2021-10-31T16.59.46.780,75.393,101129.500
1635692387041,2021-10-31T16.59.47.041,75.654,101132.547
1635692387303,2021-10-31T16.59.47.303,75.916,101129.906
1635692387565,2021-10-31T16.59.47.565,76.178,101133.219
1635692387827,2021-10-31T16.59.47.827,76.440,101131.234
1635692388089,2021-10-31T16.59.48.089,76.702,101130.578
1635692388350,2021-10-31T16.59.48.350,76.963,101131.453
1635692388612,2021-10-31T16.59.48.612,77.225,101131.453
1635692388874,2021-10-31T16.59.48.874,77.487,101132.773
1635692389136,2021-10-31T16.59.49.136,77.749,101129.469
1635692389397,2021-10-31T16.59.49.397,78.010,101134.281
1635692389659,2021-10-31T16.59.49.659,78.272,101133.625
1635692389921,2021-10-31T16.59.49.921,78.534,101132.969
1635692390183,2021-10-31T16.59.50.183,78.796,101131.641
1635692390445,2021-10-31T16.59.50.445,79.058,101134.508
1635692390706,2021-10-31T16.59.50.706,79.319,101130.484
1635692390968,2021-10-31T16.59.50.968,79.581,101134.922
1635692391230,2021-10-31T16.59.51.230,79.843,101134.445
1635692391492,2021-10-31T16.59.51.492,80.105,101132.469
1635692391753,2021-10-31T16.59.51.753,80.366,101132.938
1635692392015,2021-10-31T16.59.52.015,80.628,101128.312
1635692392277,2021-10-31T16.59.52.277,80.890,101132.031
1635692392539,2021-10-31T16.59.52.539,81.152,101134.008
1635692392801,2021-10-31T16.59.52.801,81.414,101134.008
1635692393062,2021-10-31T16.59.53.062,81.675,101134.859
1635692393324,2021-10-31T16.59.53.324,81.937,101135.266
1635692393586,2021-10-31T16.59.53.586,82.199,101131.555
