epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636633189993,2021-11-11T14.19.49.993,0.000,0.130,-0.130,-0.989
1636633190033,2021-11-11T14.19.50.033,0.040,0.135,-0.131,-0.993
1636633190073,2021-11-11T14.19.50.073,0.080,0.136,-0.147,-0.995
1636633190113,2021-11-11T14.19.50.113,0.120,0.137,-0.137,-0.997
1636633190153,2021-11-11T14.19.50.153,0.160,0.123,-0.133,-0.994
1636633190193,2021-11-11T14.19.50.193,0.200,0.124,-0.137,-0.992
1636633190233,2021-11-11T14.19.50.233,0.240,0.138,-0.131,-0.997
1636633190273,2021-11-11T14.19.50.273,0.280,0.135,-0.139,-0.996
1636633190313,2021-11-11T14.19.50.313,0.320,0.136,-0.144,-0.991
1636633190353,2021-11-11T14.19.50.353,0.360,0.134,-0.151,-0.988
1636633190393,2021-11-11T14.19.50.393,0.400,0.138,-0.136,-1.000
1636633190433,2021-11-11T14.19.50.433,0.440,0.132,-0.121,-0.999
1636633190473,2021-11-11T14.19.50.473,0.480,0.128,-0.137,-0.989
1636633190513,2021-11-11T14.19.50.513,0.520,0.131,-0.158,-0.987
1636633190553,2021-11-11T14.19.50.553,0.560,0.139,-0.136,-0.999
1636633190593,2021-11-11T14.19.50.593,0.600,0.134,-0.121,-1.000
1636633190633,2021-11-11T14.19.50.633,0.640,0.132,-0.142,-0.995
1636633190673,2021-11-11T14.19.50.673,0.680,0.139,-0.152,-0.986
1636633190713,2021-11-11T14.19.50.713,0.720,0.137,-0.133,-0.995
1636633190753,2021-11-11T14.19.50.753,0.760,0.128,-0.131,-1.000
1636633190793,2021-11-11T14.19.50.793,0.800,0.135,-0.142,-0.994
1636633190833,2021-11-11T14.19.50.833,0.840,0.133,-0.145,-0.987
1636633190873,2021-11-11T14.19.50.873,0.880,0.135,-0.136,-1.000
1636633190913,2021-11-11T14.19.50.913,0.920,0.136,-0.134,-0.999
1636633190953,2021-11-11T14.19.50.953,0.960,0.130,-0.141,-0.986
1636633190993,2021-11-11T14.19.50.993,1.000,0.128,-0.146,-0.989
1636633191033,2021-11-11T14.19.51.033,1.040,0.134,-0.139,-1.000
1636633191073,2021-11-11T14.19.51.073,1.080,0.133,-0.141,-0.995
1636633191113,2021-11-11T14.19.51.113,1.120,0.132,-0.139,-0.991
1636633191153,2021-11-11T14.19.51.153,1.160,0.134,-0.140,-0.995
1636633191193,2021-11-11T14.19.51.193,1.200,0.134,-0.138,-0.998
1636633191233,2021-11-11T14.19.51.233,1.240,0.134,-0.137,-0.987
1636633191273,2021-11-11T14.19.51.273,1.280,0.132,-0.149,-0.991
1636633191313,2021-11-11T14.19.51.313,1.320,0.133,-0.146,-1.000
